ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,160,0,800,-37,,939,LN,1,-1.9,,,
1975,arroz,,104,124,0,1192,-0.2,49,940,N,0,-0.2,,,
1976,arroz,,160,304,0,1900,68.2,59.4,942,LN,0,-1.1,,,
1977,arroz,,150,225,0,1500,39.8,-21.1,946,EN,0,1.1,,,
1979,arroz,,120,24,0,200,-79.8,,961,N,0,0.2,,,
1980,arroz,,50,100,0,2000,108.1,200,975,EN,0,0.7,,,
1981,arroz,,86,63,0,733,-21.6,-63.4,996,N,0,0.2,1108,10,0
1982,arroz,,90,45,0,500,-46.2,-31.7,1024,N,0,0,925,10,0
1983,arroz,,40,48,0,1200,27.9,140,1059,EN,1,2.5,1553,10,0
1984,arroz,,20,24,0,1200,23.8,0,1103,LN,0,-1,900,8,0
1985,arroz,,20,24,0,1200,12.6,0,1154,LN,0,-1,1003,8,0
1986,arroz,,30,36,0,1200,-0.4,0,1214,N,0,-0.2,703,6,11
1987,arroz,,30,18,0,600,-54.9,-50,1279,EN,1,1.5,675,8,1
1988,arroz,30,30,36,0,1200,-17.6,100,1350,EN,0,0.9,846,11,0
1989,arroz,32,32,58,0,1812,14.5,51,1422,LN,1,-1.9,951,9,0
1990,arroz,32,32,64,2e-04,2000,17.9,10.3,1494,N,0,0,893,8,0
1991,arroz,32,0,0,0,,,,,EN,0,0.5,798,10,3
1992,arroz,32,32,64,0.0109,2000,4.6,,1623,EN,1,2.1,946,10,1
1993,arroz,32,32,64,0.3055,2000,1.8,0,1673,N,0,0.3,883,9,0
1994,arroz,30,30,60,6,2000,-0.4,0,1708,N,0,0.3,924,8,0
1995,arroz,30,30,60,10,2000,-3.8,0,1726,EN,0,1.4,1023,5,3
1996,arroz,22,22,38,10,1727,-19.6,-13.6,1725,LN,0,-0.9,1126,7,5
1997,arroz,20,20,40,7,2000,-8.9,15.8,1704,N,0,-0.3,1085,10,0
1998,arroz,25,25,62,11,2480,9.8,24,1665,EN,1,2.3,2010,6,0
1999,arroz,25,25,63,11,2520,10.3,1.6,1610,LN,1,-1.6,794,9,1
2000,arroz,25,25,62,11,2480,11.9,-1.6,1543,LN,1,-1.6,869,9,1
2001,arroz,15,15,30,6,2000,-5.5,-19.4,1469,LN,0,-0.7,1067,7,0
2002,arroz,15,15,5,1,333,-82.4,-83.3,1392,N,0,-0.3,703,7,3
2003,arroz,15,15,38,10,2533,53.6,200,1316,EN,0,1.2,1241,8,1
2004,arroz,15,15,15,3,1000,-31.2,-60.5,1245,N,0,0.3,804,13,1
2005,arroz,15,15,8,4,533,-56.8,-46.7,1179,EN,0,0.7,726,13,8
2006,arroz,15,15,18,7,1200,10,125,1121,LN,0,-0.8,863,9,7
2007,arroz,10,10,12,4,1200,16.8,0,1069,EN,0,0.9,1079,8,4
2008,arroz,10,10,9,5,900,-10,-25,1024,LN,1,-1.5,904,9,1
2009,arroz,6,6,2,1,333,-67,-63,985,LN,0,-0.8,866,9,2
2010,arroz,6,6,9,4,1500,41.5,200,950,EN,1,1.6,1127,9,6
2011,arroz,6,6,9,5,1500,30.4,0,917,LN,1,-1.6,1194,11,0
2012,arroz,2,2,2,1,1000,-21.9,-33.3,886,LN,0,-1,702,10,8
1974,cana,,20,300,0,15000,-6.7,,16791,LN,1,-1.5,,,
1975,cana,,30,600,0,20000,15.9,33.3,17904,N,0,-0.1,,,
1976,cana,,30,540,0,18000,-2.8,-10,19091,LN,0,-1,,,
1977,cana,,50,900,0,18000,-9.3,0,20356,EN,0,1,,,
1978,cana,,50,900,0,18000,-15.5,0,21702,EN,0,0.9,,,
1979,cana,,50,1600,0,32000,40.1,77.8,23131,N,0,0.2,,,
