ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,60,72,0,1200,5.1,,LN,1,,,
1975,arroz,,40,36,0,900,5.6,-25,N,0,,,
1976,arroz,,52,20,0,385,-48.4,-57.3,LN,0,,,
1977,arroz,,56,40,0,714,-10.3,85.7,EN,0,,,
1978,arroz,,79,95,0,1203,13.4,68.4,EN,0,,,
1979,arroz,,64,75,0,1172,-13.7,-2.5,N,0,,,
1980,arroz,,70,140,0,2000,58.8,70.7,EN,0,,,
1981,arroz,,8,7,0,875,-14.8,-56.2,N,0,866,18,1
1982,arroz,,105,63,0,600,-22.9,-31.4,N,0,820,10,0
1983,arroz,,190,190,0,1000,54,66.7,EN,1,770,27,1
1984,arroz,,160,48,0,300,-60.6,-70,LN,0,613,21,2
1985,arroz,,160,160,0,1000,37.2,200,LN,0,826,17,0
1986,arroz,,20,13,0,650,17.4,-35,N,0,939,14,0
1987,arroz,,50,11,0,220,-51.6,-66.2,EN,1,560,20,2
1988,arroz,20,20,6,0,300,-25.9,36.4,EN,0,542,19,3
1989,arroz,60,60,40,0,667,36.7,122.2,LN,1,526,26,0
1992,arroz,20,20,24,0.0045,1200,31,,EN,1,970,15,0
1993,arroz,20,20,18,0.0884,900,-17.6,-25,EN,0,524,38,0
1974,cana,,30,504,0,16800,23.1,,LN,1,,,
1975,cana,,120,1920,0,16000,5,-4.8,N,0,,,
1976,cana,,62,992,0,16000,-4.6,0,LN,0,,,
1977,cana,,45,559,0,12422,-32.1,-22.4,EN,0,,,
1978,cana,,35,700,0,20000,1.2,61,EN,0,,,
1979,cana,,34,562,0,16529,-21.9,-17.4,N,0,,,
1980,cana,,50,1468,0,29360,30.4,77.6,EN,0,,,
1993,cana,50,50,2000,1.5055,40000,17.1,,EN,0,524,38,0
1994,cana,120,120,4200,126,35000,-0.2,-12.5,N,0,601,28,1
1995,cana,120,120,4200,126,35000,-2.4,0,EN,0,338,20,7
1996,cana,120,120,4200,126,35000,-3.9,0,LN,0,563,14,0
1997,cana,120,120,4200,118,35000,-6.1,0,N,0,813,11,2
1998,cana,140,120,3120,94,26000,-32,-25.7,EN,1,458,22,14
1999,cana,120,120,4800,144,40000,1.4,53.8,LN,1,837,31,2
2000,cana,120,120,4800,168,40000,-1.9,0,LN,1,799,10,0
2001,cana,20,20,1200,60,60000,41.5,50,LN,0,496,34,2
2002,cana,30,30,1500,113,50000,12.7,-16.7,N,0,657,18,3
2003,cana,90,90,4050,304,45000,-2.3,-10,EN,1,532,30,2
2004,cana,80,80,3600,288,45000,-5.1,0,N,0,739,22,5
2005,cana,70,70,3150,252,45000,-7.1,0,EN,0,595,19,2
2006,cana,70,70,2800,252,40000,-19.5,-11.1,LN,0,525,29,6
2007,cana,90,90,5400,486,60000,17.6,50,EN,0,598,18,0
2008,cana,90,63,2835,249,45000,-11.7,-25,LN,1,574,53,4
2009,cana,27,27,1620,143,60000,21.2,33.3,LN,0,428,27,9
2010,cana,27,27,1350,118,50000,5.8,-16.7,EN,1,491,13,1
2011,cana,27,27,1350,122,50000,17,0,LN,1,638,26,2
2012,cana,30,30,1050,79,35000,-4.3,-30,LN,0,464,23,0
2013,cana,30,30,300,24,10000,-68.5,-71.4,LN,0,470,37,6
2014,cana,30,30,240,108,8000,-70.6,-20,N,0,609,10,3
2015,cana,30,30,600,180,20000,-14,150,EN,0,516,26,1
2016,cana,30,30,1138,85,37933,69.7,89.7,EN,1,519,29,22
2017,cana,15,15,130,26,8667,-61.9,-77.2,LN,0,447,28,2
2018,cana,40,40,1200,468,30000,29,200,LN,0,495,28,1
2019,cana,40,40,1120,280,28000,17,-6.7,EN,0,540,19,12
2020,cana,20,20,600,108,30000,19,7.1,N,0,498,21,15
2021,cana,20,20,570,197,28500,5.6,-5,LN,1,477,30,9
2022,cana,20,20,621,249,31050,5.9,8.9,LN,0,931,15,4
2023,cana,20,20,640,190,32000,-0.2,3.1,LN,0,620,32,0
2024,cana,20,20,612,147,30600,-13.2,-4.4,EN,1,548,21,28
1974,feijao,,250,150,0,600,15.6,,LN,1,,,
1975,feijao,,610,293,0,480,6.5,-19.9,N,0,,,
1976,feijao,,1089,155,0,142,-63.6,-70.4,LN,0,,,
1977,feijao,,775,232,0,299,-12.1,110.3,EN,0,,,
1978,feijao,,805,290,0,360,20,20.3,EN,0,,,
1979,feijao,,980,250,0,255,-5,-29.2,N,0,,,
1980,feijao,,680,135,0,199,-18.7,-22.2,EN,0,,,
1981,feijao,,2200,361,0,164,-28.7,-17.3,N,0,866,18,1
1982,feijao,,7851,716,0,91,-59.6,-44.4,N,0,820,10,0
1983,feijao,,5041,1971,0,391,72.3,200,EN,1,770,27,1
1984,feijao,,4112,136,0,33,-86.4,-91.5,LN,0,613,21,2
1985,feijao,,4600,1656,0,360,30.1,200,LN,0,826,17,0
1986,feijao,,6000,1440,0,240,-21.8,-33.3,N,0,939,14,0
1987,feijao,,6790,68,0,10,-97.1,-95.8,EN,1,560,20,2
1988,feijao,7600,7500,360,0,48,-87.8,200,EN,0,542,19,3
1989,feijao,1280,1280,640,1e-04,500,16.9,200,LN,1,526,26,0
1990,feijao,5800,5800,3576,0.0325,617,37.8,23.3,N,0,967,21,0
1991,feijao,3680,3180,1835,0.0634,577,24.3,-6.4,EN,0,704,18,0
1992,feijao,870,870,412,0.1064,474,-0.9,-17.9,EN,1,970,15,0
1993,feijao,840,840,353,5.4556,420,-12.1,-11.3,EN,0,524,38,0
1994,feijao,840,840,404,230,481,2.6,14.4,N,0,601,28,1
1995,feijao,120,120,50,30,417,-10.6,-13.4,EN,0,338,20,7
1996,feijao,135,135,61,32,452,-2.5,8.4,LN,0,563,14,0
1997,feijao,720,720,387,232,538,18,19,N,0,813,11,2
1998,feijao,545,545,171,106,314,-31.5,-41.6,EN,1,458,22,14
1999,feijao,790,790,388,206,491,2,56.5,LN,1,837,31,2
2000,feijao,800,800,386,208,482,-6.6,-1.8,LN,1,799,10,0
2001,feijao,2600,2600,504,302,194,-65,-59.8,LN,0,496,34,2
2002,feijao,1200,1200,760,593,633,8.7,200,N,0,657,18,3
2003,feijao,773,773,482,530,624,1.5,-1.5,EN,1,532,30,2
2004,feijao,550,550,330,279,600,-7.9,-3.8,N,0,739,22,5
2005,feijao,450,450,270,302,600,-10.3,0,EN,0,595,19,2
2006,feijao,450,450,405,450,900,34.5,50,LN,0,525,29,6
2007,feijao,1080,1080,972,1118,900,35,0,EN,0,598,18,0
2008,feijao,930,930,837,1004,900,37.9,0,LN,1,574,53,4
2009,feijao,1120,1120,1008,1094,900,48.9,0,LN,0,428,27,9
2010,feijao,1180,1180,89,96,75,-85.8,-91.6,EN,1,491,13,1
2011,feijao,1250,1250,522,556,418,-11.8,200,LN,1,638,26,2
2012,feijao,1300,130,8,11,62,-85.4,-85.3,LN,0,464,23,0
2013,feijao,1500,,,,,,,LN,0,470,37,6
2014,feijao,1700,1700,120,123,71,-76.1,,N,0,609,10,3
2015,feijao,2300,2300,544,562,237,-6.4,200,EN,0,516,26,1
2016,feijao,2300,2300,1210,3896,526,132.9,122.4,EN,1,519,29,22
2017,feijao,2300,250,33,97,132,-34.4,-74.9,LN,0,447,28,2
2018,feijao,1500,1500,60,180,40,-78.2,-69.7,LN,0,495,28,1
2019,feijao,1500,450,60,198,133,-23.1,200,EN,0,540,19,12
2020,feijao,1000,1000,200,680,200,19.6,50,N,0,498,21,15
2021,feijao,980,980,190,782,194,15.9,-3.1,LN,1,477,30,9
2022,feijao,1000,1000,221,846,221,26.5,14,LN,0,931,15,4
2023,feijao,980,980,197,693,201,6.6,-9,LN,0,620,32,0
2024,feijao,970,970,189,539,195,-6.3,-3.1,EN,1,548,21,28
1974,milho,,3000,1200,0,400,-27.9,,LN,1,,,
1975,milho,,1908,1200,0,629,13.9,57.2,N,0,,,
1976,milho,,1550,975,0,629,14.6,0,LN,0,,,
1977,milho,,1460,536,0,367,-32.6,-41.6,EN,0,,,
1978,milho,,1410,1030,0,730,35.7,99,EN,0,,,
1979,milho,,1307,922,0,705,32.7,-3.4,N,0,,,
1980,milho,,579,402,0,694,32.3,-1.6,EN,0,,,
