ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1986,arroz,,11,11,0,1000,,,,N,0,-0.2,736,17,0
1987,arroz,,17,10,0,588,,-41.2,,EN,1,1.5,558,10,0
1988,arroz,38,38,31,0,816,,38.7,,EN,0,0.9,628,23,0
1989,arroz,30,30,20,0,667,,-18.3,,LN,1,-1.9,518,20,0
1991,arroz,8,8,8,2e-04,1000,,,,EN,0,0.5,561,9,0
1992,arroz,90,90,106,0.02,1178,,17.8,,EN,1,2.1,923,9,0
1993,arroz,80,80,72,0.3538,900,,-23.6,,N,0,0.3,552,14,0
1994,arroz,80,80,72,9,900,,0,,N,0,0.3,440,18,0
1995,arroz,80,80,72,9,900,,0,,EN,0,1.4,227,19,0
1996,arroz,32,32,26,3,812,,-9.7,,LN,0,-0.9,507,18,0
1997,arroz,50,50,41,5,820,,0.9,,N,0,-0.3,792,13,0
1998,arroz,50,50,15,2,300,,-63.4,,EN,1,2.3,322,21,0
1999,arroz,138,138,152,24,1101,,200,,LN,1,-1.6,769,11,0
2000,arroz,140,140,154,26,1100,,-0.1,,LN,1,-1.6,774,8,0
1974,cana,,45,1350,0,30000,-4,,26893,LN,1,-1.5,,,
1975,cana,,45,1305,0,29000,-3.4,-3.3,26745,N,0,-0.1,,,
1976,cana,,40,1160,0,29000,0.2,0,26601,LN,0,-1,,,
1977,cana,,20,373,0,18650,-33.4,-35.7,26469,EN,0,1,,,
1978,cana,,42,1260,0,30000,10.3,60.9,26358,EN,0,0.9,,,
1979,cana,,30,900,0,30000,12.9,0,26281,N,0,0.2,,,
1980,cana,,42,1124,0,26762,2.6,-10.8,26255,EN,0,0.6,,,
1981,cana,,42,1134,0,27000,4.8,0.9,26297,N,0,0,902,6,0
1982,cana,,46,1196,0,26000,1.5,-3.7,26427,N,0,0.1,659,11,0
1983,cana,,56,1456,0,26000,1.5,0,26661,EN,1,2.5,676,23,0
1984,cana,,49,1091,0,22265,-13.4,-14.4,27017,LN,0,-0.5,562,18,0
1985,cana,,42,1092,0,26000,0.7,16.8,27509,LN,0,-0.8,547,13,0
1986,cana,,127,3302,0,26000,-1,0,28146,N,0,-0.3,736,17,0
1987,cana,,127,3302,0,26000,-4.5,0,28932,EN,1,1.6,558,10,0
1988,cana,127,127,3810,0,30000,4.7,15.4,29867,EN,0,0.7,628,23,0
1989,cana,120,120,3600,2e-04,30000,-0.8,0,30942,LN,1,-1.7,518,20,0
1990,cana,200,200,6000,0.0109,30000,-5.5,0,32141,N,0,0.2,740,10,0
1991,cana,220,220,6600,0.144,30000,-10.5,0,33444,EN,0,0.6,561,9,0
1992,cana,350,350,14000,1.5273,40000,12.4,33.3,34825,EN,1,2.3,923,9,0
1993,cana,350,350,14000,10.5382,40000,7,0,36254,EN,0,0.5,552,14,0
1994,cana,350,350,14000,420,40000,2.4,0,37700,N,0,0.3,440,18,0
1995,cana,350,350,14000,420,40000,-2.1,0,39131,EN,0,1.3,227,19,0
1996,cana,350,350,14000,420,40000,-5.5,0,40521,LN,0,-0.9,507,18,0
1997,cana,420,420,21000,588,50000,15.2,25,41842,N,0,-0.2,792,13,0
1998,cana,430,420,15960,479,38000,-14.4,-24,43073,EN,1,2.2,322,21,0
1999,cana,420,420,19740,632,47000,4.2,23.7,44194,LN,1,-1.5,769,11,0
2000,cana,420,420,19740,691,47000,3.1,0,45186,LN,1,-1.7,774,8,0
2001,cana,90,90,4230,190,47000,2.5,0,46033,LN,0,-0.6,549,35,0
2002,cana,90,90,4050,243,45000,-2.2,-4.3,46718,N,0,-0.1,551,16,0
2003,cana,140,140,6300,378,45000,-2.3,0,47227,EN,0,0.9,354,21,0
2004,cana,80,80,3600,288,45000,-2.1,0,47550,N,0,0.3,664,21,0
2005,cana,70,70,3150,252,45000,-1.4,0,47685,EN,0,0.6,563,25,0
2006,cana,200,200,12000,1020,60000,32.6,33.3,47635,LN,0,-0.9,507,29,0
2007,cana,400,400,24000,2160,60000,34.3,0,47418,EN,0,0.6,785,10,0
2008,cana,150,105,6300,599,60000,36.5,0,47058,LN,1,-1.6,656,33,1
2009,cana,45,45,2025,182,45000,3.7,-25,46590,LN,0,-0.9,538,37,1
2010,cana,45,45,2025,182,45000,4.8,0,46052,EN,1,1.5,502,14,0
2011,cana,40,40,1600,144,40000,-5.9,-11.1,45484,LN,0,-1.4,595,14,1
2012,cana,80,80,2800,230,35000,-16.9,-12.5,44922,LN,0,-0.8,457,18,0
2013,cana,200,200,4000,340,20000,-51.9,-42.9,44395,LN,0,-0.6,502,19,0
2014,cana,200,200,12000,6000,60000,46.9,200,43923,LN,0,-0.5,480,9,0
2015,cana,200,200,12000,3600,60000,48.3,0,43517,EN,0,0.5,583,19,0
2016,cana,200,200,12000,900,60000,48.8,0,43178,EN,1,2.2,382,22,3
2017,cana,30,30,1200,144,40000,-0.5,-33.3,42899,LN,0,-0.7,441,27,0
2018,cana,100,100,4000,600,40000,-0.8,0,42667,LN,0,-1.1,414,16,0
2019,cana,90,90,4000,680,44444,9.3,11.1,42470,EN,0,0.6,432,14,2
2020,cana,60,60,2000,300,33333,-18.9,-25,42292,N,0,0.1,437,15,2
2021,cana,60,60,2260,573,37667,-9.8,13,42124,LN,0,-1.2,436,14,4
2022,cana,52,52,2135,634,41058,-3.5,9,41958,LN,0,-1.2,953,9,0
2023,cana,53,53,2307,549,43528,0,6,41791,LN,0,-0.8,699,13,0
2024,cana,80,80,3865,696,48312,8.2,11,41624,EN,0,1.2,650,18,10
1974,feijao,,470,368,0,783,19.2,,603,LN,1,-1.9,,,
1975,feijao,,490,273,0,557,-13.1,-28.8,590,N,0,-0.2,,,
1976,feijao,,416,225,0,541,-13.7,-2.9,577,LN,0,-1.1,,,
1977,feijao,,824,389,0,472,-23,-12.7,564,EN,0,1.1,,,
1978,feijao,,781,741,0,949,57.6,101,552,EN,0,1.1,,,
1979,feijao,,790,532,0,673,13.7,-29,541,N,0,0.2,,,
1980,feijao,,805,462,0,574,-1.6,-14.8,532,EN,0,0.7,,,
1981,feijao,,381,68,0,178,-69,-68.9,523,N,0,0.2,902,6,0
