ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,8,10,0,1250,-3.1,,LN,1,,,
1975,feijao,,20,24,0,1200,4,-4,LN,0,,,
1976,feijao,,75,15,0,200,-80.6,-83.3,LN,1,,,
1977,feijao,,600,300,0,500,-45.5,150,EN,0,,,
1978,feijao,,460,422,0,917,12.3,83.5,EN,0,,,
1979,feijao,,700,397,0,567,-22.1,-38.2,N,0,,,
1980,feijao,,400,216,0,540,-16.9,-4.8,EN,0,,,
1981,feijao,,365,302,0,827,41.8,53.2,N,0,541,15,0
1982,feijao,,935,682,0,729,38,-11.8,N,0,239,24,0
1983,feijao,,1014,773,0,762,57.3,4.5,EN,1,403,34,0
1984,feijao,,916,369,0,403,-11.1,-47.2,LN,0,257,19,0
1985,feijao,,916,369,0,403,-7.3,0,LN,0,411,9,0
1986,feijao,,1098,478,0,435,2.1,8.1,N,0,635,10,0
1987,feijao,,560,232,0,414,-5,-4.8,EN,0,258,17,0
1988,feijao,600,600,195,0,325,-30.3,-21.6,EN,0,301,9,0
1989,feijao,100,100,54,0,540,7.4,66.2,LN,1,357,13,0
1990,feijao,1000,1000,600,0.0102,600,12.1,11.1,N,0,673,15,0
1991,feijao,160,160,76,0.0061,475,-17.3,-20.8,N,0,350,16,0
1992,feijao,200,200,96,0.2269,480,-23.1,1.1,EN,1,724,22,0
1993,feijao,120,120,94,1.1964,783,18.6,63.2,N,0,224,19,0
1994,feijao,160,160,119,54,744,8.8,-5.1,N,0,347,22,0
1995,feijao,150,150,111,64,740,4.9,-0.5,EN,0,202,15,3
1996,feijao,150,150,109,64,727,1.3,-1.8,LN,0,339,14,0
1997,feijao,315,315,235,127,746,4.6,2.7,N,0,549,15,0
1998,feijao,175,175,126,154,720,3.2,-3.5,EN,1,338,15,2
1999,feijao,96,96,66,50,688,0.6,-4.5,LN,1,387,15,0
2000,feijao,300,300,174,118,580,-12.5,-15.6,LN,1,536,14,0
2001,feijao,400,400,272,272,680,7.7,17.2,LN,0,516,20,0
2002,feijao,200,200,122,132,610,1.9,-10.3,N,0,528,18,0
2003,feijao,158,158,84,108,532,-7.6,-12.8,EN,0,242,24,0
2004,feijao,102,102,50,43,490,-12.5,-7.8,N,0,507,18,0
2005,feijao,110,110,57,76,518,-5.3,5.7,EN,0,425,21,0
2006,feijao,47,47,30,34,638,19,23.2,LN,0,269,16,3
2007,feijao,112,112,58,165,518,-2.9,-18.9,EN,0,526,19,0
2008,feijao,107,107,55,198,514,-4,-0.7,LN,1,422,31,0
2009,feijao,102,102,52,42,510,-4.8,-0.8,LN,0,308,37,0
2010,feijao,90,90,45,48,500,-7,-1.9,EN,1,328,22,0
2011,feijao,90,90,58,52,644,18.3,28.9,LN,1,368,17,0
2012,feijao,162,102,58,104,569,4.3,-11.8,LN,0,279,11,0
2013,feijao,181,181,95,186,525,-2.2,-7.7,N,0,211,20,0
2014,feijao,35,35,18,32,514,-2.1,-2,N,0,436,12,0
2015,feijao,35,35,18,33,514,0.3,0,EN,0,359,19,0
2016,feijao,35,35,18,58,514,3,0,EN,1,545,17,4
2017,feijao,87,87,54,108,621,28.3,20.7,N,0,175,14,0
2018,feijao,90,90,42,97,467,0,-24.8,LN,0,334,18,0
2019,feijao,90,90,35,98,389,-13.3,-16.7,EN,0,402,19,2
2020,feijao,85,85,30,117,353,-17.7,-9.2,EN,0,335,18,2
2021,feijao,84,84,32,150,381,-6.4,7.9,LN,0,488,18,0
2022,feijao,84,84,31,131,369,-3.9,-3.1,LN,0,897,10,0
2023,feijao,82,82,28,106,341,-5.1,-7.5,LN,0,629,9,0
2024,feijao,80,80,34,121,425,27.3,24.5,EN,1,396,18,0
1974,milho,,3,4,0,1333,2.5,,LN,1,,,
1975,milho,,24,29,0,1208,-1.9,-9.4,LN,0,,,
1976,milho,,33,30,0,909,-22.1,-24.8,LN,1,,,
1977,milho,,30,36,0,1200,8.4,32,EN,0,,,
1978,milho,,25,30,0,1200,14.1,0,EN,0,,,
1979,milho,,314,360,0,1146,14.6,-4.5,N,0,,,
1980,milho,,248,207,0,835,-12.6,-27.2,EN,0,,,
1981,milho,,278,219,0,788,-14,-5.6,N,0,541,15,0
1982,milho,,143,157,0,1098,24.7,39.4,N,0,239,24,0
1983,milho,,8,10,0,1250,46.9,13.9,EN,1,403,34,0
1984,milho,,4,1,0,250,-69.6,-80,LN,0,257,19,0
1985,milho,,4,1,0,250,-68.6,0,LN,0,411,9,0
1986,milho,,4,2,0,500,-35.9,100,N,0,635,10,0
1987,milho,,6,7,0,1167,49.4,133.3,EN,0,258,17,0
1988,milho,12,12,14,0,1167,46.6,0,EN,0,301,9,0
1989,milho,21,21,12,0,571,-29,-51,LN,1,357,13,0
1990,milho,10,10,6,0,600,-26.3,5,N,0,673,15,0
1991,milho,20,20,20,4e-04,1000,19.9,66.7,N,0,350,16,0
1992,milho,20,10,10,0.0073,1000,19,0,EN,1,724,22,0
1993,milho,10,10,8,0.0524,800,-3.9,-20,N,0,224,19,0
1994,milho,30,30,24,6,800,-2.5,0,N,0,347,22,0
1995,milho,30,30,24,6,800,-0.5,0,EN,0,202,15,3
1996,milho,10,10,8,1,800,4,0,LN,0,339,14,0
1997,milho,20,20,16,5,800,10.7,0,N,0,549,15,0
1998,milho,20,20,14,2,700,2.3,-12.5,EN,1,338,15,2
1999,milho,27,27,19,2,704,8.3,0.5,LN,1,387,15,0
2000,milho,60,60,30,4,500,-17.8,-28.9,LN,1,536,14,0
2001,milho,60,60,30,6,500,-12.1,0,LN,0,516,20,0
