ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,624,2392,0,3833,0.7,,LN,1,,,
1975,arroz,,719,2978,0,4142,13.3,8,N,0,,,
1976,arroz,,1444,5153,0,3569,1,-13.8,LN,0,,,
1977,arroz,,1500,3000,0,2000,-41.9,-44,EN,0,,,
1978,arroz,,1950,3900,0,2000,-40.9,0,EN,0,,,
1979,arroz,,1528,4922,0,3221,-3.9,61.1,N,0,,,
1980,arroz,,1950,6560,0,3364,0.5,4.4,EN,0,,,
1981,arroz,,2630,9105,0,3462,2.5,2.9,N,0,954,7,7
1982,arroz,,2250,7760,0,3449,0.3,-0.4,N,0,618,19,23
1983,arroz,,2450,8100,0,3306,-5.9,-4.1,EN,1,1288,9,15
1984,arroz,,2450,8460,0,3453,-5.4,4.4,LN,0,870,12,31
1985,arroz,,2540,7738,0,3046,-20.9,-11.8,LN,0,997,12,10
1986,arroz,,3800,9880,0,2600,-35.5,-14.7,N,0,714,12,28
1987,arroz,,4005,18015,0,4498,7.4,73,EN,1,1172,12,11
1988,arroz,4505,4505,20251,2e-04,4495,2.8,-0.1,EN,0,628,20,48
1989,arroz,4505,4505,24760,0.0032,5496,21.1,22.3,LN,1,809,19,29
1990,arroz,4505,4505,22510,0.0687,4997,7.4,-9.1,N,0,1035,12,34
1991,arroz,4505,4505,13505,0.5441,2998,-36.1,-40,EN,0,898,18,53
1992,arroz,5015,5015,25027,5.7229,4990,6.5,66.5,EN,1,925,16,34
1993,arroz,6015,6015,30027,218.0069,4992,6.2,0,EN,0,1059,9,19
1994,arroz,6015,6015,22527,3704,3745,-19.7,-25,N,0,1258,9,33
1995,arroz,6010,6010,30018,5179,4995,9.4,33.4,EN,0,886,10,25
1996,arroz,5200,5200,20800,4231,4000,-12,-19.9,LN,0,845,12,44
1997,arroz,4500,4500,20250,4556,4500,-2.3,12.5,N,0,997,13,36
1998,arroz,4500,4500,15750,5075,3500,-25.3,-22.2,EN,1,1901,9,18
1999,arroz,5000,5000,26500,6707,5300,10.3,51.4,LN,1,778,13,53
2000,arroz,5500,5500,27500,6286,5000,-0.3,-5.7,LN,1,824,15,41
2001,arroz,4300,4300,22790,6393,5300,0.1,6,LN,0,1337,13,35
2002,arroz,4300,4300,22790,8138,5300,-5.4,0,N,0,777,10,34
2003,arroz,4000,4000,15400,9993,3850,-34.6,-27.4,EN,1,1463,9,29
2004,arroz,3800,3800,23408,14777,6160,-0.4,60,N,0,876,17,41
2005,arroz,3881,3830,27193,10968,7100,8.8,15.3,EN,0,679,34,52
2006,arroz,3400,3400,22066,7392,6490,-4.8,-8.6,LN,0,769,9,52
2007,arroz,2900,2900,20692,8305,7135,0.9,9.9,EN,0,1129,10,50
2008,arroz,3865,3865,28717,14524,7430,1.4,4.1,LN,1,695,13,34
2009,arroz,4910,4910,37439,21159,7625,1.2,2.6,LN,0,839,12,38
2010,arroz,6160,6160,43428,25796,7050,-8.3,-7.5,EN,1,1290,12,34
2011,arroz,5300,5300,44688,16535,8432,8.1,19.6,LN,1,819,21,26
2012,arroz,4100,4100,33702,17498,8220,4.1,-2.5,LN,0,566,14,63
2013,arroz,3850,3850,28875,17694,7500,-5.7,-8.8,LN,0,1415,16,28
2014,arroz,4090,4090,34356,23111,8400,5.2,12,N,0,854,10,46
2015,arroz,4000,3990,32120,22452,8050,0.4,-4.2,EN,0,1203,13,24
2016,arroz,3889,3769,28569,23342,7580,-5.9,-5.8,EN,1,1424,15,27
2017,arroz,4760,4760,38080,30525,8000,-1,5.5,LN,0,1180,11,17
2018,arroz,3040,3040,23712,16332,7800,-3.7,-2.5,LN,0,956,12,21
2019,arroz,2500,2500,19500,17940,7800,-3.7,0,EN,0,1236,7,32
2020,arroz,2829,2829,22672,23064,8014,-1,2.7,N,0,934,20,50
2021,arroz,2422,2422,21556,35797,8900,10.2,11.1,LN,1,721,12,37
2022,arroz,2092,2092,13954,17292,6670,-17.2,-25.1,LN,0,693,16,70
