ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,50,18,0,360,41.4,,LN,1,,,
1975,feijao,,66,13,0,197,-13.9,-45.3,N,0,,,
1976,feijao,,300,30,0,100,-51.5,-49.2,LN,0,,,
1977,feijao,,450,135,0,300,59.8,200,EN,0,,,
1978,feijao,,400,40,0,100,-42,-66.7,EN,0,,,
1982,feijao,,120,4,0,33,-75.9,,N,0,116,45,13
1983,feijao,,120,4,0,33,-75.6,0,EN,1,139,62,12
1984,feijao,,95,30,0,316,128,200,LN,0,216,93,8
1985,feijao,,120,24,0,200,41.3,-36.7,LN,0,711,81,18
1986,feijao,,132,24,0,182,21.9,-9.1,N,0,688,41,68
1987,feijao,,290,4,0,14,-91.3,-92.4,EN,1,282,52,40
1988,feijao,250,250,50,0,200,20.2,200,EN,0,386,97,27
1989,feijao,280,280,56,2e-04,200,14.3,0,LN,1,200,40,14
1991,feijao,280,280,67,0.006,239,22.3,,EN,0,219,82,3
1992,feijao,410,330,53,0.1156,161,-22.1,-32.9,EN,1,404,54,0
1994,feijao,200,200,144,58,720,218.3,,N,0,398,20,6
1995,feijao,210,210,168,151,800,232.5,11.1,EN,0,257,68,16
1996,feijao,80,80,20,18,250,-5,-68.8,LN,0,352,48,4
1997,feijao,55,40,10,5,250,-14.3,0,N,0,315,24,8
1999,feijao,50,25,3,2,120,-65,,LN,1,235,77,10
2000,feijao,100,100,50,25,500,37.3,200,LN,1,356,20,8
2001,feijao,40,10,4,2,400,4.3,-20,LN,0,139,75,19
2002,feijao,65,65,26,10,400,0.7,0,N,0,444,56,7
2003,feijao,80,80,40,40,500,21.9,25,EN,1,376,44,8
2004,feijao,80,64,13,10,203,-51.5,-59.4,N,0,636,26,18
2005,feijao,60,60,25,18,417,-1.2,105.1,EN,0,105,84,10
2006,feijao,60,60,27,19,450,7.4,8,LN,0,209,126,20
2007,feijao,60,48,19,15,396,-4.6,-12,EN,0,294,45,11
2008,feijao,60,60,24,19,400,-1.9,1.1,LN,1,295,44,21
2009,feijao,30,26,10,8,385,-3.1,-3.8,LN,0,350,41,19
2010,feijao,20,8,3,6,375,-3.1,-2.5,EN,1,92,84,8
2011,feijao,40,40,16,19,400,7.1,6.7,LN,1,373,46,8
2012,feijao,60,,,,,,,LN,0,195,44,14
2013,feijao,30,15,6,6,400,15.8,,LN,0,59,112,59
2014,feijao,45,20,8,10,400,16.5,0,N,0,196,80,32
2015,feijao,120,5,1,1,200,-41.9,-50,EN,0,248,51,23
2016,feijao,110,20,3,5,150,-56.7,-25,EN,1,283,89,40
2017,feijao,80,24,7,7,292,-16.2,94.4,LN,0,220,39,49
2018,feijao,80,40,15,15,375,6.6,28.6,LN,0,274,37,30
2019,feijao,100,100,50,78,500,40,33.3,EN,0,392,54,65
2020,feijao,100,100,45,90,450,23.4,-10,N,0,364,92,60
2021,feijao,25,6,2,4,333,-10.8,-25.9,LN,1,183,14,161
2022,feijao,25,25,10,50,400,3.9,20,LN,0,370,26,5
2023,feijao,53,53,5,25,94,-76.3,-76.4,LN,0,326,51,43
2024,feijao,53,53,21,105,396,-4,200,EN,1,515,58,78
1974,milho,,50,24,0,480,3.8,,LN,1,,,
1975,milho,,50,24,0,480,17.3,0,N,0,,,
1976,milho,,300,75,0,250,-31,-47.9,LN,0,,,
1977,milho,,200,100,0,500,54.7,100,EN,0,,,
1978,milho,,300,45,0,150,-48.3,-70,EN,0,,,
1982,milho,,18,2,0,111,-50.9,,N,0,116,45,13
