ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,900,1026,0,1140,4.8,,LN,1,,,
1975,arroz,,1200,1000,0,833,-28.7,-26.9,LN,0,,,
1976,arroz,,700,1335,0,1907,53.6,128.9,LN,1,,,
1977,arroz,,780,1004,0,1287,-1.2,-32.5,EN,0,,,
1978,arroz,,461,383,0,831,-38.7,-35.5,EN,0,,,
1979,arroz,,516,760,0,1473,5.2,77.3,N,0,,,
1980,arroz,,652,1026,0,1574,9.6,6.8,EN,0,,,
1981,arroz,,564,828,0,1468,0.4,-6.7,N,0,1130,8,0
1982,arroz,,800,1200,0,1500,1.3,2.2,N,0,1518,12,0
1983,arroz,,800,912,0,1140,-22.9,-24,EN,1,1634,5,0
1984,arroz,,700,546,0,780,-46.9,-31.6,LN,0,1135,8,2
1985,arroz,,500,750,0,1500,2.2,92.3,LN,0,1014,11,0
1986,arroz,,500,750,0,1500,2.5,0,N,0,1116,14,3
1987,arroz,,500,600,0,1200,-18,-20,EN,0,1183,13,1
1988,arroz,1300,1300,1950,0,1500,2,25,EN,0,1167,12,0
1989,arroz,1000,1000,1500,5e-04,1500,1.3,0,LN,1,1064,8,0
1990,arroz,300,300,450,0.0036,1500,0.9,0,N,0,1054,14,0
1991,arroz,300,300,450,0.0164,1500,0.6,0,N,0,1198,9,0
1992,arroz,300,300,450,0.2618,1500,0.3,0,EN,1,1003,11,0
1993,arroz,300,300,450,1.144,1500,1,0,N,0,1325,9,0
1994,arroz,300,300,450,99,1500,1.6,0,N,0,942,12,0
1995,arroz,300,300,450,68,1500,1.2,0,EN,0,1490,15,3
1996,arroz,300,300,450,97,1500,0.9,0,LN,0,1295,8,0
1997,arroz,25,25,37,6,1480,-1.9,-1.3,N,0,1093,11,0
1998,arroz,45,45,61,15,1356,-13,-8.4,EN,1,1166,8,5
1999,arroz,25,25,37,11,1480,-8.4,9.2,LN,1,1438,11,1
2000,arroz,25,25,41,11,1640,-2.5,10.8,LN,1,1218,8,1
2001,arroz,25,25,49,17,1960,11.2,19.5,LN,0,1060,9,8
2002,arroz,25,25,49,18,1960,7.2,0,N,0,1372,11,0
2003,arroz,25,25,49,30,1960,3.7,0,EN,0,1207,18,11
2004,arroz,25,25,49,29,1960,0.7,0,N,0,1195,9,1
2005,arroz,25,25,49,20,1960,-1.3,0,EN,0,1250,15,0
2006,arroz,25,25,50,25,2000,-0.9,2,LN,0,1134,9,1
2007,arroz,25,25,50,24,2000,-1.8,0,EN,0,1334,8,1
2008,arroz,25,25,50,30,2000,-2,0,LN,1,953,12,5
2011,arroz,25,25,49,34,1960,-1.2,,LN,1,1321,6,0
2012,arroz,20,20,43,32,2150,10.4,9.7,LN,0,1100,12,0
2013,arroz,20,20,44,31,2200,15.8,2.3,N,0,1209,11,5
2014,arroz,20,20,31,24,1550,-15.9,-29.5,N,0,703,11,2
2015,arroz,20,20,31,20,1550,-12.7,0,EN,0,1093,18,13
2016,arroz,20,20,36,26,1800,6,16.1,EN,1,1330,11,7
1974,cana,,4588,252252,0,54981,-19,,LN,1,,,
1975,cana,,4500,292500,0,65000,-3.7,18.2,LN,0,,,
1976,cana,,4500,315000,0,70000,4.1,7.7,LN,1,,,
1977,cana,,5000,350000,0,70000,4.4,0,EN,0,,,
1978,cana,,5146,351152,0,68238,1.9,-2.5,EN,0,,,
1979,cana,,4910,301080,0,61320,-8.4,-10.1,N,0,,,
1980,cana,,4800,312000,0,65000,-3,6,EN,0,,,
1981,cana,,5336,314031,0,58851,-12.4,-9.5,N,0,1130,8,0
1982,cana,,6100,427000,0,70000,3.8,18.9,N,0,1518,12,0
1983,cana,,6500,520000,0,80000,18.1,14.3,EN,1,1634,5,0
1984,cana,,8500,595000,0,70000,2.7,-12.5,LN,0,1135,8,2
1985,cana,,8500,595000,0,70000,1.8,0,LN,0,1014,11,0
1986,cana,,6500,422500,0,65000,-6.3,-7.1,N,0,1116,14,3
1987,cana,,6000,420000,1e-04,70000,-0.1,7.7,EN,0,1183,13,1
1988,cana,6000,6000,420000,3e-04,70000,-1.2,0,EN,0,1167,12,0
1989,cana,7000,7000,490000,0.0068,70000,-2.4,0,LN,1,1064,8,0
1990,cana,8000,8000,6e+05,0.199,75000,3.4,7.1,N,0,1054,14,0
1991,cana,8000,8000,6e+05,1.8004,75000,2,0,N,0,1198,9,0
1992,cana,8000,8000,6e+05,17.2364,75000,0.5,0,EN,1,1003,11,0
1993,cana,8000,8000,6e+05,291.4909,75000,-0.8,0,N,0,1325,9,0
1994,cana,8000,8000,6e+05,5400,75000,-1.9,0,N,0,942,12,0
1995,cana,8000,8000,6e+05,6600,75000,-2.9,0,EN,0,1490,15,3
1996,cana,24000,24000,2e+06,28000,83333,6.8,11.1,LN,0,1295,8,0
1997,cana,21611,21611,1728880,27662,80000,1.7,-4,N,0,1093,11,0
1998,cana,22000,22000,1760000,26400,80000,1.1,0,EN,1,1166,8,5
1999,cana,24159,24159,1548720,17036,64105,-19.6,-19.9,LN,1,1438,11,1
2000,cana,20000,20000,1500000,26760,75000,-6.6,17,LN,1,1218,8,1
2001,cana,20000,20000,1600000,39568,80000,-1,6.7,LN,0,1060,9,8
2002,cana,20000,20000,1700000,51799,85000,4.5,6.2,N,0,1372,11,0
2003,cana,23867,23867,1932544,54111,80971,-1,-4.7,EN,0,1207,18,11
2004,cana,23867,23867,1932544,57976,80971,-1.7,0,N,0,1195,9,1
2005,cana,24220,24220,2013540,56379,83135,0.2,2.7,EN,0,1250,15,0
2006,cana,23000,23000,1932000,62597,84000,0.6,1,LN,0,1134,9,1
2007,cana,23000,23000,1932000,81144,84000,0.1,0,EN,0,1334,8,1
2008,cana,23000,23000,1932000,62597,84000,-0.5,0,LN,1,953,12,5
2009,cana,38084,35284,2963856,106699,84000,-0.8,0,LN,0,1094,8,4
