ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,150,0,1500,6.3,,919,LN,0,-0.9,,,
1975,arroz,,100,150,0,1500,6.3,0,926,N,0,-0.3,,,
1976,arroz,,150,45,0,300,-78.7,-80,934,N,0,-0.3,,,
1977,arroz,,150,225,0,1500,7,200,942,EN,0,0.5,,,
1981,arroz,,3,5,0,1667,26.9,,988,N,0,-0.3,394,110,112
1982,arroz,,30,36,0,1200,-3.5,-28,1006,N,0,0.4,277,52,111
1983,arroz,,3,1,0,333,-70.8,-72.2,1028,EN,1,1.7,311,107,140
1984,arroz,,14,19,0,1357,30.8,200,1055,N,0,-0.3,392,86,132
1985,arroz,,82,85,0,1037,5.7,-23.6,1088,LN,0,-0.6,706,39,101
1986,arroz,,200,240,0,1200,22,15.8,1126,N,0,-0.2,686,74,63
1987,arroz,,15,9,0,600,-41.5,-50,1170,EN,0,1.3,478,50,113
1988,arroz,220,220,292,0,1327,26.1,121.2,1222,N,0,-0.2,297,94,117
1989,arroz,310,160,130,1e-04,812,-31.4,-38.8,1280,LN,0,-1.1,226,65,95
1990,arroz,320,60,100,8e-04,1667,23.3,105.1,1345,N,0,0.3,301,80,81
1991,arroz,160,160,240,0.0086,1500,-4.3,-10,1418,N,0,0.4,401,98,93
1992,arroz,440,120,180,0.1015,1500,-13.8,0,1497,EN,1,2,357,116,57
1993,arroz,200,40,120,1.2956,3000,60.4,100,1583,EN,0,0.9,86,75,125
1994,arroz,260,260,462,85,1777,-6.3,-40.8,1677,N,0,0.4,495,88,95
1995,arroz,145,145,294,58,2028,11.2,14.1,1778,EN,0,0.7,461,88,89
1996,arroz,46,46,71,24,1543,-13.2,-23.9,1887,LN,0,-0.6,545,53,100
1997,arroz,50,50,90,18,1800,-1.7,16.6,2005,N,0,0.2,376,47,112
1999,arroz,130,130,225,63,1731,-24.7,,2266,LN,0,-1.1,393,66,121
2000,arroz,80,80,180,55,2250,-16.5,30,2410,LN,0,-1.1,511,31,73
2001,arroz,40,30,120,36,4000,23.7,77.8,2564,LN,0,-0.5,313,75,135
1996,cana,1,1,30,1,30000,,,,LN,0,-0.9,545,53,100
1974,feijao,,1000,290,0,290,2.8,,215,LN,1,-1.9,,,
1975,feijao,,1500,432,0,288,6.6,-0.7,221,N,0,-0.2,,,
1976,feijao,,1000,75,0,75,-71.2,-74,227,LN,0,-1.1,,,
1977,feijao,,1000,360,0,360,43.1,200,234,EN,0,1.1,,,
1978,feijao,,2000,590,0,295,20.7,-18.1,240,EN,0,1.1,,,
1979,feijao,,400,24,0,60,-74.9,-79.7,247,N,0,0.2,,,
1980,feijao,,314,144,0,459,94.8,200,254,EN,0,0.7,,,
1981,feijao,,223,195,0,874,273.1,90.7,261,N,0,0.2,394,110,112
1982,feijao,,2750,1041,0,379,61,-56.7,268,N,0,0,277,52,111
1983,feijao,,702,81,0,115,-51.7,-69.5,275,EN,1,2.5,311,107,140
1984,feijao,,3024,1119,0,370,52.5,200,283,LN,0,-1,392,86,132
1985,feijao,,2900,377,0,130,-47.3,-64.9,291,LN,0,-1,706,39,101
1986,feijao,,4330,1177,0,272,6.5,109.1,299,N,0,-0.2,686,74,63
1987,feijao,,935,117,0,125,-54.1,-54,307,EN,1,1.5,478,50,113
1988,feijao,5540,5000,1848,0,370,24.9,195.4,315,EN,0,0.9,297,94,117
1989,feijao,4377,4377,896,4e-04,205,-36.4,-44.6,323,LN,1,-1.9,226,65,95
