ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1987,arroz,,19,4,0,211,,,EN,1,433,26,2
1988,arroz,40,40,12,0,300,,42.5,EN,0,430,20,5
1989,arroz,140,140,93,0,664,,121.4,LN,1,281,35,0
1989,cana,120,120,3600,2e-04,30000,2.8,,LN,1,281,35,0
1990,cana,120,120,3600,0.0065,30000,-3.2,0,N,0,827,24,0
2010,cana,2,2,80,7,40000,0,,EN,1,401,31,0
2011,cana,10,10,400,38,40000,90.5,0,LN,1,661,8,5
2012,cana,10,10,240,17,24000,140,-40,LN,0,423,31,1
2013,cana,20,20,140,11,7000,0,-70.8,LN,0,400,34,14
2014,cana,10,10,20,9,2000,-89.1,-71.4,N,0,586,13,4
2015,cana,10,10,250,75,25000,4.1,200,EN,0,533,27,1
2016,cana,10,10,380,28,38000,46.7,52,EN,1,519,32,26
2017,cana,1,1,24,3,24000,-2.6,-36.8,LN,0,349,23,6
2018,cana,1,1,26,4,26000,7.7,8.3,LN,0,428,15,4
2019,cana,1,1,22,3,22000,-9.4,-15.4,EN,0,499,31,13
2020,cana,1,1,25,5,25000,1.7,13.6,N,0,534,21,16
2021,cana,1,1,26,8,26000,4.9,4,LN,1,493,39,11
2022,cana,1,1,24,2,24000,-4.2,-7.7,LN,0,693,14,5
2023,cana,1,1,25,2,25000,-2.5,4.2,LN,0,572,46,1
2024,cana,1,1,27,3,27000,1.8,8,EN,1,593,22,36
1986,feijao,,1400,336,0,240,70.5,,N,0,811,20,0
1987,feijao,,1617,16,0,10,-94.8,-95.9,EN,1,433,26,2
1988,feijao,1700,1700,82,0,48,-79.8,200,EN,0,430,20,5
1989,feijao,770,770,385,1e-04,500,77.9,200,LN,1,281,35,0
1990,feijao,550,550,360,0.0033,655,104.9,30.9,N,0,827,24,0
1991,feijao,800,800,240,0.0083,300,-15.2,-54.2,EN,0,498,21,0
1992,feijao,560,290,136,0.0544,469,22,56.3,EN,1,769,13,0
1993,feijao,460,460,193,2.9687,420,2.1,-10.5,EN,0,513,15,0
1994,feijao,640,640,268,155,419,-2.7,-0.2,N,0,485,17,2
1995,feijao,110,110,47,27,427,-3.8,2,EN,0,306,19,7
1996,feijao,142,142,67,37,472,4.2,10.4,LN,0,498,14,0
1997,feijao,360,360,198,116,550,20.2,16.6,N,0,716,10,0
1998,feijao,307,307,95,57,309,-33.9,-43.7,EN,1,321,20,16
1999,feijao,450,450,214,113,476,-2.7,53.7,LN,1,544,16,2
2000,feijao,450,450,216,117,480,-6,0.9,LN,1,693,9,0
2001,feijao,700,700,150,89,214,-60,-55.4,LN,0,554,34,2
2002,feijao,400,400,240,180,600,7.2,180,N,0,574,21,3
2003,feijao,850,850,530,556,624,6.6,3.9,EN,1,475,31,3
2004,feijao,400,400,240,203,600,-0.8,-3.8,N,0,715,32,4
2005,feijao,300,300,180,202,600,-1.7,0,EN,0,562,18,2
2006,feijao,260,260,156,173,600,-1.8,0,LN,0,540,27,5
2007,feijao,260,260,156,175,600,-0.1,0,EN,0,623,12,0
2008,feijao,360,360,216,245,600,3.9,0,LN,1,663,22,3
2009,feijao,280,280,168,179,600,9.5,0,LN,0,467,26,12
2010,feijao,290,290,29,32,100,-80.3,-83.3,EN,1,401,31,0
2011,feijao,320,320,127,141,397,-12.9,200,LN,1,661,8,5
2012,feijao,415,45,3,5,67,-83.6,-83.2,LN,0,423,31,1
2013,feijao,430,,,,,,,LN,0,400,34,14
2014,feijao,300,300,168,140,560,117.2,,N,0,586,13,4
2015,feijao,300,300,90,80,300,50.6,-46.4,EN,0,533,27,1
2016,feijao,300,300,49,158,163,-4.4,-45.6,EN,1,519,32,26
2017,feijao,300,260,30,73,115,-23.7,-29.4,LN,0,349,23,6
2018,feijao,350,350,20,53,57,-58.7,-50.5,LN,0,428,15,4
2019,feijao,350,140,8,25,57,-56.7,0,EN,0,499,31,13
2020,feijao,280,280,52,198,186,39.8,200,N,0,534,21,16
2021,feijao,294,294,57,240,194,36.9,4.4,LN,1,493,39,11
2022,feijao,300,300,65,263,217,37,11.8,LN,0,693,14,5
2023,feijao,309,309,62,246,201,9.7,-7.4,LN,0,572,46,1
2024,feijao,315,315,47,168,149,-30.7,-25.6,EN,1,593,22,36
1986,milho,,1600,1152,0,720,254.3,,N,0,811,20,0
1987,milho,,1480,107,0,72,-74.9,-90,EN,1,433,26,2
1988,milho,2000,2000,72,0,36,-90,-50.2,EN,0,430,20,5
1989,milho,1200,1200,600,1e-04,500,18.2,200,LN,1,281,35,0
