ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,feijao,350,350,56,24,160,49.1,,152,N,0,-0.3,286,42,70
1998,feijao,300,15,1,2,67,-54.1,-58.3,173,EN,1,2.3,296,81,112
1999,feijao,250,200,40,32,200,8.6,200,195,LN,1,-1.6,186,49,100
2000,feijao,260,260,156,128,600,169.7,200,220,LN,1,-1.6,481,21,40
2001,feijao,260,221,27,22,122,-53.2,-79.6,245,LN,0,-0.7,209,75,21
2002,feijao,310,310,125,94,403,35.2,200,271,N,0,-0.3,599,28,59
2003,feijao,310,310,125,94,403,20.2,0,297,EN,0,1.2,377,43,84
2004,feijao,334,234,70,56,299,-18.1,-25.8,320,N,0,0.3,644,37,94
2005,feijao,140,140,42,34,300,-22.6,0.3,340,EN,0,0.7,311,89,127
2006,feijao,200,200,100,80,500,25.8,66.7,355,LN,0,-0.8,281,66,102
2007,feijao,150,112,45,36,402,1,-19.6,367,EN,0,0.9,477,80,112
2008,feijao,150,150,60,48,400,1.3,-0.4,374,LN,1,-1.5,426,68,102
2009,feijao,150,150,60,48,400,1.3,0,378,LN,0,-0.8,455,26,97
2010,feijao,100,25,8,16,320,-18,-20,379,EN,1,1.6,250,49,100
2011,feijao,200,200,80,96,400,4.8,25,380,LN,1,-1.6,589,26,68
2012,feijao,30,,,,,,,,LN,0,-1,235,38,104
2013,feijao,150,60,24,24,400,13.4,,380,N,0,-0.4,127,60,153
2014,feijao,172,86,36,43,419,19.9,4.7,383,N,0,-0.3,259,34,81
2015,feijao,100,20,4,5,200,-44.7,-52.2,387,EN,0,0.6,254,58,98
2016,feijao,140,56,14,21,250,-34.1,25,393,EN,1,2.4,404,77,113
2017,feijao,150,135,68,68,504,23.8,101.5,402,LN,0,-1,403,78,124
2018,feijao,185,170,77,77,453,4.9,-10.1,413,LN,0,-1.3,344,97,99
2019,feijao,150,150,75,105,500,10,10.4,425,EN,0,0.7,533,34,97
2020,feijao,180,180,90,135,500,6.4,0,438,N,0,0.2,445,61,114
2021,feijao,80,60,26,52,433,-9.7,-13.3,452,LN,0,-1.4,232,35,121
2022,feijao,80,80,39,195,488,0.3,12.5,466,LN,0,-1.2,571,40,83
2023,feijao,220,,,,,,,,LN,0,-1,412,27,82
2024,feijao,220,180,87,609,483,0.6,,496,EN,1,1.5,605,58,115
1997,milho,290,290,23,3,79,102.3,,188,N,0,-0.3,286,42,70
1998,milho,200,0,0,0,,,,,EN,1,2.3,296,81,112
1999,milho,300,120,12,2,100,-55.7,,215,LN,1,-1.6,186,49,100
2000,milho,300,300,240,36,800,172.6,200,229,LN,1,-1.6,481,21,40
2001,milho,300,260,21,3,81,-76.6,-89.9,243,LN,0,-0.7,209,75,21
2002,milho,300,300,206,82,687,80.4,200,257,N,0,-0.3,599,28,59
2003,milho,300,300,206,82,687,68.1,0,271,EN,0,1.2,377,43,84
2004,milho,324,130,26,10,200,-49,-70.9,284,N,0,0.3,644,37,94
2005,milho,150,150,38,15,253,-29,26.7,296,EN,0,0.7,311,89,127
2006,milho,200,200,80,32,400,13.8,57.9,306,LN,0,-0.8,281,66,102
2007,milho,150,97,39,16,402,10.5,0.5,314,EN,0,0.9,477,80,112
2008,milho,150,150,60,24,400,3.4,-0.5,321,LN,1,-1.5,426,68,102
2009,milho,150,150,60,24,400,-0.5,0,327,LN,0,-0.8,455,26,97
2010,milho,100,8,2,0,250,-38.2,-37.5,331,EN,1,1.6,250,49,100
2011,milho,100,100,50,20,500,26,100,335,LN,1,-1.6,589,26,68
2012,milho,20,,,,,,,,LN,0,-1,235,38,104
2013,milho,150,45,18,7,400,18.4,,340,N,0,-0.4,127,60,153
2014,milho,206,61,17,7,279,-11.5,-30.3,342,N,0,-0.3,259,34,81
2015,milho,100,,,,,,,,EN,0,0.6,254,58,98
2016,milho,120,12,1,1,83,-70.4,,347,EN,1,2.4,404,77,113
2017,milho,150,30,9,5,300,-2.7,200,351,LN,0,-1,403,78,124
2018,milho,150,120,48,24,400,19,33.3,354,LN,0,-1.3,344,97,99
2019,milho,120,90,36,18,400,9.8,0,359,EN,0,0.7,533,34,97
2020,milho,150,150,75,45,500,30.5,25,364,N,0,0.2,445,61,114
2021,milho,40,20,7,4,350,-12.2,-30,369,LN,0,-1.4,232,35,121
2022,milho,40,40,16,14,400,-3,14.3,375,LN,0,-1.2,571,40,83
2023,milho,220,,,,,,,,LN,0,-1,412,27,82
2024,milho,220,180,76,152,422,-0.6,,388,EN,1,1.5,605,58,115
2003,milho1,300,300,206,,687,0.8,,351,EN,0,1.2,377,43,84
2004,milho1,324,130,26,,200,-64.2,-70.9,349,N,0,0.3,644,37,94
2005,milho1,150,150,38,,253,-46.1,26.7,347,EN,0,0.7,311,89,127
2006,milho1,200,200,80,,400,-3.3,57.9,345,LN,0,-0.8,281,66,102
2007,milho1,150,97,39,,402,-1.5,0.5,343,EN,0,0.9,477,80,112
2008,milho1,150,150,60,,400,1.8,-0.5,341,LN,1,-1.5,426,68,102
2009,milho1,150,150,60,,400,-2.1,0,339,LN,0,-0.8,455,26,97
2010,milho1,100,8,2,,250,-41.7,-37.5,338,EN,1,1.6,250,49,100
2011,milho1,100,100,50,,500,11.7,100,336,LN,1,-1.6,589,26,68
2012,milho1,20,,,,,,,,LN,0,-1,235,38,104
2013,milho1,150,45,18,,400,7.8,,335,N,0,-0.4,127,60,153
2014,milho1,206,61,17,,279,-6.6,-30.3,335,N,0,-0.3,259,34,81
2015,milho1,100,,,,,,,,EN,0,0.6,254,58,98
2016,milho1,120,12,1,,83,-66.6,,336,EN,1,2.4,404,77,113
2017,milho1,150,30,9,,300,-1.5,200,338,LN,0,-1,403,78,124
2018,milho1,150,120,48,,400,8.4,33.3,340,LN,0,-1.3,344,97,99
2019,milho1,120,90,36,,400,-7.9,0,342,EN,0,0.7,533,34,97
2020,milho1,150,150,75,,500,16.7,25,345,N,0,0.2,445,61,114
2021,milho1,40,20,7,,350,-19.2,-30,348,LN,0,-1.4,232,35,121
2022,milho1,40,40,16,,400,-7.1,14.3,351,LN,0,-1.2,571,40,83
2023,milho1,220,,,,,,,,LN,0,-1,412,27,82
2024,milho1,220,180,76,,422,4.3,,359,EN,1,1.5,605,58,115
