ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,20,24,0,1200,19.5,,LN,1,,,
1975,arroz,,25,30,0,1200,15.5,0,N,0,,,
1976,arroz,,25,15,0,600,-44.5,-50,LN,0,,,
1977,arroz,,35,42,0,1200,5.9,100,EN,0,,,
1978,arroz,,35,38,0,1086,-8.7,-9.5,EN,0,,,
1979,arroz,,40,32,0,800,-36.1,-26.3,N,0,,,
1980,arroz,,80,80,0,1000,-24.4,25,EN,0,,,
1981,arroz,,150,270,0,1800,29.6,80,N,0,982,18,7
1982,arroz,,150,255,0,1700,14.5,-5.6,N,0,1718,18,0
1983,arroz,,100,160,0,1600,1.5,-5.9,EN,1,1315,8,8
1984,arroz,,150,240,0,1600,0.7,0,LN,0,1066,12,8
1985,arroz,,100,160,0,1600,2.3,0,LN,0,1418,11,4
1986,arroz,,50,80,0,1600,1.8,0,N,0,1073,11,0
1987,arroz,,40,64,0,1600,1.5,0,EN,1,783,16,8
1988,arroz,40,40,64,0,1600,-0.7,0,EN,0,1285,19,13
1989,arroz,30,30,48,0,1600,-10.1,0,LN,1,1033,11,0
1990,arroz,30,30,48,3e-04,1600,-20.3,0,N,0,1045,11,4
1991,arroz,30,30,48,0.0017,1600,-27.8,0,EN,0,1253,8,0
1992,arroz,551,551,1753,0.4753,3181,28.8,98.8,EN,1,1260,13,0
1993,arroz,295,295,968,5.3658,3281,22.2,3.1,EN,0,1052,8,0
1994,arroz,255,255,808,122,3169,13.8,-3.4,N,0,1121,16,4
1995,arroz,289,289,870,154,3010,4.8,-5,EN,0,862,9,17
1996,arroz,10,10,30,6,3000,2.6,-0.3,LN,0,1186,8,3
1997,arroz,10,10,30,7,3000,3.4,0,N,0,1584,10,0
1998,arroz,10,10,18,5,1800,-37.2,-40,EN,1,1053,16,18
1999,arroz,5,5,9,2,1800,-36.4,0,LN,1,1085,10,4
2000,arroz,5,5,9,2,1800,-34.6,0,LN,1,1343,11,4
2004,arroz,19,19,57,27,3000,21.2,,N,0,1035,13,5
2005,arroz,5,5,15,6,3000,21.3,0,EN,0,1042,6,1
2006,arroz,2,1,2,1,2000,-19.8,-33.3,LN,0,1021,19,10
2007,arroz,4,4,10,6,2500,-2,25,EN,0,1227,17,0
2008,arroz,4,4,11,7,2750,4.9,10,LN,1,1144,17,9
2009,arroz,8,8,22,15,2750,1,0,LN,0,1192,11,12
2010,arroz,7,7,18,13,2571,-9.7,-6.5,EN,1,1159,11,4
2011,arroz,7,7,20,15,2857,-4.7,11.1,LN,1,1245,23,4
2012,arroz,7,7,19,11,2714,-14.4,-5,LN,0,1318,13,2
2013,arroz,5,5,18,13,3600,6.9,32.6,LN,0,770,18,13
2014,arroz,5,5,18,14,3600,0.2,0,N,0,796,20,4
2015,arroz,2,2,8,7,4000,4,11.1,EN,0,930,9,22
1974,cana,,40,1000,0,25000,-14.1,,LN,1,,,
1975,cana,,30,900,0,30000,4.6,20,N,0,,,
1976,cana,,30,900,0,30000,5.7,0,LN,0,,,
1977,cana,,30,900,0,30000,6.6,0,EN,0,,,
1978,cana,,30,900,0,30000,7.1,0,EN,0,,,
1979,cana,,40,1000,0,25000,-10.7,-16.7,N,0,,,
1980,cana,,40,1000,0,25000,-10.9,0,EN,0,,,
1981,cana,,20,600,0,30000,6.3,20,N,0,982,18,7
1982,cana,,20,600,0,30000,5.4,0,N,0,1718,18,0
1983,cana,,15,450,0,30000,4,0,EN,1,1315,8,8
1984,cana,,15,450,0,30000,2.3,0,LN,0,1066,12,8
1985,cana,,10,300,0,30000,0.2,0,LN,0,1418,11,4
1986,cana,,5,150,0,30000,-2.2,0,N,0,1073,11,0
1987,cana,,3,90,0,30000,-5.1,0,EN,1,783,16,8
1988,cana,3,2,60,0,30000,-8.2,0,EN,0,1285,19,13
1989,cana,2,1,30,0,30000,-11.3,0,LN,1,1033,11,0
1990,cana,20,20,800,3e-04,40000,14.1,33.3,N,0,1045,11,4
1991,cana,25,25,1000,0.001,40000,9.7,0,EN,0,1253,8,0
1992,cana,200,200,8000,0.2095,40000,5.1,0,EN,1,1260,13,0
1993,cana,230,230,9200,6.6909,40000,1,0,EN,0,1052,8,0
1994,cana,230,230,9200,92,40000,-2.9,0,N,0,1121,16,4
1995,cana,350,350,14000,280,40000,-6.7,0,EN,0,862,9,17
1996,cana,18,18,756,32,42000,-5.5,5,LN,0,1186,8,3
1997,cana,18,18,394,10,21889,-52.3,-47.9,N,0,1584,10,0
1998,cana,20,20,1000,17,50000,5.7,128.4,EN,1,1053,16,18
1999,cana,20,20,1000,22,50000,2.9,0,LN,1,1085,10,4
2000,cana,20,20,1000,25,50000,0.3,0,LN,1,1343,11,4
2001,cana,20,20,1000,35,50000,-2.1,0,LN,0,778,10,11
2002,cana,20,20,1080,30,54000,3.3,8,N,0,1180,9,0
2003,cana,70,70,3780,113,54000,1.2,0,EN,1,1110,16,10
2004,cana,6,6,324,19,54000,-0.5,0,N,0,1035,13,5
2005,cana,10,10,540,37,54000,-2,0,EN,0,1042,6,1
2006,cana,12,12,648,39,54000,-3.3,0,LN,0,1021,19,10
2007,cana,12,12,648,51,54000,-4.7,0,EN,0,1227,17,0
2008,cana,25,25,1500,120,60000,4.4,11.1,LN,1,1144,17,9
2009,cana,47,47,2820,282,60000,3.1,0,LN,0,1192,11,12
2010,cana,47,47,2773,302,59000,0,-1.7,EN,1,1159,11,4
2011,cana,47,47,2773,305,59000,-1.5,0,LN,1,1245,23,4
2012,cana,42,42,2520,129,60000,-0.4,1.7,LN,0,1318,13,2
