ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,250,250,300,0.7625,1200,,,EN,0,1073,6,6
1994,arroz,200,200,240,55,1200,,0,N,0,1082,9,23
1995,arroz,200,200,240,31,1200,,0,EN,0,1272,17,25
1996,arroz,180,180,238,51,1322,,10.2,LN,0,924,7,17
1997,arroz,12,12,17,4,1417,,7.1,N,0,1002,10,10
1998,arroz,12,12,17,6,1417,,0,EN,1,1002,8,40
1999,arroz,12,12,17,6,1417,,0,LN,1,1254,11,23
2000,arroz,10,10,13,3,1300,,-8.2,LN,1,1184,10,23
1993,cana,50,50,3500,1.7004,70000,0,,EN,0,1073,6,6
2007,cana,400,400,48000,1680,120000,0.1,,EN,0,1277,12,24
2008,cana,180,180,19800,554,110000,7.2,-8.3,LN,1,1048,16,33
2009,cana,550,350,28000,940,80000,-10.9,-27.3,LN,0,1234,9,33
2010,cana,650,650,52250,2036,80385,-1.1,0.5,EN,1,1159,11,30
2011,cana,800,800,59560,3478,74450,-4.6,-7.4,LN,1,1342,6,16
2012,cana,700,700,56000,3584,80000,1.6,7.5,LN,0,907,7,29
2013,cana,1000,1000,80000,4640,80000,0.4,0,LN,0,1074,10,51
2014,cana,1200,1200,96000,6048,80000,-0.3,0,N,0,886,11,35
2015,cana,1200,1200,96000,6265,80000,0,0,EN,0,1245,16,44
2016,cana,1000,1000,80000,4880,80000,0,0,EN,1,1254,9,46
2017,cana,1300,1300,104000,7186,80000,-0.5,0,LN,0,956,7,51
2018,cana,1700,1700,136000,10880,80000,0.2,0,LN,0,1294,18,51
2019,cana,1500,1500,120000,8178,80000,3.2,0,EN,0,1210,9,64
2020,cana,1200,1200,84000,6132,70000,-4.9,-12.5,N,0,1118,10,56
2021,cana,1000,1000,70000,7266,70000,-0.5,0,LN,1,690,12,59
2022,cana,800,800,64000,8571,80000,16,14.3,LN,0,1313,8,41
2023,cana,650,650,55250,7449,85000,23.5,6.2,LN,0,1517,12,16
2024,cana,1100,1100,77000,10403,70000,0.1,-17.6,EN,1,1056,7,86
1993,feijao,30,30,18,0.2371,600,-8.3,,EN,0,1073,6,6
1994,feijao,205,205,167,72,815,19.2,35.8,N,0,1082,9,23
1996,feijao,54,54,25,17,463,-36.2,,LN,0,924,7,17
1997,feijao,35,35,30,21,857,17.8,85.1,N,0,1002,10,10
1998,feijao,82,82,64,48,780,-2.9,-8.9,EN,1,1002,8,40
1999,feijao,70,70,45,24,643,0.3,-17.6,LN,1,1254,11,23
2000,feijao,80,80,42,28,525,-15.6,-18.3,LN,1,1184,10,23
2001,feijao,50,50,180,164,3600,358.1,200,LN,0,766,18,23
2002,feijao,90,90,109,124,1211,10.1,-66.4,N,0,1122,11,26
2003,feijao,130,130,191,222,1469,0.6,21.3,EN,1,1025,9,57
2004,feijao,45,45,189,189,4200,140.9,185.9,N,0,765,11,28
2007,feijao,30,30,72,215,2400,12.2,,EN,0,1277,12,24
2008,feijao,40,40,24,43,600,-68.7,-75,LN,1,1048,16,33
2009,feijao,30,30,45,62,1500,-14.1,150,LN,0,1234,9,33
2010,feijao,30,30,45,80,1500,-4.1,0,EN,1,1159,11,30
2011,feijao,30,30,45,73,1500,7.4,0,LN,1,1342,6,16
1993,milho,2070,2070,4884,18.648,2359,-18.7,,EN,0,1073,6,6
1994,milho,1320,1320,4788,575,3627,20.3,53.7,N,0,1082,9,23
1995,milho,800,800,2640,264,3300,5.6,-9,EN,0,1272,17,25
1996,milho,1080,1080,3348,435,3100,-4.1,-6.1,LN,0,924,7,17
1997,milho,574,574,2028,243,3533,5.8,14,N,0,1002,10,10
1998,milho,580,580,1968,256,3393,-1.5,-4,EN,1,1002,8,40
1999,milho,620,620,2172,326,3503,-1,3.2,LN,1,1254,11,23
2000,milho,750,750,2655,571,3540,-2.7,1,LN,1,1184,10,23
2001,milho,630,630,2232,355,3543,-4.9,0.1,LN,0,766,18,23
2002,milho,670,670,2720,728,4060,5.4,14.6,N,0,1122,11,26
2003,milho,660,660,2916,714,4418,9.9,8.8,EN,1,1025,9,57
2004,milho,660,660,2916,904,4418,3.4,0,N,0,765,11,28
2005,milho,720,720,2988,837,4150,-12.3,-6.1,EN,0,1180,10,34
2006,milho,600,600,2700,810,4500,-14.1,8.4,LN,0,1165,14,28
2007,milho,350,350,1870,647,5343,-8.4,18.7,EN,0,1277,12,24
2008,milho,60,60,480,144,8000,24.4,49.7,LN,1,1048,16,33
2009,milho,50,50,480,142,9600,36.3,20,LN,0,1234,9,33
2010,milho,462,462,3501,1054,7578,-0.2,-21.1,EN,1,1159,11,30
2011,milho,300,300,2280,984,7600,-3.9,0.3,LN,1,1342,6,16
2012,milho,520,520,3840,1628,7385,-8.8,-2.8,LN,0,907,7,29
2013,milho,500,500,4680,1802,9360,16.3,26.8,LN,0,1074,10,51
2014,milho,600,600,3480,1332,5800,-26.4,-38,N,0,886,11,35
2015,milho,600,600,4920,1976,8200,8.2,41.4,EN,0,1245,16,44
2016,milho,600,600,4860,3144,8100,12.1,-1.2,EN,1,1254,9,46
2017,milho,370,370,2358,1014,6373,-7.1,-21.3,LN,0,956,7,51
2018,milho,470,470,2970,1648,6319,-3,-0.8,LN,0,1294,18,51
2019,milho,470,470,2262,1306,4813,-23.7,-23.8,EN,0,1210,9,64
