ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,183,421,0,2301,-10.4,,LN,1,,,
1975,arroz,,202,620,0,3069,19.2,33.4,LN,0,,,
1976,arroz,,216,595,0,2755,6.5,-10.3,LN,1,,,
1977,arroz,,500,1250,0,2500,-3.9,-9.2,EN,0,,,
1978,arroz,,200,500,0,2500,-4.6,0,EN,0,,,
1979,arroz,,310,569,0,1835,-30.5,-26.6,N,0,,,
1980,arroz,,98,313,0,3194,19.6,74,EN,0,,,
1981,arroz,,351,827,0,2356,-12.7,-26.2,N,0,616,9,4
1982,arroz,,451,961,0,2131,-22,-9.6,N,0,425,21,8
1983,arroz,,264,952,0,3606,30,69.2,EN,1,694,12,5
1984,arroz,,466,1784,0,3828,35.4,6.2,LN,0,645,9,16
1985,arroz,,466,1784,0,3828,32.6,0,LN,0,564,12,5
1986,arroz,,360,1048,0,2911,-1.5,-24,N,0,408,16,16
1987,arroz,,360,924,0,2567,-15,-11.8,EN,0,926,9,15
1988,arroz,360,360,906,0,2517,-18.2,-1.9,EN,0,637,12,17
1989,arroz,170,170,470,1e-04,2765,-11.9,9.9,LN,1,698,10,2
1990,arroz,320,320,920,0.006,2875,-10.8,4,N,0,573,13,9
1991,arroz,320,320,1220,0.051,3812,14.2,32.6,N,0,805,9,15
1992,arroz,320,320,1224,0.3908,3825,10.1,0.3,EN,1,700,8,9
1993,arroz,367,367,1420,10.3909,3869,7,1.2,N,0,574,8,11
1994,arroz,367,367,1420,284,3869,1.7,0,N,0,854,9,6
1995,arroz,367,367,1420,271,3869,-4.1,0,EN,0,725,9,10
1996,arroz,290,290,1122,242,3869,-8.3,0,LN,0,710,11,15
1997,arroz,317,317,1189,317,3751,-13.9,-3.1,N,0,690,17,7
1998,arroz,317,317,1543,546,4868,8.5,29.8,EN,1,1132,10,4
1999,arroz,270,270,1300,367,4815,4.9,-1.1,LN,1,502,10,8
2000,arroz,260,260,1275,340,4904,4.7,1.8,LN,1,615,14,8
2001,arroz,260,260,1275,313,4904,2.9,0,LN,0,951,8,7
2002,arroz,260,260,1275,448,4904,1.5,0,N,0,785,8,18
2003,arroz,260,260,1275,598,4904,0.4,0,EN,0,1031,8,13
2004,arroz,260,260,1270,817,4885,-0.3,-0.4,N,0,770,19,5
2005,arroz,260,260,1014,438,3900,-20.1,-20.2,EN,0,508,16,18
2006,arroz,410,410,2024,689,4937,1.4,26.6,LN,0,755,9,17
2007,arroz,410,410,2024,892,4937,2.4,0,EN,0,722,9,21
2008,arroz,410,410,2024,983,4937,4.2,0,LN,1,587,11,3
2009,arroz,410,410,2024,1457,4937,5,0,LN,0,801,8,6
2010,arroz,410,410,2024,1558,4937,5.5,0,EN,1,1185,8,13
2011,arroz,410,410,1886,1320,4600,-1,-6.8,LN,1,702,15,9
2012,arroz,410,410,1886,1332,4600,-1.8,0,LN,0,584,11,30
2013,arroz,410,410,1886,1132,4600,-4.3,0,N,0,680,13,15
2014,arroz,410,410,1886,1226,4600,-7.5,0,N,0,951,8,31
2015,arroz,410,410,1886,1226,4600,-11.2,0,EN,0,844,9,12
2016,arroz,410,410,1886,1301,4600,-15.1,0,EN,1,1140,9,12
2017,arroz,450,450,2745,1894,6100,7.1,32.6,N,0,1020,14,11
2018,arroz,450,450,3398,2333,7551,25.5,23.8,LN,0,854,8,9
2019,arroz,300,300,2265,1812,7550,18.3,0,EN,0,662,10,24
2020,arroz,300,300,1950,1823,6500,-4.3,-13.9,EN,0,659,18,33
2021,arroz,300,300,2340,3042,7800,7.8,20,LN,0,556,21,11
2022,arroz,300,300,2160,2592,7200,-6.8,-7.7,LN,0,563,9,32
2023,arroz,485,485,4074,6946,8400,1.7,16.7,LN,0,473,13,26
2024,arroz,500,35,303,606,8657,-2,3.1,EN,1,824,8,21
1974,cana,,2368,24070,0,10165,-66.1,,LN,1,,,
1975,cana,,2500,25000,0,10000,-66.7,-1.6,LN,0,,,
1976,cana,,1215,33425,0,27510,-8.3,175.1,LN,1,,,
1977,cana,,2500,25000,0,10000,-66.7,-63.6,EN,0,,,
1978,cana,,2600,25000,0,9615,-67.9,-3.8,EN,0,,,
1979,cana,,1050,10500,0,10000,-66.7,4,N,0,,,
1980,cana,,200,2000,0,10000,-66.7,0,EN,0,,,
1981,cana,,200,2000,0,10000,-66.7,0,N,0,616,9,4
1982,cana,,1000,18000,0,18000,-40,80,N,0,425,21,8
1983,cana,,938,18760,0,20000,-33.3,11.1,EN,1,694,12,5
1984,cana,,1805,34830,0,19296,-35.7,-3.5,LN,0,645,9,16
1985,cana,,1500,60000,0,40000,33.3,107.3,LN,0,564,12,5
1986,cana,,800,32000,0,40000,33.3,0,N,0,408,16,16
1987,cana,,600,24000,0,40000,33.3,0,EN,0,926,9,15
1988,cana,600,600,24000,0,40000,33.3,0,EN,0,637,12,17
1989,cana,250,250,7500,1e-04,30000,0,-25,LN,1,698,10,2
1990,cana,250,250,7500,0.0063,30000,0,0,N,0,573,13,9
1991,cana,250,250,7500,0.0335,30000,0,0,N,0,805,9,15
1992,cana,250,250,7500,0.2659,30000,0,0,EN,1,700,8,9
1993,cana,200,200,6000,5.6291,30000,0,0,N,0,574,8,11
1994,cana,200,200,6000,342,30000,0,0,N,0,854,9,6
1995,cana,180,180,5400,297,30000,0,0,EN,0,725,9,10
1996,cana,250,250,7500,450,30000,0,0,LN,0,710,11,15
1997,cana,200,200,6000,390,30000,0,0,N,0,690,17,7
1998,cana,200,200,6000,387,30000,0,0,EN,1,1132,10,4
1999,cana,200,200,6000,371,30000,0,0,LN,1,502,10,8
2000,cana,150,150,4500,248,30000,0,0,LN,1,615,14,8
2001,cana,130,130,3900,187,30000,0,0,LN,0,951,8,7
2002,cana,130,130,3900,257,30000,0,0,N,0,785,8,18
2003,cana,130,130,3900,362,30000,0,0,EN,0,1031,8,13
2004,cana,130,130,3900,318,30000,0,0,N,0,770,19,5
2005,cana,130,130,3315,279,25500,-15,-15,EN,0,508,16,18
2006,cana,130,130,3900,343,30000,0,17.6,LN,0,755,9,17
2007,cana,130,130,3900,438,30000,0,0,EN,0,722,9,21
2008,cana,130,130,3900,472,30000,0,0,LN,1,587,11,3
2009,cana,130,130,3900,515,30000,0,0,LN,0,801,8,6
2010,cana,130,130,3900,561,30000,0,0,EN,1,1185,8,13
2011,cana,130,130,3900,515,30000,0.1,0,LN,1,702,15,9
2012,cana,130,130,3900,546,30000,0,0,LN,0,584,11,30
2013,cana,130,130,3900,1365,30000,-0.1,0,N,0,680,13,15
2014,cana,130,130,3900,1326,30000,-0.3,0,N,0,951,8,31
2015,cana,130,130,3900,1326,30000,-0.5,0,EN,0,844,9,12
2016,cana,130,130,3900,1307,30000,-0.9,0,EN,1,1140,9,12
2017,cana,130,130,3900,1346,30000,-1.3,0,N,0,1020,14,11
2018,cana,130,130,3900,1287,30000,-1.7,0,LN,0,854,8,9
2019,cana,100,100,3300,594,33000,7.6,10,EN,0,662,10,24
2020,cana,150,150,4950,1772,33000,7,0,EN,0,659,18,33
2021,cana,150,150,4650,930,31000,-0.1,-6.1,LN,0,556,21,11
2022,cana,150,150,4700,1410,31333,0.2,1.1,LN,0,563,9,32
2023,cana,150,150,3750,1313,25000,-20.6,-20.2,LN,0,473,13,26
2024,cana,150,150,4767,1907,31780,0.1,27.1,EN,1,824,8,21
1974,feijao,,600,600,0,1000,-0.3,,LN,1,,,
1975,feijao,,630,630,0,1000,2.9,0,LN,0,,,
1976,feijao,,600,600,0,1000,6.3,0,LN,1,,,
1977,feijao,,650,530,0,815,-10.5,-18.5,EN,0,,,
1978,feijao,,380,250,0,658,-25.5,-19.3,EN,0,,,
1979,feijao,,680,680,0,1000,16.7,52,N,0,,,
1980,feijao,,680,277,0,407,-51,-59.3,EN,0,,,
1981,feijao,,660,555,0,841,4.1,106.4,N,0,616,9,4
1982,feijao,,750,575,0,767,-2.3,-8.8,N,0,425,21,8
1983,feijao,,640,387,0,605,-20.7,-21.1,EN,1,694,12,5
1984,feijao,,640,486,0,759,2.2,25.6,LN,0,645,9,16
1985,feijao,,640,486,0,759,4.9,0,LN,0,564,12,5
1986,feijao,,640,109,0,170,-75.9,-77.6,N,0,408,16,16
1987,feijao,,640,531,0,830,20.3,200,EN,0,926,9,15
1988,feijao,640,640,504,0,788,16.6,-5.1,EN,0,637,12,17
1989,feijao,290,290,165,0,569,-14.1,-27.8,LN,1,698,10,2
1990,feijao,200,200,83,8e-04,415,-36,-27.1,N,0,573,13,9
1991,feijao,200,200,81,0.0045,405,-35.8,-2.4,N,0,805,9,15
1992,feijao,200,200,131,0.0753,655,7,61.7,EN,1,700,8,9
1993,feijao,160,160,106,1.5545,662,11,1.1,N,0,574,8,11
1994,feijao,160,160,106,55,662,13,0,N,0,854,9,6
1995,feijao,160,160,106,58,662,14.5,0,EN,0,725,9,10
1996,feijao,130,60,22,11,367,-35.9,-44.7,LN,0,710,11,15
1997,feijao,64,64,36,22,562,-0.3,53.4,N,0,690,17,7
1998,feijao,64,64,32,28,500,-10.3,-11.1,EN,1,1132,10,4
1999,feijao,80,80,45,28,562,1.9,12.5,LN,1,502,10,8
2000,feijao,80,80,45,30,562,3.3,0,LN,1,615,14,8
2001,feijao,70,70,39,24,557,4.2,-1,LN,0,951,8,7
2002,feijao,70,70,39,37,557,5.6,0,N,0,785,8,18
2003,feijao,70,70,39,59,557,5.3,0,EN,0,1031,8,13
2004,feijao,70,70,38,57,543,0.8,-2.6,N,0,770,19,5
2005,feijao,70,70,35,44,500,-9.3,-7.9,EN,0,508,16,18
2006,feijao,70,70,38,44,543,-4.7,8.6,LN,0,755,9,17
2007,feijao,70,70,38,40,543,-8.8,0,EN,0,722,9,21
2008,feijao,70,70,45,116,643,2.5,18.4,LN,1,587,11,3
2009,feijao,70,70,45,82,643,-2.8,0,LN,0,801,8,6
2010,feijao,70,70,45,86,643,-8.6,0,EN,1,1185,8,13
2011,feijao,70,70,60,99,857,13.9,33.3,LN,1,702,15,9
2012,feijao,70,70,60,103,857,7.4,0,LN,0,584,11,30
2013,feijao,70,70,60,124,857,2.2,0,N,0,680,13,15
2014,feijao,70,70,60,103,857,-2.6,0,N,0,951,8,31
2015,feijao,70,70,60,101,857,-6.6,0,EN,0,844,9,12
2016,feijao,45,45,51,121,1133,18.9,32.2,EN,1,1140,9,12
2017,feijao,45,45,68,169,1511,53.1,33.3,N,0,1020,14,11
2018,feijao,40,40,40,88,1000,-1.9,-33.8,LN,0,854,8,9
2019,feijao,50,50,51,114,1020,-2.6,2,EN,0,662,10,24
2020,feijao,40,40,24,58,600,-44.2,-41.2,EN,0,659,18,33
2021,feijao,40,40,64,346,1600,45.5,166.7,LN,0,556,21,11
2022,feijao,45,45,53,239,1178,5,-26.4,LN,0,563,9,32
2023,feijao,60,60,73,462,1217,6.6,3.3,LN,0,473,13,26
2024,feijao,60,60,54,270,900,-22.4,-26,EN,1,824,8,21
1974,milho,,11000,13200,0,1200,13.7,,LN,1,,,
1975,milho,,10000,13000,0,1300,7.8,8.3,LN,0,,,
1976,milho,,10000,13000,0,1300,-3.4,0,LN,1,,,
1977,milho,,6600,8580,0,1300,-11.9,0,EN,0,,,
1978,milho,,9605,10000,0,1041,-34.8,-19.9,EN,0,,,
1979,milho,,10000,9000,0,900,-47.2,-13.6,N,0,,,
1980,milho,,10200,18360,0,1800,-0.2,100,EN,0,,,
1981,milho,,7800,15600,0,2000,5.6,11.1,N,0,616,9,4
1982,milho,,8400,16800,0,2000,1.3,0,N,0,425,21,8
1983,milho,,7650,16300,0,2131,4.3,6.5,EN,1,694,12,5
1984,milho,,8500,19125,0,2250,6.8,5.6,LN,0,645,9,16
1985,milho,,8500,12240,0,1440,-33.4,-36,LN,0,564,12,5
1986,milho,,6375,3634,0,570,-74.1,-60.4,N,0,408,16,16
1987,milho,,8500,21250,0,2500,13,200,EN,0,926,9,15
1988,milho,8500,8500,17000,2e-04,2000,-8.9,-20,EN,0,637,12,17
1989,milho,3600,3600,7920,0.001,2200,1.4,10,LN,1,698,10,2
1990,milho,3600,3600,7560,0.0202,2100,-2.2,-4.5,N,0,573,13,9
1991,milho,3500,3500,4158,0.0471,1188,-44,-43.4,N,0,805,9,15
1992,milho,3500,3500,7350,0.7171,2100,1,76.8,EN,1,700,8,9
1993,milho,2500,2500,5250,22.7564,2100,2.6,0,N,0,574,8,11
1994,milho,2500,2500,5250,591,2100,3.6,0,N,0,854,9,6
1995,milho,2500,2500,5250,517,2100,4.7,0,EN,0,725,9,10
1996,milho,1000,640,941,124,1470,-26,-30,LN,0,710,11,15
1997,milho,2500,2500,4500,553,1800,-8.6,22.4,N,0,690,17,7
1998,milho,1000,1000,2000,237,2000,2.5,11.1,EN,1,1132,10,4
1999,milho,1000,1000,2000,317,2000,3.1,0,LN,1,502,10,8
2000,milho,800,800,1600,322,2000,3.2,0,LN,1,615,14,8
2001,milho,700,700,1400,199,2000,3,0,LN,0,951,8,7
2002,milho,800,800,1600,286,2000,2.5,0,N,0,785,8,18
2003,milho,800,800,1600,535,2000,1.8,0,EN,0,1031,8,13
2004,milho,800,800,1280,545,1600,-19.4,-20,N,0,770,19,5
2005,milho,800,800,880,402,1100,-45.3,-31.2,EN,0,508,16,18
2006,milho,800,800,1600,778,2000,-1.7,81.8,LN,0,755,9,17
2007,milho,800,800,1600,654,2000,-3.2,0,EN,0,722,9,21
2008,milho,800,800,1920,800,2400,14.1,20,LN,1,587,11,3
2009,milho,800,800,2800,1190,3500,63.7,45.8,LN,0,801,8,6
2010,milho,800,800,2800,1232,3500,61,0,EN,1,1185,8,13
2011,milho,800,800,1706,641,2132,-3.7,-39.1,LN,1,702,15,9
2012,milho,800,800,1840,872,2300,2.2,7.9,LN,0,584,11,30
2013,milho,400,400,920,414,2300,1,0,N,0,680,13,15
2014,milho,400,400,920,414,2300,-0.8,0,N,0,951,8,31
2015,milho,400,400,920,383,2300,-4.4,0,EN,0,844,9,12
2016,milho,400,400,920,410,2300,-9.2,0,EN,1,1140,9,12
2017,milho,350,350,1505,671,4300,60.3,87,N,0,1020,14,11
2018,milho,200,200,460,205,2300,-19.4,-46.5,LN,0,854,8,9
2019,milho,100,100,230,77,2300,-24.6,0,EN,0,662,10,24
2020,milho,500,500,1150,518,2300,-29.6,0,EN,0,659,18,33
2021,milho,500,500,2400,2112,4800,36.9,108.7,LN,0,556,21,11
2022,milho,550,550,1073,1616,1951,-48.3,-59.4,LN,0,563,9,32
2023,milho,550,550,2310,3325,4200,3.2,115.3,LN,0,473,13,26
2024,milho,550,550,2970,2673,5400,23.1,28.6,EN,1,824,8,21
1974,soja,,2000,3000,0,1500,-5.6,,LN,1,,,
1975,soja,,3000,4500,0,1500,5.3,0,LN,0,,,
1976,soja,,3500,5250,0,1500,16.5,0,LN,1,,,
1977,soja,,4610,5532,0,1200,1.9,-20,EN,0,,,
1978,soja,,3500,3500,0,1000,-9.1,-16.7,EN,0,,,
1979,soja,,3500,3200,0,914,-11.9,-8.6,N,0,,,
1980,soja,,2500,3250,0,1300,21.3,42.2,EN,0,,,
1981,soja,,3234,3881,0,1200,5.9,-7.7,N,0,616,9,4
1982,soja,,2500,2450,0,980,-17.7,-18.3,N,0,425,21,8
1983,soja,,2450,2940,0,1200,-0.3,22.4,EN,1,694,12,5
1984,soja,,2450,3491,0,1425,19.1,18.7,LN,0,645,9,16
1985,soja,,2450,2793,0,1140,-4,-20,LN,0,564,12,5
1986,soja,,1960,447,0,228,-79.5,-80,N,0,408,16,16
1987,soja,,2450,3920,0,1600,54.9,200,EN,0,926,9,15
1988,soja,2450,2450,2352,0,960,-4,-40,EN,0,637,12,17
1989,soja,1100,1100,1100,1e-04,1000,3.5,4.2,LN,1,698,10,2
1990,soja,100,100,100,4e-04,1000,5.5,0,N,0,573,13,9
1991,soja,60,60,48,0.001,800,-15.5,-20,N,0,805,9,15
1992,soja,60,60,60,0.0192,1000,3.8,25,EN,1,700,8,9
1993,soja,40,40,40,0.2655,1000,0.5,0,N,0,574,8,11
1996,soja,21,21,25,6,1190,-0.1,,LN,0,710,11,15
2023,soja,130,130,312,702,2400,2.3,,LN,0,473,13,26
2024,soja,160,160,370,740,2312,-2.2,-3.6,EN,1,824,8,21
1974,trigo,,110,99,0,900,,,LN,1,,,
1975,trigo,,50,36,0,720,,-20,LN,0,,,
1976,trigo,,250,200,0,800,,11.1,LN,1,,,
1977,trigo,,70,56,0,800,,0,EN,0,,,
