ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,140,140,210,0.5338,1500,-3.3,,N,0,934,13,7
1994,arroz,34,34,61,7,1794,5.7,19.6,N,0,891,13,24
1995,arroz,25,25,45,6,1800,0.7,0.3,EN,0,1127,17,28
1996,arroz,24,24,43,9,1792,-1.8,-0.5,LN,0,893,8,23
1997,arroz,20,20,36,7,1800,0,0.5,N,0,1072,10,13
1998,arroz,20,20,24,6,1200,-31.6,-33.3,EN,1,1083,8,55
1999,arroz,60,60,108,27,1800,7.7,50,LN,1,1326,11,28
2000,arroz,30,30,45,12,1500,-11,-16.7,LN,1,1101,11,29
2001,arroz,32,32,58,20,1812,4.3,20.8,LN,0,808,20,41
2002,arroz,10,10,18,7,1800,0.2,-0.7,N,0,998,10,30
2003,arroz,10,10,18,8,1800,-0.8,0,EN,0,1036,11,60
2004,arroz,12,12,22,14,1833,0.9,1.9,N,0,785,13,29
2005,arroz,12,12,22,9,1833,-2.5,0,EN,0,773,17,36
2006,arroz,10,10,20,12,2000,3.4,9.1,LN,0,976,16,32
2007,arroz,1,1,3,2,3000,52.1,50,EN,0,1155,10,23
2008,arroz,5,5,10,7,2000,-2.7,-33.3,LN,1,1017,15,31
2010,arroz,4,4,8,4,2000,-14.9,,EN,1,1100,11,28
2011,arroz,5,5,13,6,2600,1.4,30,LN,1,964,6,18
1993,cana,242,242,19360,9.4055,80000,-0.1,,N,0,934,13,7
1994,cana,266,266,20216,182,76000,-3.1,-5,N,0,891,13,24
1995,cana,266,266,21280,234,80000,2.9,5.3,EN,0,1127,17,28
1996,cana,363,363,29040,407,80000,2.7,0,LN,0,893,8,23
1997,cana,556,556,44480,712,80000,1.2,0,N,0,1072,10,13
1998,cana,556,556,44480,667,80000,-1.3,0,EN,1,1083,8,55
1999,cana,1056,1056,84480,929,80000,-4.7,0,LN,1,1326,11,28
2000,cana,1056,1056,124960,2229,118333,35,47.9,LN,1,1101,11,29
2001,cana,1804,1804,144320,3569,80000,-14.8,-32.4,LN,0,808,20,41
2002,cana,1667,1667,196213,5979,117704,17.7,47.1,N,0,998,10,30
2003,cana,1835,1835,209740,5799,114300,7.2,-2.9,EN,0,1036,11,60
2004,cana,1775,1775,149432,3361,84187,-25,-26.3,N,0,785,13,29
2005,cana,1927,1927,156444,3949,81185,-28.8,-3.6,EN,0,773,17,36
2006,cana,1507,1507,171798,4810,114000,0,40.4,LN,0,976,16,32
2007,cana,1902,1902,216828,7806,114000,3.5,0,EN,0,1155,10,23
2008,cana,4450,4450,453900,12982,102000,-2.5,-10.5,LN,1,1017,15,31
2009,cana,4330,4330,441660,14133,102000,5.6,0,LN,0,944,13,35
2010,cana,3733,3733,425383,16670,113952,29.6,11.7,EN,1,1100,11,28
2011,cana,5148,5148,378584,19808,73540,-9.3,-35.5,LN,1,964,6,18
2012,cana,4300,4300,316050,16874,73500,-2.3,-0.1,LN,0,1084,9,31
2013,cana,3896,3896,286356,13908,73500,3,0,N,0,945,12,45
2014,cana,2738,2738,169756,8403,62000,-9.7,-15.6,N,0,825,11,46
2015,cana,2741,2741,191870,9918,70000,2.6,12.9,EN,0,978,18,43
2016,cana,3003,3003,239640,15210,79800,15.9,14,EN,1,974,7,46
2017,cana,3115,3115,196245,13596,63000,-9.8,-21.1,N,0,833,7,43
2018,cana,3200,3200,230400,14285,72000,1,14.3,LN,0,1026,9,40
2019,cana,275,275,19250,1331,70000,-3.2,-2.8,EN,0,888,13,63
2020,cana,2300,2300,179400,14442,78000,6,11.4,EN,0,711,13,55
2021,cana,280,280,22680,2041,81000,7.9,3.8,LN,0,914,9,60
2022,cana,290,290,20300,2233,70000,-8.8,-13.6,LN,0,1062,9,48
2023,cana,292,292,23360,2336,80000,1.9,14.3,LN,0,976,8,18
2024,cana,3558,3558,284640,39850,80000,-0.6,0,EN,1,794,8,91
1993,feijao,185,185,193,2.5967,1043,,,N,0,934,13,7
1994,feijao,206,206,228,96,1107,,6.1,N,0,891,13,24
1995,feijao,10,10,6,3,600,,-45.8,EN,0,1127,17,28
1996,feijao,24,24,36,27,1500,,150,LN,0,893,8,23
1997,feijao,50,50,90,68,1800,,20,N,0,1072,10,13
1998,feijao,138,138,207,228,1500,,-16.7,EN,1,1083,8,55
1999,feijao,348,348,271,217,779,,-48.1,LN,1,1326,11,28
2000,feijao,52,52,94,62,1808,,132.1,LN,1,1101,11,29
2001,feijao,70,70,90,82,1286,,-28.9,LN,0,808,20,41
2003,feijao,10,10,18,20,1800,,,EN,0,1036,11,60
2004,feijao,30,30,54,53,1800,,0,N,0,785,13,29
2023,feijao,572,572,1007,3381,1760,,,LN,0,976,8,18
1993,milho,1000,1000,2340,9.36,2340,-21.6,,N,0,934,13,7
1994,milho,803,803,2789,335,3473,11.9,48.4,N,0,891,13,24
1995,milho,793,793,3053,244,3850,19.5,10.8,EN,0,1127,17,28
1996,milho,372,372,1261,164,3390,1.5,-12,LN,0,893,8,23
