ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,2100,63,0,30,-87.2,,132,LN,1,-1.9,,,
1975,feijao,,1785,446,0,250,10.1,200,136,N,0,-0.2,,,
1976,feijao,,1785,643,0,360,63.1,44.2,140,LN,0,-1.1,,,
1977,feijao,,1785,643,0,360,66.9,0,144,EN,0,1.1,,,
1978,feijao,,1785,803,0,450,111.7,24.9,149,EN,0,1.1,,,
1979,feijao,,1500,150,0,100,-52.4,-77.8,154,N,0,0.2,,,
1980,feijao,,1845,50,0,27,-87,-72.9,159,EN,0,0.7,,,
1981,feijao,,1500,216,0,144,-30,200,164,N,0,0.2,343,37,0
1982,feijao,,1000,150,0,150,-26.4,4.2,169,N,0,0,163,35,0
1983,feijao,,1000,50,0,50,-75.3,-66.7,174,EN,1,2.5,163,49,0
1984,feijao,,2000,1000,0,500,145.2,200,180,LN,0,-1,177,79,0
1985,feijao,,1000,200,0,200,-4.2,-60,185,LN,0,-1,596,56,0
1986,feijao,,1400,392,0,280,31.5,40,191,N,0,-0.2,404,25,0
1987,feijao,,1800,216,0,120,-44,-57.1,197,EN,1,1.5,291,14,0
1988,feijao,1800,1800,540,0,300,39.2,150,204,EN,0,0.9,282,70,0
1989,feijao,1800,1800,540,0.002,300,37.9,0,210,LN,1,-1.9,142,27,2
1990,feijao,2700,2700,540,0.0118,200,-5.7,-33.3,217,N,0,0,78,25,0
1991,feijao,3000,3000,840,0.058,280,39.9,40,224,EN,0,0.5,203,29,0
1992,feijao,2000,1400,210,0.1909,150,-24,-46.4,231,EN,1,2.1,452,64,0
1993,feijao,2000,2000,90,3.9273,45,-78.1,-70,238,N,0,0.3,94,27,0
1994,feijao,2600,2600,385,193,148,-31.8,200,245,N,0,0.3,342,13,0
1995,feijao,2912,2912,431,207,148,-36.3,0,253,EN,0,1.4,196,24,0
1996,feijao,2912,2912,1316,658,452,73.6,200,261,LN,0,-0.9,263,33,0
1997,feijao,2810,2810,838,402,298,0.1,-34,270,N,0,-0.3,386,28,0
1998,feijao,2000,2000,600,900,300,-8.9,0.6,278,EN,1,2.3,194,48,0
1999,feijao,520,520,156,234,300,-15.4,0,287,LN,1,-1.6,198,19,0
2000,feijao,400,120,60,30,500,30.9,66.7,296,LN,1,-1.6,303,18,0
2001,feijao,520,208,94,47,452,10.5,-9.6,305,LN,0,-0.7,191,47,0
2002,feijao,630,630,320,160,508,17.1,12.4,315,N,0,-0.3,360,49,0
2003,feijao,630,630,315,158,500,9.2,-1.6,325,EN,0,1.2,440,34,0
2004,feijao,700,560,224,179,400,-17,-20,335,N,0,0.3,728,23,0
2005,feijao,357,357,107,54,300,-40.2,-25.1,346,EN,0,0.7,202,33,0
2006,feijao,400,400,240,384,600,15.6,100.2,357,LN,0,-0.8,127,64,0
2007,feijao,500,500,200,200,400,-25.4,-33.3,368,EN,0,0.9,186,21,0
2008,feijao,1200,1200,540,540,450,-17.7,12.5,380,LN,1,-1.5,378,28,0
2009,feijao,900,900,567,567,630,14.9,40,392,LN,0,-0.8,370,32,0
2010,feijao,500,500,400,400,800,46.5,27,404,EN,1,1.6,175,71,0
2011,feijao,700,700,504,605,720,32.9,-10,417,LN,1,-1.6,344,45,0
2012,feijao,200,,,,,,,,LN,0,-1,159,18,0
2013,feijao,500,500,250,250,500,-1,,444,N,0,-0.4,78,91,0
2014,feijao,200,200,100,120,500,3.6,0,458,N,0,-0.3,291,28,0
2015,feijao,100,100,45,113,450,-4.4,-10,472,EN,0,0.6,247,22,0
