ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,400,600,0,1500,5,,LN,1,,,
1975,arroz,,300,400,0,1333,-9,-11.1,N,0,,,
1976,arroz,,214,364,0,1701,13.3,27.6,LN,0,,,
1977,arroz,,119,179,0,1504,-2.2,-11.6,EN,0,,,
1978,arroz,,250,171,0,684,-56.6,-54.5,EN,0,,,
1979,arroz,,146,193,0,1322,-18,93.3,N,0,,,
1980,arroz,,109,164,0,1505,-8.8,13.8,EN,0,,,
1981,arroz,,114,198,0,1737,3.1,15.4,N,0,848,8,0
1982,arroz,,100,180,0,1800,4.3,3.6,N,0,875,9,0
1983,arroz,,50,90,0,1800,1.9,0,EN,1,1269,5,0
1984,arroz,,50,90,0,1800,0.1,0,LN,0,739,10,1
1985,arroz,,50,60,0,1200,-34.2,-33.3,LN,0,677,12,0
1986,arroz,,50,48,0,960,-47.9,-20,N,0,765,16,0
1987,arroz,,50,90,0,1800,-2.2,87.5,EN,1,916,9,0
1988,arroz,50,50,90,0,1800,-1.7,0,EN,0,925,12,0
1989,arroz,50,50,100,1e-04,2000,9.4,11.1,LN,1,1070,11,0
1990,arroz,60,60,108,4e-04,1800,-1.2,-10,N,0,963,10,0
1991,arroz,60,60,108,0.0027,1800,-1,0,EN,0,1067,12,0
1992,arroz,60,60,108,0.0126,1800,-1.1,0,EN,1,920,11,0
1993,arroz,60,60,108,0.2745,1800,-1.2,0,EN,0,1126,10,0
1994,arroz,60,60,108,24,1800,-1.1,0,N,0,776,9,0
1995,arroz,60,60,108,19,1800,-1,0,EN,0,1013,8,0
1996,arroz,50,50,100,22,2000,10.2,11.1,LN,0,972,10,1
1997,arroz,60,60,108,23,1800,-0.2,-10,N,0,972,6,0
1998,arroz,60,60,144,36,2400,33.6,33.3,EN,1,1014,6,2
1999,arroz,60,60,108,32,1800,0.7,-25,LN,1,924,8,2
2000,arroz,60,60,90,23,1500,-15.6,-16.7,LN,1,645,8,0
2001,arroz,60,60,105,36,1750,-1.5,16.7,LN,0,989,6,0
2002,arroz,60,60,108,39,1800,0.4,2.9,N,0,1083,11,0
2003,arroz,60,60,108,80,1800,-0.8,0,EN,1,1275,9,0
2004,arroz,60,60,120,102,2000,8.8,11.1,N,0,1111,6,0
2005,arroz,50,50,90,42,1800,-3.6,-10,EN,0,1364,5,0
2006,arroz,50,50,95,41,1900,0.1,5.6,LN,0,1298,5,0
2007,arroz,6,6,12,6,2000,3.6,5.3,EN,0,1023,11,0
2008,arroz,40,40,80,34,2000,1.6,0,LN,1,982,13,0
2009,arroz,30,30,60,35,2000,-0.5,0,LN,0,922,11,0
2010,arroz,5,5,9,3,1800,-12.5,-10,EN,1,1320,6,0
2011,arroz,3,3,6,3,2000,-5,11.1,LN,1,1093,4,0
2012,arroz,3,3,7,3,2333,8.1,16.7,LN,0,841,12,0
2000,cana,60,60,3600,64,60000,,,LN,1,645,8,0
2001,cana,100,100,7000,173,70000,,16.7,LN,0,989,6,0
2010,cana,200,200,12000,421,60000,,,EN,1,1320,6,0
1974,feijao,,1180,371,0,314,-42.9,,LN,1,,,
1975,feijao,,730,408,0,559,2.7,77.8,N,0,,,
1976,feijao,,630,378,0,600,11,7.4,LN,0,,,
1977,feijao,,700,495,0,707,31.1,17.9,EN,0,,,
1978,feijao,,3201,1030,0,322,-40.5,-54.5,EN,0,,,
1979,feijao,,2770,1845,0,666,22.4,107,N,0,,,
1980,feijao,,3031,3392,0,1119,103.1,68,EN,0,,,
1981,feijao,,3100,3500,0,1129,101.4,0.9,N,0,848,8,0
1982,feijao,,3800,3060,0,805,40.7,-28.7,N,0,875,9,0
1983,feijao,,2921,1293,0,443,-24.7,-45,EN,1,1269,5,0
1984,feijao,,2500,1500,0,600,-1,35.5,LN,0,739,10,1
1985,feijao,,2000,1200,0,600,-4.1,0,LN,0,677,12,0
1986,feijao,,2700,1620,0,600,-7.8,0,N,0,765,16,0
1987,feijao,,2040,1044,0,512,-25.7,-14.7,EN,1,916,9,0
1988,feijao,1881,1881,1784,1e-04,948,28.3,85.3,EN,0,925,12,0
1989,feijao,1200,1200,897,0.0018,748,-5.6,-21.2,LN,1,1070,11,0
1990,feijao,1300,1300,1118,0.0114,860,2.7,15.1,N,0,963,10,0
1991,feijao,1600,1600,1392,0.043,870,-1.1,1.2,EN,0,1067,12,0
1992,feijao,1400,1400,1308,0.7872,934,1.2,7.4,EN,1,920,11,0
