ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1300,1560,0,1200,-3.9,,LN,1,,,
1975,arroz,,1340,2010,0,1500,0.3,25,LN,0,,,
1976,arroz,,1365,2023,0,1482,-14.1,-1.2,LN,1,,,
1977,arroz,,1365,2918,0,2138,10.3,44.2,EN,0,,,
1978,arroz,,1400,3290,0,2350,10.2,9.9,EN,0,,,
1979,arroz,,1400,3290,0,2350,1.7,0,N,0,,,
1980,arroz,,980,2303,0,2350,-5,0,EN,0,,,
1981,arroz,,784,2901,0,3700,41.4,57.5,N,0,864,18,6
1982,arroz,,78,225,0,2885,5.2,-22,N,0,1248,10,1
1983,arroz,,100,280,0,2800,-1.9,-2.9,EN,1,728,16,29
1984,arroz,,183,428,0,2339,-20.5,-16.5,LN,0,861,12,40
1985,arroz,,19,78,0,4105,36.9,75.5,LN,0,1427,19,17
1986,arroz,,190,376,0,1979,-35.2,-51.8,N,0,681,18,43
1987,arroz,,22,89,0,4045,30.1,104.4,EN,0,719,12,28
1988,arroz,140,128,398,0,3109,-1.1,-23.1,EN,0,854,20,41
1989,arroz,130,125,387,1e-04,3096,-2.5,-0.4,LN,1,713,22,35
1990,arroz,110,110,363,0.002,3300,2.8,6.6,N,0,474,27,34
1991,arroz,110,110,363,0.0115,3300,1.9,0,N,0,942,7,13
1992,arroz,110,110,368,0.108,3345,2.7,1.4,EN,1,859,8,9
1993,arroz,110,110,368,2.0393,3345,1.7,0,N,0,780,20,23
1994,arroz,135,135,425,47,3148,-5.7,-5.9,N,0,858,14,47
1995,arroz,135,135,383,64,2837,-16.3,-9.9,EN,0,473,26,59
1996,arroz,85,85,144,32,1694,-50.9,-40.3,LN,0,779,21,61
1997,arroz,135,135,475,123,3519,-0.3,107.7,N,0,1288,9,7
1998,arroz,95,95,300,84,3158,-13,-10.2,EN,1,709,15,61
1999,arroz,114,114,351,91,3079,-17.1,-2.5,LN,1,729,18,49
2000,arroz,20,20,80,16,4000,5.6,29.9,LN,1,916,13,13
2001,arroz,12,12,48,14,4000,3.2,0,LN,0,639,22,58
2002,arroz,15,15,60,19,4000,1.2,0,N,0,941,10,6
2003,arroz,15,15,60,33,4000,-0.3,0,EN,0,900,19,38
2004,arroz,12,12,48,29,4000,-1.1,0,N,0,1023,21,22
2005,arroz,12,12,50,19,4167,2.7,4.2,EN,0,954,14,22
2006,arroz,10,9,36,14,4000,-1.7,-4,LN,0,774,34,45
2007,arroz,10,10,42,21,4200,3.3,5,EN,0,987,12,23
2008,arroz,9,9,36,18,4000,-1.2,-4.8,LN,1,556,24,36
2009,arroz,10,10,40,24,4000,-0.9,0,LN,0,893,14,36
2010,arroz,10,10,40,23,4000,-0.7,0,EN,1,673,28,75
2011,arroz,10,10,40,24,4000,-0.4,0,LN,1,1078,21,19
2012,arroz,10,10,40,22,4000,-0.2,0,LN,0,774,18,22
2013,arroz,10,10,40,32,4000,-0.1,0,N,0,803,15,35
2014,arroz,10,10,40,40,4000,0,0,N,0,1376,14,14
2015,arroz,20,20,80,80,4000,0.1,0,EN,0,440,44,37
2016,arroz,10,10,40,47,4000,0.1,0,EN,1,526,22,83
2017,arroz,10,10,40,59,4000,0.2,0,N,0,803,15,19
2018,arroz,5,5,15,22,3000,-24.9,-25,LN,0,786,19,15
2019,arroz,5,5,15,19,3000,-24.9,0,EN,0,804,34,45
2020,arroz,10,10,40,60,4000,0.1,33.3,EN,0,1044,11,20
2021,arroz,8,8,32,48,4000,0.1,0,LN,0,693,9,15
2022,arroz,10,10,40,57,4000,0,0,LN,0,809,9,14
2023,arroz,10,10,40,66,4000,-0.1,0,LN,0,448,15,19
2024,arroz,10,10,40,77,4000,-0.2,0,EN,1,480,22,54
1974,cana,,40,1000,0,25000,28,,LN,1,,,
1975,cana,,40,1000,0,25000,6.9,0,LN,0,,,
1976,cana,,40,1000,0,25000,-7.2,0,LN,1,,,
1977,cana,,40,1000,0,25000,-17.3,0,EN,0,,,
1978,cana,,40,1000,0,25000,-24.7,0,EN,0,,,
1979,cana,,40,1000,0,25000,-30.3,0,N,0,,,
1980,cana,,40,1000,0,25000,-34.7,0,EN,0,,,
1981,cana,,40,1000,0,25000,-38,0,N,0,864,18,6
1982,cana,,28,1288,0,46000,9.1,84,N,0,1248,10,1
1983,cana,,28,1288,0,46000,5.2,0,EN,1,728,16,29
1984,cana,,28,1288,0,46000,2.1,0,LN,0,861,12,40
1985,cana,,28,1288,0,46000,0,0,LN,0,1427,19,17
1986,cana,,28,1288,0,46000,-0.9,0,N,0,681,18,43
1987,cana,,28,1288,0,46000,-0.8,0,EN,0,719,12,28
1988,cana,28,28,1288,0,46000,-0.6,0,EN,0,854,20,41
1989,cana,30,30,1380,0,46000,-0.4,0,LN,1,713,22,35
1990,cana,30,30,1380,9e-04,46000,-0.2,0,N,0,474,27,34
1991,cana,30,30,1380,0.001,46000,0.3,0,N,0,942,7,13
1992,cana,30,30,1380,0.01,46000,1.3,0,EN,1,859,8,9
1993,cana,30,30,1380,0.4953,46000,2.6,0,N,0,780,20,23
1994,cana,30,30,1380,11,46000,3.7,0,N,0,858,14,47
1995,cana,30,30,1260,21,42000,-3.9,-8.7,EN,0,473,26,59
1996,cana,10,10,500,8,50000,16.7,19,LN,0,779,21,61
1997,cana,10,10,420,7,42000,-1,-16,N,0,1288,9,7
1998,cana,20,20,840,16,42000,-1.3,0,EN,1,709,15,61
1999,cana,15,15,630,11,42000,-2.1,0,LN,1,729,18,49
2000,cana,15,15,630,13,42000,-3.2,0,LN,1,916,13,13
2001,cana,15,15,630,13,42000,-5.1,0,LN,0,639,22,58
2002,cana,15,15,675,17,45000,-1.1,7.1,N,0,941,10,6
2003,cana,16,16,768,21,48000,3.2,6.7,EN,0,900,19,38
2004,cana,16,16,800,24,50000,5.6,4.2,N,0,1023,21,22
2005,cana,17,17,867,24,51000,5.6,2,EN,0,954,14,22
2006,cana,17,17,850,26,50000,1.9,-2,LN,0,774,34,45
2007,cana,17,17,816,29,48000,-2.9,-4,EN,0,987,12,23
2008,cana,17,17,833,33,49000,-1.2,2.1,LN,1,556,24,36
2009,cana,17,17,850,34,50000,0.4,2,LN,0,893,14,36
2010,cana,17,17,833,33,49000,-2.3,-2,EN,1,673,28,75
2011,cana,17,17,850,43,50000,-0.9,2,LN,1,1078,21,19
2012,cana,15,15,758,52,50533,-0.5,1.1,LN,0,774,18,22
2013,cana,15,15,765,63,51000,-0.3,0.9,N,0,803,15,35
2014,cana,15,15,750,60,50000,-2.9,-2,N,0,1376,14,14
2015,cana,12,12,624,55,52000,0.4,4,EN,0,440,44,37
2016,cana,12,12,660,62,55000,5.4,5.8,EN,1,526,22,83
2017,cana,12,12,648,62,54000,2.8,-1.8,N,0,803,15,19
2018,cana,12,12,624,59,52000,-1.7,-3.7,LN,0,786,19,15
2019,cana,13,13,676,64,52000,-2.4,0,EN,0,804,34,45
2020,cana,13,13,702,70,54000,0.6,3.8,EN,0,1044,11,20
1974,feijao,,30,19,0,633,6.4,,LN,1,,,
1975,feijao,,50,32,0,640,11.8,1.1,LN,0,,,
1976,feijao,,80,38,0,475,-14.1,-25.8,LN,1,,,
1977,feijao,,92,55,0,598,11.3,25.9,EN,0,,,
1978,feijao,,180,82,0,456,-13.4,-23.8,EN,0,,,
1979,feijao,,170,73,0,429,-17.1,-5.7,N,0,,,
1980,feijao,,170,68,0,400,-22,-6.8,EN,0,,,
1981,feijao,,146,76,0,521,1.8,30.1,N,0,864,18,6
1982,feijao,,236,130,0,551,7,5.8,N,0,1248,10,1
1983,feijao,,332,199,0,599,15.6,8.8,EN,1,728,16,29
1984,feijao,,780,299,0,383,-27.9,-36,LN,0,861,12,40
1985,feijao,,835,377,0,451,-18.4,17.8,LN,0,1427,19,17
1986,feijao,,830,273,0,329,-42.2,-27.1,N,0,681,18,43
1987,feijao,,694,411,0,592,3,80.1,EN,0,719,12,28
1988,feijao,720,693,481,0,694,20.1,17.2,EN,0,854,20,41
1989,feijao,720,710,458,3e-04,645,11.3,-7.1,LN,1,713,22,35
1990,feijao,810,810,536,0.0079,662,14.1,2.6,N,0,474,27,34
1991,feijao,812,812,785,0.0556,967,67.6,46.1,N,0,942,7,13
1992,feijao,812,812,439,0.34,541,-5.1,-44.1,EN,1,859,8,9
1993,feijao,815,815,441,7.9411,541,-4.2,0.1,N,0,780,20,23
1994,feijao,765,765,386,228,505,-9.7,-6.8,N,0,858,14,47
1995,feijao,735,735,337,222,459,-16.6,-9.1,EN,0,473,26,59
1996,feijao,205,205,61,48,298,-45.3,-35.1,LN,0,779,21,61
1997,feijao,235,235,152,98,647,17.8,117.4,N,0,1288,9,7
1998,feijao,275,275,153,168,556,-0.4,-14,EN,1,709,15,61
1999,feijao,330,330,198,151,600,5.9,7.8,LN,1,729,18,49
2000,feijao,580,580,330,208,569,-0.5,-5.2,LN,1,916,13,13
2001,feijao,540,540,309,411,572,-1.2,0.6,LN,0,639,22,58
2002,feijao,650,650,380,481,585,-0.2,2.2,N,0,941,10,6
2003,feijao,660,660,396,553,600,1.7,2.6,EN,0,900,19,38
2004,feijao,615,615,349,413,567,-4,-5.4,N,0,1023,21,22
2005,feijao,610,610,392,669,643,8.9,13.2,EN,0,954,14,22
2006,feijao,650,650,255,308,392,-33.4,-39,LN,0,774,34,45
2007,feijao,660,660,381,377,577,-1.5,47.1,EN,0,987,12,23
2008,feijao,590,590,366,1052,620,6.8,7.5,LN,1,556,24,36
