ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,600,900,0,1500,11.7,,860,LN,1,-1.9,,,
1975,arroz,,730,797,0,1092,-11,-27.2,888,N,0,-0.2,,,
1976,arroz,,790,910,0,1152,1.3,5.5,917,LN,0,-1.1,,,
1977,arroz,,631,629,0,997,-7.1,-13.5,947,EN,0,1.1,,,
1978,arroz,,669,255,0,381,-63.1,-61.8,978,EN,0,1.1,,,
1979,arroz,,583,175,0,300,-70.6,-21.2,1010,N,0,0.2,,,
1980,arroz,,509,534,0,1049,1.6,200,1043,EN,0,0.7,,,
1981,arroz,,474,483,0,1019,-4.3,-2.9,1077,N,0,0.2,795,10,3
1982,arroz,,300,324,0,1080,-4.2,6,1112,N,0,0,1219,10,0
1983,arroz,,300,360,0,1200,-0.8,11.1,1148,EN,1,2.5,1279,7,0
1984,arroz,,400,552,0,1380,3.8,15,1186,LN,0,-1,699,12,6
1985,arroz,,400,480,0,1200,-19,-13,1225,LN,0,-1,1021,15,1
1986,arroz,,400,720,0,1800,12.9,50,1265,N,0,-0.2,897,14,3
1987,arroz,,400,600,0,1500,-9.5,-16.7,1306,EN,1,1.5,1032,9,1
1988,arroz,450,450,927,0,2060,21.1,37.3,1348,EN,0,0.9,996,12,3
1989,arroz,400,400,728,1e-04,1820,7.3,-11.7,1392,LN,1,-1.9,1284,11,0
1990,arroz,350,350,670,0.0032,1914,14,5.2,1438,N,0,0,1063,9,0
1991,arroz,450,450,575,0.0136,1278,-22.3,-33.3,1485,EN,0,0.5,1098,10,3
1992,arroz,450,450,660,0.0672,1467,-8.8,14.8,1533,EN,1,2.1,1052,14,2
1993,arroz,270,270,391,0.9938,1448,-10.5,-1.3,1583,N,0,0.3,1280,8,2
1994,arroz,350,350,580,81,1657,1.2,14.4,1635,N,0,0.3,955,9,2
1995,arroz,370,370,633,95,1711,2.4,3.2,1688,EN,0,1.4,1206,13,3
1996,arroz,395,395,702,152,1777,1.7,3.9,1743,LN,0,-0.9,1115,9,4
1997,arroz,410,410,738,135,1800,-1.6,1.3,1800,N,0,-0.3,1228,10,0
1998,arroz,410,410,738,162,1800,-4.7,0,1859,EN,1,2.3,1447,8,9
1999,arroz,460,460,993,203,2159,10.5,19.9,1919,LN,1,-1.6,1175,10,5
2000,arroz,30,30,75,20,2500,24.6,15.8,1982,LN,1,-1.6,798,10,2
2001,arroz,405,405,821,282,2027,0,-18.9,2046,LN,0,-0.7,956,13,6
2003,arroz,20,20,40,25,2000,-2.8,,2182,EN,0,1.2,919,8,21
2004,arroz,15,15,30,20,2000,-5.6,0,2253,N,0,0.3,1091,9,8
2005,arroz,30,30,65,52,2167,-1,8.3,2327,EN,0,0.7,1113,20,4
2006,arroz,31,31,67,52,2161,-4.6,-0.2,2403,LN,0,-0.8,1020,13,4
2007,arroz,31,31,67,50,2161,-7.9,0,2481,EN,0,0.9,1125,10,4
2008,arroz,27,27,74,68,2741,12.5,26.8,2562,LN,1,-1.5,993,19,7
2009,arroz,27,27,72,53,2667,5.2,-2.7,2645,LN,0,-0.8,1018,7,7
2010,arroz,8,8,22,17,2750,4,3.1,2732,EN,1,1.6,1266,12,2
2011,arroz,8,8,22,10,2750,-0.4,0,2821,LN,1,-1.6,1014,6,0
2012,arroz,8,8,22,19,2750,-4.7,0,2913,LN,0,-1,938,11,4
1974,cana,,395,15800,0,40000,245.5,,24948,LN,1,-1.5,,,
1975,cana,,400,8000,0,20000,-14.7,-50,29633,N,0,-0.1,,,
1976,cana,,420,8400,0,20000,-41.7,0,35142,LN,0,-1,,,
1977,cana,,800,40000,0,50000,13.5,150,41507,EN,0,1,,,
1978,cana,,250,11250,0,45000,-14.5,-10,48666,EN,0,0.9,,,
1979,cana,,1000,67550,0,67550,12.3,50.1,56420,N,0,0.2,,,
1980,cana,,1120,84672,0,75600,13.3,11.9,64415,EN,0,0.6,,,
1981,cana,,1245,85223,0,68452,-5.1,-9.5,72150,N,0,0,795,10,3
1982,cana,,1100,88000,0,80000,4.6,16.9,79050,N,0,0.1,1219,10,0
1983,cana,,1490,149000,0,1e+05,24.9,25,84573,EN,1,2.5,1279,7,0
1984,cana,,980,98000,0,1e+05,21.9,0,88347,LN,0,-0.5,699,12,6
1985,cana,,980,98000,0,1e+05,21.2,0,90259,LN,0,-0.8,1021,15,1
1986,cana,,430,38700,0,90000,8.4,-10,90481,N,0,-0.3,897,14,3
1987,cana,,965,79130,0,82000,-1.6,-8.9,89405,EN,1,1.6,1032,9,1
1988,cana,1040,1040,78000,1e-04,75000,-9.4,-8.5,87535,EN,0,0.7,996,12,3
1989,cana,960,960,73152,0.0019,76200,-7.7,1.6,85373,LN,1,-1.7,1284,11,0
1990,cana,1040,1040,85280,0.042,82000,-0.4,7.6,83330,N,0,0.2,1063,9,0
1991,cana,1350,1350,108000,0.2657,80000,-2.2,-2.4,81684,EN,0,0.6,1098,10,3
1992,cana,1428,1428,121380,2.4276,85000,4.5,6.2,80578,EN,1,2.3,1052,14,2
1993,cana,1500,1500,123000,59.7556,82000,1,-3.5,80030,EN,0,0.5,1280,8,2
1994,cana,1500,1500,120000,1080,80000,-1.2,-2.4,79963,N,0,0.3,955,9,2
1995,cana,1500,1500,123000,1353,82000,1.4,2.5,80239,EN,0,1.3,1206,13,3
1996,cana,1500,1500,123000,1599,82000,1.4,0,80690,LN,0,-0.9,1115,9,4
1997,cana,1500,1500,120000,1920,80000,-1.2,-2.4,81157,N,0,-0.2,1228,10,0
1998,cana,1500,1500,120000,1200,80000,-1.3,0,81521,EN,1,2.2,1447,8,9
1999,cana,1500,1500,120000,960,80000,-1.1,0,81725,LN,1,-1.5,1175,10,5
2002,cana,500,500,40000,1219,80000,-0.3,,81671,N,0,-0.1,1165,13,5
2003,cana,500,500,41000,1446,82000,2.2,2.5,81654,EN,0,0.9,919,8,21
2004,cana,500,500,41000,763,82000,2.4,0,81738,N,0,0.3,1091,9,8
2005,cana,525,525,41718,709,79463,-0.5,-3.1,81955,EN,0,0.6,1113,20,4
2006,cana,1000,1000,1e+05,2800,1e+05,25,25.8,82308,LN,0,-0.9,1020,13,4
2007,cana,980,980,78400,1490,80000,-0.6,-20,82778,EN,0,0.6,1125,10,4
2008,cana,1130,1130,91530,2837,81000,-0.1,1.2,83334,LN,1,-1.6,993,19,7
2009,cana,1399,1399,113000,2983,80772,-1.3,-0.3,83950,LN,0,-0.9,1018,7,7
2010,cana,1400,1400,113400,2154,81000,-2.4,0.3,84608,EN,1,1.5,1266,12,2
2011,cana,1400,1400,113400,4139,81000,-4.1,0,85309,LN,0,-1.4,1014,6,0
2012,cana,1400,1400,113400,3666,81000,-5.5,0,86062,LN,0,-0.8,938,11,4
2013,cana,3150,3150,285000,17100,90476,4.4,11.7,86874,LN,0,-0.6,1019,9,5
2014,cana,3200,3200,281600,14080,88000,0.3,-2.7,87739,LN,0,-0.5,925,13,19
2015,cana,3300,3300,310200,15820,94000,6.3,6.8,88621,EN,0,0.5,871,16,16
2016,cana,3300,3300,310200,18302,94000,5.7,0,89456,EN,1,2.2,1213,10,5
2017,cana,3300,3300,310200,20783,94000,5.1,0,90153,LN,0,-0.7,913,12,4
2018,cana,3300,3300,310200,20783,94000,4.8,0,90613,LN,0,-1.1,1044,16,7
2019,cana,3370,3370,288269,18449,85540,-4.7,-9,90754,EN,0,0.6,850,10,16
2020,cana,3350,3350,286559,21062,85540,-4.7,0,90531,N,0,0.1,691,18,15
2021,cana,3380,3380,307580,30758,91000,1.7,6.4,89955,LN,0,-1.2,938,8,10
2022,cana,3650,3650,321200,40150,88000,-1.2,-3.3,89092,LN,0,-1.2,905,14,3
2023,cana,4000,4000,352000,44528,88000,-0.5,0,88048,LN,0,-0.8,1025,10,1
2024,cana,4000,4000,352000,47168,88000,0.4,0,86932,EN,0,1.2,849,14,31
1974,feijao,,248,82,0,331,-16.8,,394,N,0,-0.2,,,
1975,feijao,,81,36,0,444,6.4,34.4,414,LN,0,-1,,,
1976,feijao,,88,38,0,432,-1.4,-2.8,435,EN,0,0.9,,,
1977,feijao,,352,221,0,628,37.4,45.4,457,EN,0,0.8,,,
1978,feijao,,250,100,0,400,-15.8,-36.3,478,N,0,-0.2,,,
1979,feijao,,300,162,0,540,9.6,35,498,N,0,0.4,,,
1980,feijao,,750,326,0,435,-14.8,-19.5,517,N,0,0,,,
1981,feijao,,810,376,0,464,-11.8,6.8,534,N,0,-0.1,795,10,3
1982,feijao,,500,328,0,656,21.2,41.3,549,EN,1,1.8,1219,10,0
1983,feijao,,536,411,0,767,37.8,16.9,562,LN,0,-0.6,1279,7,0
1984,feijao,,350,168,0,480,-15.9,-37.4,575,N,0,-0.1,699,12,6
1985,feijao,,400,228,0,570,-2.4,18.8,586,N,0,-0.2,1021,15,1
1986,feijao,,280,158,0,564,-5.7,-1,597,EN,0,0.9,897,14,3
1987,feijao,,420,261,0,621,1.5,10.1,609,EN,1,1.5,1032,9,1
1988,feijao,426,426,270,0,634,1.6,2,622,LN,0,-1.4,996,12,3
1989,feijao,390,390,255,2e-04,654,2,3.2,639,N,0,-0.2,1284,11,0
1990,feijao,500,500,350,0.0036,700,7,7.1,660,N,0,0.4,1063,9,0
