ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,130,175,0,1346,-9.2,,1274,LN,0,-0.9,,,
1975,arroz,,140,210,0,1500,9.4,11.4,1178,N,0,-0.3,,,
1976,arroz,,150,195,0,1300,2.5,-13.3,1089,N,0,-0.3,,,
1977,arroz,,165,214,0,1297,10.3,-0.2,1008,EN,0,0.5,,,
1978,arroz,,100,108,0,1080,-1.2,-16.7,934,N,0,0.1,,,
1979,arroz,,10,10,0,1000,-1.8,-7.4,867,N,0,0.2,,,
1980,arroz,,49,37,0,755,-20.7,-24.5,807,N,0,0.3,,,
1981,arroz,,15,19,0,1267,41.5,67.7,753,N,0,-0.3,615,86,24
1982,arroz,,50,20,0,400,-52.7,-68.4,706,N,0,0.4,586,81,31
1983,arroz,,19,5,0,263,-67.3,-34.2,665,EN,1,1.7,221,113,30
1984,arroz,,11,10,0,909,17.6,200,631,N,0,-0.3,651,87,17
1985,arroz,,240,206,0,858,14,-5.6,603,LN,0,-0.6,1218,31,16
1986,arroz,,300,300,0,1000,35.6,16.5,580,N,0,-0.2,946,71,23
1987,arroz,,53,6,0,113,-84.7,-88.7,564,EN,0,1.3,548,47,7
1988,arroz,330,330,330,0,1000,31,200,552,N,0,-0.2,675,92,25
1989,arroz,200,200,120,0,600,-22.5,-40,545,LN,0,-1.1,576,69,46
1990,arroz,350,175,7,0,40,-94.8,-93.3,544,N,0,0.3,427,76,15
1991,arroz,400,400,480,0.0201,1200,59.7,200,546,N,0,0.4,577,58,8
1993,arroz,0,0,0,0,,,,,EN,0,0.9,288,101,24
1994,arroz,50,50,40,9,800,11.4,,573,N,0,0.4,829,68,46
1995,arroz,60,60,48,12,800,12.3,0,587,EN,0,0.7,810,74,47
1996,arroz,42,42,30,10,714,1.3,-10.7,602,LN,0,-0.6,537,57,43
1997,arroz,50,50,40,14,800,13,12,618,N,0,0.2,357,86,85
1998,arroz,85,85,38,11,447,-38.6,-44.1,634,EN,0,1.3,436,74,66
1999,arroz,102,102,61,19,598,-21.1,33.8,650,LN,0,-1.1,591,82,63
2000,arroz,112,112,80,24,714,-8.8,19.4,665,LN,0,-1.1,474,45,55
2001,arroz,55,55,44,14,800,-2.9,12,678,LN,0,-0.5,452,74,60
2002,arroz,50,50,40,14,800,-9.2,0,689,N,0,0,508,97,77
2003,arroz,60,60,60,32,1000,9.1,25,698,N,0,0.2,858,109,89
2004,arroz,63,63,63,41,1000,6.6,0,704,N,0,0.1,706,90,95
2005,arroz,68,68,75,45,1103,14.5,10.3,707,N,0,0.3,411,108,102
2006,arroz,100,100,100,46,1000,3.1,-9.3,707,LN,0,-0.6,662,67,109
2007,arroz,110,110,121,91,1100,17.9,10,705,N,0,-0.2,574,86,108
2008,arroz,112,112,123,90,1098,26.2,-0.2,702,LN,0,-1.3,701,75,69
2009,arroz,116,116,78,59,672,-18.4,-38.8,698,LN,0,-0.7,730,81,93
2010,arroz,160,160,30,15,188,-75.8,-72.1,694,EN,0,0.6,160,93,60
2011,arroz,250,250,275,193,1100,54.8,200,691,LN,0,-0.9,965,38,71
2012,arroz,375,375,123,64,328,-51.2,-70.2,691,LN,0,-0.6,281,82,94
2013,arroz,257,257,84,59,327,-51.6,-0.4,694,LN,0,-0.5,319,61,142
2014,arroz,233,233,209,132,897,29.5,174.4,699,N,0,-0.3,336,44,91
2015,arroz,150,150,41,41,273,-61.4,-69.5,708,EN,0,0.5,430,66,112
2016,arroz,135,135,95,95,704,-2.4,157.5,720,EN,0,1.3,539,77,100
2017,arroz,133,133,146,139,1098,48,56,735,N,0,-0.3,726,79,100
2018,arroz,135,135,149,149,1104,44.1,0.5,751,LN,0,-0.9,691,83,102
2019,arroz,125,125,125,124,1000,25.9,-9.4,769,EN,0,0.6,1003,61,66
2020,arroz,130,130,143,143,1100,32.6,10,787,N,0,0,906,91,88
2021,arroz,120,120,72,154,600,-30.8,-45.5,806,LN,0,-1,585,34,110
2022,arroz,80,80,56,132,700,-22.8,16.7,825,LN,0,-1.3,620,31,84
2023,arroz,40,40,40,96,1000,5.4,42.9,844,N,0,-0.4,714,37,67
2024,arroz,20,20,19,30,950,-4.4,-5,863,EN,0,0.5,841,59,104
1974,feijao,,640,96,0,150,-33.7,,334,LN,1,-1.9,,,
1975,feijao,,850,744,0,875,278.6,200,318,N,0,-0.2,,,
1976,feijao,,820,250,0,305,29.7,-65.2,303,LN,0,-1.1,,,
1977,feijao,,900,324,0,360,51.7,18.1,288,EN,0,1.1,,,
1978,feijao,,550,110,0,200,-16,-44.4,274,EN,0,1.1,,,
1979,feijao,,250,50,0,200,-15.9,0,261,N,0,0.2,,,
1980,feijao,,266,54,0,203,-14,1.5,248,EN,0,0.7,,,
1981,feijao,,79,19,0,241,3.6,18.5,236,N,0,0.2,615,86,24
1982,feijao,,260,156,0,600,164.9,149.5,224,N,0,0,586,81,31
1983,feijao,,300,54,0,180,-18.3,-70,213,EN,1,2.5,221,113,30
1984,feijao,,341,102,0,299,40.3,66.2,202,LN,0,-1,651,87,17
1985,feijao,,198,49,0,247,20.9,-17.3,192,LN,0,-1,1218,31,16
1986,feijao,,150,29,0,193,-1.6,-21.9,183,N,0,-0.2,946,71,23
1987,feijao,,110,9,0,82,-55.7,-57.7,176,EN,1,1.5,548,47,7
1988,feijao,400,300,51,0,170,0.9,107.8,169,EN,0,0.9,675,92,25
1989,feijao,250,250,50,0,200,30.2,17.6,164,LN,1,-1.9,576,69,46
1990,feijao,600,300,45,6e-04,150,3.2,-25,160,N,0,0,427,76,15
1991,feijao,500,500,175,0.0125,350,146.2,133.3,158,EN,0,0.5,577,58,8
1992,feijao,400,400,24,0.0109,60,-57.4,-82.9,158,EN,1,2.1,429,113,26
1993,feijao,250,25,1,0.0138,40,-72.3,-33.3,159,N,0,0.3,288,101,24
1994,feijao,300,300,48,14,160,1.4,200,163,N,0,0.3,829,68,46
1995,feijao,400,400,20,6,50,-72,-68.8,168,EN,0,1.4,810,74,47
1996,feijao,184,184,53,31,288,46.9,200,175,LN,0,-0.9,537,57,43
1997,feijao,193,193,58,29,301,39.1,4.3,183,N,0,-0.3,357,86,85
1998,feijao,380,380,57,46,150,-38,-50.1,192,EN,1,2.3,436,74,66
1999,feijao,456,456,114,93,250,-4.6,66.7,202,LN,1,-1.6,591,82,63
2000,feijao,526,526,215,77,409,47.9,63.5,213,LN,1,-1.6,474,45,55
2001,feijao,530,530,140,134,264,-9,-35.4,223,LN,0,-0.7,452,74,60
2002,feijao,596,596,214,111,359,19.2,35.9,232,N,0,-0.3,508,97,77
2003,feijao,350,350,114,125,326,6,-9.3,240,EN,0,1.2,858,109,89
2004,feijao,335,335,61,72,182,-40,-44.1,247,N,0,0.3,706,90,95
2005,feijao,500,500,150,225,300,2.4,64.8,253,EN,0,0.7,411,108,102
2006,feijao,600,600,199,241,332,16.2,10.6,257,LN,0,-0.8,662,67,109
2007,feijao,585,585,181,181,309,11.3,-6.7,261,EN,0,0.9,574,86,108
2008,feijao,590,590,182,256,308,15.7,-0.3,263,LN,1,-1.5,701,75,69
2009,feijao,613,613,106,159,173,-33.4,-43.9,265,LN,0,-0.8,730,81,93
2010,feijao,950,950,128,256,135,-48,-22.1,266,EN,1,1.6,160,93,60
2011,feijao,1000,1000,450,756,450,72.8,200,266,LN,1,-1.6,965,38,71
2012,feijao,1500,1500,337,910,225,-14.1,-50.1,266,LN,0,-1,281,82,94
2013,feijao,1286,1286,247,700,192,-27.5,-14.5,266,N,0,-0.4,319,61,142
2014,feijao,1290,1290,464,754,360,33.1,87.3,265,N,0,-0.3,336,44,91
2015,feijao,1200,1200,216,432,180,-33.8,-50,264,EN,0,0.6,430,66,112
