ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,51,51,66,17,1294,,,,N,0,-0.3,1440,8,0
1998,arroz,15,15,20,6,1333,,3,,EN,1,2.3,981,14,0
1999,arroz,14,14,18,9,1286,,-3.6,,LN,1,-1.6,951,6,0
1997,cana,9,9,290,4,32222,8.7,,30217,N,0,-0.2,1440,8,0
1998,cana,1,1,32,1,32000,-0.9,-0.7,31843,EN,1,2.2,981,14,0
1999,cana,1,1,32,1,32000,-8.7,0,33583,LN,1,-1.5,951,6,0
2000,cana,1,1,32,1,32000,-15.1,0,35466,LN,1,-1.7,1259,6,0
2005,cana,5,5,250,8,50000,2.5,,46089,EN,0,0.6,1619,6,0
2006,cana,5,5,250,13,50000,0.6,0,47970,LN,0,-0.9,1086,16,0
2007,cana,5,5,250,10,50000,-0.1,0,49529,EN,0,0.6,1587,11,0
2008,cana,5,5,250,9,50000,0,0,50638,LN,1,-1.6,1132,17,0
2009,cana,5,5,250,8,50000,0,0,51193,LN,0,-0.9,1654,8,0
2010,cana,5,5,250,8,50000,0,0,51152,EN,1,1.5,1191,10,0
2011,cana,5,5,250,18,50000,0,0,50547,LN,0,-1.4,1502,12,0
2012,cana,5,5,250,20,50000,0,0,49486,LN,0,-0.8,1267,17,0
2013,cana,5,5,250,15,50000,-0.4,0,48137,LN,0,-0.6,1100,13,0
2014,cana,5,5,250,18,50000,-0.3,0,46699,LN,0,-0.5,986,10,0
2015,cana,4,4,200,16,50000,0.7,0,45370,EN,0,0.5,781,22,0
2016,cana,4,4,200,17,50000,3.2,0,44325,EN,1,2.2,821,11,0
2017,cana,1,1,30,4,30000,-36.5,-40,43702,LN,0,-0.7,1075,10,0
2018,cana,3,3,120,14,40000,-12.4,33.3,43600,LN,0,-1.1,1301,12,0
2019,cana,3,3,135,16,45000,-0.8,12.5,44075,EN,0,0.6,749,35,0
2020,cana,3,3,147,18,49000,7.3,8.9,45142,N,0,0.1,1495,9,0
2021,cana,3,3,135,24,45000,-3.5,-8.2,46776,LN,0,-1.2,1181,10,0
2022,cana,3,3,150,26,50000,3.8,11.1,48905,LN,0,-1.2,1201,10,0
2023,cana,3,3,171,31,57000,13.6,14,51423,LN,0,-0.8,1154,12,0
2024,cana,4,4,208,38,52000,-1.4,-8.8,54205,EN,0,1.2,983,14,0
1997,feijao,154,154,92,57,597,7.6,,674,N,0,-0.3,1440,8,0
1998,feijao,190,190,114,141,600,0.5,0.4,683,EN,1,2.3,981,14,0
1999,feijao,187,187,110,106,588,-7.6,-2,692,LN,1,-1.6,951,6,0
2000,feijao,57,57,33,23,579,-13.7,-1.6,700,LN,1,-1.6,1259,6,0
2001,feijao,55,55,68,66,1236,76.6,113.6,708,LN,0,-0.7,1059,13,0
2002,feijao,90,90,72,60,800,10.6,-35.3,715,N,0,-0.3,1245,7,0
2003,feijao,120,120,84,106,700,-6,-12.5,721,EN,0,1.2,1270,20,0
2004,feijao,170,170,141,127,829,12.3,18.5,727,N,0,0.3,1430,9,0
2005,feijao,200,200,156,190,780,7.1,-6,732,EN,0,0.7,1619,6,0
2006,feijao,195,195,110,136,564,-21.6,-27.7,736,LN,0,-0.8,1086,16,0
2007,feijao,105,105,52,64,495,-30.5,-12.2,740,EN,0,0.9,1587,11,0
2008,feijao,220,220,168,517,764,4.5,54.2,742,LN,1,-1.5,1132,17,0
2009,feijao,250,250,200,345,800,6.3,4.8,744,LN,0,-0.8,1654,8,0
2010,feijao,220,220,176,294,800,2.3,0,745,EN,1,1.6,1191,10,0
2011,feijao,200,200,230,460,1150,43.3,43.8,744,LN,1,-1.6,1502,12,0
2012,feijao,250,250,200,449,800,-2.2,-30.4,742,LN,0,-1,1267,17,0
2013,feijao,180,165,132,380,800,-2.2,0,739,N,0,-0.4,1100,13,0
2014,feijao,170,170,136,275,800,-1,0,734,N,0,-0.3,986,10,0
2015,feijao,190,190,156,366,821,4.4,2.6,728,EN,0,0.6,781,22,0
2016,feijao,160,160,132,440,825,8.5,0.5,722,EN,1,2.4,821,11,0
2017,feijao,35,35,15,53,429,-40.7,-48.1,715,LN,0,-1,1075,10,0
2018,feijao,35,35,21,69,600,-14.2,40,709,LN,0,-1.3,1301,12,0
2019,feijao,65,65,46,139,708,3.9,17.9,702,EN,0,0.7,749,35,0
2020,feijao,65,65,43,146,662,-1.9,-6.5,695,N,0,0.2,1495,9,0
2021,feijao,55,55,36,155,655,-2.7,-1.1,689,LN,0,-1.4,1181,10,0
2022,feijao,35,35,25,106,714,5.8,9.1,682,LN,0,-1.2,1201,10,0
2023,feijao,30,30,24,108,800,17.3,12,676,LN,0,-1,1154,12,0
2024,feijao,30,30,18,98,600,-13.6,-25,670,EN,1,1.5,983,14,0
1997,milho,199,199,498,104,2503,-0.3,,2272,N,0,-0.3,1440,8,0
1998,milho,166,166,415,86,2500,-0.1,-0.1,2310,EN,1,2.3,981,14,0
1999,milho,171,171,428,98,2503,0.3,0.1,2348,LN,1,-1.6,951,6,0
2000,milho,81,81,203,43,2506,0.6,0.1,2388,LN,1,-1.6,1259,6,0
2001,milho,60,60,150,39,2500,0.4,-0.2,2428,LN,0,-0.7,1059,13,0
2002,milho,44,44,110,23,2500,0.4,0,2469,N,0,-0.3,1245,7,0
2003,milho,50,50,125,52,2500,0.2,0,2511,EN,0,1.2,1270,20,0
2004,milho,80,80,200,68,2500,-0.2,0,2553,N,0,0.3,1430,9,0
2005,milho,85,85,212,71,2494,-1.3,-0.2,2597,EN,0,0.7,1619,6,0
2006,milho,90,90,176,58,1956,-23.6,-21.6,2642,LN,0,-0.8,1086,16,0
2007,milho,90,90,176,58,1956,-25,0,2688,EN,0,0.9,1587,11,0
2008,milho,110,110,297,109,2700,0.6,38.1,2735,LN,1,-1.5,1132,17,0
2009,milho,130,130,364,158,2800,0.5,3.7,2784,LN,0,-0.8,1654,8,0
2010,milho,140,140,392,196,2800,-4.4,0,2833,EN,1,1.6,1191,10,0
2011,milho,100,100,350,210,3500,12.2,25,2884,LN,1,-1.6,1502,12,0
2012,milho,155,155,434,184,2800,-15.4,-20,2935,LN,0,-1,1267,17,0
2013,milho,50,50,175,82,3500,2.8,25,2988,N,0,-0.4,1100,13,0
2014,milho,50,50,175,74,3500,0.6,0,3042,N,0,-0.3,986,10,0
2015,milho,50,50,175,105,3500,-0.6,0,3097,EN,0,0.6,781,22,0
2016,milho,70,70,245,184,3500,-1,0,3153,EN,1,2.4,821,11,0
2017,milho,70,70,133,72,1900,-46.3,-45.7,3210,LN,0,-1,1075,10,0
2018,milho,90,90,270,162,3000,-15.6,57.9,3268,LN,0,-1.3,1301,12,0
2019,milho,90,90,324,203,3600,0.7,20,3328,EN,0,0.7,749,35,0
2020,milho,90,90,351,328,3900,8.6,8.3,3388,N,0,0.2,1495,9,0
2021,milho,90,90,324,535,3600,-0.3,-7.7,3450,LN,0,-1.4,1181,10,0
2022,milho,80,80,288,432,3600,-0.7,0,3513,LN,0,-1.2,1201,10,0
