ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,144,0,720,-33.2,,507,LN,0,-0.9,,,
1975,arroz,,170,170,0,1000,12.6,38.9,520,N,0,-0.3,,,
1976,arroz,,180,140,0,778,6.6,-22.2,533,N,0,-0.3,,,
1977,arroz,,182,328,0,1802,197.8,131.7,547,EN,0,0.5,,,
1978,arroz,,100,150,0,1500,192.9,-16.8,561,N,0,0.1,,,
1979,arroz,,102,20,0,196,-56.5,-86.9,575,N,0,0.2,,,
1980,arroz,,40,2,0,50,-88.1,-74.5,590,N,0,0.3,,,
1981,arroz,,15,3,0,200,-52.5,200,605,N,0,-0.3,481,30,6
1982,arroz,,120,24,0,200,-55.2,0,621,N,0,0.4,388,38,8
1983,arroz,,150,14,0,93,-81.5,-53.3,637,EN,1,1.7,455,28,8
1984,arroz,,900,1260,0,1400,115,200,653,N,0,-0.3,342,87,14
1985,arroz,,945,1058,0,1120,31.5,-20,670,LN,0,-0.6,733,44,9
1986,arroz,,1124,1574,0,1400,40.6,25.1,687,N,0,-0.2,671,73,1
1987,arroz,,674,378,0,561,-47.6,-60,704,EN,0,1.3,558,29,3
1988,arroz,425,425,595,0,1400,23.4,149.6,722,N,0,-0.2,371,102,28
1989,arroz,425,425,468,7e-04,1101,-4.9,-21.3,741,LN,0,-1.1,310,69,0
1990,arroz,150,150,450,0.0041,3000,156.9,172.4,760,N,0,0.3,377,22,3
1991,arroz,320,320,352,0.0154,1100,-8.4,-63.3,779,N,0,0.4,369,63,0
1992,arroz,144,144,28,0.0204,194,-84.1,-82.3,799,EN,1,2,597,61,0
1994,arroz,100,100,170,29,1700,35.4,,841,N,0,0.4,477,27,19
1995,arroz,60,60,78,16,1300,2.9,-23.5,862,EN,0,0.7,469,86,3
1996,arroz,25,25,38,8,1520,19.8,16.9,884,LN,0,-0.6,411,41,14
1997,arroz,60,60,90,23,1500,19.1,-1.3,907,N,0,0.2,466,47,7
1998,arroz,16,6,6,2,1000,-19.8,-33.3,930,EN,0,1.3,254,81,24
1999,arroz,12,12,8,3,667,-45.4,-33.3,954,LN,0,-1.1,324,54,23
2000,arroz,20,20,30,14,1500,27.6,125,978,LN,0,-1.1,680,28,4
2001,arroz,20,10,2,1,200,-82.7,-86.7,1003,LN,0,-0.5,349,74,13
2002,arroz,60,60,90,41,1500,22.5,200,1029,N,0,0,637,42,36
2003,arroz,58,58,87,48,1500,16.1,0,1055,N,0,0.2,436,53,46
2004,arroz,32,32,48,41,1500,13.6,0,1082,N,0,0.1,901,36,58
2005,arroz,18,15,11,10,733,-46,-51.1,1110,N,0,0.3,302,89,46
2006,arroz,20,20,28,24,1400,2.2,90.9,1139,LN,0,-0.6,331,68,33
2007,arroz,15,15,27,19,1800,33.5,28.6,1168,N,0,-0.2,469,42,30
2008,arroz,30,30,60,60,2000,51.8,11.1,1198,LN,0,-1.3,635,87,19
2009,arroz,60,60,72,65,1200,-6.2,-40,1228,LN,0,-0.7,435,70,38
2010,arroz,40,40,20,17,500,-59.4,-58.3,1260,EN,0,0.6,240,37,55
2011,arroz,40,30,30,36,1000,-14.3,100,1292,LN,0,-0.9,540,46,29
2012,arroz,15,,,,,,,,LN,0,-0.6,403,44,44
2014,arroz,12,12,13,18,1083,19.6,,1394,N,0,-0.3,444,44,39
2015,arroz,3,,,,,,,,EN,0,0.5,319,40,68
2016,arroz,4,,,,,,,,EN,0,1.3,368,77,98
1974,cana,,400,8000,0,20000,-32.5,,23143,LN,1,-1.5,,,
1975,cana,,450,13500,0,30000,2.8,50,22925,N,0,-0.1,,,
1976,cana,,450,13500,0,30000,4.3,0,22714,LN,0,-1,,,
1977,cana,,450,15750,0,35000,23.1,16.7,22517,EN,0,1,,,
1978,cana,,420,14700,0,35000,24.3,0,22342,EN,0,0.9,,,
1979,cana,,210,5250,0,25000,-10.6,-28.6,22197,N,0,0.2,,,
1980,cana,,210,3150,0,15000,-46.1,-40,22089,EN,0,0.6,,,
1981,cana,,200,2000,0,10000,-63.9,-33.3,22023,N,0,0,481,30,6
1982,cana,,200,2000,0,10000,-63.9,0,22001,N,0,0.1,388,38,8
1983,cana,,160,1600,0,10000,-63.9,0,22024,EN,1,2.5,455,28,8
1984,cana,,160,4000,0,25000,-9.9,150,22090,LN,0,-0.5,342,87,14
1985,cana,,160,4000,0,25000,-10.3,0,22191,LN,0,-0.8,733,44,9
1986,cana,,160,4800,0,30000,6.9,20,22323,N,0,-0.3,671,73,1
1987,cana,,160,4800,0,30000,5.2,0,22475,EN,1,1.6,558,29,3
1988,cana,128,128,3840,0,30000,2.9,0,22641,EN,0,0.7,371,102,28
1989,cana,128,128,3840,3e-04,30000,1.2,0,22811,LN,1,-1.7,310,69,0
1990,cana,128,128,3840,0.0028,30000,0.3,0,22980,N,0,0.2,377,22,3
1991,cana,128,128,3840,0.0126,30000,-0.3,0,23144,EN,0,0.6,369,63,0
1992,cana,90,90,1890,0.0687,21000,-30.2,-30,23301,EN,1,2.3,597,61,0
1993,cana,34,34,340,0.3215,10000,-66.4,-52.4,23453,EN,0,0.5,152,95,0
1994,cana,30,30,900,12,30000,3.2,200,23603,N,0,0.3,477,27,19
1995,cana,70,70,2100,32,30000,5.3,0,23755,EN,0,1.3,469,86,3
1996,cana,70,70,2100,32,30000,7.3,0,23914,LN,0,-0.9,411,41,14
1997,cana,70,70,2100,34,30000,9.8,0,24085,N,0,-0.2,466,47,7
1998,cana,70,70,1400,28,20000,-25.3,-33.3,24272,EN,1,2.2,254,81,24
1999,cana,30,30,750,15,25000,-4.7,25,24479,LN,1,-1.5,324,54,23
2000,cana,38,38,950,24,25000,-2.3,0,24709,LN,1,-1.7,680,28,4
2001,cana,38,38,950,24,25000,0.1,0,24966,LN,0,-0.6,349,74,13
2002,cana,30,30,760,21,25333,3,1.3,25254,N,0,-0.1,637,42,36
2003,cana,32,32,800,26,25000,2,-1.3,25578,EN,0,0.9,436,53,46
2004,cana,40,40,1000,32,25000,1.7,0,25941,N,0,0.3,901,36,58
