ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,360,432,0,1200,-15.4,,LN,1,,,
1975,arroz,,150,216,0,1440,-0.9,20,N,0,,,
1976,arroz,,455,756,0,1662,12,15.4,LN,0,,,
1977,arroz,,60,108,0,1800,19.5,8.3,EN,0,,,
1978,arroz,,120,151,0,1258,-17.4,-30.1,EN,0,,,
1979,arroz,,100,198,0,1980,28.8,57.4,N,0,,,
1980,arroz,,100,180,0,1800,16.7,-9.1,EN,0,,,
1981,arroz,,100,100,0,1000,-35,-44.4,N,0,1050,10,1
1982,arroz,,236,236,0,1000,-35,0,N,0,1762,9,0
1983,arroz,,230,414,0,1800,18,80,EN,1,1735,6,0
1984,arroz,,206,206,0,1000,-33.9,-44.4,LN,0,1300,9,0
1985,arroz,,210,402,0,1914,24.6,91.4,LN,0,1366,16,0
1986,arroz,,172,242,0,1407,-10.6,-26.5,N,0,1272,16,2
1987,arroz,,172,334,0,1942,20.6,38,EN,1,1200,14,0
1988,arroz,124,124,202,0,1629,-2.6,-16.1,EN,0,1153,13,3
1989,arroz,114,114,169,0,1482,-14.4,-9,LN,1,1243,11,0
1990,arroz,85,85,105,4e-04,1235,-29.2,-16.7,N,0,1100,14,0
1991,arroz,72,72,151,0.0037,2097,20.1,69.8,EN,0,1343,10,0
1992,arroz,70,70,135,0.0292,1929,10.4,-8,EN,1,1529,11,0
1993,arroz,70,70,135,1.152,1929,10.7,0,EN,0,1506,7,0
1994,arroz,70,70,125,17,1786,2.9,-7.4,N,0,1059,10,0
1995,arroz,70,70,110,20,1571,-9,-12,EN,0,1234,11,2
1996,arroz,70,70,99,20,1414,-17.3,-10,LN,0,1184,7,0
1997,arroz,70,70,110,25,1571,-7.8,11.1,N,0,1496,9,0
1998,arroz,40,40,74,21,1850,7.8,17.7,EN,1,1221,8,3
1999,arroz,40,40,74,14,1850,6.9,0,LN,1,1296,8,0
2000,arroz,43,43,78,16,1814,2.7,-1.9,LN,1,1280,13,0
2001,arroz,55,55,90,23,1636,-10,-9.8,LN,0,902,13,4
2002,arroz,55,55,105,37,1909,3.2,16.7,N,0,1273,10,0
2003,arroz,55,55,105,61,1909,3.1,0,EN,1,1270,16,6
2004,arroz,55,55,105,42,1909,3.5,0,N,0,1236,10,0
2005,arroz,60,60,111,40,1850,1.6,-3.1,EN,0,1286,7,0
2006,arroz,50,50,89,53,1780,-0.2,-3.8,LN,0,1176,16,1
2007,arroz,40,40,70,35,1750,-0.8,-1.7,EN,0,1445,16,0
2008,arroz,20,20,34,26,1700,-3.5,-2.9,LN,1,1480,16,3
2009,arroz,16,16,27,14,1688,-4.4,-0.7,LN,0,1479,9,0
2010,arroz,12,12,20,12,1667,-6.4,-1.2,EN,1,1071,7,0
2011,arroz,7,7,11,6,1571,-12.8,-5.7,LN,1,1484,6,0
2012,arroz,6,6,11,6,1833,0,16.7,LN,0,1197,14,0
2013,arroz,4,4,8,4,2000,6.7,9.1,LN,0,1181,11,4
2014,arroz,2,2,4,2,2000,3.8,0,N,0,764,19,0
1974,cana,,40,1181,0,29525,0.1,,LN,1,,,
1975,cana,,55,1650,0,30000,2.5,1.6,N,0,,,
1976,cana,,1,15,0,15000,-48.7,-50,LN,0,,,
1977,cana,,1,15,0,15000,-49,0,EN,0,,,
1978,cana,,1,30,0,30000,0.9,100,EN,0,,,
1979,cana,,1,30,0,30000,-0.7,0,N,0,,,
1980,cana,,2,60,0,30000,-2.7,0,EN,0,,,
1981,cana,,2,60,0,30000,-5.2,0,N,0,1050,10,1
1982,cana,,2,60,0,30000,-7.9,0,N,0,1762,9,0
1983,cana,,2,60,0,30000,-11.1,0,EN,1,1735,6,0
1984,cana,,2,80,0,40000,13.9,33.3,LN,0,1300,9,0
1985,cana,,2,80,0,40000,9.4,0,LN,0,1366,16,0
1986,cana,,1,40,0,40000,4.8,0,N,0,1272,16,2
1987,cana,,3,120,0,40000,0,0,EN,1,1200,14,0
1988,cana,4,4,149,0,37250,-10.6,-6.9,EN,0,1153,13,3
1989,cana,5,5,200,0,40000,-7.5,7.4,LN,1,1243,11,0
1990,cana,5,5,300,1e-04,60000,33.7,50,N,0,1100,14,0
1991,cana,5,5,300,3e-04,60000,29.7,0,EN,0,1343,10,0
1992,cana,4,4,200,0.0046,50000,5.4,-16.7,EN,1,1529,11,0
1993,cana,7,5,250,0.1564,50000,3,0,EN,0,1506,7,0
1994,cana,7,5,250,3,50000,1.1,0,N,0,1059,10,0
1995,cana,7,5,250,3,50000,0.3,0,EN,0,1234,11,2
1996,cana,10,8,400,5,50000,0.2,0,LN,0,1184,7,0
1997,cana,10,8,400,5,50000,-0.1,0,N,0,1496,9,0
1998,cana,5,5,250,3,50000,0,0,EN,1,1221,8,3
1999,cana,5,5,250,3,50000,0.6,0,LN,1,1296,8,0
2000,cana,5,5,250,3,50000,0.3,0,LN,1,1280,13,0
2001,cana,5,5,250,3,50000,-1.3,0,LN,0,902,13,4
2002,cana,5,5,250,9,50000,-3.4,0,N,0,1273,10,0
2003,cana,8,8,400,14,50000,-5.4,0,EN,1,1270,16,6
2004,cana,10,10,500,13,50000,-7.7,0,N,0,1236,10,0
2005,cana,12,12,720,22,60000,7.5,20,EN,0,1286,7,0
2006,cana,10,10,600,21,60000,5.1,0,LN,0,1176,16,1
2007,cana,8,8,480,16,60000,2.9,0,EN,0,1445,16,0
2008,cana,12,12,720,25,60000,0.6,0,LN,1,1480,16,3
2009,cana,14,14,840,38,60000,-0.8,0,LN,0,1479,9,0
2010,cana,12,12,720,28,60000,-1.2,0,EN,1,1071,7,0
2011,cana,12,12,720,52,60000,-1,0,LN,1,1484,6,0
2012,cana,12,12,720,41,60000,0.5,0,LN,0,1197,14,0
2013,cana,15,15,900,68,60000,3.4,0,LN,0,1181,11,4
2014,cana,15,15,900,86,60000,7.4,0,N,0,764,19,0
