ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1300,1750,0,1346,74.7,,1404,LN,1,-1.9,,,
1975,arroz,,1100,1300,0,1182,33,-12.2,1177,N,0,-0.2,,,
1976,arroz,,753,897,0,1191,18.1,0.8,1005,LN,0,-1.1,,,
1977,arroz,,364,423,0,1162,1.8,-2.4,894,EN,0,1.1,,,
1978,arroz,,800,547,0,684,-47.1,-41.2,846,EN,0,1.1,,,
1979,arroz,,510,350,0,686,-52.7,0.4,864,N,0,0.2,,,
1980,arroz,,615,484,0,787,-50.9,14.7,953,EN,0,0.7,,,
1981,arroz,,772,961,0,1245,-29.4,58.2,1124,N,0,0.2,1354,5,3
1982,arroz,,700,1050,0,1500,-22.5,20.5,1388,N,0,0,1026,7,0
1983,arroz,,665,998,0,1501,-28,0.1,1744,EN,1,2.5,1813,4,5
1984,arroz,,250,375,0,1500,-34.4,-0.1,2166,LN,0,-1,900,9,7
1985,arroz,,280,1120,0,4000,57,166.7,2587,LN,0,-1,1036,6,1
1986,arroz,,500,2000,0,4000,46.8,0,2915,N,0,-0.2,1129,15,5
1987,arroz,,300,960,0,3200,15.2,-20,3069,EN,1,1.5,1122,9,3
1988,arroz,200,200,600,0,3000,8.3,-6.2,3022,EN,0,0.9,956,8,11
1989,arroz,200,200,600,1e-04,3000,10.4,0,2812,LN,1,-1.9,1219,10,1
1990,arroz,200,200,300,0.0014,1500,-43.1,-50,2513,N,0,0,1130,10,6
1991,arroz,160,160,480,0.0152,3000,23.6,100,2199,EN,0,0.5,1247,8,13
1992,arroz,140,140,252,0.0403,1800,-14.4,-40,1919,EN,1,2.1,1033,10,5
1993,arroz,140,140,252,0.6404,1800,-2.9,0,1694,N,0,0.3,1237,6,7
1994,arroz,140,140,252,55,1800,7.4,0,1526,N,0,0.3,1193,9,9
1995,arroz,240,240,288,43,1200,-19.2,-33.3,1405,EN,0,1.4,1456,8,17
1996,arroz,240,240,288,62,1200,-10.6,0,1320,LN,0,-0.9,1635,7,10
1997,arroz,105,105,126,21,1200,-4.9,0,1258,N,0,-0.3,1419,6,2
1998,arroz,105,105,126,32,1200,-0.8,0,1211,EN,1,2.3,1682,5,17
1999,arroz,105,105,126,37,1200,1.7,0,1175,LN,1,-1.6,1270,6,4
2000,arroz,200,200,150,39,750,-34.3,-37.5,1150,LN,1,-1.6,960,9,1
2001,arroz,300,300,480,165,1600,45.1,113.3,1142,LN,0,-0.7,1088,7,3
2002,arroz,340,340,770,280,2265,103.2,41.5,1161,N,0,-0.3,1271,8,6
2003,arroz,220,220,236,105,1073,-12.4,-52.6,1220,EN,0,1.2,1343,6,6
2004,arroz,315,315,395,267,1254,-14.9,16.9,1335,N,0,0.3,1232,7,2
2005,arroz,170,170,219,139,1288,-28.4,2.7,1526,EN,0,0.7,1485,6,0
2006,arroz,160,160,210,116,1312,-37.5,1.9,1815,LN,0,-0.8,1171,6,2
2007,arroz,130,130,210,116,1615,-35.4,23.1,2221,EN,0,0.9,1118,12,4
2008,arroz,95,95,160,110,1684,-44,4.3,2746,LN,1,-1.5,1188,8,1
2009,arroz,132,132,738,539,5591,66.6,200,3353,LN,0,-0.8,1151,9,3
2010,arroz,120,120,720,367,6000,66.7,7.3,3952,EN,1,1.6,1568,6,9
2011,arroz,120,120,720,367,6000,55.4,0,4404,LN,1,-1.6,1219,5,2
2012,arroz,100,100,600,360,6000,50,0,4575,LN,0,-1,948,11,7
2013,arroz,100,100,300,180,3000,-22.8,-50,4415,N,0,-0.4,1051,6,7
2014,arroz,50,50,300,225,6000,64.8,100,3983,N,0,-0.3,1007,14,20
2015,arroz,10,10,30,20,3000,-13.2,-50,3415,EN,0,0.6,1019,10,15
2016,arroz,20,20,36,24,1800,-45.9,-40,2852,EN,1,2.4,1363,3,6
2017,arroz,20,20,36,29,1800,-42.7,0,2385,LN,0,-1,1211,8,10
2018,arroz,20,20,36,29,1800,-39,0,2050,LN,0,-1.3,1308,7,8
2019,arroz,20,20,44,37,2200,-19.9,22.2,1851,EN,0,0.7,1193,7,29
2020,arroz,20,20,44,59,2200,-12.3,0,1775,N,0,0.2,1218,10,7
2021,arroz,20,20,39,62,1950,-13.6,-11.4,1810,LN,0,-1.4,1250,8,8
2022,arroz,20,20,44,66,2200,9.6,12.8,1942,LN,0,-1.2,1171,4,24
2023,arroz,20,20,42,63,2100,20.1,-4.5,2157,LN,0,-1,1261,7,3
2024,arroz,20,20,43,77,2150,46.3,2.4,2434,EN,1,1.5,1400,8,19
2000,cana,30,30,2100,37,70000,,,,LN,1,-1.7,960,9,1
2001,cana,70,70,2100,52,30000,,-57.1,,LN,0,-0.6,1088,7,3
1974,feijao,,1510,1087,0,720,-52.4,,801,N,0,-0.2,,,
1975,feijao,,1200,440,0,367,-74.4,-49.1,795,LN,0,-1,,,
1976,feijao,,670,762,0,1137,-15.7,200,788,EN,0,0.9,,,
1977,feijao,,688,782,0,1137,-10.4,-0.1,782,EN,0,0.8,,,
1978,feijao,,400,480,0,1200,0.4,5.6,775,N,0,-0.2,,,
1979,feijao,,300,360,0,1200,6.9,0,769,N,0,0.4,,,
1980,feijao,,80,34,0,425,-59.6,-64.6,763,N,0,0,,,
1981,feijao,,320,180,0,562,-43,32.4,757,N,0,-0.1,1354,5,3
1982,feijao,,230,207,0,900,-2.6,60,751,EN,1,1.8,1026,7,0
1983,feijao,,49,44,0,898,3.8,-0.2,744,LN,0,-0.6,1813,4,5
1984,feijao,,325,257,0,791,-2.5,-11.9,738,N,0,-0.1,900,9,7
1985,feijao,,350,315,0,900,18.1,13.8,732,N,0,-0.2,1036,6,1
1986,feijao,,30,24,0,800,11.3,-11.1,726,EN,0,0.9,1129,15,5
1987,feijao,,130,88,0,677,-0.7,-15.4,721,EN,1,1.5,1122,9,3
1988,feijao,77,77,47,0,610,-6.1,-9.8,715,LN,0,-1.4,956,8,11
1989,feijao,80,80,45,1e-04,562,-10.2,-7.8,709,N,0,-0.2,1219,10,1
1990,feijao,60,60,36,4e-04,600,-1.6,6.7,703,N,0,0.4,1130,10,6
1991,feijao,35,35,21,7e-04,600,0.6,0,697,EN,0,0.9,1247,8,13
1992,feijao,10,10,9,0.0054,900,52.3,50,692,N,0,0.2,1033,10,5
1993,feijao,5,5,3,0.0345,600,1.1,-33.3,686,EN,0,0.5,1237,6,7
1994,feijao,60,60,36,32,600,1,0,681,EN,0,1,1193,9,9
1995,feijao,80,80,48,14,600,0.6,0,675,LN,0,-0.7,1456,8,17
1996,feijao,40,40,24,16,600,0.1,0,670,N,0,-0.2,1635,7,10
1997,feijao,125,125,75,34,600,-0.1,0,664,EN,1,2.3,1419,6,2
1998,feijao,225,225,141,55,627,3.9,4.4,659,LN,1,-1.5,1682,5,17
1999,feijao,150,150,90,35,600,-0.7,-4.3,653,LN,0,-1,1270,6,4
2000,feijao,200,200,90,60,450,-25.6,-25,648,N,0,-0.4,960,9,1
2001,feijao,100,100,60,55,600,-0.9,33.3,643,N,0,0,1088,7,3
2002,feijao,120,120,72,82,600,-0.7,0,638,EN,0,1.3,1271,8,6
2004,feijao,180,180,108,97,600,0.4,,627,EN,0,0.9,1232,7,2
2005,feijao,80,80,48,24,600,1.2,0,622,N,0,0,1485,6,0
2006,feijao,50,50,30,33,600,2.1,0,617,EN,0,0.5,1171,6,2
2007,feijao,56,56,79,87,1411,143.2,135.1,612,LN,0,-1,1118,12,4
2008,feijao,30,30,36,40,1200,110.3,-14.9,607,N,0,-0.3,1188,8,1
2009,feijao,60,60,72,66,1200,113.4,0,602,EN,0,0.6,1151,9,3
2010,feijao,85,85,46,92,541,-2.4,-54.9,597,LN,1,-1.7,1568,6,9
2015,feijao,20,20,10,22,500,-2.2,,574,EN,1,1.9,1019,10,15
2016,feijao,20,20,10,22,500,-1.4,0,569,LN,0,-1.1,1363,3,6
2017,feijao,20,20,10,30,500,-0.9,0,564,LN,0,-0.7,1211,8,10
2018,feijao,30,30,15,36,500,-0.6,0,560,N,0,0.4,1308,7,8
2019,feijao,30,30,15,45,500,-0.4,0,555,N,0,0,1193,7,29
2020,feijao,30,30,15,60,500,-0.5,0,551,LN,0,-1.2,1218,10,7
2021,feijao,30,30,15,68,500,-0.7,0,546,LN,0,-0.9,1250,8,8
2022,feijao,30,30,17,80,567,12.1,13.3,542,LN,0,-1.1,1171,4,24
2023,feijao,30,30,15,77,500,-1.7,-11.8,537,EN,0,1.1,1261,7,3
2024,feijao,30,30,15,72,500,-2.5,0,533,LN,0,-0.8,1400,8,19
1974,milho,,1400,2100,0,1500,56.8,,1368,LN,1,-1.9,,,
1975,milho,,800,1200,0,1500,38.2,0,1277,N,0,-0.2,,,
1976,milho,,980,1063,0,1085,-10.7,-27.7,1205,LN,0,-1.1,,,
1977,milho,,646,802,0,1241,-8.2,14.5,1161,EN,0,1.1,,,
1978,milho,,295,268,0,908,-39.5,-26.8,1157,EN,0,1.1,,,
1979,milho,,600,720,0,1200,-27.5,32.1,1200,N,0,0.2,,,
1980,milho,,332,344,0,1036,-42.5,-13.7,1296,EN,0,0.7,,,
1981,milho,,988,1401,0,1418,-27.4,36.9,1448,N,0,0.2,1354,5,3
1982,milho,,700,1260,0,1800,-14.8,26.9,1656,N,0,0,1026,7,0
1983,milho,,600,1200,0,2000,-11.1,11.1,1906,EN,1,2.5,1813,4,5
1984,milho,,600,1080,0,1800,-25,-10,2177,LN,0,-1,900,9,7
1985,milho,,590,1652,0,2800,8.9,55.6,2431,LN,0,-1,1036,6,1
1986,milho,,550,1650,0,3000,11.5,7.1,2629,N,0,-0.2,1129,15,5
1987,milho,,500,1500,0,3000,9.6,0,2741,EN,1,1.5,1122,9,3
1988,milho,400,400,1200,0,3000,9.2,0,2757,EN,0,0.9,956,8,11
1989,milho,400,400,1200,2e-04,3000,9.8,0,2688,LN,1,-1.9,1219,10,1
1990,milho,400,400,1200,0.0048,3000,13.7,0,2560,N,0,0,1130,10,6
1991,milho,100,100,200,0.0012,2000,-19,-33.3,2403,EN,0,0.5,1247,8,13
1992,milho,100,100,200,0.0172,2000,-14.4,0,2241,EN,1,2.1,1033,10,5
1993,milho,100,100,180,1.7673,1800,-18.4,-10,2091,N,0,0.3,1237,6,7
1994,milho,100,100,200,24,2000,-1.7,11.1,1961,N,0,0.3,1193,9,9
1995,milho,400,400,720,68,1800,-5.5,-10,1854,EN,0,1.4,1456,8,17
1996,milho,200,200,360,47,1800,-1.7,0,1769,LN,0,-0.9,1635,7,10
1997,milho,160,160,288,35,1800,1.7,0,1705,N,0,-0.3,1419,6,2
1998,milho,160,160,288,40,1800,4.5,0,1661,EN,1,2.3,1682,5,17
1999,milho,160,160,288,40,1800,5.4,0,1636,LN,1,-1.6,1270,6,4
2000,milho,50,50,60,13,1200,-30.4,-33.3,1633,LN,1,-1.6,960,9,1
2001,milho,400,400,720,114,1800,3.9,50,1652,LN,0,-0.7,1088,7,3
2002,milho,100,100,180,48,1800,4,0,1694,N,0,-0.3,1271,8,6
2005,milho,120,120,216,65,1800,2,,1935,EN,0,0.7,1485,6,0
2006,milho,100,100,180,41,1800,1.5,0,2039,LN,0,-0.8,1171,6,2
2007,milho,91,91,157,35,1725,-3.3,-4.2,2144,EN,0,0.9,1118,12,4
2008,milho,60,60,221,50,3683,104.6,113.5,2235,LN,1,-1.5,1188,8,1
2009,milho,75,75,135,28,1800,-0.5,-51.1,2301,LN,0,-0.8,1151,9,3
2010,milho,20,20,36,11,1800,-0.8,0,2329,EN,1,1.6,1568,6,9
2011,milho,120,120,720,238,6000,229.5,200,2313,LN,1,-1.6,1219,5,2
2012,milho,20,20,36,14,1800,-1,-70,2254,LN,0,-1,948,11,7
2013,milho,20,20,36,14,1800,-0.1,0,2161,N,0,-0.4,1051,6,7
2014,milho,20,20,36,14,1800,1.2,0,2046,N,0,-0.3,1007,14,20
2015,milho,20,20,36,14,1800,2.6,0,1924,EN,0,0.6,1019,10,15
2016,milho,75,75,140,53,1867,7.8,3.7,1807,EN,1,2.4,1363,3,6
2017,milho,75,75,140,91,1867,9.5,0,1704,LN,0,-1,1211,8,10
2018,milho,75,75,113,68,1507,-10,-19.3,1622,LN,0,-1.3,1308,7,8
2019,milho,75,75,113,68,1507,-8.3,0,1562,EN,0,0.7,1193,7,29
2020,milho,75,75,113,90,1507,-6.2,0,1523,N,0,0.2,1218,10,7
2021,milho,75,75,113,113,1507,-3.9,0,1503,LN,0,-1.4,1250,8,8
2022,milho,75,75,115,138,1533,0.4,1.8,1497,LN,0,-1.2,1171,4,24
2023,milho,75,75,113,158,1507,1.6,-1.7,1500,LN,0,-1,1261,7,3
2024,milho,75,75,115,115,1533,6.7,1.8,1508,EN,1,1.5,1400,8,19
2005,milho1,120,120,216,,1800,0,,2341,EN,0,0.7,1485,6,0
2006,milho1,100,100,180,,1800,0,0,2304,LN,0,-0.8,1171,6,2
2007,milho1,91,91,157,,1725,-4.2,-4.2,2268,EN,0,0.9,1118,12,4
2008,milho1,60,60,221,,3683,104.6,113.5,2233,LN,1,-1.5,1188,8,1
2011,milho1,120,120,720,,6000,233.3,,2130,LN,1,-1.6,1219,5,2
2012,milho1,20,20,36,,1800,0,-70,2096,LN,0,-1,948,11,7
2013,milho1,20,20,36,,1800,0,0,2064,N,0,-0.4,1051,6,7
2014,milho1,20,20,36,,1800,0,0,2031,N,0,-0.3,1007,14,20
2015,milho1,20,20,36,,1800,0,0,2000,EN,0,0.6,1019,10,15
2016,milho1,50,50,90,,1800,0,0,1968,EN,1,2.4,1363,3,6
2017,milho1,50,50,90,,1800,0,0,1938,LN,0,-1,1211,8,10
2018,milho1,50,50,90,,1800,0,0,1907,LN,0,-1.3,1308,7,8
2019,milho1,50,50,90,,1800,0,0,1878,EN,0,0.7,1193,7,29
2020,milho1,50,50,90,,1800,0,0,1848,N,0,0.2,1218,10,7
2021,milho1,50,50,90,,1800,0,0,1819,LN,0,-1.4,1250,8,8
2022,milho1,50,50,90,,1800,0,0,1791,LN,0,-1.2,1171,4,24
2023,milho1,50,50,90,,1800,0,0,1763,LN,0,-1,1261,7,3
2024,milho1,50,50,90,,1800,0,0,1735,EN,1,1.5,1400,8,19
2016,milho2,25,25,50,,2000,,,,EN,0,0.5,1363,3,6
2017,milho2,25,25,50,,2000,,0,,N,0,-0.1,1211,8,10
2018,milho2,25,25,23,,920,,-54,,LN,0,-0.7,1308,7,8
2019,milho2,25,25,23,,920,,0,,EN,0,0.5,1193,7,29
2020,milho2,25,25,23,,920,,0,,N,0,-0.3,1218,10,7
2021,milho2,25,25,23,,920,,0,,LN,0,-0.8,1250,8,8
2022,milho2,25,25,25,,1000,,8.7,,LN,0,-1.3,1171,4,24
2023,milho2,25,25,23,,920,,-8,,N,0,-0.2,1261,7,3
2024,milho2,25,25,25,,1000,,8.7,,N,0,0.1,1400,8,19
2024,soja,1,1,2,5,2000,,,,EN,1,1.5,1400,8,19
