ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,400,546,0,1365,-3.6,,LN,1,,,
1975,arroz,,445,641,0,1440,7,5.5,N,0,,,
1976,arroz,,541,712,0,1316,1.7,-8.6,LN,0,,,
1977,arroz,,387,476,0,1230,-2.5,-6.5,EN,0,,,
1978,arroz,,654,421,0,644,-48.4,-47.7,EN,0,,,
1979,arroz,,426,862,0,2023,61.8,200,N,0,,,
1980,arroz,,800,945,0,1181,-7.2,-41.6,EN,0,,,
1981,arroz,,880,854,0,970,-25.7,-17.8,N,0,1124,14,1
1982,arroz,,600,810,0,1350,-2.4,39.1,N,0,1497,7,0
1983,arroz,,700,1260,0,1800,22.6,33.3,EN,1,1556,6,0
1984,arroz,,430,387,0,900,-41.6,-50,LN,0,1105,8,3
1985,arroz,,600,960,0,1600,-1.6,77.8,LN,0,1180,11,1
1986,arroz,,400,720,0,1800,7.1,12.5,N,0,1168,14,4
1987,arroz,,510,867,0,1700,2.3,-5.6,EN,1,1113,8,0
1988,arroz,500,500,900,0,1800,10.3,5.9,EN,0,1087,9,5
1989,arroz,500,500,750,1e-04,1500,-4.9,-16.7,LN,1,1188,7,0
1990,arroz,500,500,750,0.0055,1500,-2.5,0,N,0,1123,8,0
1991,arroz,350,350,525,0.0162,1500,-3.5,0,EN,0,1322,9,1
1992,arroz,300,300,450,0.0622,1500,-7.1,0,EN,1,1144,8,0
1993,arroz,450,450,810,2.0589,1800,1.5,20,EN,0,1156,6,0
1995,arroz,400,400,840,238,2100,-7.6,,EN,0,1400,8,2
1996,arroz,250,250,600,130,2400,-6.2,14.3,LN,0,1230,7,0
1997,arroz,300,300,987,168,3290,12.5,37.1,N,0,1260,12,0
1998,arroz,100,100,339,85,3390,2.8,3,EN,1,1012,8,4
1999,arroz,110,110,375,113,3409,-7.2,0.6,LN,1,1233,8,1
2000,arroz,50,50,200,52,4000,-0.8,17.3,LN,1,1255,7,2
2001,arroz,50,50,240,82,4800,11.4,20,LN,0,923,12,6
2002,arroz,50,50,240,87,4800,5.8,0,N,0,1176,9,0
2003,arroz,50,50,240,118,4800,2,0,EN,1,934,18,11
2004,arroz,30,30,144,107,4800,-0.5,0,N,0,977,7,3
