ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,165,165,0,1000,-1.2,,773,LN,1,-1.9,,,
1975,arroz,,130,117,0,900,-1.1,-10,787,N,0,-0.2,,,
1976,arroz,,327,513,0,1569,87.2,74.3,800,LN,0,-1.1,,,
1977,arroz,,202,238,0,1178,48.4,-24.9,815,EN,0,1.1,,,
1978,arroz,,110,43,0,391,-49.9,-66.8,829,EN,0,1.1,,,
1979,arroz,,109,33,0,303,-61.8,-22.6,844,N,0,0.2,,,
1980,arroz,,87,84,0,966,16.9,200,859,EN,0,0.7,,,
1981,arroz,,81,75,0,926,1.4,-4.1,875,N,0,0.2,752,11,4
1982,arroz,,150,135,0,900,-10.8,-2.8,892,N,0,0,1265,8,0
1983,arroz,,150,225,0,1500,41.1,66.7,909,EN,1,2.5,1376,8,1
1984,arroz,,150,90,0,600,-45.1,-60,927,LN,0,-1,938,9,7
1985,arroz,,120,144,0,1200,8.7,100,945,LN,0,-1,1041,10,3
1986,arroz,,150,147,0,980,-10.1,-18.3,964,N,0,-0.2,823,16,24
1987,arroz,,180,216,0,1200,18.4,22.4,983,EN,1,1.5,969,11,8
1988,arroz,150,150,135,0,900,-5.4,-25,1004,EN,0,0.9,890,10,3
1989,arroz,100,100,90,0,900,-0.4,0,1025,LN,1,-1.9,1208,19,6
1990,arroz,50,50,30,1e-04,600,-32.2,-33.3,1046,N,0,0,1092,11,3
1991,arroz,30,30,36,7e-04,1200,33.8,100,1069,EN,0,0.5,1017,10,6
1992,arroz,45,45,41,0.0224,911,-7.8,-24.1,1092,EN,1,2.1,954,11,4
1993,arroz,48,48,48,0.1222,1000,-8.5,9.8,1116,N,0,0.3,1135,8,6
1995,arroz,36,36,54,9,1500,13.9,,1167,EN,0,1.4,938,11,10
1997,arroz,20,20,28,6,1400,2.1,,1221,N,0,-0.3,1111,13,0
1998,arroz,20,20,27,9,1350,-3.5,-3.6,1249,EN,1,2.3,964,9,21
1999,arroz,20,20,28,7,1400,-2.8,3.7,1278,LN,1,-1.6,1194,13,7
2000,arroz,9,9,9,2,1000,-32.6,-28.6,1307,LN,1,-1.6,921,11,12
2001,arroz,10,10,14,5,1400,-8.2,40,1337,LN,0,-0.7,1013,10,17
2002,arroz,10,10,18,7,1800,14.5,28.6,1368,N,0,-0.3,923,11,14
1974,cana,,200,10000,0,50000,6.2,,48491,LN,1,-1.5,,,
1975,cana,,220,11000,0,50000,2.5,0,49594,N,0,-0.1,,,
1976,cana,,250,12250,0,49000,-2.8,-2,50725,LN,0,-1,,,
1977,cana,,250,12500,0,50000,-3.9,2,51888,EN,0,1,,,
1978,cana,,220,11000,0,50000,-6.7,0,53082,EN,0,0.9,,,
1983,cana,,900,63000,0,70000,16.5,,59054,EN,1,2.5,1376,8,1
1984,cana,,3920,235290,0,60023,-1.9,-14.3,60114,LN,0,-0.5,938,9,7
1985,cana,,4146,223961,0,54019,-13.2,-10,61081,LN,0,-0.8,1041,10,3
1986,cana,,2359,153335,0,65000,3,20.3,61942,N,0,-0.3,823,16,24
1987,cana,,2639,171535,0,65000,1.9,0,62690,EN,1,1.6,969,11,8
1988,cana,3024,3024,196560,2e-04,65000,0.9,0,63332,EN,0,0.7,890,10,3
1989,cana,486,486,31590,4e-04,65000,0.5,0,63882,LN,1,-1.7,1208,19,6
1990,cana,600,600,39000,0.0121,65000,0.5,0,64368,N,0,0.2,1092,11,3
1991,cana,600,600,39000,0.0515,65000,0.5,0,64820,EN,0,0.6,1017,10,6
1992,cana,250,250,16250,0.2659,65000,0.5,0,65274,EN,1,2.3,954,11,4
1996,cana,220,220,14520,189,66000,3.7,,67690,LN,0,-0.9,1048,8,3
1997,cana,220,220,13200,198,60000,-6.3,-9.1,68576,N,0,-0.2,1111,13,0
1998,cana,240,240,14400,187,60000,-7.7,0,69611,EN,1,2.2,964,9,21
1999,cana,250,250,17500,193,70000,5.7,16.7,70784,LN,1,-1.5,1194,13,7
2000,cana,259,259,23301,416,89965,33.3,28.5,72066,LN,1,-1.7,921,11,12
2001,cana,260,260,18200,450,70000,0.4,-22.2,73411,LN,0,-0.6,1013,10,17
2002,cana,250,250,15540,474,62160,-13.7,-11.2,74758,N,0,-0.1,923,11,14
2004,cana,850,850,65450,1505,77000,1.5,,77184,N,0,0.3,815,9,13
2005,cana,2761,2761,274298,7735,99347,27.9,29,78116,EN,0,0.6,980,17,13
2006,cana,4758,4758,380640,20185,80000,1.4,-19.5,78772,LN,0,-0.9,1039,16,8
2007,cana,5134,5134,410720,13554,80000,0.6,0,79102,EN,0,0.6,1278,10,13
2008,cana,4686,4686,387807,11118,82759,3.6,3.4,79079,LN,1,-1.6,813,21,17
2009,cana,4235,4235,327280,10745,77280,-3.1,-6.6,78701,LN,0,-0.9,867,24,17
2010,cana,4258,4258,340640,14197,80000,1.8,3.5,77988,EN,1,1.5,1232,16,11
2011,cana,4400,4400,316800,19341,72000,-6,-10,76983,LN,0,-1.4,976,7,5
2012,cana,4250,4250,340000,20213,80000,6.9,11.1,75748,LN,0,-0.8,759,13,12
2013,cana,4168,4168,392800,20842,94242,29.6,17.8,74354,LN,0,-0.6,937,10,22
2014,cana,4910,4910,392800,23175,80000,13.4,-15.1,72880,LN,0,-0.5,839,11,25
2015,cana,4910,4910,309371,16276,63008,-9,-21.2,71401,EN,0,0.5,893,16,26
2016,cana,5022,5022,299763,18423,59690,-12.2,-5.3,69982,EN,1,2.2,1476,10,18
2017,cana,5000,5000,280050,21572,56010,-16.4,-6.2,68677,LN,0,-0.7,1019,10,23
2018,cana,5500,5500,357500,24113,65000,-1.8,16.1,67520,LN,0,-1.1,1218,11,16
2019,cana,5039,5039,342652,22845,68000,3.6,4.6,66527,EN,0,0.6,982,11,59
2020,cana,5039,5039,352730,26204,70000,7.1,2.9,65694,N,0,0.1,861,17,36
2021,cana,5039,5039,327535,30523,65000,-0.4,-7.1,65001,LN,0,-1.2,790,13,25
2022,cana,5039,5039,302340,35981,60000,-8.3,-7.7,64415,LN,0,-1.2,1127,10,25
2023,cana,5039,5039,352730,42395,70000,6.4,16.7,63896,LN,0,-0.8,1170,8,0
2024,cana,4950,4950,321750,42687,65000,-2.1,-7.1,63408,EN,0,1.2,699,7,72
1974,feijao,,200,81,0,405,9.7,,335,N,0,-0.2,,,
1975,feijao,,7,3,0,429,12.5,5.8,347,LN,0,-1,,,
1976,feijao,,65,18,0,277,-30,-35.4,358,EN,0,0.9,,,
1977,feijao,,35,13,0,371,-9.2,34.1,370,EN,0,0.8,,,
1979,feijao,,20,7,0,350,-20.5,,395,N,0,0.4,,,
1980,feijao,,110,59,0,536,19.7,53.2,409,N,0,0,,,
1981,feijao,,190,100,0,526,21.5,-1.9,422,N,0,-0.1,752,11,4
1982,feijao,,180,79,0,439,7.5,-16.6,437,EN,1,1.8,1265,8,0
1983,feijao,,150,48,0,320,-17.4,-27.1,451,LN,0,-0.6,1376,8,1
1984,feijao,,140,44,0,314,-21.3,-1.8,466,N,0,-0.1,938,9,7
1985,feijao,,160,52,0,325,-26.3,3.4,482,N,0,-0.2,1041,10,3
1986,feijao,,220,121,0,550,10.9,69.2,498,EN,0,0.9,823,16,24
1987,feijao,,160,120,0,750,31,36.4,515,EN,1,1.5,969,11,8
