ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,3500,3169,3671,0.0021,1158,5.4,,1090,LN,0,-1.1,2193,2,3
1990,arroz,1284,1284,1284,0.0154,1000,-5.7,-13.7,1097,N,0,0.3,1735,3,1
1991,arroz,1400,1400,2100,0.0916,1500,45.2,50,1104,N,0,0.4,1736,1,6
1992,arroz,760,760,760,1.3818,1000,-1.8,-33.3,1112,EN,1,2,1404,4,2
1993,arroz,257,257,257,3.7382,1000,-1.4,0,1121,EN,0,0.9,1499,3,0
1994,arroz,1000,1000,1000,250,1000,-2.2,0,1132,N,0,0.4,1645,2,0
1995,arroz,620,620,930,233,1500,44.3,50,1146,EN,0,0.7,1658,2,0
1996,arroz,978,900,967,242,1074,0.2,-28.4,1163,LN,0,-0.6,1390,4,2
1997,arroz,978,900,967,242,1074,-3.2,0,1184,N,0,0.2,1760,2,0
1998,arroz,1870,1870,2240,560,1198,5.6,11.5,1210,EN,0,1.3,1815,6,4
1999,arroz,1870,1865,2238,560,1200,2.9,0.2,1241,LN,0,-1.1,1701,3,2
2000,arroz,1870,1865,2238,560,1200,-0.7,0,1278,LN,0,-1.1,1962,2,2
2001,arroz,1870,1864,2237,559,1200,-5.1,0,1320,LN,0,-0.5,2113,2,0
2002,arroz,1870,1864,2237,559,1200,-10.2,0,1368,N,0,0,1953,3,8
2003,arroz,4500,4500,7600,1900,1689,19.2,40.7,1421,N,0,0.2,1875,3,7
2004,arroz,4500,4500,7650,1913,1700,8.9,0.7,1478,N,0,0.1,1822,3,4
2005,arroz,4100,4100,4920,1230,1200,-29.6,-29.4,1539,N,0,0.3,1702,2,5
2006,arroz,4100,4100,4920,4920,1200,-34.2,0,1602,LN,0,-0.6,1748,4,7
2007,arroz,3240,1800,4320,2519,2400,24.4,100,1665,N,0,-0.2,1562,2,12
2008,arroz,2000,2000,4000,3800,2000,1.7,-16.7,1727,LN,0,-1.3,1971,3,2
2009,arroz,2000,2000,3220,3059,1610,-19,-19.5,1784,LN,0,-0.7,1956,3,3
2010,arroz,1050,1050,2100,1995,2000,-0.1,24.2,1836,EN,0,0.6,2042,3,13
2011,arroz,1500,1500,3000,3000,2000,-0.2,0,1880,LN,0,-0.9,1929,5,5
2012,arroz,1500,1500,3000,3150,2000,-0.1,0,1915,LN,0,-0.6,2269,2,6
2013,arroz,1000,1000,2300,1739,2300,14.9,15,1942,LN,0,-0.5,2028,2,15
2014,arroz,1000,800,1600,1504,2000,0.2,-13,1962,N,0,-0.3,2369,2,3
2015,arroz,1000,1000,2000,1880,2000,0.4,0,1976,EN,0,0.5,2162,3,5
2016,arroz,10,10,20,20,2000,0.3,0,1986,EN,0,1.3,1534,6,30
2017,arroz,10,10,15,15,1500,-25,-25,1994,N,0,-0.3,2165,3,20
2018,arroz,70,70,140,168,2000,-0.4,33.3,2002,LN,0,-0.9,2167,2,1
2019,arroz,72,72,140,168,1944,-3.8,-2.8,2010,EN,0,0.6,1854,5,8
2020,arroz,75,73,150,188,2055,0.8,5.7,2020,N,0,0,2025,1,1
2021,arroz,73,71,148,192,2085,1.2,1.4,2030,LN,0,-1,2025,2,8
1991,cana,100,100,5000,0.1818,50000,0,,18122,EN,0,0.6,1736,1,6
1996,cana,4,4,30,5,7500,-60.3,,21568,LN,0,-0.9,1390,4,2
1997,cana,4,4,70,11,17500,0.8,133.3,22332,N,0,-0.2,1760,2,0
1998,cana,4,4,68,14,17000,-4.8,-2.9,23123,EN,1,2.2,1815,6,4
1999,cana,4,4,80,13,20000,0.6,17.6,23942,LN,1,-1.5,1701,3,2
2000,cana,4,4,80,13,20000,-13.4,0,24790,LN,1,-1.7,1962,2,2
2001,cana,4,4,120,24,30000,10.1,50,25668,LN,0,-0.6,2113,2,0
2002,cana,10,8,240,38,30000,0.4,0,26577,N,0,-0.1,1953,3,8
2003,cana,10,8,240,38,30000,-1.5,0,27519,EN,0,0.9,1875,3,7
2004,cana,10,10,300,48,30000,0,0,28494,N,0,0.3,1822,3,4
2005,cana,21,21,630,101,30000,0.9,0,29503,EN,0,0.6,1702,2,5
2006,cana,21,21,630,101,30000,-3.8,0,30548,LN,0,-0.9,1748,4,7
2007,cana,21,21,1008,222,48000,44.5,60,31630,EN,0,0.6,1562,2,12
2008,cana,21,21,800,256,38095,6.2,-20.6,32751,LN,1,-1.6,1971,3,2
2009,cana,22,22,838,268,38091,-2.7,0,33911,LN,0,-0.9,1956,3,3
2022,cana,7,7,360,252,51429,-1.4,,53317,LN,0,-1.2,2135,2,3
2023,cana,7,7,406,284,58000,11.9,12.8,55206,LN,0,-0.8,1928,6,4
2024,cana,4,4,202,202,50500,-1.5,-12.9,57161,EN,0,1.2,1669,3,33
1989,feijao,206,140,102,1e-04,729,0.1,,730,LN,1,-1.9,2193,2,3
1990,feijao,337,337,236,0.0044,700,-3.2,-3.9,719,N,0,0,1735,3,1
1992,feijao,670,670,502,0.9127,749,5,,696,EN,1,2.1,1404,4,2
1993,feijao,670,670,502,4.5636,749,5.7,0,687,N,0,0.3,1499,3,0
1994,feijao,670,670,469,235,700,-0.6,-6.6,678,N,0,0.3,1645,2,0
1995,feijao,300,300,210,53,700,0,0,673,EN,0,1.4,1658,2,0
1996,feijao,127,120,68,31,567,-17.9,-19,673,LN,0,-0.9,1390,4,2
1997,feijao,127,120,72,32,600,-12,5.9,678,N,0,-0.3,1760,2,0
1998,feijao,127,127,89,40,701,3,16.8,691,EN,1,2.3,1815,6,4
1999,feijao,127,126,88,40,698,2.3,-0.3,711,LN,1,-1.6,1701,3,2
2000,feijao,127,126,88,40,698,1.2,0,738,LN,1,-1.6,1962,2,2
2001,feijao,127,126,88,40,698,-0.4,0,771,LN,0,-0.7,2113,2,0
2002,feijao,127,126,88,40,698,-1.8,0,807,N,0,-0.3,1953,3,8
2003,feijao,260,260,312,140,1200,65.5,71.8,843,EN,0,1.2,1875,3,7
2004,feijao,260,260,312,140,1200,60,0,875,N,0,0.3,1822,3,4
2005,feijao,900,900,700,315,778,0,-35.2,900,EN,0,0.7,1702,2,5
2006,feijao,900,900,700,560,778,-3.4,0,916,LN,0,-0.8,1748,4,7
2008,feijao,90,90,81,113,900,4.6,,919,LN,1,-1.5,1971,3,2
2009,feijao,90,90,90,126,1000,13.2,11.1,908,LN,0,-0.8,1956,3,3
2010,feijao,190,190,171,478,900,-0.1,-10,892,EN,1,1.6,2042,3,13
2011,feijao,190,190,171,462,900,-0.5,0,873,LN,1,-1.6,1929,5,5
2012,feijao,190,190,171,530,900,-0.4,0,852,LN,0,-1,2269,2,6
2013,feijao,180,180,162,544,900,1,0,832,N,0,-0.4,2028,2,15
2016,feijao,5,5,3,11,600,-27.3,,797,EN,1,2.4,1534,6,30
2017,feijao,5,5,4,14,800,-2.5,33.3,798,LN,0,-1,2165,3,20
2018,feijao,5,5,4,10,800,-2.6,0,809,LN,0,-1.3,2167,2,1
2019,feijao,7,6,5,12,833,0.2,4.2,831,EN,0,0.7,1854,5,8
2020,feijao,8,7,6,14,857,1,2.9,864,N,0,0.2,2025,1,1
2021,feijao,7,7,6,15,857,-1.9,0,909,LN,0,-1.4,2025,2,8
2022,feijao,10,10,9,25,900,-0.5,5,964,LN,0,-1.2,2135,2,3
2023,feijao,10,10,14,98,1400,48.4,55.6,1029,LN,0,-1,1928,6,4
2024,feijao,7,7,7,13,1000,1.1,-28.6,1100,EN,1,1.5,1669,3,33
1989,milho,213,205,200,1e-04,976,-16.2,,1228,LN,1,-1.9,2193,2,3
1990,milho,250,250,325,0.0031,1300,11.4,33.2,1243,N,0,0,1735,3,1
1991,milho,500,500,700,0.0076,1400,19.9,7.7,1253,EN,0,0.5,1736,1,6
1992,milho,350,350,700,0.7636,2000,71.5,42.9,1252,EN,1,2.1,1404,4,2
1993,milho,420,336,336,3.0545,1000,-14,-50,1240,N,0,0.3,1499,3,0
1994,milho,530,420,420,105,1000,-13.4,0,1216,N,0,0.3,1645,2,0
1995,milho,430,430,645,161,1500,30.9,50,1189,EN,0,1.4,1658,2,0
1996,milho,611,600,671,126,1118,-1.3,-25.4,1166,LN,0,-0.9,1390,4,2
1997,milho,611,600,671,126,1118,-0.2,0,1156,N,0,-0.3,1760,2,0
1998,milho,611,611,683,128,1118,1,0,1167,EN,1,2.3,1815,6,4
1999,milho,611,610,683,128,1120,2.4,0.2,1203,LN,1,-1.6,1701,3,2
2000,milho,611,610,683,128,1120,0.6,0,1267,LN,1,-1.6,1962,2,2
2001,milho,611,610,683,128,1120,-3,0,1358,LN,0,-0.7,2113,2,0
2002,milho,611,610,683,128,1120,-8.4,0,1476,N,0,-0.3,1953,3,8
2003,milho,2800,2800,6800,1700,2429,76,116.9,1613,EN,0,1.2,1875,3,7
2004,milho,2800,2800,6720,1344,2400,53.8,-1.2,1764,N,0,0.3,1822,3,4
2005,milho,4900,4900,8358,2090,1706,-4.1,-28.9,1920,EN,0,0.7,1702,2,5
2006,milho,4900,4900,8358,5015,1706,-14.7,0,2073,LN,0,-0.8,1748,4,7
2007,milho,2850,1500,3600,1800,2400,10.6,40.7,2214,EN,0,0.9,1562,2,12
2008,milho,1900,1900,4750,2660,2500,6.5,4.2,2335,LN,1,-1.5,1971,3,2
2009,milho,1892,1892,4755,2663,2513,1.2,0.5,2431,LN,0,-0.8,1956,3,3
2010,milho,1400,1400,3500,1820,2500,-2.7,-0.5,2494,EN,1,1.6,2042,3,13
2011,milho,1800,1800,4500,2700,2500,-4.5,0,2524,LN,1,-1.6,1929,5,5
2012,milho,1800,1800,5000,3150,2778,7.3,11.1,2519,LN,0,-1,2269,2,6
2013,milho,1000,1000,2500,1575,2500,-1.2,-10,2485,N,0,-0.4,2028,2,15
2014,milho,900,850,2125,1381,2500,2.1,0,2430,N,0,-0.3,2369,2,3
2015,milho,500,450,1150,805,2556,8.5,2.2,2366,EN,0,0.6,2162,3,5
2016,milho,300,300,630,630,2100,-8.4,-17.8,2303,EN,1,2.4,1534,6,30
2017,milho,300,300,630,504,2100,-5.7,0,2253,LN,0,-1,2165,3,20
2018,milho,600,600,1200,960,2000,-8.7,-4.8,2220,LN,0,-1.3,2167,2,1
2019,milho,620,620,1320,990,2129,-2.5,6.5,2209,EN,0,0.7,1854,5,8
2020,milho,640,640,1400,1120,2188,-0.2,2.7,2219,N,0,0.2,2025,1,1
2021,milho,650,650,1500,1350,2308,3.8,5.5,2248,LN,0,-1.4,2025,2,8
2022,milho,640,640,1400,1400,2188,-3.7,-5.2,2290,LN,0,-1.2,2135,2,3
2023,milho,450,450,1230,1230,2733,16.6,25,2342,LN,0,-1,1928,6,4
2024,milho,700,650,1500,1500,2308,-5.2,-15.6,2398,EN,1,1.5,1669,3,33
2003,milho1,2800,2800,6800,,2429,0.4,,2115,EN,0,1.2,1875,3,7
2004,milho1,2800,2800,6720,,2400,-0.5,-1.2,2150,N,0,0.3,1822,3,4
2005,milho1,4900,4900,8358,,1706,-29.3,-28.9,2188,EN,0,0.7,1702,2,5
2006,milho1,4900,4900,8358,,1706,-29.6,0,2230,LN,0,-0.8,1748,4,7
2007,milho1,2850,1500,3600,,2400,-1.6,40.7,2277,EN,0,0.9,1562,2,12
2008,milho1,1900,1900,4750,,2500,1.5,4.2,2326,LN,1,-1.5,1971,3,2
2009,milho1,1892,1892,4755,,2513,0.5,0.5,2374,LN,0,-0.8,1956,3,3
2010,milho1,1400,1400,3500,,2500,-1.5,-0.5,2415,EN,1,1.6,2042,3,13
2011,milho1,1800,1800,4500,,2500,-2.3,0,2443,LN,1,-1.6,1929,5,5
2012,milho1,1800,1800,5000,,2778,7.5,11.1,2453,LN,0,-1,2269,2,6
2013,milho1,1000,1000,2500,,2500,-3.1,-10,2441,N,0,-0.4,2028,2,15
2014,milho1,900,850,2125,,2500,0.6,0,2411,N,0,-0.3,2369,2,3
2015,milho1,500,450,1150,,2556,8.4,2.2,2366,EN,0,0.6,2162,3,5
2016,milho1,300,300,630,,2100,-4.6,-17.8,2315,EN,1,2.4,1534,6,30
2017,milho1,300,300,630,,2100,-0.4,0,2267,LN,0,-1,2165,3,20
