ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,90,86,0,956,-23.6,,LN,1,,,
1975,arroz,,100,130,0,1300,9.7,36,N,0,,,
1976,arroz,,90,117,0,1300,19.8,0,LN,0,,,
1977,arroz,,100,130,0,1300,32.9,0,EN,0,,,
1978,arroz,,110,107,0,973,15.2,-25.2,EN,0,,,
1979,arroz,,119,107,0,899,24.4,-7.6,N,0,,,
1980,arroz,,60,11,0,183,-66.3,-79.6,EN,0,,,
1981,arroz,,27,12,0,444,-24.3,142.4,N,0,412,75,0
1982,arroz,,130,78,0,600,-15.5,35,N,0,322,40,0
1983,arroz,,38,88,0,2316,127.3,200,EN,1,175,35,0
1984,arroz,,149,168,0,1128,-10.4,-51.3,LN,0,323,88,0
1985,arroz,,110,211,0,1918,33,70.1,LN,0,705,55,0
1986,arroz,,140,148,0,1057,-24.3,-44.9,N,0,795,74,0
1987,arroz,,115,160,0,1391,11.7,31.6,EN,1,396,33,29
1988,arroz,110,110,110,0,1000,-4.3,-28.1,EN,0,367,58,0
1989,arroz,110,11,9,0,818,-1.8,-18.2,LN,1,256,37,14
1990,arroz,120,120,60,5e-04,500,-21.4,-38.9,N,0,217,38,12
1991,arroz,120,120,120,0.006,1000,84.3,100,EN,0,491,53,0
1992,arroz,100,100,10,0.0047,100,-80.6,-90,EN,1,434,68,0
1993,arroz,110,11,1,0.0051,91,-85,-9.1,EN,0,115,102,0
1994,arroz,100,100,100,31,1000,47.1,200,N,0,503,88,1
1995,arroz,90,90,99,30,1100,43.7,10,EN,0,421,45,0
1996,arroz,10,10,14,4,1400,65.7,27.3,LN,0,457,60,0
1997,arroz,30,30,5,1,167,-82.3,-88.1,N,0,334,49,0
1998,arroz,35,0,0,0,,,,EN,1,303,81,0
1999,arroz,35,35,32,11,914,-21.5,,LN,1,301,82,0
2000,arroz,35,35,53,20,1514,17.8,65.6,LN,1,358,56,0
1974,cana,,375,4510,0,12027,4.7,,LN,1,,,
1975,cana,,385,10000,0,25974,61.1,116,N,0,,,
1976,cana,,372,7618,0,20478,0.6,-21.2,LN,0,,,
1977,cana,,330,6600,0,20000,-17.3,-2.3,EN,0,,,
1978,cana,,330,9900,0,30000,8.6,50,EN,0,,,
1979,cana,,300,9000,0,30000,-2.2,0,N,0,,,
1980,cana,,353,4863,0,13776,-58.6,-54.1,EN,0,,,
1981,cana,,300,7740,0,25800,-27.4,87.3,N,0,412,75,0
1982,cana,,200,8000,0,40000,6.9,55,N,0,322,40,0
1983,cana,,233,4576,0,19639,-49.5,-50.9,EN,1,175,35,0
1984,cana,,200,8000,0,40000,0.6,103.7,LN,0,323,88,0
1985,cana,,200,8000,0,40000,-0.2,0,LN,0,705,55,0
1986,cana,,50,2000,0,40000,-0.7,0,N,0,795,74,0
1987,cana,,50,2000,0,40000,0,0,EN,1,396,33,29
1988,cana,55,55,2200,0,40000,1.1,0,EN,0,367,58,0
1989,cana,48,48,1920,0,40000,1.4,0,LN,1,256,37,14
1990,cana,50,50,1600,9e-04,32000,-18.7,-20,N,0,217,38,12
1991,cana,50,50,2000,0.0051,40000,2.3,25,EN,0,491,53,0
1992,cana,20,10,360,0.0204,36000,-7,-10,EN,1,434,68,0
1993,cana,20,10,280,0.2495,28000,-26.8,-22.2,EN,0,115,102,0
1994,cana,20,20,800,16,40000,6.5,42.9,N,0,503,88,1
1995,cana,20,20,840,29,42000,14.4,5,EN,0,421,45,0
1996,cana,16,16,832,28,52000,44.6,23.8,LN,0,457,60,0
1997,cana,15,15,504,11,33600,-4.1,-35.4,N,0,334,49,0
1998,cana,10,10,336,10,33600,-1.6,0,EN,1,303,81,0
1999,cana,10,10,330,20,33000,-1.3,-1.8,LN,1,301,82,0
2000,cana,10,10,330,10,33000,0.9,0,LN,1,358,56,0
2001,cana,10,10,330,10,33000,1.8,0,LN,0,233,72,0
2002,cana,10,10,330,10,33000,0,0,N,0,459,88,0
2003,cana,10,10,331,10,33100,-2.3,0.3,EN,1,567,42,0
2004,cana,10,10,331,10,33100,-5.3,0,N,0,598,103,0
2005,cana,10,10,335,11,33500,-8,1.2,EN,0,190,85,0
2006,cana,10,10,400,14,40000,6.4,19.4,LN,0,299,86,0
2007,cana,10,10,420,16,42000,9,5,EN,0,332,94,0
2008,cana,12,12,504,18,42000,6.5,0,LN,1,390,73,0
2009,cana,13,13,546,21,42000,4.4,0,LN,0,613,59,0
2010,cana,13,13,546,21,42000,2.4,0,EN,1,186,33,0
2011,cana,15,15,630,24,42000,0.7,0,LN,1,594,50,4
2012,cana,15,15,600,25,40000,-5.3,-4.8,LN,0,192,77,0
2013,cana,15,15,630,29,42000,-1.6,5,LN,0,151,94,1
1974,feijao,,705,106,0,150,-39.8,,LN,1,,,
1975,feijao,,2700,1284,0,476,82.9,200,N,0,,,
1976,feijao,,4105,598,0,146,-46,-69.4,LN,0,,,
1977,feijao,,2800,1008,0,360,28.9,147.1,EN,0,,,
1978,feijao,,2150,609,0,283,-1.7,-21.3,EN,0,,,
1979,feijao,,2300,980,0,426,43.8,50.4,N,0,,,
1980,feijao,,1947,401,0,206,-32.3,-51.7,EN,0,,,
1981,feijao,,1105,175,0,158,-49,-23.1,N,0,412,75,0
1982,feijao,,2000,840,0,420,32.8,165.2,N,0,322,40,0
1983,feijao,,712,128,0,180,-44.1,-57.2,EN,1,175,35,0
1984,feijao,,3850,1617,0,420,28.4,133.6,LN,0,323,88,0
1985,feijao,,4150,1672,0,403,21.5,-4.1,LN,0,705,55,0
1986,feijao,,4200,1692,0,403,19.7,0,N,0,795,74,0
1987,feijao,,4050,804,0,199,-41.8,-50.7,EN,1,396,33,29
1988,feijao,4450,4450,1793,1e-04,403,16.6,103,EN,0,367,58,0
1989,feijao,4550,3770,1521,0.0014,403,15.2,0.1,LN,1,256,37,14
1990,feijao,4650,4650,1066,0.0142,229,-35.5,-43.2,N,0,217,38,12
1991,feijao,4660,4660,1920,0.0885,412,12.8,79.7,EN,0,491,53,0
1992,feijao,2706,2706,636,0.6132,235,-37.7,-43,EN,1,434,68,0
1993,feijao,2850,1365,583,18.3593,427,11.1,81.7,EN,0,115,102,0
1994,feijao,2900,2900,1230,386,424,8,-0.7,N,0,503,88,1
1995,feijao,2950,2950,1303,635,442,9.6,4.1,EN,0,421,45,0
1996,feijao,2123,2123,726,463,342,-15.7,-22.6,LN,0,457,60,0
1997,feijao,2100,2100,756,457,360,-8.7,5.3,N,0,334,49,0
