ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,4800,4896,0,1020,-7.4,,LN,1,,,
1975,arroz,,2300,2760,0,1200,13.6,17.6,LN,0,,,
1976,arroz,,2800,2856,0,1020,-0.9,-15,LN,1,,,
1977,arroz,,1400,1470,0,1050,2.6,2.9,EN,0,,,
1978,arroz,,3200,3200,0,1000,-3.6,-4.8,EN,0,,,
1979,arroz,,4800,5280,0,1100,2.7,10,N,0,,,
1980,arroz,,4111,4933,0,1200,7,9.1,EN,0,,,
1981,arroz,,2600,2340,0,900,-24.5,-25,N,0,1443,10,28
1982,arroz,,11750,18775,0,1598,24.5,77.5,N,0,1772,3,16
1983,arroz,,12650,12315,0,974,-29.9,-39.1,EN,1,1540,9,29
1984,arroz,,11610,13900,0,1197,-21.2,23,LN,0,1393,5,5
1985,arroz,,10000,15550,0,1555,-7.3,29.9,LN,0,1607,9,18
1986,arroz,,11944,17890,0,1498,-18.6,-3.7,N,0,1849,4,5
1987,arroz,,16750,37100,1e-04,2215,9.2,47.9,EN,0,1455,6,19
1988,arroz,13848,13848,37320,7e-04,2695,19.4,21.7,EN,0,1568,5,33
1989,arroz,17430,17390,52870,0.01,3040,22.5,12.8,LN,1,1688,2,21
1990,arroz,14000,11680,25800,0.0938,2209,-17,-27.3,N,0,1753,5,27
1991,arroz,13509,12909,37025,1.102,2868,2,29.8,N,0,1223,5,42
1992,arroz,15000,12000,36400,9.4435,3033,2.6,5.8,EN,1,1546,5,34
1993,arroz,5630,5630,16270,82.7109,2890,-5.9,-4.7,N,0,1535,3,26
1994,arroz,9428,9428,34592,4359,3669,16.9,27,N,0,1738,4,29
1995,arroz,7832,7832,24076,3250,3074,-3.2,-16.2,EN,0,1485,5,29
1996,arroz,3250,3250,9720,1798,2991,-6.6,-2.7,LN,0,1238,4,33
1997,arroz,4000,3100,10220,1707,3297,3,10.2,N,0,1731,5,23
1998,arroz,1500,1380,4382,949,3175,0.2,-3.7,EN,1,1183,5,58
1999,arroz,1510,1510,4916,1180,3256,3.3,2.5,LN,1,1281,6,36
