ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,5294,10800,0,2040,1.9,,1936,EN,1,2.5,1642,3,6
1984,arroz,,7400,13320,0,1800,-5.7,-11.8,1905,LN,0,-0.5,1280,3,5
1985,arroz,,11508,20714,0,1800,-1.3,0,1863,LN,0,-0.8,1724,4,13
1986,arroz,,15000,30000,0,2000,14.4,11.1,1804,N,0,-0.3,1787,4,15
1987,arroz,,13000,19500,0,1500,-10.9,-25,1728,EN,1,1.6,1432,4,9
1988,arroz,9100,9100,16380,2e-04,1800,10.5,20,1643,EN,0,0.7,1632,3,11
1989,arroz,4800,4800,7488,6e-04,1560,-1.6,-13.3,1564,LN,1,-1.7,1473,4,11
1990,arroz,1500,1500,2340,0.0051,1560,0.6,0,1508,N,0,0.2,1505,4,12
1991,arroz,600,600,900,0.0153,1500,-1.8,-3.8,1485,EN,0,0.6,1919,2,10
1992,arroz,1400,1400,2100,0.1812,1500,-0.7,0,1499,EN,1,2.3,1492,5,2
1993,arroz,1500,1500,2250,2.8393,1500,-0.3,0,1548,EN,0,0.5,1356,3,3
1994,arroz,900,900,1350,216,1500,-0.9,0,1623,N,0,0.3,1589,3,18
1995,arroz,900,900,1404,222,1560,1.6,4,1708,EN,0,1.3,1722,4,17
1996,arroz,980,980,1519,228,1550,-1.1,-0.6,1786,LN,0,-0.9,1893,5,16
1997,arroz,1300,1300,3120,562,2400,50.5,54.8,1842,N,0,-0.2,1593,3,1
1998,arroz,1800,1800,4320,972,2400,46.6,0,1875,EN,1,2.2,1348,10,36
1999,arroz,2100,2100,3780,882,1800,5.4,-25,1894,LN,1,-1.5,1547,3,14
2000,arroz,1800,1800,3240,648,1800,0.2,0,1915,LN,1,-1.7,1389,5,21
2001,arroz,1400,1400,2520,693,1800,-4.9,0,1958,LN,0,-0.6,1633,3,20
2002,arroz,1200,1200,2160,734,1800,-11.1,0,2035,N,0,-0.1,1479,5,29
2003,arroz,2000,2000,4200,1399,2100,-2.9,16.7,2149,EN,0,0.9,1671,4,34
2004,arroz,1250,1250,2750,1458,2200,-4.4,4.8,2292,N,0,0.3,1567,3,12
2005,arroz,3000,3000,8040,2541,2680,8.9,21.8,2441,EN,0,0.6,1694,3,15
2006,arroz,2000,2000,5400,1798,2700,4.9,0.7,2564,LN,0,-0.9,1747,3,28
2007,arroz,2000,2000,5400,2187,2700,3.1,0,2632,EN,0,0.6,1822,1,2
2008,arroz,1200,1200,3240,1296,2700,2.4,0,2632,LN,1,-1.6,1796,3,7
2009,arroz,1200,1200,3240,1717,2700,1.8,0,2573,LN,0,-0.9,1437,4,10
2010,arroz,1200,1200,3240,1620,2700,2.5,0,2483,EN,1,1.5,1608,2,3
2011,arroz,300,300,720,360,2400,-6.9,-11.1,2398,LN,0,-1.4,1477,3,9
2012,arroz,300,300,660,336,2200,-14,-8.3,2350,LN,0,-0.8,1429,2,3
2013,arroz,300,300,660,440,2200,-14.2,0,2359,LN,0,-0.6,1558,6,6
2014,arroz,600,600,1080,648,1800,-30.5,-18.2,2437,LN,0,-0.5,1886,2,1
2015,arroz,1000,1000,2800,1632,2800,4.6,55.6,2584,EN,0,0.5,1276,6,11
2016,arroz,1000,1000,2800,2338,2800,0.2,0,2788,EN,1,2.2,1143,9,25
2017,arroz,1000,1000,3600,3060,3600,23.9,28.6,3027,LN,0,-0.7,1488,4,9
2018,arroz,1000,1000,3600,2520,3600,19.4,0,3268,LN,0,-1.1,1488,2,4
2019,arroz,500,500,1800,1350,3600,14.9,0,3475,EN,0,0.6,1757,2,3
2020,arroz,300,300,1001,926,3337,2.5,-7.3,3617,N,0,0.1,1737,2,1
2021,arroz,350,350,1260,1876,3600,6.4,7.9,3683,LN,0,-1.2,1141,4,14
2022,arroz,50,50,180,216,3600,2.3,0,3679,LN,0,-1.2,1527,3,7
2023,arroz,50,50,180,378,3600,-1.5,0,3629,LN,0,-0.8,1193,3,8
2024,arroz,50,50,180,360,3600,-5.1,0,3559,EN,0,1.2,979,5,36
1983,cana,,100,1500,0,15000,-7.1,,31009,EN,1,2.5,1642,3,6
1984,cana,,100,3000,0,30000,35.4,100,31543,LN,0,-0.5,1280,3,5
1985,cana,,100,3000,0,30000,9.3,0,32085,LN,0,-0.8,1724,4,13
1986,cana,,50,1500,0,30000,-6.3,0,32635,N,0,-0.3,1787,4,15
1987,cana,,55,1650,0,30000,-16.5,0,33190,EN,1,1.6,1432,4,9
1988,cana,55,55,2475,0,45000,15,50,33750,EN,0,0.7,1632,3,11
1989,cana,80,80,3600,0,45000,7.9,0,34313,LN,1,-1.7,1473,4,11
1990,cana,90,80,3600,0.001,45000,3.2,0,34877,N,0,0.2,1505,4,12
1991,cana,100,100,4500,0.004,45000,0.3,0,35443,EN,0,0.6,1919,2,10
1992,cana,120,120,5400,0.0668,45000,-1,0,36008,EN,1,2.3,1492,5,2
1993,cana,120,120,5400,1.4156,45000,-0.7,0,36574,EN,0,0.5,1356,3,3
1994,cana,120,120,5400,59,45000,-0.4,0,37140,N,0,0.3,1589,3,18
1995,cana,120,120,5400,70,45000,-0.3,0,37707,EN,0,1.3,1722,4,17
1996,cana,40,40,480,10,12000,-73.4,-73.3,38275,LN,0,-0.9,1893,5,16
1997,cana,120,120,5400,70,45000,-0.4,200,38844,N,0,-0.2,1593,3,1
1998,cana,60,60,2700,35,45000,-0.5,0,39415,EN,1,2.2,1348,10,36
1999,cana,60,60,2700,45,45000,-0.3,0,39988,LN,1,-1.5,1547,3,14
