ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,2300,2760,0,1200,-13.9,,1357,LN,1,-1.9,,,
1975,arroz,,2372,3558,0,1500,-5.2,25,1535,N,0,-0.2,,,
1976,arroz,,2417,3582,0,1482,-15.5,-1.2,1728,LN,0,-1.1,,,
1977,arroz,,2417,5165,0,2137,12.1,44.2,1929,EN,0,1.1,,,
1978,arroz,,2500,5875,0,2350,15.4,10,2123,EN,0,1.1,,,
1979,arroz,,2489,5849,0,2350,9.4,0,2297,N,0,0.2,,,
1980,arroz,,1742,4094,0,2350,4.5,0,2439,EN,0,0.7,,,
1981,arroz,,1394,5158,0,3700,58.8,57.4,2546,N,0,0.2,905,18,7
1982,arroz,,895,2579,0,2882,20.5,-22.1,2619,N,0,0,1203,5,4
1983,arroz,,924,2587,0,2800,14.3,-2.8,2667,EN,1,2.5,700,16,32
1984,arroz,,1102,2497,0,2266,-8.3,-19.1,2699,LN,0,-1,841,12,42
1985,arroz,,1105,2401,0,2173,-11.5,-4.1,2723,LN,0,-1,1309,19,20
1986,arroz,,1114,2088,0,1874,-23.8,-13.7,2745,N,0,-0.2,701,14,46
1987,arroz,,90,408,0,4533,81.5,141.9,2768,EN,1,1.5,683,12,29
1988,arroz,820,812,1873,0,2307,-9,-49.1,2788,EN,0,0.9,798,24,50
1989,arroz,1000,990,2323,4e-04,2346,-8.8,1.7,2800,LN,1,-1.9,547,22,37
1990,arroz,920,920,2600,0.0142,2826,8.4,20.4,2801,N,0,0,353,27,40
1991,arroz,920,920,3450,0.1096,3750,41.4,32.7,2788,EN,0,0.5,755,17,13
1992,arroz,920,726,2540,0.7454,3499,29,-6.7,2760,EN,1,2.1,620,8,13
1993,arroz,930,707,2650,14.6858,3748,35.7,7.1,2724,N,0,0.3,720,21,26
1994,arroz,930,930,2034,224,2187,-21.6,-41.6,2686,N,0,0.3,746,14,54
1995,arroz,890,890,1780,297,2000,-28.7,-8.6,2657,EN,0,1.4,421,25,74
1996,arroz,420,420,656,144,1562,-44.7,-21.9,2645,LN,0,-0.9,768,20,66
1997,arroz,510,510,1550,401,3039,6.8,94.6,2656,N,0,-0.3,1214,8,8
1998,arroz,412,412,1060,297,2573,-10.1,-15.3,2692,EN,1,2.3,590,15,76
1999,arroz,512,512,1560,406,3047,5.7,18.4,2752,LN,1,-1.6,699,18,56
2000,arroz,720,720,2200,440,3056,4.1,0.3,2828,LN,1,-1.6,864,13,17
2001,arroz,720,720,2200,660,3056,1.2,0,2908,LN,0,-0.7,692,22,65
2002,arroz,720,720,2200,686,3056,-1.4,0,2974,N,0,-0.3,994,6,9
2003,arroz,720,720,2200,1217,3056,-2.3,0,3011,EN,0,1.2,814,15,47
2004,arroz,720,720,2200,1320,3056,-1.3,0,3004,N,0,0.3,1063,22,28
2005,arroz,750,750,2218,836,2957,-2.6,-3.2,2948,EN,0,0.7,1011,14,30
2006,arroz,745,745,2275,819,3054,3.3,3.3,2845,LN,0,-0.8,784,34,47
2007,arroz,780,780,2334,1167,2992,6.4,-2,2708,EN,0,0.9,1011,11,25
2008,arroz,550,550,1690,845,3073,17.5,2.7,2555,LN,1,-1.5,560,24,51
2009,arroz,780,780,2380,1428,3051,24.1,-0.7,2403,LN,0,-0.8,931,18,43
2010,arroz,780,780,1424,825,1826,-21.1,-40.2,2269,EN,1,1.6,662,14,81
2011,arroz,132,132,238,143,1803,-15.8,-1.2,2162,LN,1,-1.6,1004,18,29
2012,arroz,86,86,155,87,1802,-11.1,0,2090,LN,0,-1,747,13,27
2013,arroz,12,12,22,17,1833,-8.3,1.7,2054,N,0,-0.4,717,16,46
2014,arroz,12,12,22,22,1833,-8.5,0,2053,N,0,-0.3,1245,10,17
2015,arroz,28,14,20,20,1429,-29.1,-22.1,2083,EN,0,0.6,493,39,39
2016,arroz,40,20,65,77,3250,59.9,127.5,2138,EN,1,2.4,467,22,93
2017,arroz,20,20,44,64,2200,6.3,-32.3,2209,LN,0,-1,704,21,25
2018,arroz,10,10,25,36,2500,17.7,13.6,2288,LN,0,-1.3,831,17,16
2019,arroz,8,8,20,25,2500,13.8,0,2366,EN,0,0.7,686,13,46
2020,arroz,10,10,27,35,2700,18,8,2435,N,0,0.2,953,10,24
2021,arroz,20,20,50,73,2500,4.4,-7.4,2492,LN,0,-1.4,739,9,19
2022,arroz,20,20,50,70,2500,-0.7,0,2537,LN,0,-1.2,877,14,13
2023,arroz,20,20,50,84,2500,-5.8,0,2573,LN,0,-1,607,20,20
2024,arroz,20,20,50,98,2500,-11,0,2605,EN,1,1.5,581,18,59
1974,cana,,120,3000,0,25000,28.6,,23136,LN,1,-1.5,,,
1975,cana,,120,3000,0,25000,9.8,0,23831,N,0,-0.1,,,
1976,cana,,120,3000,0,25000,-3.4,0,24575,LN,0,-1,,,
1977,cana,,120,3000,0,25000,-13.3,0,25416,EN,0,1,,,
1978,cana,,130,3055,0,23500,-25.6,-6,26427,EN,0,0.9,,,
1979,cana,,120,3000,0,25000,-26.8,6.4,27697,N,0,0.2,,,
1980,cana,,120,3000,0,25000,-31.4,0,29327,EN,0,0.6,,,
1981,cana,,120,3000,0,25000,-35.3,0,31410,N,0,0,905,18,7
1982,cana,,40,1840,0,46000,13.3,84,34014,N,0,0.1,1203,5,4
1983,cana,,40,1840,0,46000,8.7,0,37140,EN,1,2.5,700,16,32
1984,cana,,40,1840,0,46000,4.7,0,40682,LN,0,-0.5,841,12,42
1985,cana,,40,1840,0,46000,1.2,0,44380,LN,0,-0.8,1309,19,20
1986,cana,,40,1840,0,46000,-1.3,0,47797,N,0,-0.3,701,14,46
1987,cana,,40,1840,0,46000,-2.5,0,50372,EN,1,1.6,683,12,29
1988,cana,45,40,1840,0,46000,-2.8,0,51547,EN,0,0.7,798,24,50
1989,cana,45,40,1840,0,46000,-2.4,0,50971,LN,1,-1.7,547,22,37
1990,cana,40,40,1840,0.0012,46000,-1.5,0,48654,N,0,0.2,353,27,40
1991,cana,40,40,1840,0.0013,46000,0,0,45000,EN,0,0.6,755,17,13
1992,cana,40,40,1840,0.0134,46000,2.2,0,40663,EN,1,2.3,620,8,13
1993,cana,40,40,1840,0.6604,46000,4.9,0,36339,EN,0,0.5,720,21,26
1994,cana,40,40,1840,14,46000,9,0,32584,N,0,0.3,746,14,54
1995,cana,40,40,1600,27,40000,-0.1,-13,29749,EN,0,1.3,421,25,74
1996,cana,440,440,6160,99,14000,-63.4,-65,28016,LN,0,-0.9,768,20,66
1997,cana,435,435,8700,148,20000,-44.5,42.9,27461,N,0,-0.2,1214,8,8
1998,cana,90,90,2700,51,30000,-10.3,50,28125,EN,1,2.2,590,15,76
1999,cana,50,50,1500,27,30000,-6.9,0,30041,LN,1,-1.5,699,18,56
2000,cana,50,50,1500,30,30000,-8.9,0,33216,LN,1,-1.7,864,13,17
2001,cana,50,50,1500,32,30000,-13.3,0,37574,LN,0,-0.6,692,22,65
2002,cana,50,50,1750,44,35000,-4.5,16.7,42864,N,0,-0.1,994,6,9
2003,cana,30,30,2400,65,80000,107.7,128.6,48593,EN,0,0.9,814,15,47
2004,cana,30,30,2250,68,75000,79,-6.2,54036,N,0,0.3,1063,22,28
2005,cana,29,29,2030,57,70000,49.6,-6.7,58383,EN,0,0.6,1011,14,30
2006,cana,29,29,1740,52,60000,19.6,-14.3,60988,LN,0,-0.9,784,34,47
2007,cana,28,28,1540,55,55000,7,-8.3,61595,EN,0,0.6,1011,11,25
2008,cana,28,28,1484,59,53000,1.8,-3.6,60416,LN,1,-1.6,560,24,51
2009,cana,28,28,1512,60,54000,2.7,1.9,58006,LN,0,-0.9,931,18,43
2010,cana,28,28,1540,61,55000,4.8,1.9,55044,EN,1,1.5,662,14,81
2011,cana,70,70,3360,168,48000,-6.9,-12.7,52137,LN,0,-1.4,1004,18,29
2012,cana,54,54,2619,176,48500,-4.3,1,49710,LN,0,-0.8,747,13,27
2013,cana,54,54,2673,219,49500,-1.1,2.1,47996,LN,0,-0.6,717,16,46
2014,cana,54,54,2646,212,49000,-0.8,-1,47060,LN,0,-0.5,1245,10,17
2015,cana,43,43,2064,182,48000,-1.9,-2,46845,EN,0,0.5,493,39,39
2016,cana,43,43,2107,197,49000,0.7,2.1,47206,EN,1,2.2,467,22,93
2017,cana,43,43,2150,204,50000,3.1,2,47937,LN,0,-0.7,704,21,25
2018,cana,28,28,1344,128,48000,-1,-4,48807,LN,0,-1.1,831,17,16
2019,cana,27,27,1296,123,48000,-1.2,0,49591,EN,0,0.6,686,13,46
2020,cana,29,29,1450,145,50000,2.4,4.2,50124,N,0,0.1,953,10,24
2021,cana,25,25,1125,200,45000,-8.5,-10,50323,LN,0,-1.2,739,9,19
2022,cana,24,24,1200,216,50000,0.7,11.1,50208,LN,0,-1.2,877,14,13
2023,cana,20,20,1100,204,55000,9.5,10,49870,LN,0,-0.8,607,20,20
2024,cana,21,21,1029,196,49000,-3.8,-10.9,49432,EN,0,1.2,581,18,59
1974,feijao,,50,30,0,600,2.9,,519,LN,1,-1.9,,,
1975,feijao,,100,62,0,620,11.2,3.3,519,N,0,-0.2,,,
1976,feijao,,140,65,0,464,-13.5,-25.1,520,LN,0,-1.1,,,
1977,feijao,,160,95,0,594,14.2,27.9,520,EN,0,1.1,,,
1978,feijao,,300,138,0,460,-9.6,-22.5,521,EN,0,1.1,,,
1979,feijao,,440,190,0,432,-13.9,-6.1,521,N,0,0.2,,,
1980,feijao,,440,176,0,400,-19.7,-7.4,522,EN,0,0.7,,,
1981,feijao,,380,200,0,526,5.4,31.6,523,N,0,0.2,905,18,7
1982,feijao,,540,296,0,548,8.3,4.1,525,N,0,0,1203,5,4
1983,feijao,,710,426,0,600,16.7,9.5,526,EN,1,2.5,700,16,32
1984,feijao,,1340,519,0,387,-27.1,-35.4,528,LN,0,-1,841,12,42
1985,feijao,,1415,643,0,454,-18.6,17.3,530,LN,0,-1,1309,19,20
1986,feijao,,1410,496,0,352,-39.4,-22.6,532,N,0,-0.2,701,14,46
1987,feijao,,1194,729,0,611,1.7,73.6,533,EN,1,1.5,683,12,29
1988,feijao,1100,1003,746,0,744,19.3,21.8,535,EN,0,0.9,798,24,50
1989,feijao,400,395,258,2e-04,653,1.5,-12.2,536,LN,1,-1.9,547,22,37
1990,feijao,345,345,240,0.0035,696,6.5,6.5,536,N,0,0,353,27,40
1991,feijao,380,380,334,0.0237,879,35.1,26.3,537,EN,0,0.5,755,17,13
1992,feijao,440,440,298,0.2308,677,5.5,-22.9,536,EN,1,2.1,620,8,13
1993,feijao,495,495,336,6.0505,679,7.3,0.2,536,N,0,0.3,720,21,26
1994,feijao,440,440,243,143,552,-10,-18.6,535,N,0,0.3,746,14,54
1995,feijao,565,565,242,160,428,-26.5,-22.4,534,EN,0,1.4,421,25,74
1996,feijao,225,225,67,52,298,-46.8,-30.5,533,LN,0,-0.9,768,20,66
1997,feijao,280,280,174,113,621,14.4,108.7,532,N,0,-0.3,1214,8,8
1998,feijao,210,210,104,114,495,-5.4,-20.3,531,EN,1,2.3,590,15,76
1999,feijao,600,600,288,219,480,-6.3,-3.1,531,LN,1,-1.6,699,18,56
2000,feijao,600,600,324,204,540,4.4,12.5,531,LN,1,-1.6,864,13,17
2001,feijao,700,700,484,644,691,29.7,28,531,LN,0,-0.7,692,22,65
2002,feijao,600,600,324,410,540,-2,-21.9,532,N,0,-0.3,994,6,9
2003,feijao,650,650,189,264,291,-48.3,-46.2,534,EN,0,1.2,814,15,47
2004,feijao,650,650,306,362,471,-17.5,61.9,536,N,0,0.3,1063,22,28
2005,feijao,650,650,354,604,545,-6.3,15.7,538,EN,0,0.7,1011,14,30
2006,feijao,590,561,326,394,581,-0.7,6.7,541,LN,0,-0.8,784,34,47
2007,feijao,353,353,259,256,734,27.3,26.3,544,EN,0,0.9,1011,11,25
2008,feijao,450,450,337,969,749,33.7,2.1,548,LN,1,-1.5,560,24,51
2009,feijao,416,416,288,528,692,25.8,-7.6,553,LN,0,-0.8,931,18,43
2010,feijao,318,318,152,248,478,-11.5,-31,558,EN,1,1.6,662,14,81
2011,feijao,170,170,82,164,482,-8.2,0.9,563,LN,1,-1.6,1004,18,29
2012,feijao,110,110,53,88,482,-7.5,-0.1,570,LN,0,-1,747,13,27
2013,feijao,80,80,38,87,475,-10.5,-1.4,578,N,0,-0.4,717,16,46
2014,feijao,80,80,38,114,475,-13.1,0,586,N,0,-0.3,1245,10,17
2015,feijao,80,35,12,36,343,-39.2,-27.8,596,EN,0,0.6,493,39,39
2016,feijao,110,81,48,237,593,2,72.8,606,EN,1,2.4,467,22,93
2017,feijao,87,87,53,185,609,1.2,2.8,617,LN,0,-1,704,21,25
2018,feijao,55,55,42,124,764,22,25.4,630,LN,0,-1.3,831,17,16
2019,feijao,55,55,42,112,764,17,0,642,EN,0,0.7,686,13,46
2020,feijao,45,45,33,109,733,7.5,-4,656,N,0,0.2,953,10,24
2021,feijao,72,72,54,249,750,4.8,2.3,670,LN,0,-1.4,739,9,19
