ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,260,368,0,1415,3.1,,1055,LN,1,-1.9,,,
1975,arroz,,285,428,0,1502,-1,6.1,1068,N,0,-0.2,,,
1976,arroz,,392,615,0,1569,-3.9,4.5,1081,LN,0,-1.1,,,
1977,arroz,,303,321,0,1059,-38.3,-32.5,1094,EN,0,1.1,,,
1978,arroz,,502,132,0,263,-85.2,-75.2,1107,EN,0,1.1,,,
1979,arroz,,200,60,0,300,-83.4,14.1,1121,N,0,0.2,,,
1980,arroz,,347,670,0,1931,7.1,200,1134,EN,0,0.7,,,
1981,arroz,,304,606,0,1993,12.7,3.2,1148,N,0,0.2,841,10,7
1982,arroz,,30,36,0,1200,-29.7,-39.8,1162,N,0,0,1270,8,0
1983,arroz,,30,72,0,2400,53.6,100,1176,EN,1,2.5,1502,7,1
1984,arroz,,40,72,0,1800,28.8,-25,1190,LN,0,-1,945,10,10
1985,arroz,,50,60,0,1200,-9.4,-33.3,1205,LN,0,-1,925,9,4
1986,arroz,,50,63,0,1260,-0.8,5,1220,N,0,-0.2,869,15,25
1987,arroz,,50,60,0,1200,-1.4,-4.8,1234,EN,1,1.5,908,9,9
1988,arroz,100,100,120,0,1200,1.6,0,1249,EN,0,0.9,989,12,6
1989,arroz,100,100,120,0,1200,3.9,0,1265,LN,1,-1.9,1067,11,6
1990,arroz,120,120,144,5e-04,1200,4.8,0,1280,N,0,0,1129,9,3
1991,arroz,120,120,144,0.0029,1200,3.1,0,1296,EN,0,0.5,1120,11,10
1992,arroz,30,30,30,0.0136,1000,-16.9,-16.7,1311,EN,1,2.1,1000,7,6
1993,arroz,30,30,30,0.0764,1000,-19.6,0,1327,N,0,0.3,1145,9,7
1995,arroz,50,50,75,12,1500,8.6,,1360,EN,0,1.4,991,9,12
1996,arroz,50,50,75,16,1500,4.2,0,1376,LN,0,-0.9,997,10,11
1997,arroz,50,50,75,17,1500,1.3,0,1393,N,0,-0.3,1136,11,0
1998,arroz,13,13,20,7,1538,1.6,2.6,1410,EN,1,2.3,1021,9,22
1999,arroz,13,13,20,5,1538,1.3,0,1427,LN,1,-1.6,1227,12,20
2000,arroz,13,13,16,4,1231,-18.6,-20,1444,LN,1,-1.6,975,11,17
2001,arroz,2,2,3,1,1500,-0.2,21.9,1462,LN,0,-0.7,1082,9,31
2002,arroz,15,15,23,8,1533,2.5,2.2,1480,N,0,-0.3,967,9,21
2003,arroz,20,20,30,24,1500,-0.2,-2.2,1498,EN,0,1.2,1138,8,36
2004,arroz,20,20,30,24,1500,-1,0,1516,N,0,0.3,864,10,15
2005,arroz,20,20,30,12,1500,-2.3,0,1534,EN,0,0.7,1092,14,15
2006,arroz,20,20,30,11,1500,-3.9,0,1553,LN,0,-0.8,900,16,10
2007,arroz,20,20,30,29,1500,-6,0,1572,EN,0,0.9,1176,11,10
2008,arroz,14,14,25,9,1786,9.2,19,1591,LN,1,-1.5,887,8,21
2006,cana,0,,,,,,,,LN,0,-0.9,900,16,10
2007,cana,97,97,8148,269,84000,2.1,,91727,EN,0,0.6,1176,11,10
2008,cana,118,118,9913,284,84008,-15,0,89644,LN,1,-1.6,887,8,21
2009,cana,266,266,29260,961,110000,2.5,30.9,87608,LN,0,-0.9,929,24,21
2010,cana,266,266,29260,1219,110000,1.9,0,85619,EN,1,1.5,1167,15,18
2011,cana,266,266,26334,1608,99000,-0.9,-10,83675,LN,0,-1.4,1102,5,10
2012,cana,266,266,23334,1387,87722,9.1,-11.4,81775,LN,0,-0.8,790,14,18
2013,cana,435,435,21750,1154,50000,-18.6,-43,79918,LN,0,-0.6,918,11,27
2014,cana,435,435,21750,1283,50000,-7,0,78103,LN,0,-0.5,892,12,33
2015,cana,1128,1128,73320,3978,65000,8.6,30,76330,EN,0,0.5,1018,16,33
2016,cana,1343,1343,147730,9159,110000,45.6,69.2,74597,EN,1,2.2,1279,9,24
2017,cana,1400,1400,121800,9135,87000,14.3,-20.9,72903,LN,0,-0.7,950,9,28
2018,cana,1357,1357,88205,7586,65000,-9.7,-25.3,71247,LN,0,-1.1,1035,12,17
2019,cana,1357,1357,88205,5116,65000,-3.2,0,69629,EN,0,0.6,923,11,44
2020,cana,1357,1357,98156,6380,72333,8.5,11.3,68048,N,0,0.1,920,14,38
2021,cana,1357,1357,88205,5292,65000,-1.7,-10.1,66503,LN,0,-1.2,810,10,27
2022,cana,1357,1357,88205,7938,65000,-0.9,0,64993,LN,0,-1.2,970,10,24
2023,cana,1625,1625,105625,10563,65000,-0.1,0,63517,LN,0,-0.8,1046,8,2
2024,cana,1625,1625,105625,14259,65000,0.4,0,62075,EN,0,1.2,730,8,67
1974,feijao,,235,120,0,511,-8,,551,N,0,-0.2,,,
1975,feijao,,77,38,0,494,-6,-3.4,525,LN,0,-1,,,
1976,feijao,,80,40,0,500,0.6,1.3,501,EN,0,0.9,,,
1977,feijao,,76,48,0,632,34.3,26.3,479,EN,0,0.8,,,
1978,feijao,,270,133,0,493,10.7,-22,459,N,0,-0.2,,,
