ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,8000,14400,0,1800,-1,,LN,1,,,
1975,arroz,,8500,12750,0,1500,-11.7,-16.7,N,0,,,
1976,arroz,,21178,36534,0,1725,8.4,15,LN,0,,,
1977,arroz,,30000,54000,0,1800,20.2,4.3,EN,0,,,
1978,arroz,,35000,52500,0,1500,5.9,-16.7,EN,0,,,
1979,arroz,,43884,57927,0,1320,-2,-12,N,0,,,
1980,arroz,,37453,44977,0,1201,-6.8,-9,EN,0,,,
1981,arroz,,17420,14734,0,846,-31.9,-29.6,N,0,1564,3,3
1982,arroz,,10030,10266,0,1024,-15.1,21,N,0,1462,3,1
1983,arroz,,5200,5616,0,1080,-8.8,5.5,EN,1,1062,4,0
1984,arroz,,2094,2764,0,1320,12.1,22.2,LN,0,1296,2,0
1985,arroz,,2240,2822,0,1260,7.1,-4.6,LN,0,1308,6,2
1986,arroz,,4980,6723,0,1350,14.2,7.2,N,0,1080,6,6
1987,arroz,,3978,4774,0,1200,0,-11.1,EN,1,1286,5,1
1988,arroz,5235,4865,5760,1e-04,1184,-2.9,-1.3,EN,0,1217,4,9
1989,arroz,1355,1325,1779,2e-04,1343,9.2,13.4,LN,1,1253,5,9
1990,arroz,450,450,548,0.0013,1218,-1.4,-9.3,N,0,1302,4,9
1991,arroz,1000,850,952,0.0152,1120,-10.7,-8,EN,0,1360,3,1
1992,arroz,1050,1050,1247,0.127,1188,-8,6,EN,1,1169,4,3
1993,arroz,1550,1430,1895,3.4367,1325,-0.6,11.6,EN,0,1359,3,2
1994,arroz,1655,1655,2129,319,1286,-7.3,-2.9,N,0,1217,4,9
1995,arroz,1400,1400,2885,407,2061,40.5,60.2,EN,0,1573,3,12
1996,arroz,1700,1700,2963,477,1743,12.2,-15.4,LN,0,1352,3,11
1997,arroz,1160,1160,1727,328,1489,-8.8,-14.6,N,0,1400,6,3
1998,arroz,260,260,425,119,1635,-4.7,9.8,EN,1,1231,6,21
1999,arroz,1190,1190,3065,654,2576,42.1,57.6,LN,1,1377,4,1
2000,arroz,1760,1115,2314,463,2075,8.3,-19.4,LN,1,1200,7,2
2001,arroz,1370,1370,2822,658,2060,1.8,-0.7,LN,0,1289,3,2
2002,arroz,1000,1000,2060,618,2060,-4.3,0,N,0,1717,7,2
2003,arroz,345,345,757,322,2194,-5.2,6.5,EN,1,1444,3,7
2004,arroz,600,600,1163,547,1938,-22.5,-11.7,N,0,1303,5,5
2005,arroz,600,600,1546,499,2577,-3.9,32.9,EN,0,1211,6,3
2006,arroz,540,540,1816,581,3363,16.7,30.5,LN,0,1393,3,2
2007,arroz,510,510,1989,756,3900,26.6,16,EN,0,1257,5,1
2008,arroz,600,600,2067,1034,3445,5.8,-11.7,LN,1,1346,5,5
2009,arroz,600,600,2032,1077,3387,-1.4,-1.7,LN,0,1416,8,10
2010,arroz,600,600,1620,810,2700,-24.7,-20.3,EN,1,1019,5,1
2011,arroz,250,250,971,388,3884,4.2,43.9,LN,1,1301,8,5
2012,arroz,201,201,784,431,3900,1.3,0.4,LN,0,1289,4,2
2013,arroz,225,225,810,543,3600,-8.6,-7.7,LN,0,1385,5,2
2014,arroz,240,240,1008,514,4200,5.6,16.7,N,0,1485,2,0
2015,arroz,400,400,912,572,2280,-42.9,-45.7,EN,0,1246,7,20
2016,arroz,250,250,570,428,2280,-42.8,0,EN,1,1203,6,29
2018,arroz,250,250,1050,735,4200,8,,LN,0,1607,3,17
2024,arroz,450,450,1305,2219,2900,-2.9,,EN,1,825,7,52
1974,cana,,2180,106820,0,49000,-19.7,,LN,1,,,
1975,cana,,80,5040,0,63000,5.6,28.6,N,0,,,
1976,cana,,2100,132607,0,63146,8.1,0.2,LN,0,,,
1977,cana,,2757,178867,0,64877,13.1,2.7,EN,0,,,
1978,cana,,3300,194700,0,59000,4.6,-9.1,EN,0,,,
1979,cana,,4109,206683,0,50300,-9.5,-14.7,N,0,,,
1980,cana,,4213,247303,0,58700,6.9,16.7,EN,0,,,
1981,cana,,3305,152030,0,46000,-15.3,-21.6,N,0,1564,3,3
1982,cana,,3673,176304,0,48000,-10.9,4.3,N,0,1462,3,1
1983,cana,,4027,241620,0,60000,12.1,25,EN,1,1062,4,0
1984,cana,,4325,216250,0,50000,-6.3,-16.7,LN,0,1296,2,0
1985,cana,,5278,263900,0,50000,-6.3,0,LN,0,1308,6,2
1986,cana,,3581,204010,0,56970,6.3,13.9,N,0,1080,6,6
1987,cana,,5614,331517,0,59052,9.5,3.7,EN,1,1286,5,1
1988,cana,6310,5188,277828,2e-04,53552,-1.7,-9.3,EN,0,1217,4,9
1989,cana,5020,5020,275620,0.0023,54904,-0.6,2.5,LN,1,1253,5,9
1990,cana,3955,3640,238966,0.0561,65650,16.9,19.6,N,0,1302,4,9
1991,cana,5280,5180,268578,0.3757,51849,-10,-21,EN,0,1360,3,1
1992,cana,5400,5400,260820,5.1496,48300,-18.7,-6.8,EN,1,1169,4,3
1993,cana,4648,4648,269988,184.8615,58087,-4.7,20.3,EN,0,1359,3,2
1994,cana,6740,6740,425760,5629,63169,1,8.7,N,0,1217,4,9
1995,cana,8948,8948,534750,6759,59762,-7.2,-5.4,EN,0,1573,3,12
1996,cana,10030,10030,716679,10034,71454,8.6,19.6,LN,0,1352,3,11
1997,cana,11420,11420,864652,16688,75714,13.5,6,N,0,1400,6,3
1998,cana,13205,13205,991405,19134,75078,11,-0.8,EN,1,1231,6,21
1999,cana,13042,13042,907488,13295,69582,2.1,-7.3,LN,1,1377,4,1
2000,cana,14372,14372,878661,12301,61137,-10.1,-12.1,LN,1,1200,7,2
2001,cana,13240,13240,828877,14920,62604,-7.1,2.4,LN,0,1289,3,2
2002,cana,15336,15336,1087349,27184,70902,6.7,13.3,N,0,1717,7,2
2003,cana,16925,16925,1083352,27084,64009,-2.3,-9.7,EN,1,1444,3,7
2004,cana,18036,18036,1114589,27865,61798,-3.8,-3.5,N,0,1303,5,5
2005,cana,19090,19090,1157369,32406,60627,-3,-1.9,EN,0,1211,6,3
2006,cana,19357,19357,1212581,50443,62643,2.5,3.3,LN,0,1393,3,2
2007,cana,16990,16990,1065698,44759,62725,4.4,0.1,EN,0,1257,5,1
2008,cana,16678,16678,1061054,47747,63620,7.9,1.4,LN,1,1346,5,5
2009,cana,23552,23552,1507328,57278,64000,10.1,0.6,LN,0,1416,8,10
2010,cana,15175,15175,766138,29496,50487,-12.3,-21.1,EN,1,1019,5,1
2011,cana,15826,15826,787737,48840,49775,-12.9,-1.4,LN,1,1301,8,5
2012,cana,17441,17441,872050,47091,50000,-11.9,0.5,LN,0,1289,4,2
2013,cana,18100,18100,995500,57739,55000,-2.9,10,LN,0,1385,5,2
2014,cana,16000,16000,1024000,59392,64000,13,16.4,N,0,1485,2,0
2015,cana,14817,14817,972188,58331,65613,16.2,2.5,EN,0,1246,7,20
2016,cana,14360,14360,758553,47789,52824,-6,-19.5,EN,1,1203,6,29
2017,cana,14360,14360,775440,54281,54000,-3.5,2.2,LN,0,1439,4,9
2018,cana,10000,10000,665000,39900,66500,19.5,23.1,LN,0,1607,3,17
2019,cana,10000,10000,612040,36722,61204,10.6,-8,EN,0,1492,6,5
2020,cana,6700,6700,321600,20904,48000,-12.8,-21.6,N,0,1137,6,11
2021,cana,50,50,1500,135,30000,-45.1,-37.5,LN,1,885,8,34
2022,cana,50,50,2720,269,54400,0.2,81.3,LN,0,1542,3,9
2023,cana,50,50,2727,273,54540,1.4,0.3,LN,0,1267,9,7
2024,cana,50,50,2616,288,52320,-1.9,-4.1,EN,1,825,7,52
1974,feijao,,822,594,0,723,5.4,,LN,1,,,
1975,feijao,,1200,720,0,600,-7.6,-17,N,0,,,
1976,feijao,,1538,838,0,545,-10.9,-9.2,LN,0,,,
1977,feijao,,1450,870,0,600,4.7,10.1,EN,0,,,
1978,feijao,,1696,979,0,577,8.2,-3.8,EN,0,,,
1979,feijao,,1525,915,0,600,21.5,3.9,N,0,,,
1980,feijao,,2057,987,0,480,5.9,-20,EN,0,,,
1981,feijao,,1815,436,0,240,-41.9,-49.9,N,0,1564,3,3
1982,feijao,,1000,480,0,480,33.1,99.8,N,0,1462,3,1
1983,feijao,,445,93,0,209,-32.7,-56.5,EN,1,1062,4,0
1984,feijao,,280,151,0,539,97.6,158,LN,0,1296,2,0
1985,feijao,,230,35,0,152,-36.3,-71.8,LN,0,1308,6,2
1986,feijao,,320,58,0,181,-19.5,19.1,N,0,1080,6,6
1987,feijao,,230,41,0,178,-26.4,-1.6,EN,1,1286,5,1
1988,feijao,330,330,79,0,239,-11.2,34.3,EN,0,1217,4,9
