ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,250,275,0,1100,4.3,,912,LN,1,-1.9,,,
1975,arroz,,260,234,0,900,-27.6,-18.2,1035,N,0,-0.2,,,
1976,arroz,,180,113,0,628,-55.6,-30.2,1172,LN,0,-1.1,,,
1977,arroz,,160,288,0,1800,15,186.7,1321,EN,0,1.1,,,
1978,arroz,,150,270,0,1800,5.9,0,1475,EN,0,1.1,,,
1979,arroz,,30,54,0,1800,-1.1,0,1629,N,0,0.2,,,
1980,arroz,,31,62,0,2000,4.1,11.1,1773,EN,0,0.7,,,
1981,arroz,,65,104,0,1600,-20.2,-20,1901,N,0,0.2,1156,17,2
1982,arroz,,70,140,0,2000,-3.5,25,2006,N,0,0,1733,7,0
1983,arroz,,29,70,0,2414,13.7,20.7,2084,EN,1,2.5,1037,14,0
1984,arroz,,105,200,0,1905,-11.7,-21.1,2134,LN,0,-1,961,10,0
1985,arroz,,249,537,0,2157,-0.9,13.2,2156,LN,0,-1,1382,14,1
1986,arroz,,259,555,0,2143,-1.7,-0.6,2153,N,0,-0.2,858,20,0
1987,arroz,,287,672,0,2341,7.9,9.3,2128,EN,1,1.5,669,14,0
1988,arroz,362,337,785,0,2329,10.3,-0.5,2087,EN,0,0.9,1258,20,2
1989,arroz,308,307,678,0.0011,2208,8,-5.2,2038,LN,1,-1.9,968,11,0
1990,arroz,332,332,564,0.0032,1699,-14.6,-23.1,1988,N,0,0,794,18,1
1991,arroz,347,347,647,0.0169,1865,-2.6,9.8,1945,EN,0,0.5,968,14,0
1992,arroz,394,394,723,0.1801,1835,-2,-1.6,1917,EN,1,2.1,1376,10,0
1993,arroz,382,382,674,1.6913,1764,-5,-3.8,1910,N,0,0.3,1067,15,0
1994,arroz,382,382,674,88,1764,-5.2,0,1927,N,0,0.3,1159,11,3
1995,arroz,167,167,299,72,1790,-7,1.5,1969,EN,0,1.4,859,21,4
1996,arroz,117,117,259,57,2214,9,23.6,2036,LN,0,-0.9,1015,10,0
1997,arroz,57,57,128,28,2246,6.4,1.4,2119,N,0,-0.3,1264,8,0
1998,arroz,52,52,110,30,2115,-2.9,-5.8,2210,EN,1,2.3,1062,14,8
1999,arroz,27,27,60,17,2222,-0.7,5.1,2296,LN,1,-1.6,946,14,2
2000,arroz,22,22,50,16,2273,1.2,2.3,2363,LN,1,-1.6,1190,16,1
2001,arroz,12,12,30,7,2500,12.1,10,2401,LN,0,-0.7,753,13,5
2002,arroz,7,7,20,8,2857,29.1,14.3,2405,N,0,-0.3,1185,6,0
2003,arroz,4,4,14,8,3500,62.3,22.5,2376,EN,0,1.2,945,19,0
2004,arroz,5,5,10,3,2000,-4.6,-42.9,2322,N,0,0.3,1134,10,1
2005,arroz,5,5,10,3,2000,-3.2,0,2254,EN,0,0.7,1145,19,0
2006,arroz,4,4,8,2,2000,-1.6,0,2184,LN,0,-0.8,1042,29,9
2007,arroz,4,4,8,4,2000,-0.4,0,2120,EN,0,0.9,1219,11,0
2008,arroz,3,3,6,4,2000,0.3,0,2067,LN,1,-1.5,653,19,7
2009,arroz,2,2,4,3,2000,0.7,0,2028,LN,0,-0.8,1216,13,1
2010,arroz,1,1,2,1,2000,0.9,0,2001,EN,1,1.6,838,27,3
2011,arroz,5,5,10,7,2000,0.8,0,1985,LN,1,-1.6,877,26,0
2012,arroz,5,5,10,6,2000,0.5,0,1976,LN,0,-1,1091,21,0
2013,arroz,5,5,10,8,2000,-0.1,0,1971,N,0,-0.4,849,21,6
2014,arroz,5,5,10,8,2000,-1,0,1967,N,0,-0.3,833,14,0
1974,cana,,195,6825,0,35000,0.1,,34494,LN,1,-1.5,,,
1975,cana,,180,6300,0,35000,0.2,0,34870,N,0,-0.1,,,
1976,cana,,172,6020,0,35000,0.2,0,35199,LN,0,-1,,,
1977,cana,,165,5775,0,35000,0.1,0,35426,EN,0,1,,,
1978,cana,,170,5950,0,35000,-0.2,0,35511,EN,0,0.9,,,
1979,cana,,177,6195,0,35000,-0.6,0,35460,N,0,0.2,,,
1980,cana,,180,6300,0,35000,-1,0,35323,EN,0,0.6,,,
1981,cana,,185,6660,0,36000,1.2,2.9,35189,N,0,0,1156,17,2
1982,cana,,190,6840,0,36000,0.4,0,35160,N,0,0.1,1733,7,0
1983,cana,,192,6912,0,36000,-0.3,0,35321,EN,1,2.5,1037,14,0
1984,cana,,197,7092,0,36000,-1.3,0,35722,LN,0,-0.5,961,10,0
