ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,16,16,19,3,1188,,,N,0,1279,9,14
1998,arroz,10,10,12,4,1200,,1.1,EN,1,1172,8,58
1999,arroz,36,36,54,15,1500,,25,LN,1,1156,11,28
2000,arroz,36,36,45,12,1250,,-16.7,LN,1,948,11,44
2001,arroz,36,36,54,19,1500,,20,LN,0,877,11,30
2002,arroz,30,30,65,24,2167,,44.4,N,0,1285,9,25
2003,arroz,5,5,6,4,1200,,-44.6,EN,0,1249,12,52
2007,arroz,4,4,7,4,1750,,,EN,0,1430,13,21
2009,arroz,6,6,8,5,1333,,,LN,0,977,12,31
2007,cana,50,50,3000,87,60000,80,,EN,0,1430,13,21
2008,cana,110,110,9900,277,90000,170,50,LN,1,1187,8,28
2009,cana,130,130,10700,353,82308,146.9,-8.5,LN,0,977,12,31
2010,cana,150,150,12600,491,84000,152,2.1,EN,1,1143,8,23
2011,cana,80,80,8800,405,110000,230,31,LN,1,1374,6,17
2013,cana,160,160,18133,1022,113331,13.3,,N,0,888,16,43
2014,cana,160,160,16000,832,1e+05,0,-11.8,N,0,811,10,40
2015,cana,255,255,25500,1363,1e+05,0,0,EN,0,1176,16,40
2016,cana,330,330,33000,2235,1e+05,0,0,EN,1,964,9,47
2017,cana,102,102,10200,730,1e+05,0,0,N,0,1059,8,37
2018,cana,102,102,10200,704,1e+05,0,0,LN,0,1488,14,29
2019,cana,102,102,10200,770,1e+05,0,0,EN,0,917,10,51
2020,cana,102,102,10200,853,1e+05,0,0,EN,0,807,14,51
2021,cana,102,102,10200,1352,1e+05,0,0,LN,0,613,11,57
2022,cana,150,150,15000,2010,1e+05,-0.2,0,LN,0,1150,9,51
2023,cana,150,150,15000,1949,1e+05,-0.7,0,LN,0,1251,9,20
2024,cana,138,138,14000,1943,101449,0,1.4,EN,1,921,8,88
1998,feijao,120,120,108,103,900,,,EN,1,1172,8,58
1999,feijao,290,290,209,111,721,,-19.9,LN,1,1156,11,28
2000,feijao,280,280,202,134,721,,0.1,LN,1,948,11,44
2001,feijao,200,200,144,131,720,,-0.2,LN,0,877,11,30
2002,feijao,100,100,25,28,250,,-65.3,N,0,1285,9,25
2003,feijao,80,80,68,79,850,,200,EN,0,1249,12,52
2004,feijao,38,38,34,34,895,,5.3,N,0,763,9,30
2005,feijao,38,38,34,37,895,,0,EN,0,1430,17,28
2007,feijao,10,10,9,23,900,,,EN,0,1430,13,21
2009,feijao,7,7,4,5,571,,,LN,0,977,12,31
2014,feijao,2,2,1,1,500,,,N,0,811,10,40
1997,milho,500,500,1287,145,2574,10.1,,N,0,1279,9,14
1998,milho,80,80,144,20,1800,-30.1,-30.1,EN,1,1172,8,58
1999,milho,320,320,960,130,3000,8,66.7,LN,1,1156,11,28
2000,milho,248,248,744,160,3000,1.7,0,LN,1,948,11,44
2001,milho,320,320,984,156,3075,-0.6,2.5,LN,0,877,11,30
2002,milho,200,200,660,177,3300,2.9,7.3,N,0,1285,9,25
2003,milho,130,130,416,114,3200,-2.6,-3,EN,0,1249,12,52
2004,milho,80,80,288,86,3600,9.6,12.5,N,0,763,9,30
2005,milho,140,140,353,109,2521,-23,-30,EN,0,1430,17,28
2006,milho,130,130,455,99,3500,6.7,38.8,LN,0,1246,11,29
2007,milho,12,12,43,17,3583,8.1,2.4,EN,0,1430,13,21
2008,milho,90,90,270,108,3000,-12.9,-16.3,LN,1,1187,8,28
2010,milho,50,50,195,57,3900,1.7,,EN,1,1143,8,23
2011,milho,30,30,120,50,4000,-2.9,2.6,LN,1,1374,6,17
2012,milho,80,80,360,148,4500,1.1,12.5,LN,0,860,12,25
2013,milho,20,20,96,38,4800,0.9,6.7,N,0,888,16,43
2014,milho,94,94,324,126,3447,-29.8,-28.2,N,0,811,10,40
2015,milho,80,80,432,164,5400,8.1,56.7,EN,0,1176,16,40
2016,milho,30,30,162,124,5400,8.8,0,EN,1,964,9,47
2017,milho,60,60,252,105,4200,-14.1,-22.2,N,0,1059,8,37
2018,milho,40,40,192,115,4800,0.7,14.3,LN,0,1488,14,29
2019,milho,20,20,72,39,3600,-24.6,-25,EN,0,917,10,51
2020,milho,25,25,150,112,6000,24.6,66.7,EN,0,807,14,51
2021,milho,25,25,120,144,4800,-1.4,-20,LN,0,613,11,57
2022,milho,80,80,512,691,6400,29.8,33.3,LN,0,1150,9,51
2023,milho,20,20,105,114,5250,4.9,-18,LN,0,1251,9,20
2024,milho,20,20,60,65,3000,-40.8,-42.9,EN,1,921,8,88
2021,soja,20,20,90,187,4500,,,LN,0,613,11,57
