ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,100,100,150,48,1500,20.6,,N,0,937,19,4
1998,arroz,100,100,24,3,240,-78.8,-84,EN,1,701,16,31
1999,arroz,100,100,80,10,800,-22.8,200,LN,1,1000,15,10
2000,arroz,100,100,80,11,800,-15.8,0,LN,1,782,10,8
2001,arroz,100,100,80,12,800,-8.8,0,LN,0,777,17,12
2002,arroz,120,120,144,23,1200,47.1,50,N,0,979,12,3
2003,arroz,120,120,144,72,1200,50.9,0,EN,0,713,22,14
2004,arroz,150,150,36,11,240,-64.9,-80,N,0,854,22,18
2005,arroz,150,150,90,41,600,2.3,150,EN,0,885,19,7
2006,arroz,120,78,39,15,500,-12.5,-16.7,LN,0,896,30,24
2007,arroz,120,120,60,23,500,-14.1,0,EN,0,949,11,0
2008,arroz,100,80,40,56,500,-28.7,0,LN,1,644,20,25
2009,arroz,100,100,100,75,1000,21.9,100,LN,0,1000,19,26
2010,arroz,70,70,70,52,1000,18.1,0,EN,1,839,13,9
2011,arroz,65,65,65,49,1000,27.9,0,LN,1,1046,16,7
2012,arroz,65,25,18,14,720,3.8,-28,LN,0,1055,21,2
2013,arroz,60,11,1,1,91,-83.7,-87.4,N,0,669,14,22
2014,arroz,60,30,11,11,367,-17.1,200,N,0,833,15,7
2015,arroz,50,35,18,18,514,11.1,40.3,EN,0,578,30,25
2016,arroz,50,40,8,10,200,-61.5,-61.1,EN,1,563,18,53
2017,arroz,10,7,9,14,1286,93.9,200,N,0,680,20,23
2018,arroz,60,60,60,90,1000,27.1,-22.2,LN,0,743,22,18
2019,arroz,20,18,11,20,611,-31.1,-38.9,EN,0,635,18,30
2020,arroz,15,15,15,28,1000,11.6,63.6,EN,0,832,16,39
2021,arroz,20,20,18,28,900,4.2,-10,LN,0,754,17,14
2022,arroz,13,13,12,18,923,17.7,2.6,LN,0,1071,22,8
2023,arroz,15,15,8,13,533,-19.4,-42.2,LN,0,697,16,11
2024,arroz,16,16,8,15,500,1.8,-6.3,EN,1,759,14,65
1997,cana,120,120,3600,58,30000,-11.2,,N,0,937,19,4
1998,cana,120,120,4800,94,40000,9.8,33.3,EN,1,701,16,31
1999,cana,120,120,4800,96,40000,4.3,0,LN,1,1000,15,10
2000,cana,120,120,4800,96,40000,0.9,0,LN,1,782,10,8
2001,cana,120,120,4800,91,40000,-0.4,0,LN,0,777,17,12
2002,cana,120,120,4800,86,40000,-0.4,0,N,0,979,12,3
2003,cana,120,120,4800,96,40000,1.9,0,EN,0,713,22,14
2004,cana,120,120,4800,120,40000,4.9,0,N,0,854,22,18
2005,cana,120,120,4200,126,35000,-5.3,-12.5,EN,0,885,19,7
2006,cana,125,125,4375,153,35000,-3.5,0,LN,0,896,30,24
2007,cana,125,125,4375,153,35000,-1.6,0,EN,0,949,11,0
2008,cana,125,125,4375,219,35000,-0.4,0,LN,1,644,20,25
2009,cana,125,125,4375,306,35000,1.5,0,LN,0,1000,19,26
2010,cana,125,125,4375,306,35000,6.5,0,EN,1,839,13,9
2011,cana,125,125,4375,306,35000,14.3,0,LN,1,1046,16,7
2012,cana,180,160,4000,280,25000,-12.4,-28.6,LN,0,1055,21,2
2013,cana,100,80,2000,178,25000,-7.3,0,N,0,669,14,22
2014,cana,100,80,1680,168,21000,-19.2,-16,N,0,833,15,7
2015,cana,100,100,3000,480,30000,10.9,42.9,EN,0,578,30,25
2016,cana,150,150,4500,810,30000,4.4,0,EN,1,563,18,53
2017,cana,27,27,405,63,15000,-52.8,-50,N,0,680,20,23
2018,cana,27,27,810,130,30000,-11.5,100,LN,0,743,22,18
2019,cana,270,270,10800,1782,40000,12,33.3,EN,0,635,18,30
2020,cana,226,226,8814,1340,39000,6.7,-2.5,EN,0,832,16,39
2021,cana,180,180,6300,1172,35000,-5,-10.3,LN,0,754,17,14
2022,cana,150,150,5400,1028,36000,-1.5,2.9,LN,0,1071,22,8
2023,cana,125,125,4750,926,38000,6.4,5.6,LN,0,697,16,11
2024,cana,125,125,4125,825,33000,-3.6,-13.2,EN,1,759,14,65
1997,feijao,250,250,75,55,300,26.5,,N,0,937,19,4
1998,feijao,390,390,81,97,208,-36.1,-30.8,EN,1,701,16,31
1999,feijao,390,390,81,102,208,-46.5,0,LN,1,1000,15,10
