ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,300,450,0,1500,12.1,,LN,1,,,
1975,arroz,,200,250,0,1250,-10.8,-16.7,N,0,,,
1976,arroz,,1034,1468,0,1420,-3.2,13.6,LN,0,,,
1977,arroz,,484,767,0,1585,3.2,11.6,EN,0,,,
1978,arroz,,600,524,0,873,-45.6,-44.9,EN,0,,,
1979,arroz,,424,555,0,1309,-21.9,49.9,N,0,,,
1980,arroz,,164,296,0,1805,3.1,37.9,EN,0,,,
1981,arroz,,222,414,0,1865,2.3,3.3,N,0,787,10,1
1982,arroz,,210,431,0,2052,8,10.1,N,0,908,10,0
1983,arroz,,210,430,0,2048,3.6,-0.2,EN,1,1337,6,0
1984,arroz,,200,384,0,1920,-6.2,-6.2,LN,0,811,13,6
1985,arroz,,120,252,0,2100,-0.6,9.4,LN,0,787,14,1
1986,arroz,,320,576,0,1800,-17.2,-14.3,N,0,807,18,2
1987,arroz,,300,720,0,2400,7.6,33.3,EN,1,899,11,2
1988,arroz,200,200,600,0,3000,31.4,25,EN,0,880,12,5
1989,arroz,150,150,360,3e-04,2400,2.7,-20,LN,1,1166,10,0
1990,arroz,200,200,300,0.0011,1500,-37,-37.5,N,0,966,11,0
1991,arroz,50,50,120,0.0026,2400,-0.1,60,EN,0,1183,11,3
1992,arroz,100,100,240,0.1309,2400,-0.5,0,EN,1,963,14,1
1993,arroz,80,80,192,0.488,2400,-1.1,0,EN,0,1129,11,2
1994,arroz,80,80,192,42,2400,-1.6,0,N,0,685,11,2
1995,arroz,100,100,240,36,2400,-1.3,0,EN,0,1077,9,9
1996,arroz,100,100,240,52,2400,-0.4,0,LN,0,1067,13,6
1997,arroz,70,70,168,29,2400,1.1,0,N,0,996,10,0
1998,arroz,35,35,84,35,2400,4.3,0,EN,1,974,7,13
1999,arroz,25,25,60,25,2400,8.8,0,LN,1,1157,8,4
2000,arroz,150,150,150,39,1000,-53,-58.3,LN,1,729,9,2
2001,arroz,100,100,185,64,1850,-8.9,85,LN,0,897,8,4
2002,arroz,100,100,185,67,1850,-5.4,0,N,0,1025,8,0
2003,arroz,10,10,18,15,1800,-8.7,-2.7,EN,1,871,9,19
2004,arroz,110,110,220,207,2000,-2.6,11.1,N,0,818,8,6
2005,arroz,120,120,264,130,2200,-1,10,EN,0,812,14,0
2006,arroz,80,80,144,76,1800,-27.2,-18.2,LN,0,962,11,3
2007,arroz,80,80,144,69,1800,-35.4,0,EN,0,938,11,1
2008,arroz,3,3,8,4,2667,-15.9,48.1,LN,1,915,14,6
2009,arroz,4,4,20,11,5000,38,87.5,LN,0,684,10,1
2010,arroz,5,5,25,12,5000,20.6,0,EN,1,1093,8,0
2011,arroz,5,5,24,12,4800,1.4,-4,LN,1,1003,12,0
1974,cana,,3000,240000,0,80000,-5.3,,LN,1,,,
1975,cana,,2352,188160,0,80000,-6.8,0,N,0,,,
1976,cana,,1500,150000,0,1e+05,15,25,LN,0,,,
1977,cana,,1500,120000,0,80000,-9.1,-20,EN,0,,,
1978,cana,,3100,3e+05,0,96774,9,21,EN,0,,,
1979,cana,,2400,234193,0,97580,9.1,0.8,N,0,,,
1980,cana,,2500,250000,0,1e+05,11.1,2.5,EN,0,,,
1981,cana,,2779,251627,0,90546,0.2,-9.5,N,0,787,10,1
1982,cana,,3600,252000,0,70000,-22.7,-22.7,N,0,908,10,0
1983,cana,,3850,365750,0,95000,4.6,35.7,EN,1,1337,6,0
1984,cana,,4100,369000,0,90000,-0.6,-5.3,LN,0,811,13,6
1985,cana,,4400,374000,0,85000,-5.5,-5.6,LN,0,787,14,1
1986,cana,,5000,4e+05,0,80000,-10.7,-5.9,N,0,807,18,2
1987,cana,,5500,495000,1e-04,90000,-0.1,12.5,EN,1,899,11,2
1988,cana,6500,6500,650000,7e-04,1e+05,9.9,11.1,EN,0,880,12,5
1989,cana,6000,6000,540000,0.0175,90000,-2.2,-10,LN,1,1166,10,0
1990,cana,6000,6000,540000,0.1375,90000,-2.8,0,N,0,966,11,0
1991,cana,6000,6000,540000,1.5316,90000,-3.3,0,EN,0,1183,11,3
1992,cana,5000,5000,490000,5.7018,98000,4.7,8.9,EN,1,963,14,1
1993,cana,5000,5000,490000,238.0509,98000,4.6,0,EN,0,1129,11,2
1994,cana,4000,4000,380000,3420,95000,2.1,-3.1,N,0,685,11,2
1995,cana,3600,3600,342000,3762,95000,3.2,0,EN,0,1077,9,9
1996,cana,3600,3600,324000,4536,90000,-1.2,-5.3,LN,0,1067,13,6
1997,cana,3600,3600,288000,4896,80000,-10.9,-11.1,N,0,996,10,0
1998,cana,3450,3450,310500,4347,90000,2.1,12.5,EN,1,974,7,13
1999,cana,3400,3400,306000,3366,90000,3.6,0,LN,1,1157,8,4
2000,cana,3722,3722,558300,9960,150000,74.3,66.7,LN,1,729,9,2
2001,cana,3700,3700,3e+05,7419,81081,-4.9,-45.9,LN,0,897,8,4
2002,cana,3400,3400,278800,8495,82000,-3,1.1,N,0,1025,8,0
2003,cana,3900,3900,319800,12792,82000,-2.8,0,EN,1,871,9,19
2004,cana,4200,4200,395048,11851,94059,10.7,14.7,N,0,818,8,6
2005,cana,4935,4935,392153,10980,79464,-7.7,-15.5,EN,0,812,14,0
2006,cana,5000,5000,450000,14580,90000,3.5,13.3,LN,0,962,11,3
2007,cana,6000,6000,480000,15360,80000,-8.9,-11.1,EN,0,938,11,1
2008,cana,6000,6000,6e+05,19440,1e+05,12.2,25,LN,1,915,14,6
2009,cana,5000,5000,4e+05,14000,80000,-10.9,-20,LN,0,684,10,1
2010,cana,5000,5000,476190,19047,95238,6.4,19,EN,1,1093,8,0
2011,cana,5000,5000,476190,19048,95238,7.2,0,LN,1,1003,12,0
2012,cana,5500,5500,495000,27086,90000,2.1,-5.5,LN,0,915,10,3
2013,cana,7500,7500,660000,38940,88000,0.9,-2.2,LN,0,935,10,4
2014,cana,13200,13200,660000,36300,50000,-41.9,-43.2,N,0,372,16,18
2015,cana,13200,13200,1056000,55968,80000,-6,60,EN,0,897,18,17
2016,cana,13200,13200,1056000,72410,80000,-5.2,0,EN,1,1072,10,3
2017,cana,13200,13200,1056000,48576,80000,-4.3,0,LN,0,864,8,5
2018,cana,13200,13200,1056000,40128,80000,-3.5,0,LN,0,785,11,6
2019,cana,13200,13200,1056000,66876,80000,-2.7,0,EN,0,960,9,8
2020,cana,13200,13200,1056000,77827,80000,-1.9,0,N,0,899,15,9
2021,cana,13200,13200,1188000,106920,90000,11.1,12.5,LN,1,648,9,5
2022,cana,13200,13200,1056000,158400,80000,-0.6,-11.1,LN,0,854,15,2
2023,cana,13200,13200,1056000,200640,80000,-0.1,0,LN,0,984,7,1
2024,cana,13400,13400,1072000,155440,80000,0.4,0,EN,1,727,10,24
1974,feijao,,750,600,0,800,-11.6,,LN,1,,,
1975,feijao,,380,291,0,766,-17.1,-4.3,N,0,,,
1976,feijao,,700,744,0,1063,13.3,38.8,LN,0,,,
1977,feijao,,350,420,0,1200,26.8,12.9,EN,0,,,
1978,feijao,,1343,607,0,452,-52.3,-62.3,EN,0,,,
1979,feijao,,770,891,0,1157,22.5,156,N,0,,,
1980,feijao,,1112,1244,0,1119,19.1,-3.3,EN,0,,,
1981,feijao,,1200,1250,0,1042,12.3,-6.9,N,0,787,10,1
1982,feijao,,1602,1225,0,765,-15.9,-26.6,N,0,908,10,0
1983,feijao,,1279,1501,0,1174,31.3,53.5,EN,1,1337,6,0
1984,feijao,,1500,1422,0,948,9.3,-19.2,LN,0,811,13,6
1985,feijao,,1120,955,0,853,2.9,-10.1,LN,0,787,14,1
1986,feijao,,600,324,0,540,-32.7,-36.7,N,0,807,18,2
1987,feijao,,400,228,0,570,-28.5,5.6,EN,1,899,11,2
1988,feijao,536,536,486,0,907,13.5,59.1,EN,0,880,12,5
1989,feijao,270,270,199,4e-04,737,-8.3,-18.7,LN,1,1166,10,0
1990,feijao,300,300,204,0.0027,680,-16.8,-7.7,N,0,966,11,0
1991,feijao,250,250,240,0.0087,960,14.3,41.2,EN,0,1183,11,3
1992,feijao,200,200,204,0.1228,1020,18,6.2,EN,1,963,14,1
1993,feijao,450,450,432,4.9891,960,8.5,-5.9,EN,0,1129,11,2
1994,feijao,500,500,648,577,1296,42.6,35,N,0,685,11,2
1995,feijao,450,450,294,132,653,-30.7,-49.6,EN,0,1077,9,9
1996,feijao,180,180,173,116,961,-2,47.1,LN,0,1067,13,6
1997,feijao,280,280,269,143,961,-5.9,0,N,0,996,10,0
1998,feijao,600,600,576,314,960,-10.4,-0.1,EN,1,974,7,13
1999,feijao,590,590,587,382,995,-13.1,3.6,LN,1,1157,8,4
2000,feijao,1050,1050,2070,1374,1971,59.9,98.2,LN,1,729,9,2
2001,feijao,600,600,720,655,1200,-8.6,-39.1,LN,0,897,8,4
2002,feijao,600,600,900,1024,1500,7.4,25,N,0,1025,8,0
2003,feijao,250,250,420,536,1680,12.4,12,EN,1,871,9,19
2004,feijao,230,230,398,507,1730,9.8,3,N,0,818,8,6
2005,feijao,320,320,464,622,1450,-11.4,-16.2,EN,0,812,14,0
2006,feijao,150,150,270,311,1800,6.3,24.1,LN,0,962,11,3
2007,feijao,20,20,60,72,3000,71.9,66.7,EN,0,938,11,1
2008,feijao,58,58,98,123,1690,-5.9,-43.7,LN,1,915,14,6
2009,feijao,50,50,135,169,2700,46.6,59.8,LN,0,684,10,1
2010,feijao,36,36,63,90,1750,-6.6,-35.2,EN,1,1093,8,0
2011,feijao,72,72,126,171,1750,-7.4,0,LN,1,1003,12,0
2012,feijao,80,80,161,319,2012,6,15,LN,0,915,10,3
2013,feijao,50,50,100,250,2000,5.6,-0.6,LN,0,935,10,4
2015,feijao,220,100,200,380,2000,8.7,,EN,0,897,18,17
2016,feijao,240,240,626,2346,2608,45.1,30.4,EN,1,1072,10,3
2018,feijao,350,350,646,1311,1846,9.7,,LN,0,785,11,6
2019,feijao,230,230,247,939,1074,-33.3,-41.8,EN,0,960,9,8
2020,feijao,170,170,185,838,1088,-28.8,1.3,N,0,899,15,9
2021,feijao,230,230,369,1771,1604,11.7,47.4,LN,1,648,9,5
2022,feijao,230,230,271,1057,1178,-11.5,-26.6,LN,0,854,15,2
2023,feijao,230,230,273,1037,1187,-2.5,0.7,LN,0,984,7,1
2024,feijao,80,80,102,306,1275,16.7,7.4,EN,1,727,10,24
1974,milho,,3000,5400,0,1800,-3.2,,LN,1,,,
1975,milho,,1200,2520,0,2100,6.9,16.7,N,0,,,
1976,milho,,2420,5082,0,2100,1.8,0,LN,0,,,
1977,milho,,1828,4097,0,2241,4.2,6.7,EN,0,,,
1978,milho,,1700,3041,0,1789,-19.8,-20.2,EN,0,,,
1979,milho,,1408,3164,0,2247,-2.3,25.6,N,0,,,
1980,milho,,1161,2831,0,2438,3.2,8.5,EN,0,,,
1981,milho,,1432,3745,0,2615,8.2,7.3,N,0,787,10,1
1982,milho,,1500,3600,0,2400,-2.5,-8.2,N,0,908,10,0
1983,milho,,1500,4500,0,3000,20,25,EN,1,1337,6,0
1984,milho,,1000,2700,0,2700,6.8,-10,LN,0,811,13,6
1985,milho,,1200,2520,0,2100,-17.6,-22.2,LN,0,787,14,1
1986,milho,,1600,2880,0,1800,-29.7,-14.3,N,0,807,18,2
1987,milho,,1800,4860,0,2700,5.9,50,EN,1,899,11,2
1988,milho,2000,2000,6000,1e-04,3000,18.9,11.1,EN,0,880,12,5
1989,milho,1500,1500,4950,5e-04,3300,31.5,10,LN,1,1166,10,0
1990,milho,2000,2000,3600,0.0144,1800,-28.3,-45.5,N,0,966,11,0
1991,milho,2500,2500,5760,0.1047,2304,-8.4,28,EN,0,1183,11,3
1992,milho,2000,2000,6000,2.1818,3000,19,30.2,EN,1,963,14,1
1993,milho,1700,1700,2400,23.5636,1412,-43.1,-52.9,EN,0,1129,11,2
1994,milho,1600,1600,3840,461,2400,-0.6,70,N,0,685,11,2
1995,milho,1700,1700,6460,646,3800,57.4,58.3,EN,0,1077,9,9
1996,milho,1200,1200,3600,468,3000,20.8,-21.1,LN,0,1067,13,6
1997,milho,1500,1500,3600,432,2400,-6.8,-20,N,0,996,10,0
1998,milho,1540,1540,3696,462,2400,-11.2,0,EN,1,974,7,13
1999,milho,2000,2000,3600,551,1800,-38.1,-25,LN,1,1157,8,4
2000,milho,3200,3200,9500,2043,2969,-6.6,64.9,LN,1,729,9,2
2001,milho,2000,2000,4625,735,2312,-33.3,-22.1,LN,0,897,8,4
2002,milho,2200,2200,9350,2504,4250,14.5,83.8,N,0,1025,8,0
2003,milho,2000,2000,9350,2104,4675,17.7,10,EN,1,871,9,19
2004,milho,2000,2000,9350,2627,4675,9.5,0,N,0,818,8,6
2005,milho,2000,2000,9350,2599,4675,4,0,EN,0,812,14,0
