ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,968,968,1258,6.5142,1300,12.4,,N,0,1750,4,0
1994,arroz,2000,2000,2400,336,1200,-1.7,-7.7,N,0,1870,5,3
1995,arroz,2000,2000,2400,312,1200,-5.9,0,EN,0,1663,4,13
1996,arroz,560,560,672,114,1200,-8.9,0,LN,0,1662,3,13
1997,arroz,585,585,702,125,1200,-10.8,0,N,0,2157,3,0
1998,arroz,614,614,737,170,1200,-11.5,0,EN,1,1670,4,27
1999,arroz,307,307,491,123,1599,16.9,33.2,LN,1,1682,4,22
2000,arroz,537,537,1063,223,1980,45.2,23.8,LN,1,1655,6,20
2001,arroz,483,483,956,287,1979,54.4,0,LN,0,2022,3,9
2002,arroz,433,433,520,182,1201,1.1,-39.3,N,0,1962,4,23
2003,arroz,690,690,621,292,900,-16.6,-25.1,EN,0,1941,4,12
2004,arroz,790,790,711,353,900,-7.4,0,N,0,1764,4,9
2005,arroz,869,869,782,289,900,-2.4,0,EN,0,1908,4,17
2006,arroz,300,300,270,108,900,1.1,0,LN,0,1624,3,30
2007,arroz,700,700,630,277,900,-0.9,0,EN,0,1679,4,29
2008,arroz,700,700,630,350,900,-4.5,0,LN,1,1795,3,14
2009,arroz,700,700,840,521,1200,23.8,33.3,LN,0,1937,5,13
2010,arroz,500,500,480,278,960,-4,-20,EN,1,1649,4,15
2011,arroz,550,550,528,216,960,-5.2,0,LN,1,1547,3,21
2012,arroz,275,275,275,165,1000,-2.8,4.2,LN,0,1850,3,6
2013,arroz,65,65,124,67,1908,89.7,90.8,N,0,1765,3,20
2014,arroz,90,90,108,69,1200,16,-37.1,N,0,1998,2,4
2015,arroz,10,10,9,7,900,-24.6,-25,EN,0,1866,2,8
2016,arroz,1500,1500,1800,1212,1200,-14.1,33.3,EN,1,1551,6,52
2017,arroz,1500,1500,4650,3023,3100,79.1,158.3,N,0,1390,6,18
2018,arroz,330,330,396,251,1200,-42.2,-61.3,LN,0,1873,2,13
2019,arroz,800,800,2400,1520,3000,27.6,150,EN,0,1776,5,13
2020,arroz,1600,1600,4800,4406,3000,15,0,EN,0,1973,3,7
2021,arroz,500,500,1500,1185,3000,6.4,0,LN,0,1792,4,22
2022,arroz,4000,4000,12000,16000,3000,-0.1,0,LN,0,1897,5,16
2023,arroz,4020,4020,12462,17135,3100,-1,3.3,LN,0,1564,7,15
2024,arroz,4220,4220,13082,23046,3100,-3.9,0,EN,1,1301,3,51
1993,cana,50,50,2500,2.3393,50000,7.1,,N,0,1750,4,0
1996,cana,74,74,508,86,6865,-61.8,,LN,0,1662,3,13
1997,cana,78,78,936,168,12000,-15.6,74.8,N,0,2157,3,0
1998,cana,75,75,1125,225,15000,13.7,25,EN,1,1670,4,27
1999,cana,75,75,1125,225,15000,-11,0,LN,1,1682,4,22
2000,cana,75,75,1125,203,15000,-36.1,0,LN,1,1655,6,20
2001,cana,77,77,1159,89,15052,-57.8,0.3,LN,0,2022,3,9
2003,cana,3,3,195,8,65000,17.3,,EN,0,1941,4,12
2004,cana,6,6,393,17,65500,4.6,0.8,N,0,1764,4,9
2005,cana,10,10,641,29,64100,0.2,-2.1,EN,0,1908,4,17
2006,cana,10,10,628,36,62800,-1.3,-2,LN,0,1624,3,30
2007,cana,10,10,603,42,60300,-0.8,-4,EN,0,1679,4,29
2008,cana,10,10,554,40,55400,-3.2,-8.1,LN,1,1795,3,14
2009,cana,10,10,554,22,55400,-1.5,0,LN,0,1937,5,13
2011,cana,15,15,818,240,54533,-7.1,,LN,1,1547,3,21
2013,cana,15,15,975,407,65000,2.8,,N,0,1765,3,20
2014,cana,30,30,1950,819,65000,-1,0,N,0,1998,2,4
2015,cana,70,70,5124,712,73200,7.8,12.6,EN,0,1866,2,8
2016,cana,30,30,1950,291,65000,-7.1,-11.2,EN,1,1551,6,52
2017,cana,30,30,1950,291,65000,-7.7,0,N,0,1390,6,18
2018,cana,50,50,4000,768,80000,17.8,23.1,LN,0,1873,2,13
2019,cana,55,55,4000,772,72727,14.6,-9.1,EN,0,1776,5,13
2020,cana,40,40,1260,134,31500,-45.8,-56.7,EN,0,1973,3,7
2021,cana,25,25,935,307,37400,-29.1,18.7,LN,0,1792,4,22
2022,cana,50,50,2000,1000,40000,-14.3,7,LN,0,1897,5,16
2023,cana,63,63,2394,1077,38000,-5,-5,LN,0,1564,7,15
2024,cana,50,50,2000,975,40000,21.4,5.3,EN,1,1301,3,51
1993,feijao,125,125,75,0.9073,600,-1.5,,N,0,1750,4,0
1994,feijao,125,125,75,36,600,5.3,0,N,0,1870,5,3
1995,feijao,125,125,37,13,296,-45.2,-50.7,EN,0,1663,4,13
1996,feijao,45,45,23,11,511,-1.6,72.7,LN,0,1662,3,13
1997,feijao,47,47,24,11,511,0.7,-0.1,N,0,2157,3,0
1998,feijao,49,49,20,13,408,-18.6,-20.1,EN,1,1670,4,27
1999,feijao,75,75,30,18,400,-21.7,-2,LN,1,1682,4,22
2000,feijao,50,50,30,16,600,14.1,50,LN,1,1655,6,20
2001,feijao,40,40,24,11,600,11.2,0,LN,0,2022,3,9
2002,feijao,10,10,5,6,500,-9,-16.7,N,0,1962,4,23
2003,feijao,11,11,7,10,636,18.1,27.3,EN,0,1941,4,12
2004,feijao,200,200,96,87,480,-8.2,-24.6,N,0,1764,4,9
2005,feijao,200,200,40,43,200,-60.4,-58.3,EN,0,1908,4,17
2006,feijao,102,102,49,53,480,-0.8,140.2,LN,0,1624,3,30
2007,feijao,102,102,49,64,480,1.1,0,EN,0,1679,4,29
2008,feijao,102,102,49,77,480,-0.3,0,LN,1,1795,3,14
2009,feijao,107,107,51,66,477,-3.5,-0.8,LN,0,1937,5,13
2010,feijao,107,107,2,7,19,-96.4,-96.1,EN,1,1649,4,15
2011,feijao,148,148,18,35,122,-77.8,200,LN,1,1547,3,21
2012,feijao,148,148,89,172,601,6,200,LN,0,1850,3,6
2013,feijao,1,,,,,,,N,0,1765,3,20
2014,feijao,10,10,6,18,600,-0.1,,N,0,1998,2,4
2016,feijao,20,20,12,28,600,-0.3,,EN,1,1551,6,52
2017,feijao,20,20,12,44,600,0,0,N,0,1390,6,18
2018,feijao,20,20,12,43,600,0,0,LN,0,1873,2,13
2019,feijao,20,20,12,43,600,0,0,EN,0,1776,5,13
2020,feijao,20,20,12,42,600,-0.3,0,EN,0,1973,3,7
2021,feijao,20,20,12,34,600,-0.6,0,LN,0,1792,4,22
2022,feijao,30,30,14,39,467,-23,-22.2,LN,0,1897,5,16
2023,feijao,33,33,25,117,758,24.3,62.3,LN,0,1564,7,15
