ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,2,2,0,1000,-0.2,,LN,1,,,
1975,arroz,,2,3,0,1500,36.5,50,LN,0,,,
1976,arroz,,2,3,0,1500,27.4,0,LN,1,,,
1977,arroz,,90,84,0,933,-24.6,-37.8,EN,0,,,
1978,arroz,,90,117,0,1300,1.6,39.3,EN,0,,,
1979,arroz,,90,117,0,1300,0,0,N,0,,,
1980,arroz,,93,121,0,1301,0.1,0.1,EN,0,,,
1981,arroz,,80,104,0,1300,0,-0.1,N,0,1499,8,0
1982,arroz,,50,65,0,1300,0,0,N,0,1663,9,0
1983,arroz,,20,26,0,1300,0.5,0,EN,1,1716,8,0
1984,arroz,,20,26,0,1300,0.2,0,LN,0,1084,7,1
1985,arroz,,20,26,0,1300,-2.4,0,LN,0,1343,11,0
1986,arroz,,1,1,0,1000,-31,-23.1,N,0,1436,6,1
1987,arroz,,1,1,0,1000,-36.9,0,EN,0,1229,10,2
1988,arroz,16,16,29,0,1812,4.2,81.2,EN,0,1072,12,1
1989,arroz,16,16,29,0,1812,0.9,0,LN,1,1310,6,0
1990,arroz,16,16,29,2e-04,1812,0,0,N,0,1000,9,3
1991,arroz,16,16,29,0.0023,1812,0.2,0,N,0,1261,6,0
1992,arroz,15,15,27,0.0088,1800,0.2,-0.7,EN,1,998,8,0
1993,arroz,15,15,27,0.216,1800,-0.3,0,N,0,1083,5,0
1994,arroz,15,15,27,5,1800,-3.1,0,N,0,873,9,0
1995,arroz,15,15,27,5,1800,-7.1,0,EN,0,1298,6,4
1997,arroz,15,15,33,10,2200,0.6,,N,0,1477,8,0
1974,feijao,,17,8,0,471,-15.2,,LN,1,,,
1975,feijao,,25,16,0,640,16.4,36,LN,0,,,
1976,feijao,,26,16,0,615,12.6,-3.8,LN,1,,,
1977,feijao,,26,10,0,385,-29.5,-37.5,EN,0,,,
1978,feijao,,94,48,0,511,-6.5,32.8,EN,0,,,
1979,feijao,,55,31,0,564,2.6,10.4,N,0,,,
1980,feijao,,105,57,0,543,-2,-3.7,EN,0,,,
1981,feijao,,110,60,0,545,-2.6,0.5,N,0,1499,8,0
1982,feijao,,110,80,0,727,27.9,33.3,N,0,1663,9,0
1983,feijao,,100,16,0,160,-72.4,-78,EN,1,1716,8,0
1984,feijao,,50,30,0,600,1.3,200,LN,0,1084,7,1
1985,feijao,,50,30,0,600,-1.8,0,LN,0,1343,11,0
1986,feijao,,62,40,0,645,1.9,7.5,N,0,1436,6,1
1987,feijao,,50,33,0,660,1,2.3,EN,0,1229,10,2
1988,feijao,45,45,30,0,667,-1.7,1,EN,0,1072,12,1
1989,feijao,45,45,30,0,667,-5.7,0,LN,1,1310,6,0
1990,feijao,41,41,39,5e-04,951,30.5,42.7,N,0,1000,9,3
1991,feijao,40,40,62,0.0045,1550,108.7,62.9,N,0,1261,6,0
1992,feijao,35,31,25,0.0168,806,7,-48,EN,1,998,8,0
