ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,50,40,0,800,-10.5,,LN,1,,,
1975,arroz,,150,180,0,1200,57.9,50,N,0,,,
1976,arroz,,200,144,0,720,8,-40,LN,0,,,
1977,arroz,,250,200,0,800,27.9,11.1,EN,0,,,
1978,arroz,,286,108,0,378,-39.4,-52.8,EN,0,,,
1979,arroz,,306,107,0,350,-46,-7.4,N,0,,,
1980,arroz,,442,207,0,468,-34.6,33.9,EN,0,,,
1981,arroz,,490,165,0,337,-59.3,-28.1,N,0,697,31,43
1982,arroz,,540,123,0,228,-75.9,-32.4,N,0,509,20,54
1983,arroz,,165,19,0,115,-89.9,-49.4,EN,1,339,26,95
1984,arroz,,288,327,0,1135,-20.5,200,LN,0,585,45,73
1985,arroz,,280,766,0,2736,66.9,140.9,LN,0,789,16,60
1986,arroz,,280,824,0,2943,65.4,7.6,N,0,821,25,33
1987,arroz,,322,627,0,1947,1.6,-33.8,EN,1,676,12,24
1988,arroz,410,410,1142,0,2785,39.4,43,EN,0,610,29,47
1989,arroz,450,450,1004,4e-04,2231,14.2,-19.9,LN,1,637,12,15
1990,arroz,585,585,404,0.0029,691,-62.2,-69,N,0,693,15,14
1991,arroz,643,643,1283,0.0401,1995,16.5,188.9,EN,0,601,16,36
1992,arroz,643,643,177,0.0805,275,-82.4,-86.2,EN,1,524,31,43
1993,arroz,220,160,18,0.2422,112,-91.7,-59.1,EN,0,405,58,67
1994,arroz,220,140,380,68,2714,124.3,200,N,0,716,39,46
1995,arroz,220,220,604,121,2745,131.2,1.1,EN,0,583,31,50
1996,arroz,121,121,107,38,884,-25.4,-67.8,LN,0,660,21,52
1997,arroz,110,110,105,24,955,-20.1,7.9,N,0,514,28,58
1998,arroz,150,120,26,7,217,-82.5,-77.3,EN,1,614,16,70
1999,arroz,150,150,262,70,1747,38.3,200,LN,1,679,44,79
2000,arroz,115,115,230,70,2000,60.6,14.5,LN,1,704,14,47
2001,arroz,115,115,118,45,1026,-15.7,-48.7,LN,0,681,16,32
2002,arroz,125,125,61,24,488,-59.5,-52.4,N,0,579,16,76
2003,arroz,130,130,260,153,2000,61.9,200,EN,1,668,24,82
2004,arroz,125,125,188,150,1504,16.4,-24.8,N,0,972,33,85
2005,arroz,125,125,75,53,600,-54.4,-60.1,EN,0,530,23,93
2006,arroz,120,36,45,23,1250,-3.6,108.3,LN,0,576,30,77
2007,arroz,60,60,45,26,750,-40.7,-40,EN,0,541,15,83
2008,arroz,20,20,35,28,1750,45.3,133.3,LN,1,656,52,83
2009,arroz,40,40,100,70,2500,122.3,42.9,LN,0,567,19,81
2010,arroz,38,38,11,6,289,-72.6,-88.4,EN,1,498,13,100
2011,arroz,20,20,50,33,2500,149.1,200,LN,1,716,11,57
2012,arroz,30,30,16,11,533,-43.6,-78.7,LN,0,412,16,91
2013,arroz,20,8,2,2,250,-72,-53.1,LN,0,417,19,116
2014,arroz,18,5,1,1,200,-76.2,-20,N,0,408,26,88
2015,arroz,4,4,4,4,1000,27.1,200,EN,0,617,20,93
2016,arroz,4,1,1,1,1000,35.9,0,EN,1,590,20,113
2017,arroz,5,5,2,2,400,-42.2,-60,LN,0,390,16,102
2018,arroz,4,4,4,4,1000,53.5,150,LN,0,551,30,86
1974,cana,,70,1540,0,22000,-54.2,,LN,1,,,
1975,cana,,70,1540,0,22000,-54.2,0,N,0,,,
1983,cana,,15,420,0,28000,-41.7,,EN,1,339,26,95
1984,cana,,15,720,0,48000,0,71.4,LN,0,585,45,73
1985,cana,,15,720,0,48000,0,0,LN,0,789,16,60
1986,cana,,15,720,0,48000,0,0,N,0,821,25,33
1987,cana,,12,461,0,38417,-20,-20,EN,1,676,12,24
1989,cana,5,5,240,0,48000,0,,LN,1,637,12,15
1990,cana,5,5,240,0,48000,0,0,N,0,693,15,14
1991,cana,5,5,240,2e-04,48000,0,0,EN,0,601,16,36
1992,cana,5,5,240,0.0218,48000,0,0,EN,1,524,31,43
1993,cana,5,5,240,0.5236,48000,0,0,EN,0,405,58,67
1994,cana,10,10,480,13,48000,0,0,N,0,716,39,46
1995,cana,5,5,240,10,48000,0,0,EN,0,583,31,50
1996,cana,8,8,141,3,17625,-63.3,-63.3,LN,0,660,21,52
1997,cana,6,6,288,12,48000,0,172.3,N,0,514,28,58
1998,cana,8,8,326,11,40750,-15.1,-15.1,EN,1,614,16,70
1999,cana,5,5,240,10,48000,0,17.8,LN,1,679,44,79
2000,cana,5,5,240,10,48000,0,0,LN,1,704,14,47
2001,cana,5,5,240,11,48000,0,0,LN,0,681,16,32
2002,cana,5,5,240,11,48000,0,0,N,0,579,16,76
2003,cana,10,10,480,30,48000,0,0,EN,1,668,24,82
2004,cana,10,10,480,37,48000,0,0,N,0,972,33,85
2005,cana,10,10,480,43,48000,0,0,EN,0,530,23,93
2006,cana,12,12,576,46,48000,0,0,LN,0,576,30,77
2007,cana,12,12,576,47,48000,0,0,EN,0,541,15,83
2008,cana,12,12,576,43,48000,0,0,LN,1,656,52,83
2009,cana,12,12,576,55,48000,0,0,LN,0,567,19,81
2010,cana,14,14,672,55,48000,0,0,EN,1,498,13,100
2011,cana,4,4,192,17,48000,0,0,LN,1,716,11,57
2012,cana,4,4,192,18,48000,0,0,LN,0,412,16,91
1974,feijao,,1426,420,0,295,2.3,,LN,1,,,
1975,feijao,,1000,360,0,360,33.8,22.2,N,0,,,
1976,feijao,,640,138,0,216,-14.5,-40.1,LN,0,,,
1977,feijao,,700,70,0,100,-58,-53.6,EN,0,,,
1978,feijao,,751,254,0,338,49.4,200,EN,0,,,
1979,feijao,,720,190,0,264,21.5,-22,N,0,,,
1980,feijao,,1025,89,0,87,-58.5,-67.1,EN,0,,,
1981,feijao,,1310,160,0,122,-40.1,40.7,N,0,697,31,43
1982,feijao,,1370,241,0,176,-12.5,44,N,0,509,20,54
1983,feijao,,806,106,0,132,-33.8,-25.2,EN,1,339,26,95
1984,feijao,,1036,409,0,395,96.7,200,LN,0,585,45,73
1985,feijao,,1070,148,0,138,-33.2,-65,LN,0,789,16,60
