ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
2001,arroz,2,2,1,0,500,,,LN,0,1193,9,0
2002,arroz,2,2,1,0,500,,0,N,0,737,8,3
2003,arroz,2,2,1,1,500,,0,EN,0,1168,6,0
2004,arroz,2,0,0,0,,,,N,0,910,6,2
2005,arroz,2,,,,,,,EN,0,616,12,7
2006,arroz,2,2,2,1,1000,,,LN,0,838,7,11
2007,arroz,2,2,2,1,1000,,0,EN,0,803,7,4
2008,arroz,2,2,2,1,1000,,0,LN,1,833,11,0
2009,arroz,2,2,2,1,1000,,0,LN,0,1064,6,1
2010,arroz,2,2,2,1,1000,,0,EN,1,1101,9,5
2011,arroz,2,2,2,1,1000,,0,LN,1,522,11,0
2001,cana,22,22,572,51,26000,13.6,,LN,0,1193,9,0
2002,cana,28,28,504,60,18000,-12.5,-30.8,N,0,737,8,3
2003,cana,28,28,504,66,18000,-10,0,EN,0,1168,6,0
2004,cana,28,28,504,50,18000,-15,0,N,0,910,6,2
2005,cana,28,28,252,26,9000,-61.8,-50,EN,0,616,12,7
2006,cana,28,28,840,116,30000,6.5,200,LN,0,838,7,11
2007,cana,28,28,840,110,30000,-4.7,0,EN,0,803,7,4
2008,cana,28,28,980,59,35000,2.8,16.7,LN,1,833,11,0
2009,cana,28,28,980,78,35000,-0.5,0,LN,0,1064,6,1
2010,cana,28,28,980,107,35000,1.2,0,EN,1,1101,9,5
2011,cana,28,28,980,118,35000,5.1,0,LN,1,522,11,0
2012,cana,5,5,150,18,30000,-4.5,-14.3,LN,0,477,12,4
2013,cana,5,5,150,18,30000,-3.9,0,N,0,880,15,5
2014,cana,5,5,150,17,30000,-5,0,N,0,1060,7,16
2015,cana,5,5,175,23,35000,5.2,16.7,EN,0,777,9,1
2016,cana,5,5,175,19,35000,2.5,0,EN,1,1055,17,2
2017,cana,5,5,175,26,35000,2,0,N,0,905,9,0
2018,cana,5,5,150,15,30000,-7.6,-14.3,LN,0,791,10,1
2019,cana,5,5,167,20,33400,11.1,11.3,EN,0,945,10,5
2020,cana,4,4,100,12,25000,-10.8,-25.1,EN,0,689,18,16
2021,cana,2,2,50,6,25000,-7.8,0,LN,0,714,22,4
2022,cana,2,2,50,8,25000,-7.4,0,LN,0,656,10,22
2023,cana,2,2,60,11,30000,9,20,LN,0,625,7,12
2001,feijao,42,42,38,31,905,0,,LN,0,1193,9,0
2002,feijao,42,42,38,50,905,0,0,N,0,737,8,3
2003,feijao,42,42,38,45,905,0,0,EN,0,1168,6,0
2004,feijao,42,42,38,38,905,-0.1,0,N,0,910,6,2
2005,feijao,42,42,38,51,905,0,0,EN,0,616,12,7
2006,feijao,42,42,38,44,905,0,0,LN,0,838,7,11
2007,feijao,42,42,38,27,905,-0.4,0,EN,0,803,7,4
2008,feijao,48,48,43,69,896,-3.1,-1,LN,1,833,11,0
2009,feijao,48,48,55,91,1146,20.9,27.9,LN,0,1064,6,1
2010,feijao,48,48,55,58,1146,11.2,0,EN,1,1101,9,5
2011,feijao,48,48,44,53,917,-17.7,-20,LN,1,522,11,0
2012,feijao,48,48,28,33,583,-49.4,-36.4,LN,0,477,12,4
2013,feijao,48,48,57,128,1188,0.9,103.6,N,0,880,15,5
2014,feijao,38,38,45,95,1184,-0.3,-0.3,N,0,1060,7,16
2015,feijao,38,38,45,153,1184,-0.7,0,EN,0,777,9,1
2016,feijao,30,30,36,108,1200,0.7,1.3,EN,1,1055,17,2
2017,feijao,23,23,35,88,1522,28,26.8,N,0,905,9,0
2018,feijao,21,21,25,54,1190,0.7,-21.8,LN,0,791,10,1
2019,feijao,6,6,7,25,1167,-0.6,-2,EN,0,945,10,5
2020,feijao,6,6,7,25,1167,-0.3,0,EN,0,689,18,16
2021,feijao,6,6,6,24,1000,-15,-14.3,LN,0,714,22,4
2022,feijao,6,6,7,28,1167,-2,16.7,LN,0,656,10,22
2023,feijao,6,6,10,45,1667,37.7,42.9,LN,0,625,7,12
2024,feijao,4,4,5,23,1250,0.9,-25,EN,1,1106,5,11
2001,milho,1900,1900,7600,998,4000,-0.5,,LN,0,1193,9,0
2002,milho,1900,1900,6840,1546,3600,-2,-10,N,0,737,8,3
2003,milho,1900,1900,9120,2615,4800,39.2,33.3,EN,0,1168,6,0
2004,milho,1900,1900,4560,1465,2400,-28.2,-50,N,0,910,6,2
2005,milho,700,700,700,231,1000,-70.1,-58.3,EN,0,616,12,7
2006,milho,1400,1400,5040,1081,3600,4.6,200,LN,0,838,7,11
2007,milho,1400,1400,5040,1452,3600,-3,0,EN,0,803,7,4
2008,milho,1050,1050,4410,1767,4200,4.4,16.7,LN,1,833,11,0
2009,milho,1050,1050,4410,1420,4200,0.1,0,LN,0,1064,6,1
2010,milho,1050,1050,4410,1159,4200,-1.8,0,EN,1,1101,9,5
2011,milho,850,850,4080,1703,4800,9.8,14.3,LN,1,522,11,0
2012,milho,750,525,1932,1082,3680,-18.8,-23.3,LN,0,477,12,4
2013,milho,500,500,2500,1010,5000,4.4,35.9,N,0,880,15,5
2014,milho,450,450,2250,1044,5000,-2.3,0,N,0,1060,7,16
2015,milho,450,450,2700,1136,6000,6.8,20,EN,0,777,9,1
2016,milho,380,380,2014,1364,5300,-13.5,-11.7,EN,1,1055,17,2
2017,milho,315,315,2205,847,7000,6.7,32.1,N,0,905,9,0
2018,milho,300,300,2100,1130,7000,3.1,0,LN,0,791,10,1
2019,milho,350,350,2450,1252,7000,3.5,0,EN,0,945,10,5
2020,milho,320,320,1600,1201,5000,-24.3,-28.6,EN,0,689,18,16
2021,milho,330,330,2310,3246,7000,10.7,40,LN,0,714,22,4
2022,milho,330,330,1320,1858,4000,-33.1,-42.9,LN,0,656,10,22
2023,milho,330,330,1617,2047,4900,-11.5,22.5,LN,0,625,7,12
