ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,130,299,0,2300,-5.6,,1432,LN,1,-1.9,,,
1975,arroz,,130,299,0,2300,3.5,0,1442,N,0,-0.2,,,
1976,arroz,,150,345,0,2300,12.5,0,1451,LN,0,-1.1,,,
1977,arroz,,150,300,0,2000,5.3,-13,1460,EN,0,1.1,,,
1978,arroz,,150,30,0,200,-88.8,-90,1470,EN,0,1.1,,,
1979,arroz,,100,55,0,550,-67.7,175,1479,N,0,0.2,,,
1980,arroz,,250,375,0,1500,-8.9,172.7,1489,EN,0,0.7,,,
1981,arroz,,250,588,0,2352,45.6,56.8,1498,N,0,0.2,944,9,0
1982,arroz,,200,216,0,1080,-33.8,-54.1,1508,N,0,0,958,10,0
1983,arroz,,300,750,0,2500,49.3,131.5,1518,EN,1,2.5,1428,12,0
1984,arroz,,280,560,0,2000,15.8,-20,1527,LN,0,-1,854,9,0
1985,arroz,,300,300,0,1000,-43.7,-50,1537,LN,0,-1,905,11,2
1986,arroz,,210,315,0,1500,-16.5,50,1547,N,0,-0.2,772,12,12
1987,arroz,,300,600,0,2000,10.7,33.3,1557,EN,1,1.5,837,18,0
1988,arroz,300,300,600,0,2000,8.6,0,1567,EN,0,0.9,904,10,2
1989,arroz,300,300,600,0,2000,6.9,0,1577,LN,1,-1.9,1035,7,4
1990,arroz,180,180,360,7e-04,2000,7.4,0,1587,N,0,0,891,8,3
1991,arroz,180,180,144,0.0025,800,-56.6,-60,1598,EN,0,0.5,840,17,8
1992,arroz,180,180,360,0.0903,2000,13.6,150,1608,EN,1,2.1,1236,10,2
1993,arroz,180,180,360,0.7724,2000,18.5,0,1618,N,0,0.3,1051,8,2
1994,arroz,180,180,270,34,1500,-12.7,-25,1629,N,0,0.3,993,10,0
1995,arroz,160,160,240,45,1500,-14.9,0,1639,EN,0,1.4,1273,9,3
1996,arroz,126,126,184,33,1460,-20.2,-2.6,1650,LN,0,-0.9,1079,10,6
1997,arroz,100,100,240,39,2400,26,64.3,1660,N,0,-0.3,1407,9,0
1998,arroz,100,100,240,44,2400,20.6,0,1671,EN,1,2.3,1904,5,0
1999,arroz,80,80,144,24,1800,-12.5,-25,1682,LN,1,-1.6,1001,9,3
2000,arroz,60,60,108,20,1800,-13.1,0,1693,LN,1,-1.6,890,12,1
2001,arroz,50,50,125,28,2500,22.7,38.9,1704,LN,0,-0.7,1215,7,2
2002,arroz,50,37,56,17,1514,-21.3,-39.5,1715,N,0,-0.3,751,8,7
2003,arroz,50,50,125,38,2500,42.4,65.2,1726,EN,0,1.2,1428,10,4
2004,arroz,50,50,88,44,1760,15.3,-29.6,1737,N,0,0.3,1132,17,3
2005,arroz,50,,,,,,,,EN,0,0.7,863,11,8
2006,arroz,40,30,18,7,600,-33.1,,1759,LN,0,-0.8,876,9,8
1974,cana,,100,3000,0,30000,-0.4,,22652,LN,1,-1.5,,,
1975,cana,,105,2625,0,25000,-4.5,-16.7,23139,N,0,-0.1,,,
1976,cana,,100,2500,0,25000,7.2,0,23637,LN,0,-1,,,
1977,cana,,150,3750,0,25000,15.6,0,24145,EN,0,1,,,
1978,cana,,150,2250,0,15000,-29,-40,24664,EN,0,0.9,,,
1979,cana,,130,2925,0,22500,3.5,50,25195,N,0,0.2,,,
1980,cana,,200,5000,0,25000,12.2,11.1,25737,EN,0,0.6,,,
1985,cana,,170,3740,0,22000,-13.4,,28626,LN,0,-0.8,905,11,2
1986,cana,,170,5100,0,30000,7.9,36.4,29242,N,0,-0.3,772,12,12
1987,cana,,170,11900,0,70000,160.8,133.3,29870,EN,1,1.6,837,18,0
1996,cana,278,278,5865,235,21097,6,,36176,LN,0,-0.9,1079,10,6
1997,cana,278,278,5865,293,21097,-2.5,0,36954,N,0,-0.2,1407,9,0
1998,cana,280,280,5880,353,21000,-23,-0.5,37749,EN,1,2.2,1904,5,0
1999,cana,80,55,3300,83,60000,65.6,185.7,38560,LN,1,-1.5,1001,9,3
2000,cana,80,50,3000,210,60000,23.9,0,39390,LN,1,-1.7,890,12,1
2001,cana,80,80,4800,106,60000,-6,0,40237,LN,0,-0.6,1215,7,2
1974,feijao,,1262,1514,0,1200,14.1,,797,LN,1,-1.9,,,
1975,feijao,,1850,2475,0,1338,40,11.5,747,N,0,-0.2,,,
1976,feijao,,1650,690,0,418,-51.9,-68.7,701,LN,0,-1.1,,,
1977,feijao,,1500,816,0,544,-31.5,30.1,660,EN,0,1.1,,,
1978,feijao,,910,449,0,493,-32.1,-9.3,624,EN,0,1.1,,,
1979,feijao,,1800,1760,0,978,46,98.2,594,N,0,0.2,,,
1980,feijao,,1864,354,0,190,-69.4,-80.6,570,EN,0,0.7,,,
1981,feijao,,1400,854,0,610,4.7,200,551,N,0,0.2,944,9,0
1982,feijao,,2200,1600,0,727,31.2,19.2,537,N,0,0,958,10,0
1983,feijao,,2900,1224,0,422,-21,-42,527,EN,1,2.5,1428,12,0
1984,feijao,,4100,3240,0,790,50.2,87.2,521,LN,0,-1,854,9,0
1985,feijao,,4700,2970,0,632,19,-20,519,LN,0,-1,905,11,2
1986,feijao,,5310,3156,0,594,10.5,-5.9,519,N,0,-0.2,772,12,12
1987,feijao,,3365,851,0,253,-54.1,-57.4,522,EN,1,1.5,837,18,0
1988,feijao,4500,4500,2625,0,583,1.5,130.7,528,EN,0,0.9,904,10,2
1989,feijao,4800,3000,1824,4e-04,608,1.2,4.2,535,LN,1,-1.9,1035,7,4
1990,feijao,3100,3100,1488,0.0107,480,-22.6,-21.1,544,N,0,0,891,8,3
1991,feijao,3250,2813,844,0.0474,300,-53.3,-37.5,555,EN,0,0.5,840,17,8
1992,feijao,2700,2700,2190,0.8594,811,21,170.3,567,EN,1,2.1,1236,10,2
1993,feijao,1500,1500,1140,21.8905,760,10.3,-6.3,580,N,0,0.3,1051,8,2
