ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,1200,1440,0,1200,35,,856,LN,1,-1.9,,,
1975,arroz,,1200,1008,0,840,-9.3,-30,930,N,0,-0.2,,,
1976,arroz,,1153,871,0,755,-23.5,-10.1,1011,LN,0,-1.1,,,
1977,arroz,,1531,1837,0,1200,11.3,58.8,1102,EN,0,1.1,,,
1978,arroz,,1531,1837,0,1200,0.7,0,1205,EN,0,1.1,,,
1979,arroz,,613,736,0,1201,-9.1,0.1,1323,N,0,0.2,,,
1980,arroz,,344,436,0,1267,-14.2,5.6,1458,EN,0,0.7,,,
1981,arroz,,625,760,0,1216,-26.8,-4.1,1610,N,0,0.2,867,17,4
1982,arroz,,637,1020,0,1601,-13.3,31.7,1779,N,0,0,1072,10,0
1983,arroz,,500,850,0,1700,-18.4,6.2,1961,EN,1,2.5,795,15,14
1984,arroz,,700,2100,0,3000,28.8,76.5,2152,LN,0,-1,760,12,21
1985,arroz,,737,2185,0,2965,15.6,-1.2,2344,LN,0,-1,1259,15,2
1986,arroz,,737,2185,0,2965,5.2,0,2530,N,0,-0.2,705,11,6
1987,arroz,,737,2185,0,2965,-1.6,0,2700,EN,1,1.5,637,12,11
1988,arroz,737,737,2185,0,2965,-4.8,0,2848,EN,0,0.9,797,19,14
1989,arroz,670,670,2025,4e-04,3022,-5.2,1.9,2967,LN,1,-1.9,703,25,6
1990,arroz,570,570,1955,0.0097,3430,6.9,13.5,3056,N,0,0,576,19,18
1991,arroz,570,570,1900,0.0532,3333,4.8,-2.8,3116,EN,0,0.5,1039,14,4
1992,arroz,400,400,1250,0.3655,3125,-2,-6.2,3151,EN,1,2.1,911,13,0
1993,arroz,375,375,1181,7.9451,3149,-3.2,0.8,3167,N,0,0.3,817,28,14
1994,arroz,370,370,1175,343,3176,-4.4,0.8,3169,N,0,0.3,845,16,26
1995,arroz,584,584,1750,625,2997,-12.6,-5.6,3163,EN,0,1.4,643,25,52
1996,arroz,342,342,500,120,1462,-59,-51.2,3150,LN,0,-0.9,892,14,31
1997,arroz,316,316,1199,288,3794,4.4,159.5,3130,N,0,-0.3,1130,10,4
1998,arroz,190,190,720,173,3789,4.7,-0.1,3100,EN,1,2.3,746,18,50
1999,arroz,133,133,503,126,3782,5.8,-0.2,3058,LN,1,-1.6,872,12,42
2000,arroz,133,133,503,121,3782,8.6,0,3002,LN,1,-1.6,805,13,4
2001,arroz,133,133,439,114,3301,1.4,-12.7,2934,LN,0,-0.7,509,23,37
2002,arroz,133,133,503,166,3782,29.1,14.6,2860,N,0,-0.3,891,6,5
2003,arroz,70,70,154,108,2200,-18,-41.8,2785,EN,0,1.2,770,30,14
2004,arroz,120,120,264,185,2200,-10.1,0,2719,N,0,0.3,863,23,4
2005,arroz,70,70,105,84,1500,-33.3,-31.8,2668,EN,0,0.7,854,18,14
2006,arroz,120,120,405,527,3375,52.6,125,2637,LN,0,-0.8,774,37,23
2007,arroz,60,60,120,60,2000,-10.5,-40.7,2624,EN,0,0.9,918,11,9
2008,arroz,60,60,120,52,2000,-13.9,0,2627,LN,1,-1.5,607,21,21
2009,arroz,30,30,90,41,3000,21.2,50,2639,LN,0,-0.8,943,17,18
2010,arroz,30,30,90,58,3000,11.6,0,2651,EN,1,1.6,645,12,38
2011,arroz,30,30,90,50,3000,1.1,0,2655,LN,1,-1.6,1086,22,14
2012,arroz,30,30,90,51,3000,-9.4,0,2646,LN,0,-1,695,27,8
2013,arroz,16,16,64,38,4000,7.5,33.3,2624,N,0,-0.4,688,29,27
2014,arroz,16,16,64,43,4000,-4.5,0,2592,N,0,-0.3,862,13,5
2015,arroz,5,5,6,5,1200,-74.6,-70,2555,EN,0,0.6,507,43,31
1981,cana,,35,700,0,20000,-2.2,,19936,N,0,0,867,17,4
1982,cana,,20,400,0,20000,1.5,0,19552,N,0,0.1,1072,10,0
1983,cana,,30,600,0,20000,3.6,0,19185,EN,1,2.5,795,15,14
1984,cana,,30,600,0,20000,3.6,0,18860,LN,0,-0.5,760,12,21
1985,cana,,30,600,0,20000,1.7,0,18627,LN,0,-0.8,1259,15,2
1986,cana,,30,600,0,20000,-1.6,0,18557,N,0,-0.3,705,11,6
1987,cana,,30,581,0,19367,-9.3,-3.2,18738,EN,1,1.6,637,12,11
1988,cana,30,30,581,0,19367,-14.8,0,19264,EN,0,0.7,797,19,14
1989,cana,7,7,91,0,13000,-46.7,-32.9,20226,LN,1,-1.7,703,25,6
1990,cana,7,7,73,0,10429,-60.7,-19.8,21699,N,0,0.2,576,19,18
1991,cana,7,7,245,3e-04,35000,20.7,200,23731,EN,0,0.6,1039,14,4
1992,cana,7,7,245,0.0064,35000,10.4,0,26315,EN,1,2.3,911,13,0
1993,cana,10,10,350,0.0873,35000,0.3,0,29376,EN,0,0.5,817,28,14
1994,cana,10,10,350,6,35000,-7.2,0,32754,N,0,0.3,845,16,26
1995,cana,20,20,700,11,35000,-13.3,0,36221,EN,0,1.3,643,25,52
1996,cana,487,487,15876,270,32600,-24,-6.9,39535,LN,0,-0.9,892,14,31
1997,cana,487,487,24350,438,50000,11.8,53.4,42504,N,0,-0.2,1130,10,4
1998,cana,12,12,600,11,50000,8.2,0,45046,EN,1,2.2,746,18,50
1999,cana,12,12,600,12,50000,4.6,0,47205,LN,1,-1.5,872,12,42
2000,cana,12,12,600,10,50000,1.7,0,49120,LN,1,-1.7,805,13,4
2001,cana,12,12,600,12,50000,-1.1,0,50971,LN,0,-0.6,509,23,37
2002,cana,12,12,600,19,50000,-4.4,0,52919,N,0,-0.1,891,6,5
2003,cana,12,12,600,27,50000,-7.4,0,55061,EN,0,0.9,770,30,14
2004,cana,12,12,600,30,50000,-10.5,0,57414,N,0,0.3,863,23,4
2005,cana,10,10,600,30,60000,2.5,20,59904,EN,0,0.6,854,18,14
2006,cana,10,10,600,30,60000,-1.9,0,62383,LN,0,-0.9,774,37,23
2007,cana,10,10,700,35,70000,9.7,16.7,64654,EN,0,0.6,918,11,9
2008,cana,10,10,700,42,70000,4.7,0,66505,LN,1,-1.6,607,21,21
2009,cana,6,6,420,13,70000,1.6,0,67749,LN,0,-0.9,943,17,18
2010,cana,6,6,420,14,70000,-0.2,0,68257,EN,1,1.5,645,12,38
2011,cana,6,6,420,29,70000,-1.1,0,67981,LN,0,-1.4,1086,22,14
2012,cana,6,6,420,24,70000,-0.3,0,66957,LN,0,-0.8,695,27,8
2013,cana,6,6,420,26,70000,1.6,0,65300,LN,0,-0.6,688,29,27
2017,cana,50,50,2450,245,49000,-18.8,,55881,LN,0,-0.7,630,21,17
2018,cana,50,50,2500,250,50000,-14,2,53655,LN,0,-1.1,667,26,12
2019,cana,50,50,2500,225,50000,-10.3,0,51703,EN,0,0.6,617,21,32
2020,cana,50,50,2500,284,50000,-6.3,0,50054,N,0,0.1,806,17,14
2021,cana,50,50,2500,625,50000,-1.6,0,48691,LN,0,-1.2,644,12,17
2022,cana,40,40,2000,400,50000,3.7,0,47559,LN,0,-1.2,1003,14,7
2023,cana,40,40,2000,500,50000,9.4,0,46580,LN,0,-0.8,704,21,9
2024,cana,37,37,1591,398,43000,-0.4,-14,45679,EN,0,1.2,604,23,50
1974,feijao,,800,504,0,630,4.6,,564,LN,1,-1.9,,,
1975,feijao,,800,439,0,549,-3,-12.9,537,N,0,-0.2,,,
1976,feijao,,650,236,0,363,-31.7,-33.8,511,LN,0,-1.1,,,
1977,feijao,,410,196,0,478,-4.5,31.7,486,EN,0,1.1,,,
1978,feijao,,400,216,0,540,14.4,13,461,EN,0,1.1,,,
1979,feijao,,225,128,0,569,27.6,5.3,438,N,0,0.2,,,
1980,feijao,,864,352,0,407,-3.7,-28.4,416,EN,0,0.7,,,
1981,feijao,,555,276,0,497,23.2,22.1,395,N,0,0.2,867,17,4
1982,feijao,,698,321,0,460,18.9,-7.5,377,N,0,0,1072,10,0
1983,feijao,,379,116,0,306,-18,-33.4,362,EN,1,2.5,795,15,14
1984,feijao,,466,97,0,208,-42.1,-32,351,LN,0,-1,760,12,21
1985,feijao,,431,109,0,253,-27,21.5,343,LN,0,-1,1259,15,2
1986,feijao,,280,90,0,321,-5,27.1,340,N,0,-0.2,705,11,6
1987,feijao,,240,102,0,425,24.8,32.2,341,EN,1,1.5,637,12,11
1988,feijao,240,240,100,0,417,18.7,-2,346,EN,0,0.9,797,19,14
1989,feijao,327,327,142,1e-04,434,19.1,4.2,355,LN,1,-1.9,703,25,6
1990,feijao,220,220,55,8e-04,250,-33.8,-42.4,367,N,0,0,576,19,18
1991,feijao,220,220,84,0.0062,382,-3.1,52.7,380,EN,0,0.5,1039,14,4
1992,feijao,200,200,72,0.0553,360,-13.4,-5.7,394,EN,1,2.1,911,13,0
1993,feijao,200,200,90,1.6105,450,3.9,25,407,N,0,0.3,817,28,14
1994,feijao,200,200,100,75,500,12.6,11.1,419,N,0,0.3,845,16,26
1995,feijao,250,250,105,54,420,-7.4,-16,430,EN,0,1.4,643,25,52
1996,feijao,370,370,239,131,646,39.4,53.8,438,LN,0,-0.9,892,14,31
1997,feijao,130,130,54,32,415,-11.4,-35.7,445,N,0,-0.3,1130,10,4
1998,feijao,130,130,66,71,508,8,22.2,452,EN,1,2.3,746,18,50
1999,feijao,94,94,47,48,500,4.2,-1.5,462,LN,1,-1.6,872,12,42
2000,feijao,94,94,47,24,500,0.3,0,474,LN,1,-1.6,805,13,4
2001,feijao,94,94,21,21,223,-57,-55.3,491,LN,0,-0.7,509,23,37
2002,feijao,94,94,47,54,500,-8.1,123.8,515,N,0,-0.3,891,6,5
2003,feijao,109,109,53,113,486,-14.7,-2.8,544,EN,0,1.2,770,30,14
2004,feijao,215,215,118,215,549,-10,12.9,579,N,0,0.3,863,23,4
2005,feijao,116,116,60,84,517,-21.7,-5.8,619,EN,0,0.7,854,18,14
2006,feijao,125,106,92,59,868,23.9,67.8,662,LN,0,-0.8,774,37,23
2007,feijao,65,65,60,72,923,25,6.4,705,EN,0,0.9,918,11,9
2008,feijao,90,90,78,231,867,10.7,-6.1,744,LN,1,-1.5,607,21,21
2009,feijao,90,90,73,152,811,-0.2,-6.4,777,LN,0,-0.8,943,17,18
2010,feijao,90,90,73,188,811,-1.8,0,800,EN,1,1.6,645,12,38
2011,feijao,90,90,73,150,811,-2.3,0,814,LN,1,-1.6,1086,22,14
2012,feijao,90,90,73,181,811,-2.1,0,817,LN,0,-1,695,27,8
2013,feijao,90,90,73,240,811,-0.8,0,811,N,0,-0.4,688,29,27
2014,feijao,90,90,73,170,811,1.7,0,798,N,0,-0.3,862,13,5
2015,feijao,110,110,88,214,800,2.7,-1.4,780,EN,0,0.6,507,43,31
2016,feijao,70,70,46,229,657,-13.6,-17.9,759,EN,1,2.4,610,29,63
2017,feijao,2,2,2,6,1000,35.4,52.2,735,LN,0,-1,630,21,17
2018,feijao,35,35,22,51,629,-12.1,-37.1,711,LN,0,-1.3,667,26,12
2019,feijao,5,5,3,10,600,-12.9,-4.5,685,EN,0,0.7,617,21,32
2020,feijao,5,5,3,13,600,-9.1,0,659,N,0,0.2,806,17,14
2021,feijao,7,7,5,26,714,13.4,19,634,LN,0,-1.4,644,12,17
2022,feijao,7,7,4,21,571,-4.4,-20,608,LN,0,-1.2,1003,14,7
2023,feijao,7,7,4,20,571,1.3,0,584,LN,0,-1,704,21,9
2024,feijao,7,7,4,23,571,8.2,0,559,EN,1,1.5,604,23,50
1974,milho,,1270,1676,0,1320,12.7,,1143,LN,1,-1.9,,,
1975,milho,,1270,1509,0,1188,-2.6,-10,1174,N,0,-0.2,,,
1976,milho,,1270,504,0,397,-68.7,-66.6,1206,LN,0,-1.1,,,
1977,milho,,1275,1683,0,1320,0.2,200,1239,EN,0,1.1,,,
1978,milho,,1270,1676,0,1320,-3.6,0,1272,EN,0,1.1,,,
1979,milho,,512,676,0,1320,-7,0,1307,N,0,0.2,,,
1980,milho,,935,1253,0,1340,-8.9,1.5,1341,EN,0,0.7,,,
1981,milho,,935,1253,0,1340,-12,0,1377,N,0,0.2,867,17,4
1982,milho,,562,899,0,1600,1.5,19.4,1412,N,0,0,1072,10,0
1983,milho,,888,1510,0,1700,4.5,6.3,1448,EN,1,2.5,795,15,14
