ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,37,33,0,892,2.1,,847,N,0,-0.2,,,
1975,feijao,,45,36,0,800,-3.3,-10.3,822,LN,0,-1,,,
1976,feijao,,48,38,0,792,0.3,-1,799,EN,0,0.9,,,
1977,feijao,,40,31,0,775,2.2,-2.1,775,EN,0,0.8,,,
1978,feijao,,63,44,0,698,-5.3,-9.9,751,N,0,-0.2,,,
1979,feijao,,60,42,0,700,-3.1,0.2,727,N,0,0.4,,,
1980,feijao,,45,32,0,711,-0.9,1.6,703,N,0,0,,,
1981,feijao,,300,240,0,800,12.9,12.5,680,N,0,-0.1,1253,6,0
1982,feijao,,43,30,0,698,-0.1,-12.8,660,EN,1,1.8,1248,5,0
1983,feijao,,37,26,0,703,4.1,0.7,642,LN,0,-0.6,1646,5,0
1984,feijao,,77,41,0,532,-18.3,-24.2,628,N,0,-0.1,1297,17,0
1985,feijao,,85,42,0,494,-22.3,-7.2,616,N,0,-0.2,986,10,0
1986,feijao,,80,54,0,675,8.2,36.6,607,EN,0,0.9,1094,12,0
1987,feijao,,65,41,0,631,1.7,-6.6,600,EN,1,1.5,1253,11,0
1988,feijao,54,54,33,0,611,-0.5,-3.1,595,LN,0,-1.4,1077,10,0
1989,feijao,45,45,27,0,600,-1.5,-1.8,592,N,0,-0.2,1370,9,0
1990,feijao,30,30,18,3e-04,600,-0.9,0,591,N,0,0.4,850,7,0
1991,feijao,20,20,12,2e-04,600,-0.2,0,593,EN,0,0.9,1223,7,0
1992,feijao,20,20,12,0.0072,600,1.7,0,599,N,0,0.2,1078,6,0
1993,feijao,20,20,12,0.076,600,3.3,0,610,EN,0,0.5,1318,6,0
1994,feijao,50,50,42,37,840,48.5,40,629,EN,0,1,972,10,0
1995,feijao,6,6,3,1,500,-13.2,-40.5,658,LN,0,-0.7,1021,6,0
1996,feijao,6,6,3,2,500,-18.3,0,696,N,0,-0.2,1316,4,0
1997,feijao,3,3,2,1,667,-1.6,33.3,746,EN,1,2.3,1009,3,0
1998,feijao,2,2,2,1,1000,30.1,50,808,LN,1,-1.5,1209,4,2
1999,feijao,2,2,2,1,1000,13.1,0,880,LN,0,-1,1186,5,2
2000,feijao,16,16,16,11,1000,-2.6,0,961,N,0,-0.4,901,7,0
1974,milho,,170,357,0,2100,-0.8,,1949,LN,1,-1.9,,,
1975,milho,,260,520,0,2000,3.7,-4.8,1913,N,0,-0.2,,,
1976,milho,,430,860,0,2000,11.2,0,1878,LN,0,-1.1,,,
1977,milho,,484,802,0,1657,-3.9,-17.1,1843,EN,0,1.1,,,
1978,milho,,332,453,0,1364,-20,-17.7,1809,EN,0,1.1,,,
1979,milho,,550,990,0,1800,0.9,31.9,1775,N,0,0.2,,,
1980,milho,,441,773,0,1753,-0.5,-2.6,1742,EN,0,0.7,,,
1981,milho,,1302,2749,0,2111,27.2,20.5,1710,N,0,0.2,1253,6,0
1982,milho,,540,864,0,1600,0.1,-24.2,1678,N,0,0,1248,5,0
1983,milho,,540,837,0,1550,-1.3,-3.1,1647,EN,1,2.5,1646,5,0
1984,milho,,560,896,0,1600,0.9,3.2,1616,LN,0,-1,1297,17,0
1985,milho,,540,853,0,1580,-0.6,-1.3,1586,LN,0,-1,986,10,0
1986,milho,,550,915,0,1664,6.1,5.3,1557,N,0,-0.2,1094,12,0
1987,milho,,500,750,0,1500,-1.8,-9.8,1528,EN,1,1.5,1253,11,0
1988,milho,400,400,600,0,1500,-0.4,0,1500,EN,0,0.9,1077,10,0
1989,milho,360,360,540,3e-04,1500,0.3,0,1472,LN,1,-1.9,1370,9,0
1990,milho,320,320,480,0.0026,1500,0.4,0,1445,N,0,0,850,7,0
1991,milho,280,280,420,0.0034,1500,-0.2,0,1418,EN,0,0.5,1223,7,0
2000,milho,8,8,9,2,1125,0,,1198,LN,1,-1.6,901,7,0
