ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,120,0,1200,-12.7,,749,LN,0,-0.9,,,
1975,arroz,,120,180,0,1500,32,25,744,N,0,-0.3,,,
1976,arroz,,132,40,0,303,-67.7,-79.8,741,N,0,-0.3,,,
1977,arroz,,120,180,0,1500,90.1,200,742,EN,0,0.5,,,
1978,arroz,,100,84,0,840,23.1,-44,747,N,0,0.1,,,
1979,arroz,,150,48,0,320,-48.8,-61.9,760,N,0,0.2,,,
1980,arroz,,84,28,0,333,-44,4.2,781,N,0,0.3,,,
1981,arroz,,20,29,0,1450,134.2,200,812,N,0,-0.3,737,39,37
1982,arroz,,120,48,0,400,-49.5,-72.4,853,N,0,0.4,512,41,52
1983,arroz,,4,2,0,500,-50.2,25,904,EN,1,1.7,356,29,60
1984,arroz,,40,72,0,1800,49.2,200,966,N,0,-0.3,339,34,85
1985,arroz,,34,40,0,1176,-16.7,-34.6,1037,LN,0,-0.6,1003,19,56
1986,arroz,,200,500,0,2500,53.4,112.5,1116,N,0,-0.2,639,63,18
1987,arroz,,216,50,0,231,-87.3,-90.7,1202,EN,0,1.3,608,28,52
1988,arroz,180,180,288,0,1600,-13,200,1292,N,0,-0.2,500,63,96
1989,arroz,165,165,495,1e-04,3000,65.5,87.5,1384,LN,0,-1.1,494,61,40
1990,arroz,200,200,300,0.0017,1500,-12.7,-50,1473,N,0,0.3,461,19,34
1991,arroz,300,300,625,0.0173,2083,25.3,38.9,1556,N,0,0.4,561,35,70
1992,arroz,300,80,109,0.0384,1362,-22.7,-34.6,1627,EN,1,2,559,109,61
1993,arroz,103,103,113,0.8505,1097,-42.5,-19.5,1681,EN,0,0.9,308,40,81
1994,arroz,300,300,625,123,2083,-4.5,89.9,1714,N,0,0.4,550,18,73
1995,arroz,250,250,650,107,2600,6.5,24.8,1723,EN,0,0.7,484,46,61
1996,arroz,174,174,557,133,3201,19.3,23.1,1706,LN,0,-0.6,569,32,59
1997,arroz,250,250,833,167,3332,15.7,4.1,1665,N,0,0.2,736,23,56
1998,arroz,45,0,0,0,,,,,EN,0,1.3,483,39,88
1999,arroz,150,150,121,34,807,-71.7,,1526,LN,0,-1.1,468,90,90
2000,arroz,108,108,303,75,2806,4.1,200,1438,LN,0,-1.1,846,25,42
2001,arroz,80,80,24,7,300,-87.7,-89.3,1345,LN,0,-0.5,521,57,66
2002,arroz,34,34,68,28,2000,-3.7,200,1251,N,0,0,803,44,66
2003,arroz,38,38,77,42,2026,23.1,1.3,1160,N,0,0.2,560,43,98
2004,arroz,24,24,26,19,1083,-4.1,-46.5,1073,N,0,0.1,845,37,90
2005,arroz,39,39,19,8,487,-8.2,-55,992,N,0,0.3,480,57,125
1974,cana,,269,8077,0,30026,3.3,,24882,LN,1,-1.5,,,
1975,cana,,177,4000,0,22599,-22.4,-24.7,25053,N,0,-0.1,,,
1976,cana,,60,1800,0,30000,2.9,32.7,25225,LN,0,-1,,,
1977,cana,,40,1200,0,30000,2.7,0,25399,EN,0,1,,,
1978,cana,,40,1200,0,30000,2.5,0,25573,EN,0,0.9,,,
1979,cana,,40,1200,0,30000,2.3,0,25749,N,0,0.2,,,
1980,cana,,37,504,0,13622,-53.7,-54.6,25926,EN,0,0.6,,,
1981,cana,,120,2902,0,24183,-17.9,77.5,26105,N,0,0,737,39,37
1982,cana,,120,3600,0,30000,1.6,24.1,26284,N,0,0.1,512,41,52
1983,cana,,140,1373,0,9807,-66.9,-67.3,26465,EN,1,2.5,356,29,60
1984,cana,,100,3000,0,30000,1.2,200,26647,LN,0,-0.5,339,34,85
1985,cana,,120,3600,0,30000,1,0,26830,LN,0,-0.8,1003,19,56
1986,cana,,120,3600,0,30000,0.8,0,27015,N,0,-0.3,639,63,18
1987,cana,,150,4500,0,30000,0.6,0,27200,EN,1,1.6,608,28,52
1988,cana,150,150,4500,0,30000,0.3,0,27387,EN,0,0.7,500,63,96
1989,cana,50,50,1500,0,30000,0,0,27576,LN,1,-1.7,494,61,40
1990,cana,40,40,1200,5e-04,30000,-0.3,0,27765,N,0,0.2,461,19,34
1991,cana,40,40,1200,0.002,30000,-0.6,0,27956,EN,0,0.6,561,35,70
1992,cana,40,40,1200,0.0439,30000,-0.9,0,28148,EN,1,2.3,559,109,61
1993,cana,40,40,600,0.9164,15000,-50.5,-50,28342,EN,0,0.5,308,40,81
1994,cana,20,20,600,14,30000,-1.2,100,28537,N,0,0.3,550,18,73
