ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,300,156,0,520,-42.3,,595,LN,0,-1.2,,,
1975,arroz,,400,500,0,1250,52.2,140.4,588,N,0,-0.1,,,
1976,arroz,,400,480,0,1200,59.1,-4,581,LN,0,-0.6,,,
1977,arroz,,600,600,0,1000,42,-16.7,577,EN,0,0.9,,,
1978,arroz,,520,266,0,512,-23.9,-48.8,574,EN,0,0.6,,,
1979,arroz,,420,150,0,357,-45.5,-30.2,576,N,0,0.2,,,
1980,arroz,,514,106,0,206,-68.2,-42.3,581,EN,0,0.5,,,
1981,arroz,,730,125,0,171,-73.7,-17,591,N,0,-0.3,752,22,108
1982,arroz,,735,189,0,257,-61.6,50.2,605,N,0,0.3,679,27,89
1983,arroz,,21,8,0,381,-45,48.1,623,EN,1,2.2,470,25,133
1984,arroz,,378,323,0,854,13.7,124.3,645,N,0,-0.3,907,25,99
1985,arroz,,640,855,0,1336,57.7,56.3,670,LN,0,-0.6,1442,14,89
1986,arroz,,1000,1760,0,1760,90.1,31.7,696,N,0,-0.3,1398,30,58
1987,arroz,,885,240,0,271,-72.5,-84.6,722,EN,1,1.5,938,13,78
1988,arroz,1180,1180,1772,0,1502,43,200,748,N,0,0.3,937,14,94
1989,arroz,984,984,1102,2e-04,1120,1.5,-25.4,772,LN,0,-1.4,893,11,63
1990,arroz,823,658,487,0.0029,740,-34.4,-33.9,793,N,0,0.3,960,9,73
1991,arroz,1005,1005,1514,0.0413,1506,37.5,103.5,810,EN,0,0.5,1008,29,88
1992,arroz,1155,157,127,0.0543,809,-21.1,-46.3,822,EN,1,2.2,470,19,116
1993,arroz,1060,1060,767,3.9047,724,-26.1,-10.5,830,EN,0,0.7,601,70,123
1994,arroz,1378,1378,1766,256,1282,33.3,77.1,833,N,0,0.3,1054,22,84
1995,arroz,1446,1156,1482,232,1282,35.8,0,831,EN,0,1,869,15,87
1996,arroz,865,865,685,164,792,-14.9,-38.2,826,LN,0,-0.8,1048,18,91
1997,arroz,865,865,260,65,301,-67.4,-62,817,N,0,-0.1,725,26,95
1998,arroz,875,875,458,143,523,-42.8,74.1,806,EN,1,1.8,889,22,97
1999,arroz,1006,1006,1509,428,1500,64.5,186.6,793,LN,0,-1.3,959,19,92
2000,arroz,1157,1157,1041,302,900,-2.4,-40,779,LN,0,-1.4,1073,24,71
2001,arroz,1504,1504,2256,686,1500,58.6,66.7,763,LN,0,-0.5,904,22,87
2002,arroz,1504,1504,564,203,375,-61.4,-75,746,N,0,0,968,30,97
2003,arroz,1504,1504,2256,1241,1500,52.3,200,728,EN,0,0.5,818,29,113
2004,arroz,1594,1594,956,598,600,-40,-60,710,N,0,0.1,952,17,97
2005,arroz,1594,1594,861,370,540,-46.9,-9.9,691,N,0,0.4,697,17,119
2006,arroz,1626,1464,2196,791,1500,47.6,177.7,672,LN,0,-0.9,783,26,105
2007,arroz,1626,1626,780,312,480,-49.9,-68,654,N,0,0.2,855,18,121
2008,arroz,1382,1327,1990,995,1500,73,200,639,LN,1,-1.5,1054,38,100
2009,arroz,1175,1104,1656,1076,1500,85,0,628,LN,0,-0.8,848,27,112
2010,arroz,1175,235,52,27,221,-71.3,-85.2,622,EN,0,1.1,626,26,124
2011,arroz,846,846,1586,1031,1875,159.4,200,623,LN,0,-1.2,871,21,69
2012,arroz,850,850,37,26,44,-93.9,-97.7,633,LN,0,-0.6,521,27,115
2013,arroz,800,800,114,80,142,-81.7,200,652,LN,0,-0.6,508,21,140
2014,arroz,800,800,750,525,938,7.3,200,681,LN,0,-0.5,775,17,111
2015,arroz,700,700,110,77,157,-83.6,-83.2,722,N,0,0.4,522,17,126
2016,arroz,700,700,382,267,546,-46.9,200,775,EN,1,1.8,713,22,116
2017,arroz,770,770,1401,1233,1819,63.9,200,840,LN,0,-0.5,693,28,117
2018,arroz,770,770,1401,1121,1819,52,0,917,LN,0,-1,645,15,108
2019,arroz,230,230,437,371,1900,47.2,4.4,1005,EN,0,0.6,1213,15,84
2020,arroz,238,238,393,511,1651,18.5,-13.1,1104,N,0,0.1,1243,11,96
2021,arroz,250,250,400,580,1600,6.5,-3.1,1214,LN,0,-1,1059,10,105
2022,arroz,320,320,564,1128,1762,9.1,10.2,1334,LN,0,-1.2,1176,10,99
2023,arroz,336,336,470,658,1399,-19.2,-20.6,1465,LN,0,-0.6,1091,10,82
2024,arroz,350,350,525,1050,1500,-19.1,7.2,1608,EN,0,0.9,927,17,121
1974,cana,,190,9500,0,50000,42.3,,33775,LN,1,-1.5,,,
1975,cana,,140,5600,0,40000,1.7,-20,33672,N,0,-0.1,,,
1976,cana,,140,5600,0,40000,-7.4,0,33677,LN,0,-1,,,
1978,cana,,83,1699,0,20470,-59,,34558,EN,0,0.9,,,
1979,cana,,70,1120,0,16000,-69.6,-21.8,35724,N,0,0.2,,,
1980,cana,,81,1284,0,15852,-71.3,-0.9,37530,EN,0,0.6,,,
1981,cana,,80,5000,0,62500,9,200,40024,N,0,0,752,22,108
1982,cana,,80,5000,0,62500,5.6,0,43167,N,0,0.1,679,27,89
1983,cana,,40,2500,0,62500,3,0,46817,EN,1,2.5,470,25,133
1984,cana,,56,3500,0,62500,0.9,0,50713,LN,0,-0.5,907,25,99
1985,cana,,67,4187,0,62493,-0.3,0,54488,LN,0,-0.8,1442,14,89
1986,cana,,74,4625,0,62500,-0.6,0,57723,N,0,-0.3,1398,30,58
1987,cana,,81,5062,0,62494,-0.7,0,60046,EN,1,1.6,938,13,78
1988,cana,122,122,7625,0,62500,-0.7,0,61224,EN,0,0.7,937,14,94
1989,cana,116,116,7250,3e-04,62500,-0.2,0,61233,LN,1,-1.7,893,11,63
1990,cana,116,116,7250,0.005,62500,0,0,60258,N,0,0.2,960,9,73
1991,cana,116,116,7250,0.0356,62500,0,0,58628,EN,0,0.6,1008,29,88
1992,cana,116,116,7250,0.4218,62500,0,0,56721,EN,1,2.3,470,19,116
1993,cana,116,116,7250,10.5455,62500,0,0,54885,EN,0,0.5,601,70,123
1994,cana,116,116,7250,396,62500,0,0,53381,N,0,0.3,1054,22,84
1995,cana,140,140,8750,350,62500,0,0,52371,EN,0,1.3,869,15,87
