ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,35,35,44,6,1257,,,1177,N,0,-0.3,1270,6,0
1998,arroz,35,35,49,7,1400,,11.4,1171,EN,1,2.3,1652,6,0
1999,arroz,15,15,22,3,1467,,4.8,1165,LN,1,-1.6,934,11,1
2000,arroz,15,15,23,3,1533,,4.5,1159,LN,1,-1.6,863,8,0
2001,arroz,15,15,18,3,1200,,-21.7,1153,LN,0,-0.7,1177,6,1
2002,arroz,15,0,0,0,,,,,N,0,-0.3,778,15,2
2003,arroz,15,15,15,4,1000,,,1142,EN,0,1.2,1320,10,1
2004,arroz,15,15,15,5,1000,200,0,1136,N,0,0.3,1129,11,1
2005,arroz,15,15,8,3,533,-6.4,-46.7,1130,EN,0,0.7,990,12,8
2006,arroz,15,15,15,8,1000,21.9,87.5,1124,LN,0,-0.8,934,9,6
2007,arroz,15,15,15,5,1000,0,0,1119,EN,0,0.9,1079,10,3
2008,arroz,15,15,15,8,1000,0,0,1113,LN,1,-1.5,926,9,1
2009,arroz,15,15,15,9,1000,0,0,1107,LN,0,-0.8,1043,8,0
2011,arroz,5,5,5,2,1000,0,,1096,LN,1,-1.6,1245,5,0
2012,arroz,5,,,,,,,,LN,0,-1,667,8,6
2013,arroz,5,5,5,3,1000,0,,1085,N,0,-0.4,1306,7,1
2014,arroz,5,5,5,2,1000,0,0,1079,N,0,-0.3,1023,12,5
2015,arroz,1,1,4,2,4000,300,200,1074,EN,0,0.6,1158,9,2
2016,arroz,1,1,1,1,1000,0,-75,1068,EN,1,2.4,1601,11,1
2017,arroz,1,1,1,1,1000,0,0,1063,LN,0,-1,1047,6,0
2018,arroz,1,1,1,1,1000,0,0,1058,LN,0,-1.3,1330,9,0
2019,arroz,1,1,1,1,1000,0,0,1052,EN,0,0.7,1172,13,0
2020,arroz,1,1,1,1,1000,0,0,1047,N,0,0.2,819,8,6
2021,arroz,1,1,1,1,1000,0,0,1041,LN,0,-1.4,783,10,3
2022,arroz,1,1,1,2,1000,0,0,1036,LN,0,-1.2,882,7,10
2023,arroz,1,1,1,2,1000,0,0,1031,LN,0,-1,933,11,0
2024,arroz,1,1,1,1,1000,0,0,1026,EN,1,1.5,1420,8,6
