ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,50,100,0,2000,-0.2,,LN,1,,,
1975,arroz,,60,100,0,1667,0.3,-16.7,N,0,,,
1976,arroz,,50,90,0,1800,26.8,8,LN,0,,,
1977,arroz,,26,23,0,885,-31,-50.9,EN,0,,,
1978,arroz,,18,23,0,1278,2.1,44.4,EN,0,,,
1979,arroz,,10,13,0,1300,-6.2,1.7,N,0,,,
1980,arroz,,15,30,0,2000,22.3,53.8,EN,0,,,
1981,arroz,,20,24,0,1200,-40.9,-40,N,0,980,8,5
1982,arroz,,60,138,0,2300,-1.9,91.7,N,0,1121,22,2
1983,arroz,,30,84,0,2800,7.2,21.7,EN,1,1020,19,8
1984,arroz,,25,70,0,2800,1.8,0,LN,0,1217,9,28
1985,arroz,,35,98,0,2800,-0.7,0,LN,0,1094,9,8
1986,arroz,,10,28,0,2800,-0.8,0,N,0,876,9,7
1987,arroz,,10,28,0,2800,0.1,0,EN,1,951,14,14
1988,arroz,13,13,36,0,2769,0,-1.1,EN,0,1087,9,9
1989,arroz,8,8,22,0,2750,-0.8,-0.7,LN,1,1062,5,2
1990,arroz,8,4,7,0,1750,-37.4,-36.4,N,0,887,9,12
1991,arroz,5,5,14,3e-04,2800,-1.7,60,EN,0,1084,15,3
1992,arroz,2,2,6,9e-04,3000,2.6,7.1,EN,1,883,11,5
1993,arroz,2,2,6,0.0131,3000,-0.8,0,EN,0,919,19,3
1974,cana,,1000,46000,0,46000,29.7,,LN,1,,,
1975,cana,,2600,96000,0,36923,-0.3,-19.7,N,0,,,
1976,cana,,2600,1e+05,0,38462,-0.1,4.2,LN,0,,,
1977,cana,,5330,204240,0,38319,-3.8,-0.4,EN,0,,,
1978,cana,,3500,161000,0,46000,12.2,20,EN,0,,,
1979,cana,,3594,164704,0,45827,8.9,-0.4,N,0,,,
1980,cana,,5316,206221,0,38793,-9.8,-15.4,EN,0,,,
1981,cana,,4761,219006,0,46000,4.9,18.6,N,0,980,8,5
1982,cana,,3680,151984,0,41300,-7.3,-10.2,N,0,1121,22,2
1983,cana,,4100,188600,0,46000,1.9,11.4,EN,1,1020,19,8
1984,cana,,3680,169280,0,46000,0.9,0,LN,0,1217,9,28
1985,cana,,3680,169280,0,46000,0.2,0,LN,0,1094,9,8
1986,cana,,3680,169280,0,46000,-0.3,0,N,0,876,9,7
1987,cana,,3680,169280,0,46000,-0.5,0,EN,1,951,14,14
1988,cana,4600,4600,211600,1e-04,46000,-0.6,0,EN,0,1087,9,9
1989,cana,4600,4600,211600,0.0018,46000,-0.5,0,LN,1,1062,5,2
1990,cana,3680,3680,149960,0.0362,40750,-11.8,-11.4,N,0,887,9,12
1991,cana,4600,4600,211600,2.4389,46000,-0.4,12.9,EN,0,1084,15,3
1992,cana,3200,3000,138000,2.7508,46000,-0.4,0,EN,1,883,11,5
1993,cana,3000,3000,138000,77.2298,46000,-0.1,0,EN,0,919,19,3
1994,cana,3000,1600,73600,736,46000,0.2,0,N,0,884,17,27
1995,cana,1600,1600,73600,997,46000,0.7,0,EN,0,842,13,26
1996,cana,285,285,13110,184,46000,1.6,0,LN,0,996,12,10
1997,cana,285,285,13110,210,46000,3.2,0,N,0,1243,8,2
1998,cana,285,285,12000,216,42105,-3.6,-8.5,EN,1,1223,15,48
1999,cana,285,285,13110,147,46000,7.5,9.2,LN,1,1135,6,23
2000,cana,285,285,13110,334,46000,10.6,0,LN,1,1095,6,8
2001,cana,10,10,300,8,30000,-24.9,-34.8,LN,0,750,6,35
2002,cana,13,13,390,9,30000,-21.6,0,N,0,1005,10,7
2003,cana,13,13,390,12,30000,-19.1,0,EN,1,978,18,32
2004,cana,14,14,490,14,35000,-3.8,16.7,N,0,1284,10,5
2005,cana,14,14,490,13,35000,-2,0,EN,0,1383,7,7
2006,cana,14,14,490,20,35000,-0.6,0,LN,0,925,14,22
2007,cana,4,4,140,4,35000,0.2,0,EN,0,1382,7,6
2008,cana,4,4,140,4,35000,0.4,0,LN,1,1413,12,6
