ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,500,300,0,600,1.1,,LN,1,,,
1975,arroz,,700,420,0,600,-3.9,0,N,0,,,
1976,arroz,,750,450,0,600,-7.6,0,LN,0,,,
1977,arroz,,1000,720,0,720,7.9,20,EN,0,,,
1978,arroz,,577,396,0,686,1.1,-4.7,EN,0,,,
1979,arroz,,400,288,0,720,5.1,4.9,N,0,,,
1980,arroz,,350,252,0,720,5.1,0,EN,0,,,
1981,arroz,,340,241,0,709,4.1,-1.6,N,0,884,14,0
1982,arroz,,355,248,0,699,5,-1.4,N,0,1292,16,1
1983,arroz,,328,208,0,634,-1.7,-9.2,EN,1,781,20,0
1984,arroz,,400,240,0,600,-4.1,-5.4,LN,0,1241,21,0
1985,arroz,,350,210,0,600,-0.2,0,LN,0,1916,7,0
1986,arroz,,330,165,0,500,-14.5,-16.7,N,0,1727,9,0
1987,arroz,,250,125,0,500,-14,0,EN,1,1242,6,0
1988,arroz,200,150,90,0,600,3.3,20,EN,0,1119,52,1
1989,arroz,120,120,72,0,600,2.9,0,LN,1,1390,9,0
1990,arroz,150,150,90,5e-04,600,1.6,0,N,0,1335,24,0
1991,arroz,100,100,60,0.0014,600,0.7,0,EN,0,1309,14,0
1992,arroz,130,130,78,0.0319,600,0,0,EN,1,1004,24,0
1993,arroz,120,120,60,0.1549,500,-17.1,-16.7,EN,0,927,23,0
1994,arroz,110,110,66,5,600,-0.4,20,N,0,1769,7,0
1995,arroz,130,130,78,14,600,0,0,EN,0,1225,9,0
1996,arroz,50,50,30,5,600,0.5,0,LN,0,1248,6,0
1997,arroz,50,50,30,6,600,1.1,0,N,0,1210,8,0
1998,arroz,30,30,18,3,600,1.7,0,EN,1,1185,23,0
1999,arroz,30,30,18,6,600,2.2,0,LN,1,1343,7,0
