ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,120,0,1200,8.6,,1067,LN,1,-1.9,,,
1975,arroz,,180,180,0,1000,-5.5,-16.7,1049,N,0,-0.2,,,
1976,arroz,,200,180,0,900,-12.4,-10,1034,LN,0,-1.1,,,
1977,arroz,,280,280,0,1000,-1.1,11.1,1024,EN,0,1.1,,,
1978,arroz,,300,300,0,1000,-1,0,1021,EN,0,1.1,,,
1979,arroz,,180,216,0,1200,17,20,1029,N,0,0.2,,,
1980,arroz,,320,352,0,1100,3.9,-8.3,1049,EN,0,0.7,,,
1981,arroz,,360,396,0,1100,-0.3,0,1084,N,0,0.2,936,18,4
1982,arroz,,380,418,0,1100,-5.9,0,1136,N,0,0,1753,22,0
1983,arroz,,230,266,0,1157,-7.3,5.1,1209,EN,1,2.5,1303,12,0
1984,arroz,,220,238,0,1082,-20,-6.5,1305,LN,0,-1,1121,16,0
1985,arroz,,210,262,0,1248,-15.7,15.3,1426,LN,0,-1,1732,15,3
1986,arroz,,238,462,0,1941,22.9,55.6,1566,N,0,-0.2,972,12,1
1987,arroz,,255,496,0,1945,15.2,0.2,1715,EN,1,1.5,854,13,4
1988,arroz,271,271,504,0,1860,4.5,-4.4,1850,EN,0,0.9,1141,12,2
1989,arroz,262,262,585,0,2233,24,20.1,1942,LN,1,-1.9,909,13,0
1990,arroz,262,262,462,0.0012,1763,-1.8,-21,1965,N,0,0,928,9,0
1991,arroz,292,292,473,0.0104,1620,-8.1,-8.1,1904,EN,0,0.5,1108,7,0
1992,arroz,292,292,473,0.1327,1620,0,0,1771,EN,1,2.1,1179,12,0
1993,arroz,292,292,474,2.1375,1623,10.4,0.2,1596,N,0,0.3,1042,10,0
1994,arroz,292,292,548,122,1877,40.7,15.6,1418,N,0,0.3,1289,13,0
1995,arroz,274,274,511,179,1865,61.3,-0.6,1269,EN,0,1.4,1078,17,2
1996,arroz,172,172,154,57,895,-17,-52,1171,LN,0,-0.9,1079,13,1
