ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1989,arroz,25,25,30,0,1200,-1.8,,1013,LN,0,-1.1,315,63,17
1990,arroz,30,15,18,1e-04,1200,2.9,0,1053,N,0,0.3,228,29,22
1991,arroz,25,25,30,6e-04,1200,3,0,1094,N,0,0.4,430,94,16
1992,arroz,25,7,8,0.0044,1143,-6.1,-4.8,1136,EN,1,2,469,116,1
1993,arroz,25,2,1,0.0073,500,-63.9,-56.2,1180,EN,0,0.9,158,101,11
1994,arroz,20,20,32,3,1600,4,200,1226,N,0,0.4,507,41,20
1995,arroz,20,20,32,6,1600,1.8,0,1274,EN,0,0.7,339,44,6
1996,arroz,17,17,23,5,1353,-11.2,-15.4,1324,LN,0,-0.6,457,56,12
1997,arroz,10,10,16,4,1600,10.6,18.3,1375,N,0,0.2,298,39,6
1998,arroz,15,0,0,0,,,,,EN,0,1.3,304,74,38
1999,arroz,10,10,12,3,1200,-8.6,,1484,LN,0,-1.1,329,57,17
2000,arroz,2,2,3,1,1500,4.9,25,1542,LN,0,-1.1,397,57,6
2001,arroz,1,1,1,0,1000,-44.4,-33.3,1602,LN,0,-0.5,249,56,2
2002,arroz,1,1,2,1,2000,2.9,100,1665,N,0,0,518,56,16
2003,arroz,1,1,2,1,2000,-1.4,0,1729,N,0,0.2,527,46,22
2004,arroz,1,1,2,1,2000,-1.9,0,1797,N,0,0.1,720,76,17
2005,arroz,1,1,2,1,2000,1.3,0,1867,N,0,0.3,281,66,21
1989,feijao,1900,1900,266,1e-04,140,-6.1,,163,LN,1,-1.9,315,63,17
1990,feijao,3500,2300,315,0.0049,137,-18.3,-2.2,176,N,0,0,228,29,22
1991,feijao,3000,2700,675,0.019,250,33.9,82.5,190,EN,0,0.5,430,94,16
1992,feijao,3000,1500,375,0.6818,250,21.6,0,206,EN,1,2.1,469,116,1
1993,feijao,3000,400,32,0.7313,80,-64.4,-68,222,N,0,0.3,158,101,11
1994,feijao,4500,4500,1125,181,250,2.4,200,240,N,0,0.3,507,41,20
1995,feijao,3200,3200,1280,448,400,51.2,60,258,EN,0,1.4,339,44,6
1996,feijao,1716,1716,527,221,307,7.8,-23.2,277,LN,0,-0.9,457,56,12
1997,feijao,1400,1230,430,237,350,13.8,13.8,295,N,0,-0.3,298,39,6
1998,feijao,1800,360,72,130,200,-40.6,-42.8,313,EN,1,2.3,304,74,38
1999,feijao,3500,3500,1400,980,400,8.2,100,331,LN,1,-1.6,329,57,17
2000,feijao,4000,4000,1600,1120,400,-0.9,0,347,LN,1,-1.6,397,57,6
2001,feijao,1750,1750,280,280,160,-64.6,-60,361,LN,0,-0.7,249,56,2
2002,feijao,2600,2600,1820,1820,700,40.6,200,373,N,0,-0.3,518,56,16
2003,feijao,2600,2600,1747,1747,672,23,-4,382,EN,0,1.2,527,46,22
2004,feijao,2580,2580,823,988,319,-45.4,-52.5,387,N,0,0.3,720,76,17
2005,feijao,3200,3200,2240,2699,700,19.4,119.4,389,EN,0,0.7,281,66,21
2006,feijao,3500,3500,2450,2481,700,21.8,0,386,LN,0,-0.8,304,67,21
2007,feijao,3600,3200,1218,1705,381,-29,-45.6,379,EN,0,0.9,300,64,7
2008,feijao,3438,3438,2451,4167,713,49.9,87.3,370,LN,1,-1.5,419,73,13
2009,feijao,3800,2850,969,1454,340,-19.9,-52.3,359,LN,0,-0.8,358,105,33
2010,feijao,1732,1732,291,58,168,-54.4,-50.6,346,EN,1,1.6,149,49,29
2011,feijao,3344,3344,2343,4796,701,121.3,200,334,LN,1,-1.6,580,47,26
2012,feijao,2010,2010,68,275,34,-88.2,-95.2,322,LN,0,-1,332,45,7
2013,feijao,1020,1020,306,612,300,11.1,200,311,N,0,-0.4,147,94,65
2014,feijao,1430,1430,639,1182,447,52.7,49,302,N,0,-0.3,417,34,15
2015,feijao,1912,1912,401,802,210,-34.7,-53.1,292,EN,0,0.6,348,43,32
2016,feijao,1468,1468,176,650,120,-64.5,-42.8,283,EN,1,2.4,233,78,76
2017,feijao,2500,2500,1200,3420,480,33.3,200,275,LN,0,-1,521,79,71
2018,feijao,1900,1900,969,1667,510,39.9,6.2,265,LN,0,-1.3,362,67,63
2019,feijao,1700,1700,714,2053,420,19.7,-17.6,255,EN,0,0.7,675,37,79
2020,feijao,1200,1200,552,1628,460,40.2,9.5,245,N,0,0.2,487,80,104
2021,feijao,1500,1500,300,1743,200,-32.1,-56.5,234,LN,0,-1.4,326,40,110
2022,feijao,1400,1400,294,1380,210,-16.1,5,223,LN,0,-1.2,670,16,92
2023,feijao,1120,1120,134,939,120,-37.9,-43,212,LN,0,-1,571,19,81
2024,feijao,1101,1101,196,1169,178,44.4,48.8,202,EN,1,1.5,514,31,120
1989,milho,1850,1850,463,1e-04,250,1.8,,256,LN,1,-1.9,315,63,17
1990,milho,3500,1550,465,0.0029,300,-6.2,19.9,275,N,0,0,228,29,22
1991,milho,3300,2640,1320,0.0284,500,28.9,66.7,296,EN,0,0.5,430,94,16
1992,milho,3300,1650,825,0.48,500,11.1,0,318,EN,1,2.1,469,116,1
1993,milho,3000,400,2,0.0153,5,-99,-99,342,N,0,0.3,158,101,11
1994,milho,4500,4500,2250,248,500,-9.7,200,368,N,0,0.3,507,41,20
1995,milho,3200,3200,2560,461,800,34.5,60,395,EN,0,1.4,339,44,6
1996,milho,2558,2558,1752,315,685,8.3,-14.4,423,LN,0,-0.9,457,56,12
1997,milho,1600,1250,875,175,700,5.5,2.2,451,N,0,-0.3,298,39,6
1998,milho,1800,0,0,0,,,,,EN,1,2.3,304,74,38
1999,milho,3500,3500,2240,336,640,-8,,505,LN,1,-1.6,329,57,17
2000,milho,4500,4500,3600,720,800,13.5,25,528,LN,1,-1.6,397,57,6
2001,milho,2340,2340,468,117,200,-72.1,-75,548,LN,0,-0.7,249,56,2
2002,milho,5000,5000,10000,3700,2000,159.6,200,563,N,0,-0.3,518,56,16
2003,milho,5000,5000,7500,3000,1500,84.1,-25,574,EN,0,1.2,527,46,22
2004,milho,4000,4000,1894,758,474,-42.8,-68.4,578,N,0,0.3,720,76,17
2005,milho,2400,2400,2160,864,900,9.3,90.1,578,EN,0,0.7,281,66,21
2006,milho,2900,2900,2900,1160,1000,31.9,11.1,572,LN,0,-0.8,304,67,21
2007,milho,3000,2400,1605,669,669,-0.6,-33.1,562,EN,0,0.9,300,64,7
2008,milho,2720,2720,4352,2169,1600,180.2,139.3,547,LN,1,-1.5,419,73,13
2009,milho,2940,2352,706,360,300,-33.1,-81.2,530,LN,0,-0.8,358,105,33
2010,milho,1440,1440,484,111,336,-6.6,12,511,EN,1,1.6,149,49,29
2011,milho,2720,2720,4352,2111,1600,417.3,200,491,LN,1,-1.6,580,47,26
2012,milho,1510,1510,67,46,44,-84,-97.2,470,LN,0,-1,332,45,7
2013,milho,625,625,325,244,520,81.7,200,450,N,0,-0.4,147,94,65
2014,milho,1187,1187,709,422,597,88.6,14.9,432,N,0,-0.3,417,34,15
2015,milho,2000,2000,400,240,200,-47.3,-66.5,414,EN,0,0.6,348,43,32
2016,milho,1205,1205,72,65,60,-86.6,-70.1,398,EN,1,2.4,233,78,76
2017,milho,2600,2600,1326,769,510,5.1,200,383,LN,0,-1,521,79,71
2018,milho,2500,2500,1700,1182,680,33.6,33.3,368,LN,0,-1.3,362,67,63
2019,milho,2000,2000,1200,928,600,19,-11.8,354,EN,0,0.7,675,37,79
2020,milho,1550,1550,1263,1036,815,68.4,35.8,340,N,0,0.2,487,80,104
2021,milho,2000,2000,600,798,300,-33,-63.2,327,LN,0,-1.4,326,40,110
2022,milho,2100,2100,756,1064,360,-8.9,20,314,LN,0,-1.2,670,16,92
2023,milho,2940,2940,353,457,120,-62.6,-66.6,301,LN,0,-1,571,19,81
2024,milho,2900,2900,1035,1207,357,56.1,197.2,288,EN,1,1.5,514,31,120
2003,milho1,5000,5000,7500,,1500,12.2,,800,EN,0,1.2,527,46,22
2004,milho1,4000,4000,1894,,474,-58.6,-68.4,755,N,0,0.3,720,76,17
2005,milho1,2400,2400,2160,,900,-7.1,90.1,712,EN,0,0.7,281,66,21
2006,milho1,2900,2900,2900,,1000,22.3,11.1,672,LN,0,-0.8,304,67,21
2007,milho1,3000,2400,1605,,669,-1.9,-33.1,634,EN,0,0.9,300,64,7
2008,milho1,2720,2720,4352,,1600,185.5,139.3,599,LN,1,-1.5,419,73,13
2009,milho1,2940,2352,706,,300,-20.1,-81.2,565,LN,0,-0.8,358,105,33
2010,milho1,1440,1440,484,,336,44.1,12,534,EN,1,1.6,149,49,29
2011,milho1,2720,2720,4352,,1600,580.9,200,504,LN,1,-1.6,580,47,26
2012,milho1,1510,1510,67,,44,-85.3,-97.2,476,LN,0,-1,332,45,7
2013,milho1,625,625,325,,520,41.6,200,450,N,0,-0.4,147,94,65
2014,milho1,1187,1187,709,,597,76.8,14.9,426,N,0,-0.3,417,34,15
2015,milho1,2000,2000,400,,200,-37.1,-66.5,402,EN,0,0.6,348,43,32
2016,milho1,1205,1205,72,,60,-81.6,-70.1,381,EN,1,2.4,233,78,76
2017,milho1,2600,2600,1326,,510,12.9,200,360,LN,0,-1,521,79,71
2018,milho1,2500,2500,1700,,680,15.6,33.3,341,LN,0,-1.3,362,67,63
2019,milho1,2000,2000,1200,,600,-11.5,-11.8,323,EN,0,0.7,675,37,79
2020,milho1,1550,1550,1263,,815,31.6,35.8,306,N,0,0.2,487,80,104
2021,milho1,2000,2000,600,,300,-42.3,-63.2,289,LN,0,-1.4,326,40,110
2022,milho1,2100,2100,756,,360,-15.1,20,274,LN,0,-1.2,670,16,92
2023,milho1,2940,2940,353,,120,-61.6,-66.6,259,LN,0,-1,571,19,81
2024,milho1,2900,2900,1035,,357,95.9,197.2,245,EN,1,1.5,514,31,120
