ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,100,80,0,800,-15.8,,586,LN,1,-1.9,,,
1975,arroz,,50,35,0,700,-33.2,-12.5,723,N,0,-0.2,,,
1976,arroz,,50,15,0,300,-73.3,-57.1,881,LN,0,-1.1,,,
1977,arroz,,50,75,0,1500,28.4,200,1043,EN,0,1.1,,,
1978,arroz,,50,75,0,1500,25.8,0,1182,EN,0,1.1,,,
1979,arroz,,50,75,0,1500,24.7,0,1267,N,0,0.2,,,
1980,arroz,,20,30,0,1500,26.1,0,1280,EN,0,0.7,,,
1981,arroz,,20,30,0,1500,30.2,0,1227,N,0,0.2,840,12,2
1982,arroz,,20,30,0,1500,34.8,0,1131,N,0,0,716,18,0
1983,arroz,,20,15,0,750,-25.4,-50,1023,EN,1,2.5,706,15,4
1984,arroz,,20,15,0,750,-15.4,0,926,LN,0,-1,547,13,0
1985,arroz,,24,18,0,750,-11.3,0,857,LN,0,-1,784,11,1
1986,arroz,,24,18,0,750,-9.6,0,822,N,0,-0.2,670,17,0
1987,arroz,,24,18,0,750,-9.6,0,824,EN,1,1.5,467,12,3
1988,arroz,32,32,24,0,750,-15.7,0,860,EN,0,0.9,526,17,7
1989,arroz,44,44,51,0,1159,20.1,54.5,927,LN,1,-1.9,512,26,3
1990,arroz,44,44,51,2e-04,1159,12.4,0,1014,N,0,0,848,21,1
1991,arroz,44,44,51,0.001,1159,3.5,0,1106,EN,0,0.5,664,17,0
1992,arroz,44,44,51,0.0157,1159,-1.2,0,1179,EN,1,2.1,1039,12,1
1993,arroz,44,44,51,0.3193,1159,-2,0,1214,N,0,0.3,660,37,0
1994,arroz,44,44,51,6,1159,-1.3,0,1198,N,0,0.3,651,19,4
1995,arroz,44,44,51,7,1159,3.2,0,1135,EN,0,1.4,406,27,12
1996,arroz,44,44,51,10,1159,11.4,0,1041,LN,0,-0.9,617,15,1
1997,arroz,116,116,117,28,1009,4.5,-13,937,N,0,-0.3,1020,11,4
1998,arroz,116,116,110,26,948,6.6,-6,839,EN,1,2.3,520,19,18
1999,arroz,82,82,51,12,622,-22.3,-34.4,758,LN,1,-1.6,858,18,2
2000,arroz,82,82,51,12,622,-14.2,0,696,LN,1,-1.6,902,13,2
2001,arroz,41,41,24,7,585,-12.2,-5.9,650,LN,0,-0.7,660,33,8
2002,arroz,29,29,20,6,690,12.6,17.8,614,N,0,-0.3,847,13,4
2003,arroz,35,25,12,4,480,-15.4,-30.4,582,EN,0,1.2,483,19,5
2004,arroz,25,25,20,12,800,50,66.7,548,N,0,0.3,775,11,9
2005,arroz,30,30,15,9,500,-1.7,-37.5,512,EN,0,0.7,740,13,2
2006,arroz,30,30,12,7,400,-17.4,-20,475,LN,0,-0.8,743,29,14
2007,arroz,11,11,6,4,545,15.4,36.4,443,EN,0,0.9,808,13,3
2008,arroz,11,11,6,4,545,8,0,423,LN,1,-1.5,660,25,15
2009,arroz,8,8,3,2,375,-35.4,-31.2,424,LN,0,-0.8,609,26,14
2010,arroz,8,8,3,1,375,-45,0,453,EN,1,1.6,669,11,6
2011,arroz,8,8,3,2,375,-53.9,0,524,LN,1,-1.6,688,9,5
2012,arroz,8,8,3,2,375,-61.3,0,654,LN,0,-1,513,14,0
2013,arroz,12,12,19,13,1583,36.9,200,872,N,0,-0.4,637,32,11
2014,arroz,12,12,19,14,1583,15,0,1214,N,0,-0.3,602,8,2
2015,arroz,12,12,19,14,1583,-2.7,0,1724,EN,0,0.6,545,23,1
1974,cana,,100,3000,0,30000,0,,32178,LN,1,-1.5,,,
1975,cana,,50,2000,0,40000,33.3,33.3,32134,N,0,-0.1,,,
1976,cana,,50,2000,0,40000,33.3,0,32090,LN,0,-1,,,
1977,cana,,50,1500,0,30000,0,-25,32046,EN,0,1,,,
1978,cana,,50,1500,0,30000,0,0,32002,EN,0,0.9,,,
1979,cana,,50,1500,0,30000,0,0,31959,N,0,0.2,,,
1980,cana,,50,1500,0,30000,0,0,31915,EN,0,0.6,,,
1981,cana,,50,1500,0,30000,0,0,31871,N,0,0,840,12,2
1982,cana,,70,2100,0,30000,0,0,31827,N,0,0.1,716,18,0
1983,cana,,70,2100,0,30000,0,0,31784,EN,1,2.5,706,15,4
1984,cana,,70,2100,0,30000,0,0,31740,LN,0,-0.5,547,13,0
1985,cana,,70,2100,0,30000,0,0,31697,LN,0,-0.8,784,11,1
1986,cana,,70,2100,0,30000,0,0,31653,N,0,-0.3,670,17,0
1987,cana,,70,2100,0,30000,0.1,0,31610,EN,1,1.6,467,12,3
1988,cana,70,70,2100,0,30000,0.2,0,31567,EN,0,0.7,526,17,7
1989,cana,70,70,2100,0,30000,0.4,0,31523,LN,1,-1.7,512,26,3
1990,cana,70,70,2100,2e-04,30000,0.3,0,31480,N,0,0.2,848,21,1
1991,cana,70,70,2100,0.0017,30000,0.3,0,31437,EN,0,0.6,664,17,0
1992,cana,70,70,2100,0.0153,30000,0.2,0,31394,EN,1,2.3,1039,12,1
1993,cana,70,70,2100,0.5247,30000,0,0,31351,EN,0,0.5,660,37,0
1994,cana,70,70,2100,11,30000,-0.4,0,31308,N,0,0.3,651,19,4
1995,cana,70,70,2100,13,30000,-0.9,0,31265,EN,0,1.3,406,27,12
1996,cana,130,130,3900,39,30000,-1.6,0,31222,LN,0,-0.9,617,15,1
1997,cana,500,500,15000,225,30000,-2.4,0,31180,N,0,-0.2,1020,11,4
1998,cana,500,500,16000,240,32000,3.2,6.7,31137,EN,1,2.2,520,19,18
1999,cana,500,500,16000,240,32000,2.2,0,31094,LN,1,-1.5,858,18,2
2000,cana,500,500,16000,320,32000,1.1,0,31052,LN,1,-1.7,902,13,2
2001,cana,500,500,16000,320,32000,0,0,31009,LN,0,-0.6,660,33,8
2002,cana,500,500,16000,464,32000,-0.9,0,30967,N,0,-0.1,847,13,4
2003,cana,500,500,16000,240,32000,-1.5,0,30924,EN,0,0.9,483,19,5
2004,cana,500,500,18000,450,36000,10.3,12.5,30882,N,0,0.3,775,11,9
2005,cana,550,550,26000,780,47273,44.3,31.3,30840,EN,0,0.6,740,13,2
2006,cana,550,550,27500,825,50000,52.4,5.8,30797,LN,0,-0.9,743,29,14
2007,cana,550,550,27500,825,50000,53.1,0,30755,EN,0,0.6,808,13,3
2008,cana,550,550,27500,825,50000,54.2,0,30713,LN,1,-1.6,660,25,15
