ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1983,arroz,,485,364,0,751,-10.4,,EN,1,1548,4,0
1984,arroz,,400,360,0,900,17.3,19.9,LN,0,1248,6,0
1985,arroz,,400,360,0,900,24.5,0,LN,0,1074,13,0
1986,arroz,,220,55,0,250,-64.2,-72.2,N,0,908,8,0
1987,arroz,,150,45,0,300,-57,20,EN,1,905,9,0
1988,arroz,1500,1500,1350,0,900,26.1,200,EN,0,1283,8,0
1989,arroz,2000,1000,600,0,600,-21.9,-33.3,LN,1,1214,6,0
1990,arroz,1000,800,290,0.0011,362,-57,-39.6,N,0,1474,13,0
1991,arroz,1000,1000,1200,0.0225,1200,26.1,200,EN,0,1221,11,0
1992,arroz,1200,1200,1800,0.1702,1500,43.3,25,EN,1,1397,12,0
1993,arroz,1000,1000,700,1.68,700,-34.2,-53.3,EN,0,1256,12,0
1994,arroz,1500,1500,1800,216,1200,14.4,71.4,N,0,1490,10,0
1995,arroz,900,900,810,113,900,-8.2,-25,EN,0,1245,10,2
1996,arroz,350,350,315,63,900,3.6,0,LN,0,1029,6,1
1997,arroz,150,150,135,28,900,16.3,0,N,0,1277,8,0
1998,arroz,150,150,90,13,600,-12.7,-33.3,EN,1,1144,11,3
1999,arroz,120,120,72,17,600,-3.8,0,LN,1,1294,7,3
2000,arroz,10,10,6,1,600,-3.8,0,LN,1,1324,8,0
2001,arroz,10,10,6,1,600,-9,0,LN,0,1261,15,0
2002,arroz,5,5,4,1,800,5.2,33.3,N,0,1231,8,0
2003,arroz,4,4,3,1,750,-15.2,-6.2,EN,1,1118,10,3
2004,arroz,200,200,240,139,1200,19,60,N,0,1381,11,2
2005,arroz,100,100,120,52,1200,5.6,0,EN,0,1269,6,1
2006,arroz,120,120,144,55,1200,-3.3,0,LN,0,1236,14,5
2007,arroz,150,150,180,78,1200,-9.9,0,EN,0,1513,9,0
2008,arroz,100,100,150,113,1500,7.1,25,LN,1,1392,15,2
2009,arroz,100,100,150,98,1500,3.2,0,LN,0,1202,13,5
2010,arroz,70,70,105,52,1500,0.7,0,EN,1,1389,7,0
2011,arroz,100,100,150,70,1500,-0.8,0,LN,1,1468,4,3
2012,arroz,150,150,225,123,1500,-1.2,0,LN,0,1433,10,0
1983,cana,,10,400,0,40000,0.6,,EN,1,1548,4,0
1984,cana,,10,400,0,40000,-0.4,0,LN,0,1248,6,0
1985,cana,,16,640,0,40000,-0.7,0,LN,0,1074,13,0
1986,cana,,20,800,0,40000,-0.3,0,N,0,908,8,0
1987,cana,,20,800,0,40000,0.8,0,EN,1,905,9,0
1988,cana,30,20,800,0,40000,2.7,0,EN,0,1283,8,0
1989,cana,20,20,700,0,35000,-7.8,-12.5,LN,1,1214,6,0
1990,cana,20,20,700,2e-04,35000,-4.5,0,N,0,1474,13,0
1991,cana,20,20,700,0.0033,35000,0,0,EN,0,1221,11,0
1992,cana,20,20,700,0.0081,35000,5.7,0,EN,1,1397,12,0
1993,cana,20,20,780,1.1345,39000,29.2,11.4,EN,0,1256,12,0
1994,cana,30,30,1200,12,40000,47.4,2.6,N,0,1490,10,0
1995,cana,100,50,1000,15,20000,-19.4,-50,EN,0,1245,10,2
1996,cana,100,50,1000,20,20000,-11.3,0,LN,0,1029,6,1
1997,cana,60,50,1000,20,20000,-4.4,0,N,0,1277,8,0
1998,cana,60,60,1200,24,20000,-0.9,0,EN,1,1144,11,3
1999,cana,60,60,1200,28,20000,0,0,LN,1,1294,7,3
2000,cana,60,60,1200,28,20000,0.3,0,LN,1,1324,8,0
2001,cana,60,60,1200,28,20000,0.4,0,LN,0,1261,15,0
2002,cana,25,25,500,13,20000,0.5,0,N,0,1231,8,0
2003,cana,25,25,500,10,20000,-0.4,0,EN,1,1118,10,3
2004,cana,25,25,500,15,20000,-3.4,0,N,0,1381,11,2
2005,cana,25,25,500,48,20000,-6.8,0,EN,0,1269,6,1
2006,cana,30,30,750,101,25000,11.2,25,LN,0,1236,14,5
2007,cana,30,30,750,101,25000,6.7,0,EN,0,1513,9,0
2008,cana,30,30,750,113,25000,3.9,0,LN,1,1392,15,2
2009,cana,30,30,750,135,25000,1.7,0,LN,0,1202,13,5
2010,cana,30,30,750,24,25000,0.3,0,EN,1,1389,7,0
2011,cana,30,30,750,25,25000,-0.6,0,LN,1,1468,4,3
2012,cana,30,30,750,35,25000,-0.9,0,LN,0,1433,10,0
1983,feijao,,15,9,0,600,9.7,,EN,1,1548,4,0
1984,feijao,,50,16,0,320,-36.8,-46.7,LN,0,1248,6,0
1985,feijao,,50,18,0,360,-24.1,12.5,LN,0,1074,13,0
1988,feijao,80,80,56,0,700,65.9,,EN,0,1283,8,0
1989,feijao,250,250,150,1e-04,600,40,-14.3,LN,1,1214,6,0
1990,feijao,100,100,90,0.001,900,102.2,50,N,0,1474,13,0
1991,feijao,300,270,132,0.0096,489,3.8,-45.7,EN,0,1221,11,0
1992,feijao,100,80,24,0.007,300,-41.6,-38.6,EN,1,1397,12,0
1993,feijao,170,170,122,1.3309,718,35,139.2,EN,0,1256,12,0
1994,feijao,190,150,68,23,453,-19.3,-36.8,N,0,1490,10,0
1995,feijao,80,65,28,8,431,-37.6,-5,EN,0,1245,10,2
1996,feijao,65,55,23,13,418,-51.8,-2.9,LN,0,1029,6,1
1997,feijao,50,50,41,24,820,-18.4,96.1,N,0,1277,8,0
1998,feijao,50,50,76,51,1520,31.8,85.4,EN,1,1144,11,3
1999,feijao,25,25,40,26,1600,23.2,5.3,LN,1,1294,7,3
2000,feijao,15,15,24,10,1600,17.3,0,LN,1,1324,8,0
2001,feijao,15,15,25,25,1667,17.1,4.2,LN,0,1261,15,0
2004,feijao,80,40,32,24,800,-42.7,,N,0,1381,11,2
2005,feijao,50,50,40,34,800,-44.2,0,EN,0,1269,6,1
2006,feijao,60,60,72,72,1200,-23.6,50,LN,0,1236,14,5
2007,feijao,200,200,420,357,2100,19.3,75,EN,0,1513,9,0
2008,feijao,250,250,450,1125,1800,-6.1,-14.3,LN,1,1392,15,2
2009,feijao,400,400,1080,1436,2700,27.5,50,LN,0,1202,13,5
2010,feijao,300,300,810,1944,2700,17,0,EN,1,1389,7,0
2011,feijao,400,400,760,1392,1900,-18.7,-29.6,LN,1,1468,4,3
2012,feijao,500,500,1200,3144,2400,5,26.3,LN,0,1433,10,0
2013,feijao,300,300,720,2232,2400,7.5,0,LN,0,1441,9,2
