ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,21800,31000,0,1422,-5.1,,LN,1,,,
1975,arroz,,25000,37500,0,1500,1.3,5.5,N,0,,,
1976,arroz,,24500,36750,0,1500,2.5,0,LN,0,,,
1977,arroz,,26000,39000,0,1500,3.9,0,EN,0,,,
1978,arroz,,22100,33050,0,1495,5.2,-0.3,EN,0,,,
1979,arroz,,28200,29610,0,1050,-24.9,-29.8,N,0,,,
1980,arroz,,28516,42862,0,1503,9.3,43.2,EN,0,,,
1981,arroz,,30000,18000,0,600,-55.5,-60.1,N,0,912,19,17
1982,arroz,,32500,44850,0,1380,4.5,130,N,0,1307,10,38
1983,arroz,,20250,5346,0,264,-79.6,-80.9,EN,1,832,18,37
1984,arroz,,20400,30600,0,1500,18.7,200,LN,0,1103,15,24
1985,arroz,,26000,20800,0,800,-34.8,-46.7,LN,0,1255,17,10
1986,arroz,,25280,37920,1e-04,1500,25.1,87.5,N,0,1633,9,2
1987,arroz,,32640,21608,0,662,-43.7,-55.9,EN,1,878,10,0
1988,arroz,15014,15014,18467,2e-04,1230,7.1,85.8,EN,0,920,22,47
1989,arroz,15340,15340,21752,0.0026,1418,25.7,15.3,LN,1,966,10,20
1990,arroz,12272,11413,9438,0.0526,827,-26.1,-41.7,N,0,1080,16,6
1991,arroz,15786,15786,18943,0.26,1200,6.4,45.1,EN,0,842,14,35
1992,arroz,19790,18207,8548,2.1149,469,-59.1,-60.9,EN,1,827,9,69
1993,arroz,13802,13802,8764,51.6905,635,-45.7,35.2,EN,0,767,27,45
1994,arroz,18000,16848,19577,3737,1162,-3.5,83,N,0,1518,8,38
1995,arroz,12580,12580,18543,3264,1474,17.8,26.9,EN,0,1076,12,29
1996,arroz,7169,7169,9463,1703,1320,2.3,-10.4,LN,0,1186,22,29
1997,arroz,4163,4163,5358,1375,1287,-2.8,-2.5,N,0,977,12,11
1998,arroz,5433,5433,4889,1599,900,-34,-30.1,EN,1,1018,15,47
1999,arroz,6182,6182,8558,2396,1384,-0.6,53.8,LN,1,1139,30,49
2000,arroz,6925,6925,11496,2702,1660,18.2,19.9,LN,1,1281,10,32
2001,arroz,7271,7271,10110,4044,1390,-1.3,-16.2,LN,0,987,15,55
2002,arroz,8797,8797,15764,5549,1792,27.3,28.9,N,0,901,13,41
2003,arroz,9097,6640,7543,3394,1136,-19.3,-36.6,EN,1,957,17,39
2004,arroz,9097,9097,13645,7164,1500,6.8,32,N,0,1203,17,49
2005,arroz,8642,8642,3960,1319,458,-67.2,-69.5,EN,0,843,19,55
