ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,200,0,1000,-13.2,,1214,LN,1,-1.9,,,
1975,arroz,,220,330,0,1500,22.8,50,1273,N,0,-0.2,,,
1976,arroz,,220,385,0,1750,35,16.7,1336,LN,0,-1.1,,,
1977,arroz,,225,320,0,1422,3.2,-18.7,1401,EN,0,1.1,,,
1978,arroz,,326,385,0,1181,-19.3,-17,1470,EN,0,1.1,,,
1979,arroz,,200,229,0,1145,-26.2,-3,1543,N,0,0.2,,,
1980,arroz,,230,345,0,1500,-8.8,31,1620,EN,0,0.7,,,
1981,arroz,,180,360,0,2000,14.7,33.3,1700,N,0,0.2,1061,17,5
1982,arroz,,140,280,0,2000,8.5,0,1784,N,0,0,1469,16,0
1983,arroz,,125,200,0,1600,-18.9,-20,1870,EN,1,2.5,1399,10,3
1984,arroz,,125,250,0,2000,-4.9,25,1957,LN,0,-1,1097,19,23
1985,arroz,,100,200,0,2000,-9.6,0,2043,LN,0,-1,1654,9,5
1986,arroz,,80,200,0,2500,7.6,25,2124,N,0,-0.2,1131,15,0
1987,arroz,,80,200,0,2500,4.1,0,2200,EN,1,1.5,894,20,20
1988,arroz,90,90,225,0,2500,3,0,2270,EN,0,0.9,1206,14,8
1989,arroz,110,110,275,0,2500,2.5,0,2333,LN,1,-1.9,1141,14,2
1990,arroz,70,70,175,0.0013,2500,2.5,0,2391,N,0,0,962,17,14
1991,arroz,60,60,150,0.0035,2500,3.6,0,2445,EN,0,0.5,1317,12,5
1992,arroz,60,60,132,0.0336,2200,-9,-12,2496,EN,1,2.1,1069,13,0
1993,arroz,60,60,132,0.624,2200,-10.2,0,2547,N,0,0.3,1144,11,3
1994,arroz,55,55,121,24,2200,-11.6,0,2599,N,0,0.3,1240,14,6
1995,arroz,70,70,161,40,2300,-10.6,4.5,2651,EN,0,1.4,871,12,20
1996,arroz,90,90,270,76,3000,11.7,30.4,2702,LN,0,-0.9,1182,10,10
1997,arroz,90,90,270,76,3000,8.1,0,2752,N,0,-0.3,1328,9,1
1998,arroz,90,90,270,68,3000,4.9,0,2799,EN,1,2.3,957,15,31
1999,arroz,40,40,120,34,3000,2,0,2842,LN,1,-1.6,1080,8,3
2000,arroz,20,20,60,13,3000,0.8,0,2880,LN,1,-1.6,1314,9,4
2001,arroz,15,15,41,10,2733,-8.6,-8.9,2912,LN,0,-0.7,857,13,11
2002,arroz,15,15,45,25,3000,0,9.8,2939,N,0,-0.3,1223,17,1
2003,arroz,15,15,45,28,3000,0.2,0,2961,EN,0,1.2,1310,19,12
2004,arroz,10,10,30,27,3000,0.5,0,2978,N,0,0.3,1470,9,3
2005,arroz,8,8,24,19,3000,0.4,0,2992,EN,0,0.7,1448,8,0
2006,arroz,5,5,15,14,3000,0.2,0,3003,LN,0,-0.8,965,17,11
2007,arroz,3,3,9,9,3000,0.1,0,3011,EN,0,0.9,1419,17,0
2008,arroz,3,3,9,10,3000,0,0,3017,LN,1,-1.5,1188,16,8
2009,arroz,3,3,9,5,3000,-0.1,0,3021,LN,0,-0.8,1583,8,5
2010,arroz,3,3,9,5,3000,-0.1,0,3023,EN,1,1.6,1246,13,9
2011,arroz,3,3,9,5,3000,-0.1,0,3025,LN,1,-1.6,1418,34,3
2012,arroz,1,1,3,2,3000,-0.1,0,3026,LN,0,-1,1312,16,2
2013,arroz,1,1,3,2,3000,0,0,3026,N,0,-0.4,978,13,11
2014,arroz,1,1,3,2,3000,0.1,0,3027,N,0,-0.3,688,23,5
1974,cana,,600,18000,0,30000,0.9,,28884,LN,1,-1.5,,,
1975,cana,,536,13507,0,25200,-18.5,-16,29635,N,0,-0.1,,,
1976,cana,,566,14150,0,25000,-21.8,-0.8,30405,LN,0,-1,,,
1977,cana,,570,22800,0,40000,21.8,60,31196,EN,0,1,,,
1978,cana,,590,20650,0,35000,4.3,-12.5,32007,EN,0,0.9,,,
1979,cana,,560,19600,0,35000,2.4,0,32840,N,0,0.2,,,
1980,cana,,570,19950,0,35000,1.2,0,33694,EN,0,0.6,,,
1981,cana,,450,15750,0,35000,0.4,0,34570,N,0,0,1061,17,5
1982,cana,,226,7910,0,35000,-0.2,0,35469,N,0,0.1,1469,16,0
1983,cana,,250,8750,0,35000,0.8,0,36391,EN,1,2.5,1399,10,3
1984,cana,,250,8750,0,35000,1.4,0,37337,LN,0,-0.5,1097,19,23
1985,cana,,250,8750,0,35000,0,0,38308,LN,0,-0.8,1654,9,5
1986,cana,,250,8750,0,35000,-2,0,39305,N,0,-0.3,1131,15,0
1987,cana,,225,7875,0,35000,-5.1,0,40327,EN,1,1.6,894,20,20
1988,cana,236,236,11800,0,50000,30,42.9,41375,EN,0,0.7,1206,14,8
1989,cana,150,150,5250,0,35000,-13.3,-30,42451,LN,1,-1.7,1141,14,2
1990,cana,150,150,5250,0.0015,35000,-18.4,0,43555,N,0,0.2,962,17,14
1991,cana,10,10,500,4e-04,50000,8.8,42.9,44688,EN,0,0.6,1317,12,5
1992,cana,10,10,500,0.0039,50000,2.1,0,45850,EN,1,2.3,1069,13,0
