ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,250,300,0,1200,-3.1,,LN,1,,,
1975,arroz,,170,204,0,1200,-0.6,0,LN,0,,,
1976,arroz,,191,235,0,1230,3.7,2.5,LN,1,,,
1977,arroz,,220,264,0,1200,2,-2.5,EN,0,,,
1978,arroz,,240,288,0,1200,2,0,EN,0,,,
1979,arroz,,200,240,0,1200,1.1,0,N,0,,,
1980,arroz,,200,240,0,1200,-0.6,0,EN,0,,,
1981,arroz,,200,240,0,1200,-3,0,N,0,964,25,9
1982,arroz,,540,648,0,1200,-6.2,0,N,0,1644,17,0
1983,arroz,,540,810,0,1500,12.6,25,EN,1,1303,10,9
1984,arroz,,80,120,0,1500,7.5,0,LN,0,1226,10,7
1985,arroz,,200,300,0,1500,2.1,0,LN,0,1497,11,3
1986,arroz,,200,300,0,1500,-4.7,0,N,0,1168,14,0
1987,arroz,,200,200,0,1000,-41.2,-33.3,EN,0,867,22,9
1988,arroz,200,200,240,0,1200,-34,20,EN,0,1113,20,16
1989,arroz,540,540,477,2e-04,883,-54.6,-26.4,LN,1,1125,11,0
1990,arroz,540,540,548,0.0029,1015,-51.6,14.9,N,0,1138,19,5
1991,arroz,460,460,1048,0.0234,2278,2.6,124.5,N,0,1292,9,0
1992,arroz,471,471,1110,0.321,2357,2.3,3.4,EN,1,1289,13,0
1993,arroz,463,463,1090,5.4531,2354,-1.1,-0.1,N,0,1178,12,0
1994,arroz,437,437,1090,318,2494,2.1,5.9,N,0,1155,13,7
1995,arroz,378,378,945,337,2500,0.9,0.2,EN,0,1019,10,18
1996,arroz,79,79,198,79,2506,0.3,0.3,LN,0,998,7,6
1997,arroz,80,80,200,57,2500,-0.6,-0.3,N,0,1306,13,0
1998,arroz,155,155,295,80,1903,-24.4,-23.9,EN,1,1112,16,23
1999,arroz,125,125,250,80,2000,-20.7,5.1,LN,1,1185,6,3
2000,arroz,90,90,225,79,2500,-1,25,LN,1,1408,14,4
2001,arroz,20,20,36,12,1800,-28.6,-28,LN,0,873,13,18
2002,arroz,20,20,50,18,2500,-0.8,38.9,N,0,1131,9,0
2003,arroz,20,20,52,36,2600,3.1,4,EN,0,1190,16,25
2004,arroz,20,20,50,28,2500,-0.9,-3.8,N,0,962,11,9
