ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,200,240,0,1200,27.4,,LN,1,,,
1975,arroz,,500,240,0,480,-37.8,-60,N,0,,,
1976,arroz,,113,34,0,301,-52.4,-37.3,LN,0,,,
1977,arroz,,60,48,0,800,52.3,165.9,EN,0,,,
1978,arroz,,80,42,0,525,15.1,-34.4,EN,0,,,
1979,arroz,,150,300,0,2000,371.6,200,N,0,,,
1980,arroz,,63,53,0,841,104.4,-57.9,EN,0,,,
1981,arroz,,32,2,0,62,-85.7,-92.6,N,0,528,31,22
1982,arroz,,20,4,0,200,-63.1,200,N,0,311,33,44
1983,arroz,,16,12,0,750,10.6,200,EN,1,289,50,31
1984,arroz,,12,11,0,917,2.2,22.2,LN,0,326,27,43
1985,arroz,,65,78,0,1200,7.9,30.9,LN,0,692,23,31
1986,arroz,,200,300,0,1500,22.2,25,N,0,636,18,8
1987,arroz,,50,3,0,60,-95.3,-96,EN,1,371,36,9
1988,arroz,160,112,168,0,1500,27.8,200,EN,0,525,47,64
1989,arroz,200,200,240,0,1200,16.7,-20,LN,1,663,23,12
1990,arroz,140,120,72,5e-04,600,-31.2,-50,N,0,433,13,5
1991,arroz,250,250,150,0.0053,600,-24.1,0,EN,0,469,15,27
1993,arroz,40,0,0,0,,,,EN,0,209,50,23
1994,arroz,220,220,66,13,300,-51,,N,0,515,21,47
1995,arroz,220,220,154,31,700,7.9,133.3,EN,0,619,29,25
1996,arroz,230,230,230,87,1000,46.8,42.9,LN,0,639,30,36
1997,arroz,200,200,140,34,700,5.2,-30,N,0,673,13,22
1999,arroz,150,100,60,20,600,-2.6,,LN,1,645,38,59
2000,arroz,50,50,35,9,700,27.8,16.7,LN,1,586,14,19
2001,arroz,100,50,2,1,40,-90.7,-94.3,LN,0,445,21,38
2002,arroz,100,100,50,22,500,78.5,200,N,0,764,22,43
2003,arroz,50,50,4,3,80,-22,-84,EN,1,636,39,66
2010,arroz,5,5,30,27,6000,,,EN,1,542,26,55
2011,arroz,5,5,9,5,1800,,-70,LN,1,902,21,41
1974,cana,,3,90,0,30000,,,LN,1,,,
1975,cana,,3,93,0,31000,,3.3,N,0,,,
1976,cana,,3,45,0,15000,,-51.6,LN,0,,,
1977,cana,,3,90,0,30000,,100,EN,0,,,
1978,cana,,5,150,0,30000,,0,EN,0,,,
2010,cana,5,5,125,6,25000,,,EN,1,542,26,55
2011,cana,5,5,100,5,20000,,-20,LN,1,902,21,41
2012,cana,5,5,100,7,20000,,0,LN,0,558,16,19
2013,cana,7,7,105,8,15000,,-25,LN,0,514,36,76
2014,cana,7,7,105,16,15000,,0,N,0,617,17,40
2015,cana,7,7,105,16,15000,,0,EN,0,615,20,43
2016,cana,7,7,105,47,15000,,0,EN,1,541,42,86
2017,cana,7,7,105,53,15000,,0,LN,0,550,51,87
2018,cana,4,3,45,4,15000,,0,LN,0,512,38,55
1974,feijao,,1600,346,0,216,-6,,LN,1,,,
1975,feijao,,1455,305,0,210,-8.5,-3.1,N,0,,,
1976,feijao,,1456,88,0,60,-73.3,-71.2,LN,0,,,
1977,feijao,,1200,300,0,250,12.6,200,EN,0,,,
1978,feijao,,3800,1520,0,400,85,60,EN,0,,,
1979,feijao,,3950,1422,0,360,71.3,-10,N,0,,,
1980,feijao,,4272,1967,0,460,126.7,27.9,EN,0,,,
1981,feijao,,3220,322,0,100,-48.7,-78.3,N,0,528,31,22
1982,feijao,,1800,216,0,120,-36,20,N,0,311,33,44
1983,feijao,,640,40,0,62,-63.9,-47.9,EN,1,289,50,31
1984,feijao,,2480,248,0,100,-34.4,60,LN,0,326,27,43
1985,feijao,,2130,438,0,206,48.4,105.6,LN,0,692,23,31
1986,feijao,,2640,495,0,188,39.8,-8.8,N,0,636,18,8
1987,feijao,,2100,385,0,183,36.2,-2.2,EN,1,371,36,9
1988,feijao,2800,2660,498,0,187,32.7,2.1,EN,0,525,47,64
1989,feijao,2750,2750,344,2e-04,125,-20.9,-33.2,LN,1,663,23,12
1990,feijao,2520,2520,156,0.0027,62,-66.1,-50.5,N,0,433,13,5
1991,feijao,3500,3500,340,0.0223,97,-52.3,56.9,EN,0,469,15,27
