ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,120,144,0,1200,2,,1129,LN,1,-1.9,,,
1975,arroz,,130,130,0,1000,-6.1,-16.7,1085,N,0,-0.2,,,
1976,arroz,,140,134,0,957,-4.8,-4.3,1047,LN,0,-1.1,,,
1977,arroz,,155,186,0,1200,19.8,25.4,1022,EN,0,1.1,,,
1978,arroz,,140,168,0,1200,14.7,0,1020,EN,0,1.1,,,
1979,arroz,,130,109,0,838,-27,-30.1,1054,N,0,0.2,,,
1980,arroz,,130,165,0,1269,-2.2,51.4,1138,EN,0,0.7,,,
1981,arroz,,113,141,0,1248,-17.6,-1.7,1291,N,0,0.2,1064,14,4
1982,arroz,,120,150,0,1250,-29.6,0.2,1532,N,0,0,1555,8,0
1983,arroz,,120,159,0,1325,-38.6,6,1875,EN,1,2.5,955,12,3
1984,arroz,,122,413,0,3385,27.7,155.5,2317,LN,0,-1,985,12,2
1985,arroz,,125,425,0,3400,13,0.4,2814,LN,0,-1,1449,14,1
1986,arroz,,130,445,0,3423,4.8,0.7,3274,N,0,-0.2,1002,11,1
1987,arroz,,120,405,0,3375,-1.9,-1.4,3572,EN,1,1.5,714,16,2
1988,arroz,120,120,405,0,3375,-0.7,0,3616,EN,0,0.9,1141,19,5
1989,arroz,120,120,387,6e-04,3225,-1.3,-4.4,3395,LN,1,-1.9,950,11,1
1990,arroz,120,120,387,0.0015,3225,8.6,0,2985,N,0,0,891,18,4
1991,arroz,120,120,387,0.0156,3225,23.6,0,2499,EN,0,0.5,1105,6,0
1992,arroz,120,120,179,0.0587,1492,-34.1,-53.7,2034,EN,1,2.1,1336,14,0
1993,arroz,120,120,179,0.9975,1492,-19.1,0,1641,N,0,0.3,1118,23,2
1994,arroz,120,120,179,32,1492,-1.1,0,1338,N,0,0.3,1032,16,6
1995,arroz,120,120,179,34,1492,21.6,0,1118,EN,0,1.4,935,18,8
1996,arroz,76,76,62,13,816,-17.6,-45.3,969,LN,0,-0.9,1236,13,3
1997,arroz,76,76,62,13,816,-6.9,0,879,N,0,-0.3,1328,10,0
1998,arroz,76,76,62,12,816,-0.6,0,841,EN,1,2.3,1045,15,12
1999,arroz,76,76,62,12,816,-4.5,0,848,LN,1,-1.6,1097,12,6
2000,arroz,76,76,62,12,816,-12.1,0,900,LN,1,-1.6,1239,14,1
2001,arroz,76,76,62,12,816,-19.3,0,995,LN,0,-0.7,823,22,9
2002,arroz,26,26,39,9,1500,32,83.9,1128,N,0,-0.3,1257,8,0
2003,arroz,26,26,39,21,1500,21.2,0,1283,EN,0,1.2,1091,19,0
2004,arroz,26,26,39,21,1500,14.2,0,1434,N,0,0.3,1146,10,0
2005,arroz,15,15,22,9,1467,5.7,-2.2,1547,EN,0,0.7,1473,13,2
2006,arroz,26,26,39,17,1500,3.5,2.3,1598,LN,0,-0.8,952,28,13
2007,arroz,26,26,39,17,1500,-0.4,0,1583,EN,0,0.9,1216,8,0
2008,arroz,10,10,15,6,1500,-3,0,1521,LN,1,-1.5,803,18,12
2009,arroz,12,12,18,8,1500,-4.8,0,1439,LN,0,-0.8,1278,9,6
1974,cana,,50,2000,0,40000,0,,38927,LN,1,-1.5,,,
1975,cana,,50,2000,0,40000,0,0,39726,N,0,-0.1,,,
1976,cana,,150,6000,0,40000,0,0,40418,LN,0,-1,,,
1977,cana,,150,6000,0,40000,0,0,40858,EN,0,1,,,
1978,cana,,150,6000,0,40000,0,0,40947,EN,0,0.9,,,
1979,cana,,150,6000,0,40000,0,0,40680,N,0,0.2,,,
1980,cana,,150,6000,0,40000,0,0,40165,EN,0,0.6,,,
1981,cana,,150,6000,0,40000,0,0,39589,N,0,0,1064,14,4
1982,cana,,150,6000,0,40000,0,0,39168,N,0,0.1,1555,8,0
1983,cana,,150,6000,0,40000,0,0,39081,EN,1,2.5,955,12,3
1984,cana,,150,6000,0,40000,0,0,39432,LN,0,-0.5,985,12,2
1985,cana,,150,6000,0,40000,0,0,40211,LN,0,-0.8,1449,14,1
1986,cana,,150,6000,0,40000,0,0,41278,N,0,-0.3,1002,11,1
1987,cana,,150,6000,0,40000,-0.1,0,42353,EN,1,1.6,714,16,2
1988,cana,150,150,6000,0,40000,-0.1,0,43051,EN,0,0.7,1141,19,5
1989,cana,150,150,6000,0,40000,0.4,0,42961,LN,1,-1.7,950,11,1
1990,cana,150,150,6000,0.0017,40000,1.9,0,41774,N,0,0.2,891,18,4
1991,cana,150,150,6000,0.0141,40000,4.6,0,39409,EN,0,0.6,1105,6,0
1992,cana,150,150,6000,0.0477,40000,8.3,0,36055,EN,1,2.3,1336,14,0
1993,cana,150,150,6000,3.4309,40000,15.7,0,32112,EN,0,0.5,1118,23,2
1994,cana,150,150,6000,162,40000,27.6,0,28042,N,0,0.3,1032,16,6
1995,cana,150,150,6000,210,40000,39.6,0,24236,EN,0,1.3,935,18,8
1996,cana,146,146,1908,71,13068,-47.9,-67.3,20938,LN,0,-0.9,1236,13,3
1997,cana,146,146,1908,76,13068,-35.7,0,18247,N,0,-0.2,1328,10,0
1998,cana,146,146,1908,42,13068,-23.3,0,16151,EN,1,2.2,1045,15,12
1999,cana,146,146,1908,42,13068,-16.1,0,14583,LN,1,-1.5,1097,12,6
2000,cana,146,146,1908,42,13068,-9.4,0,13453,LN,1,-1.7,1239,14,1
2001,cana,146,146,1908,42,13068,-3.2,0,12677,LN,0,-0.6,823,22,9
2002,cana,146,146,1860,65,12740,-1.8,-2.5,12181,N,0,-0.1,1257,8,0
2003,cana,146,146,1860,93,12740,-1,0,11916,EN,0,0.9,1091,19,0
2004,cana,146,146,1860,93,12740,-1.7,0,11854,N,0,0.3,1146,10,0
2005,cana,86,86,1096,66,12744,-2.4,0,11990,EN,0,0.6,1473,13,2
2006,cana,80,80,1096,66,13700,3.9,7.5,12342,LN,0,-0.9,952,28,13
2007,cana,80,80,1096,66,13700,2.1,0,12944,EN,0,0.6,1216,8,0
2008,cana,60,60,840,50,14000,1.2,2.2,13846,LN,1,-1.6,803,18,12
2009,cana,60,60,840,50,14000,-3.1,0,15108,LN,0,-0.9,1278,9,6
2010,cana,60,60,840,50,14000,-8.2,0,16786,EN,1,1.5,877,20,8
2011,cana,60,60,840,50,14000,-13.8,0,18927,LN,0,-1.4,985,32,2
2012,cana,60,60,840,50,14000,-19.5,0,21537,LN,0,-0.8,1070,25,0
2015,cana,450,450,31500,3150,70000,224.9,,31262,EN,0,0.5,707,34,17
2016,cana,465,465,32550,2930,70000,202.3,0,34359,EN,1,2.2,628,22,22
2017,cana,41,41,1230,160,30000,20.4,-57.1,36826,LN,0,-0.7,677,22,10
2018,cana,40,40,1250,163,31250,16.8,4.2,38382,LN,0,-1.1,604,15,7
2019,cana,44,44,1375,172,31250,9,0,38897,EN,0,0.6,563,23,16
2020,cana,54,54,1890,227,35000,14.1,12,38423,N,0,0.1,853,12,13
2021,cana,45,45,1485,288,33000,0.7,-5.7,37161,LN,0,-1.2,802,19,10
2022,cana,40,40,1400,252,35000,0.2,6.1,35394,LN,0,-1.2,892,16,4
2023,cana,35,35,1260,233,36000,-3,2.9,33402,LN,0,-0.8,916,15,1
2024,cana,33,33,1056,201,32000,-18.8,-11.1,31402,EN,0,1.2,906,16,20
1974,feijao,,308,152,0,494,1.7,,533,LN,1,-1.9,,,
1975,feijao,,170,102,0,600,6.8,21.6,570,N,0,-0.2,,,
1976,feijao,,180,98,0,544,-13.4,-9.3,610,LN,0,-1.1,,,
1977,feijao,,300,270,0,900,31.2,65.3,651,EN,0,1.1,,,
1978,feijao,,280,164,0,586,-20,-34.9,693,EN,0,1.1,,,
1979,feijao,,270,138,0,511,-33.6,-12.7,733,N,0,0.2,,,
1980,feijao,,280,239,0,854,7.1,67,769,EN,0,0.7,,,
1981,feijao,,290,261,0,900,10.5,5.4,798,N,0,0.2,1064,14,4
1982,feijao,,410,369,0,900,9.6,0,815,N,0,0,1555,8,0
1983,feijao,,310,268,0,865,5.5,-3.9,818,EN,1,2.5,955,12,3
1984,feijao,,325,254,0,782,-3.2,-9.6,802,LN,0,-1,985,12,2
1985,feijao,,290,200,0,690,-11.9,-11.8,769,LN,0,-1,1449,14,1
1986,feijao,,390,307,0,787,4.7,14.1,720,N,0,-0.2,1002,11,1
1987,feijao,,395,312,0,790,12.6,0.3,658,EN,1,1.5,714,16,2
1988,feijao,395,395,325,0,823,30.5,4.2,591,EN,0,0.9,1141,19,5
1989,feijao,395,395,163,1e-04,413,-25.9,-49.8,523,LN,1,-1.9,950,11,1
1990,feijao,395,395,258,0.0038,653,30.9,58.3,459,N,0,0,891,18,4
