ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,arroz,,90,81,0,900,6.9,,LN,1,,,
1975,arroz,,110,110,0,1000,-1.2,11.1,LN,0,,,
1976,arroz,,135,130,0,963,-17.8,-3.7,LN,1,,,
1977,arroz,,135,162,0,1200,-9,24.6,EN,0,,,
1978,arroz,,135,243,0,1800,23.7,50,EN,0,,,
1979,arroz,,27,49,0,1815,14.7,0.8,N,0,,,
1980,arroz,,28,56,0,2000,17.6,10.2,EN,0,,,
1981,arroz,,45,72,0,1600,-11.5,-20,N,0,1107,17,1
1982,arroz,,70,140,0,2000,4.9,25,N,0,1692,7,0
1983,arroz,,5,10,0,2000,0.4,0,EN,1,1029,14,0
1984,arroz,,117,215,0,1838,-11,-8.1,LN,0,986,12,0
1985,arroz,,107,224,0,2093,-1.6,13.9,LN,0,1445,14,0
1986,arroz,,116,228,0,1966,-9.9,-6.1,N,0,971,20,0
1987,arroz,,132,344,0,2606,17.1,32.6,EN,0,730,12,0
1988,arroz,162,162,410,0,2531,11.8,-2.9,EN,0,1172,20,1
1989,arroz,182,182,455,7e-04,2500,8.6,-1.2,LN,1,938,11,0
1990,arroz,180,180,340,0.0019,1889,-19.2,-24.4,N,0,861,19,0
1991,arroz,178,178,402,0.0105,2258,-4.1,19.6,N,0,1031,9,0
1992,arroz,180,180,410,0.1021,2278,-2.6,0.9,EN,1,1430,12,0
1993,arroz,175,175,403,1.0113,2303,0,1.1,N,0,1058,28,0
1994,arroz,123,123,287,37,2333,2.8,1.3,N,0,1120,17,0
1995,arroz,62,62,153,37,2468,11.5,5.8,EN,0,902,20,1
1996,arroz,52,52,133,29,2558,18.8,3.6,LN,0,1108,10,0
1997,arroz,2,2,4,1,2000,-5.3,-21.8,N,0,1253,10,0
1998,arroz,2,2,4,1,2000,-3.5,0,EN,1,935,14,3
1999,arroz,2,2,4,1,2000,-1.9,0,LN,1,975,12,0
2000,arroz,2,2,4,1,2000,-0.8,0,LN,1,1139,14,0
2001,arroz,2,2,4,1,2000,0.1,0,LN,0,804,21,3
2002,arroz,2,2,4,1,2000,0.8,0,N,0,1248,6,0
2003,arroz,1,1,2,1,2000,1,0,EN,0,1023,19,0
