ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,feijao,,5,2,0,400,-3.6,,LN,1,,,
1975,feijao,,5,2,0,400,0.3,0,N,0,,,
1976,feijao,,5,2,0,400,4.3,0,LN,0,,,
1977,feijao,,9,3,0,333,-9.7,-16.7,EN,0,,,
1978,feijao,,9,3,0,333,-6.3,0,EN,0,,,
1979,feijao,,7,3,0,429,24.4,28.6,N,0,,,
1980,feijao,,6,2,0,333,-0.2,-22.2,EN,0,,,
1981,feijao,,9,3,0,333,2.6,0,N,0,373,21,0
1982,feijao,,6,2,0,333,4.8,0,N,0,211,31,0
1983,feijao,,2,1,0,500,60.7,50,EN,1,262,28,0
1984,feijao,,8,3,0,375,23.4,-25,LN,0,238,20,0
1985,feijao,,5,1,0,200,-33.6,-46.7,LN,0,423,23,0
1986,feijao,,5,1,0,200,-33,0,N,0,437,16,0
1987,feijao,,6,2,0,333,13,66.7,EN,1,721,20,0
1988,feijao,3,3,2,0,667,120.2,100,EN,0,195,26,1
1989,feijao,9,9,3,0,333,2.6,-50,LN,1,362,13,0
1990,feijao,9,9,3,0,333,-5.8,0,N,0,434,16,0
1991,feijao,9,9,3,2e-04,333,-13.7,0,EN,0,253,15,0
1992,feijao,9,9,4,0.0055,444,2.6,33.3,EN,1,504,57,0
1993,feijao,6,6,2,0.0404,333,-32.2,-25,EN,0,125,16,0
1994,feijao,8,8,5,3,625,16.7,87.5,N,0,376,17,0
1995,feijao,6,6,4,1,667,18.2,6.7,EN,0,104,16,0
1997,feijao,6,6,4,2,667,8.8,,N,0,409,17,0
1998,feijao,4,4,3,2,750,19.7,12.5,EN,1,130,36,0
1999,feijao,3,3,2,1,667,8.5,-11.1,LN,1,197,40,0
2000,feijao,4,4,1,1,250,-57.2,-62.5,LN,1,720,18,0
2001,feijao,5,5,1,1,200,-64.6,-20,LN,0,273,17,0
2002,feijao,5,3,1,1,333,-39.9,66.7,N,0,677,15,0
2003,feijao,10,10,3,3,300,-44,-10,EN,1,223,24,0
2004,feijao,20,20,10,10,500,-4.9,66.7,N,0,676,17,0
2005,feijao,30,30,15,9,500,-6.4,0,EN,0,167,62,0
2006,feijao,30,30,18,16,600,8.9,20,LN,0,126,39,0
2007,feijao,30,30,18,47,600,6.2,0,EN,0,511,26,0
2008,feijao,30,30,18,45,600,3.2,0,LN,1,322,18,3
2009,feijao,30,30,18,15,600,-0.6,0,LN,0,173,40,0
2010,feijao,25,25,15,30,600,-2.9,0,EN,1,271,19,0
2011,feijao,10,10,6,12,600,-3,0,LN,1,351,40,0
2012,feijao,3,3,2,5,667,8.8,11.1,LN,0,313,36,0
2013,feijao,3,3,2,3,667,9.8,0,LN,0,138,48,0
2014,feijao,4,2,2,3,1000,66.6,50,N,0,536,11,0
2015,feijao,4,2,1,2,500,-15.2,-50,EN,0,319,17,0
2016,feijao,5,5,3,8,600,3.6,20,EN,1,248,34,0
2017,feijao,2,2,1,1,500,-12.2,-16.7,LN,0,108,19,0
