ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1978,cana,,120,7200,0,60000,1.1,,EN,0,,,
1979,cana,,120,7200,0,60000,-0.5,0,N,0,,,
1980,cana,,180,10800,0,60000,-1.3,0,EN,0,,,
1981,cana,,180,5400,0,30000,-50.7,-50,N,0,293,26,0
1982,cana,,300,18000,0,60000,-0.8,100,N,0,387,17,0
1983,cana,,300,18000,0,60000,0.6,0,EN,1,238,21,0
1984,cana,,300,18000,0,60000,3,0,LN,0,215,46,0
1985,cana,,300,18000,0,60000,6.3,0,LN,0,716,53,0
1986,cana,,70,3500,0,50000,-8.3,-16.7,N,0,345,40,0
1987,cana,,70,3500,0,50000,-4.5,0,EN,1,342,17,0
1988,cana,70,70,3500,0,50000,-0.6,0,EN,0,255,70,0
1989,cana,70,70,3500,0.001,50000,4.1,0,LN,1,130,23,2
1990,cana,70,70,3500,0.0015,50000,10.5,0,N,0,139,23,0
1991,cana,70,70,2800,0.0072,40000,-5.8,-20,EN,0,208,29,0
1992,cana,50,50,2000,0.0551,40000,3.3,0,EN,1,478,40,0
1993,cana,50,50,750,0.4367,15000,-58.2,-62.5,EN,0,77,28,0
1994,cana,50,50,1500,21,30000,-11.4,100,N,0,411,13,0
1995,cana,50,50,1500,30,30000,-12.8,0,EN,0,212,23,0
1996,cana,120,120,4800,119,40000,12.8,33.3,LN,0,275,43,0
1997,cana,120,120,4800,130,40000,9.2,0,N,0,383,20,0
1998,cana,120,120,4800,130,40000,4.2,0,EN,1,235,29,0
2000,cana,11,11,451,8,41000,-4,,LN,1,416,16,0
2001,cana,11,11,451,11,41000,-9.9,0,LN,0,183,32,0
2004,cana,58,58,3500,98,60345,10.7,,N,0,677,19,0
2005,cana,170,170,10200,408,60000,6,-0.6,EN,0,169,20,0
2006,cana,170,170,10200,561,60000,2.7,0,LN,0,209,34,0
2007,cana,170,170,10200,319,60000,0.3,0,EN,0,212,23,0
2008,cana,170,170,10200,360,60000,-1.4,0,LN,1,349,17,0
2009,cana,170,170,10200,500,60000,-2.3,0,LN,0,432,25,0
1974,feijao,,500,15,0,30,-89.4,,LN,1,,,
1975,feijao,,450,113,0,251,-5,200,N,0,,,
1976,feijao,,450,162,0,360,45.2,43.4,LN,0,,,
1977,feijao,,450,162,0,360,53.8,0,EN,0,,,
1978,feijao,,450,203,0,451,102.4,25.3,EN,0,,,
1979,feijao,,400,80,0,200,-6.5,-55.7,N,0,,,
1980,feijao,,600,30,0,50,-75.8,-75,EN,0,,,
1981,feijao,,400,72,0,180,-10.6,200,N,0,293,26,0
1982,feijao,,300,45,0,150,-24.1,-16.7,N,0,387,17,0
1983,feijao,,300,15,0,50,-74.5,-66.7,EN,1,238,21,0
1984,feijao,,500,250,0,500,153.3,200,LN,0,215,46,0
1985,feijao,,250,50,0,200,-1,-60,LN,0,716,53,0
1986,feijao,,400,112,0,280,33.9,40,N,0,345,40,0
1987,feijao,,500,60,0,120,-45.8,-57.1,EN,1,342,17,0
1988,feijao,500,500,150,0,300,26,150,EN,0,255,70,0
1989,feijao,500,500,150,5e-04,300,18,0,LN,1,130,23,2
1990,feijao,1000,1000,200,0.0044,200,-24.9,-33.3,N,0,139,23,0
1991,feijao,1400,1400,560,0.0347,400,44.3,100,EN,0,208,29,0
1992,feijao,1200,1200,360,0.3273,300,2.9,-25,EN,1,478,40,0
1993,feijao,1200,1200,72,3.1418,60,-80.8,-80,EN,0,77,28,0
1994,feijao,1460,1460,438,219,300,-11.4,200,N,0,411,13,0
1995,feijao,1630,1630,489,235,300,-17.1,0,EN,0,212,23,0
1996,feijao,1340,1340,603,302,450,16.1,50,LN,0,275,43,0
1997,feijao,1280,1280,512,246,400,-4.1,-11.1,N,0,383,20,0
1998,feijao,500,500,225,338,450,2.1,12.5,EN,1,235,29,0
1999,feijao,250,250,125,188,500,9.9,11.1,LN,1,241,22,0
2000,feijao,280,280,140,70,500,7.5,0,LN,1,416,16,0
2001,feijao,280,132,75,75,568,19.8,13.6,LN,0,183,32,0
2002,feijao,216,216,100,50,463,-4.4,-18.5,N,0,471,14,0
2003,feijao,216,216,108,54,500,1.6,8,EN,1,550,32,0
2004,feijao,245,245,122,98,498,0.3,-0.4,N,0,677,19,0
2005,feijao,245,245,98,59,400,-20.5,-19.7,EN,0,169,20,0
2006,feijao,245,245,122,220,498,-2.1,24.5,LN,0,209,34,0
2007,feijao,180,180,72,86,400,-21.9,-19.7,EN,0,212,23,0
2008,feijao,200,200,100,120,500,-3.7,25,LN,1,349,17,0
2009,feijao,120,120,66,79,550,3.6,10,LN,0,432,25,0
2010,feijao,120,120,96,115,800,46.7,45.5,EN,1,168,37,0
2011,feijao,120,120,96,115,800,42.8,0,LN,1,498,25,0
2012,feijao,50,,,,,,,LN,0,206,16,0
2013,feijao,70,70,38,38,543,-10.3,,LN,0,97,36,0
2014,feijao,60,60,33,41,550,-12.4,1.3,N,0,395,14,0
2015,feijao,60,60,33,33,550,-14.1,0,EN,0,424,18,0
2016,feijao,100,40,20,60,500,-22.2,-9.1,EN,1,342,54,0
2017,feijao,70,30,25,80,833,29.5,66.7,LN,0,366,24,0
2018,feijao,70,70,60,240,857,34.1,2.9,LN,0,542,18,0
2019,feijao,70,28,20,39,714,13.3,-16.7,EN,0,456,25,0
2020,feijao,70,70,42,147,600,-2.9,-16,N,0,333,45,0
2021,feijao,70,4,3,8,750,24.7,25,LN,1,243,16,5
2022,feijao,50,50,5,25,100,-82.8,-86.7,LN,0,433,11,0
2023,feijao,50,50,21,126,420,-24.3,200,LN,0,379,17,0
2024,feijao,50,50,25,100,500,-4.8,19,EN,1,385,22,0
1974,milho,,350,73,0,209,-48.8,,LN,1,,,
1975,milho,,370,167,0,451,27.6,116.4,N,0,,,
1976,milho,,370,111,0,300,-2,-33.5,LN,0,,,
1977,milho,,370,111,0,300,13.9,0,EN,0,,,
1978,milho,,370,111,0,300,32.6,0,EN,0,,,
1979,milho,,340,68,0,200,2.9,-33.3,N,0,,,
1981,milho,,300,24,0,80,-45.8,,N,0,293,26,0
1982,milho,,220,33,0,150,13.9,87.5,N,0,387,17,0
1983,milho,,220,11,0,50,-58.4,-66.7,EN,1,238,21,0
1984,milho,,350,70,0,200,72.4,200,LN,0,215,46,0
1985,milho,,175,14,0,80,-32.5,-60,LN,0,716,53,0
1986,milho,,300,60,0,200,57.4,150,N,0,345,40,0
1987,milho,,500,40,0,80,-44.1,-60,EN,1,342,17,0
1988,milho,500,500,100,0,200,16.5,150,EN,0,255,70,0
1989,milho,500,500,100,0,200,-5,0,LN,1,130,23,2
1990,milho,700,700,140,8e-04,200,-19.8,0,N,0,139,23,0
1991,milho,800,800,240,0.0057,300,0.8,50,EN,0,208,29,0
1992,milho,800,800,240,0.2182,300,-16,0,EN,1,478,40,0
1993,milho,800,800,56,0.896,70,-82.8,-76.7,EN,0,77,28,0
1994,milho,800,800,400,120,500,10.4,200,N,0,411,13,0
1995,milho,896,896,448,67,500,-1,0,EN,0,212,23,0
1996,milho,1500,1500,900,144,600,10.2,20,LN,0,275,43,0
1997,milho,1350,1215,972,156,800,41.4,33.3,N,0,383,20,0
1998,milho,550,550,330,99,600,3.4,-25,EN,1,235,29,0
1999,milho,165,165,99,30,600,1.4,0,LN,1,241,22,0
2000,milho,168,168,101,20,601,2.3,0.2,LN,1,416,16,0
2001,milho,168,68,27,5,397,-30.3,-34,LN,0,183,32,0
2002,milho,200,200,120,30,600,6.5,51.1,N,0,471,14,0
2003,milho,200,200,120,54,600,5.3,0,EN,1,550,32,0
2004,milho,215,215,129,58,600,4,0,N,0,677,19,0
2005,milho,215,215,75,38,349,-40.6,-41.9,EN,0,169,20,0
2006,milho,215,215,86,43,400,-34.5,14.7,LN,0,209,34,0
2007,milho,96,96,53,34,552,-14.1,38,EN,0,212,23,0
2008,milho,120,120,84,55,700,5,26.8,LN,1,349,17,0
2009,milho,108,108,92,60,852,24.5,21.7,LN,0,432,25,0
2010,milho,108,108,86,55,796,13.1,-6.5,EN,1,168,37,0
2011,milho,108,108,86,60,796,10.9,0,LN,1,498,25,0
2012,milho,30,,,,,,,LN,0,206,16,0
2013,milho,300,300,210,168,700,-3.3,,LN,0,97,36,0
2014,milho,280,280,210,210,750,3.7,7.1,N,0,395,14,0
2015,milho,100,100,60,48,600,-17.2,-20,EN,0,424,18,0
2016,milho,50,20,10,10,500,-31.1,-16.7,EN,1,342,54,0
2017,milho,50,30,9,8,300,-58.6,-40,LN,0,366,24,0
