ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1997,arroz,2,2,1,0,500,,,N,0,454,68,0
1999,arroz,5,0,0,0,,,,LN,1,298,90,0
2002,arroz,2,2,4,2,2000,,,N,0,591,45,7
2003,arroz,1,1,2,1,2000,,0,EN,0,403,67,11
2004,arroz,3,3,3,2,1000,,-50,N,0,798,64,19
2005,arroz,2,1,1,,1000,,0,EN,0,357,86,9
2006,arroz,2,2,4,2,2000,,100,LN,0,357,67,7
2007,arroz,2,,,,,,,EN,0,459,78,4
2008,arroz,2,2,4,2,2000,,,LN,1,503,66,4
2009,arroz,2,2,3,2,1500,,-25,LN,0,408,70,3
2010,arroz,0,,,0,,,,EN,1,180,55,8
2011,arroz,5,5,5,4,1000,,,LN,1,593,47,8
2012,arroz,10,,,,,,,LN,0,398,26,9
2014,arroz,8,,,,,,,N,0,304,44,8
1997,feijao,300,300,78,35,260,8.9,,N,0,454,68,0
1998,feijao,180,0,0,0,,,,EN,1,284,43,2
1999,feijao,200,150,18,18,120,-65.6,,LN,1,298,90,0
2000,feijao,200,200,120,79,600,58.6,200,LN,1,773,22,1
2001,feijao,150,0,0,0,,,,LN,0,340,74,0
2002,feijao,250,250,100,108,400,2.2,,N,0,591,45,7
2003,feijao,280,280,126,140,450,19.2,12.5,EN,0,403,67,11
2004,feijao,280,280,84,97,300,-10.5,-33.3,N,0,798,64,19
2005,feijao,180,110,28,33,255,-16.5,-15.2,EN,0,357,86,9
2006,feijao,200,200,60,66,300,9.3,17.9,LN,0,357,67,7
2007,feijao,150,150,22,29,147,-42.5,-51.1,EN,0,459,78,4
2008,feijao,180,160,80,128,500,112.1,200,LN,1,503,66,4
2009,feijao,200,180,54,73,300,35.4,-40,LN,0,408,70,3
2010,feijao,350,100,1,2,10,-95.4,-96.7,EN,1,180,55,8
2011,feijao,170,170,34,85,200,-1.8,200,LN,1,593,47,8
2012,feijao,250,,,,,,,LN,0,398,26,9
2013,feijao,120,,,,,,,N,0,152,98,42
2014,feijao,140,70,21,38,300,76,,N,0,304,44,8
2015,feijao,500,200,13,26,65,-59.7,-78.3,EN,0,239,40,17
2016,feijao,146,146,15,57,103,-28.4,58.1,EN,1,347,86,70
2017,feijao,400,400,96,384,240,86.7,133.6,N,0,338,78,50
2018,feijao,180,180,18,31,100,-33.4,-58.3,LN,0,419,67,36
2019,feijao,180,180,17,34,94,-45,-5.6,EN,0,447,55,37
2020,feijao,180,180,36,115,200,5.9,111.8,EN,0,399,92,80
2021,feijao,198,198,91,337,460,145.3,129.8,LN,0,357,33,15
2022,feijao,300,300,90,450,300,70.2,-34.7,LN,0,559,39,22
2023,feijao,300,300,30,135,100,-35.9,-66.7,LN,0,483,25,16
2024,feijao,400,400,32,160,80,-34.5,-20,EN,1,561,36,60
1997,milho,320,320,112,17,350,32.4,,N,0,454,68,0
1998,milho,202,0,0,0,,,,EN,1,284,43,2
1999,milho,300,220,66,18,300,-39.3,,LN,1,298,90,0
2000,milho,500,500,250,53,500,-13.2,66.7,LN,1,773,22,1
2001,milho,400,0,0,0,,,,LN,0,340,74,0
2002,milho,400,400,400,134,1000,44.9,,N,0,591,45,7
2003,milho,480,480,384,167,800,13.7,-20,EN,0,403,67,11
2004,milho,400,400,200,68,500,-22.4,-37.5,N,0,798,64,19
2005,milho,250,190,57,23,300,-50.1,-40,EN,0,357,86,9
2006,milho,250,250,250,75,1000,82.3,200,LN,0,357,67,7
2007,milho,130,130,39,19,300,-44.7,-70,EN,0,459,78,4
2008,milho,200,180,144,79,800,43.5,166.7,LN,1,503,66,4
2009,milho,200,200,120,48,600,6.4,-25,LN,0,408,70,3
2010,milho,0,,,0,,,,EN,1,180,55,8
2011,milho,250,250,98,59,392,-8.7,,LN,1,593,47,8
2012,milho,467,,,,,,,LN,0,398,26,9
2013,milho,120,,,,,,,N,0,152,98,42
2014,milho,125,125,19,13,152,-22.3,,N,0,304,44,8
2015,milho,516,450,45,32,100,-33.9,-34.2,EN,0,239,40,17
2016,milho,200,200,36,35,180,41.7,80,EN,1,347,86,70
2017,milho,400,400,96,72,240,81,33.3,N,0,338,78,50
2018,milho,300,300,36,31,120,-25.1,-50,LN,0,419,67,36
2019,milho,250,250,25,21,100,-49.7,-16.7,EN,0,447,55,37
2020,milho,250,250,64,64,256,-8.2,156,EN,0,399,92,80
2021,milho,440,440,308,400,700,93.4,173.4,LN,0,357,33,15
2022,milho,400,400,220,339,550,24.8,-21.4,LN,0,559,39,22
2023,milho,450,450,74,96,164,-68.4,-70.1,LN,0,483,25,16
2024,milho,600,600,384,538,640,6.5,200,EN,1,561,36,60
