ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1974,cana,,15,600,0,40000,,,LN,1,,,
1975,cana,,8,336,0,42000,,5,LN,0,,,
1976,cana,,12,480,0,40000,,-4.8,LN,1,,,
1977,cana,,12,480,0,40000,,0,EN,0,,,
1978,cana,,12,480,0,40000,,0,EN,0,,,
1979,cana,,10,400,0,40000,,0,N,0,,,
1974,feijao,,700,318,0,454,3.4,,LN,1,,,
1975,feijao,,640,230,0,359,-12.5,-20.9,LN,0,,,
1976,feijao,,800,290,0,362,-5.7,0.9,LN,1,,,
1977,feijao,,680,286,0,421,16.7,16,EN,0,,,
1978,feijao,,700,210,0,300,-11.2,-28.7,EN,0,,,
1979,feijao,,800,336,0,420,32.3,40,N,0,,,
1980,feijao,,350,105,0,300,0.2,-28.6,EN,0,,,
1981,feijao,,500,150,0,300,6,0,N,0,532,13,0
1982,feijao,,480,120,0,250,-7,-16.7,N,0,334,10,0
1983,feijao,,150,18,0,120,-53.3,-52,EN,1,237,28,0
1984,feijao,,400,120,0,300,22,150,LN,0,226,18,0
1985,feijao,,590,153,0,259,10.1,-13.6,LN,0,282,49,0
1986,feijao,,940,273,0,290,26.7,12,N,0,260,22,0
1987,feijao,,550,75,0,136,-40.3,-53,EN,0,312,22,0
1988,feijao,370,370,84,0,227,-2.3,66.5,EN,0,221,49,2
1989,feijao,450,450,108,1e-04,240,0.3,5.7,LN,1,166,16,0
1990,feijao,330,330,80,0.0011,242,-2.4,1,N,0,234,15,0
1991,feijao,1120,1020,390,0.0224,382,44.9,57.7,N,0,144,32,0
1992,feijao,575,315,38,0.0399,121,-57.7,-68.4,EN,1,518,27,0
1993,feijao,1030,740,132,4.8,178,-41,47.9,N,0,50,47,0
1994,feijao,1050,900,297,154,330,3.6,85,N,0,333,23,0
1995,feijao,720,720,275,118,382,13,15.7,EN,0,125,21,2
1996,feijao,765,765,424,236,554,57.1,45.1,LN,0,154,22,0
1997,feijao,670,500,216,125,432,19.9,-22.1,N,0,448,33,0
1998,feijao,750,660,244,290,370,1.3,-14.4,EN,1,136,46,1
1999,feijao,640,500,129,92,258,-30.3,-30.2,LN,1,58,61,0
2000,feijao,640,630,269,127,427,14.3,65.5,LN,1,386,31,0
2001,feijao,740,480,159,212,331,-10.9,-22.4,LN,0,188,27,0
2002,feijao,760,630,237,250,376,1.5,13.6,N,0,698,17,0
2003,feijao,760,560,210,326,375,0.1,-0.3,EN,0,312,26,1
2004,feijao,760,760,296,351,389,0.9,3.9,N,0,563,17,0
2005,feijao,770,715,249,304,348,-13.1,-10.6,EN,0,132,24,0
2006,feijao,770,770,279,303,362,-12.7,4,LN,0,142,24,0
2007,feijao,410,410,183,247,446,3.2,23.2,EN,0,336,33,0
2008,feijao,270,270,152,132,563,24.1,26.1,LN,1,292,11,0
2009,feijao,270,270,126,187,467,-0.9,-17.1,LN,0,195,33,0
2010,feijao,260,200,96,184,480,-1.2,2.9,EN,1,241,24,0
2011,feijao,270,270,134,202,496,-1.2,3.4,LN,1,223,21,0
2012,feijao,420,310,19,40,61,-88.1,-87.7,LN,0,220,22,0
2013,feijao,360,360,207,321,575,11.1,200,N,0,78,24,2
2014,feijao,800,800,312,660,390,-25,-32.2,N,0,287,16,0
2015,feijao,800,800,530,1219,662,28.3,69.9,EN,0,366,38,0
2016,feijao,400,100,27,161,270,-46.9,-59.2,EN,1,372,20,5
2017,feijao,800,450,260,669,578,16.5,114,N,0,85,29,7
2018,feijao,550,550,150,280,273,-43.1,-52.8,LN,0,373,19,0
2019,feijao,610,610,379,1137,621,35.5,127.8,EN,0,303,27,4
2020,feijao,850,850,307,1415,361,-16.7,-41.9,EN,0,354,30,6
2021,feijao,800,800,480,2280,600,48.4,66.1,LN,0,268,21,1
2022,feijao,650,650,81,365,125,-66.4,-79.2,LN,0,290,20,0
2023,feijao,600,600,445,1938,742,122.9,200,LN,0,515,15,0
2024,feijao,700,700,198,1021,283,-2.6,-61.9,EN,1,298,34,1
1974,milho,,800,480,0,600,-14.2,,LN,1,,,
1975,milho,,1200,720,0,600,-5.7,0,LN,0,,,
1976,milho,,820,533,0,650,12.6,8.3,LN,1,,,
1977,milho,,750,450,0,600,14.8,-7.7,EN,0,,,
1978,milho,,750,450,0,600,26.9,0,EN,0,,,
1979,milho,,800,432,0,540,26.3,-10,N,0,,,
1980,milho,,500,60,0,120,-69,-77.8,EN,0,,,
1981,milho,,500,150,0,300,-14.1,150,N,0,532,13,0
1982,milho,,400,96,0,240,-24,-20,N,0,334,10,0
1983,milho,,150,14,0,93,-67.5,-61.1,EN,1,237,28,0
1984,milho,,300,90,0,300,14.3,200,LN,0,226,18,0
1985,milho,,400,120,0,300,24,0,LN,0,282,49,0
1986,milho,,640,192,0,300,32.1,0,N,0,260,22,0
1987,milho,,380,57,0,150,-32.8,-50,EN,0,312,22,0
1988,milho,300,300,72,0,240,5.2,60,EN,0,221,49,2
