ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,fase,forte,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1998,arroz,12,12,14,4,1167,,,EN,1,1245,7,1
1999,arroz,10,10,12,5,1200,,2.9,LN,1,1280,4,0
2000,arroz,10,10,10,3,1000,,-16.7,LN,1,812,11,0
2001,arroz,12,12,15,5,1250,,25,LN,0,896,5,0
2002,arroz,10,10,20,7,2000,,60,N,0,1324,7,0
2003,arroz,10,10,18,9,1800,,-10,EN,0,932,7,3
2004,arroz,12,12,14,13,1167,,-35.2,N,0,989,6,0
2005,arroz,10,10,18,7,1800,,54.3,EN,0,1214,7,0
2006,arroz,10,10,18,7,1800,,0,LN,0,1146,11,0
2007,arroz,10,10,18,7,1800,,0,EN,0,1027,7,0
2008,arroz,7,7,18,7,2571,,42.9,LN,1,905,13,0
2002,cana,50,50,2500,76,50000,0.1,,N,0,1324,7,0
2003,cana,50,50,2500,65,50000,-0.1,0,EN,0,932,7,3
2004,cana,50,50,3000,84,60000,19.8,20,N,0,989,6,0
2005,cana,52,52,2607,73,50135,0,-16.4,EN,0,1214,7,0
2006,cana,52,52,2607,84,50135,0.1,0,LN,0,1146,11,0
2007,cana,52,52,2600,91,50000,0,-0.3,EN,0,1027,7,0
2008,cana,52,52,2600,73,50000,-3.5,0,LN,1,905,13,0
2010,cana,10,10,100,4,10000,-85,,EN,1,1416,5,0
2011,cana,10,10,900,49,90000,13.3,200,LN,1,1015,6,0
2012,cana,10,10,900,47,90000,-1.4,0,LN,0,816,8,0
2013,cana,10,10,1000,49,1e+05,4,11.1,N,0,910,6,2
2014,cana,10,10,1000,51,1e+05,1,0,N,0,500,14,7
2015,cana,10,10,1000,55,1e+05,-0.3,0,EN,0,1154,13,8
2016,cana,10,10,1000,65,1e+05,-0.4,0,EN,1,1303,7,3
2017,cana,10,10,1000,69,1e+05,0,0,N,0,1211,8,1
2018,cana,10,10,1000,61,1e+05,0,0,LN,0,992,8,1
2019,cana,10,10,850,58,85000,-15,-15,EN,0,902,13,4
2020,cana,10,10,1000,72,1e+05,0,17.6,EN,0,1009,10,2
2021,cana,10,10,1000,100,1e+05,0,0,LN,0,867,7,5
2022,cana,10,10,1000,135,1e+05,0,0,LN,0,827,8,0
1998,feijao,100,100,60,66,600,-1.5,,EN,1,1245,7,1
1999,feijao,110,110,89,67,809,3.7,34.8,LN,1,1280,4,0
2000,feijao,50,50,43,29,860,-3.4,6.3,LN,1,812,11,0
2001,feijao,60,60,58,53,967,3.8,12.4,LN,0,896,5,0
2002,feijao,54,54,49,56,907,-0.8,-6.1,N,0,1324,7,0
2003,feijao,54,54,49,64,907,-5,0,EN,0,932,7,3
2004,feijao,66,66,75,79,1136,9.4,25.2,N,0,989,6,0
2005,feijao,44,44,44,46,1000,-5.6,-12,EN,0,1214,7,0
2006,feijao,44,44,44,57,1000,0.8,0,LN,0,1146,11,0
2007,feijao,116,116,84,218,724,-27.1,-27.6,EN,0,1027,7,0
2008,feijao,42,42,47,61,1119,22.2,54.5,LN,1,905,13,0
2009,feijao,24,24,21,29,875,1,-21.8,LN,0,1006,9,0
2010,feijao,24,24,21,34,875,-3.1,0,EN,1,1416,5,0
2011,feijao,24,24,24,28,1000,1.1,14.3,LN,1,1015,6,0
2024,feijao,20,20,24,137,1200,0,,EN,1,1202,9,5
1997,milho,50,50,90,11,1800,-0.8,,N,0,1079,9,0
1998,milho,110,110,198,32,1800,-20.6,0,EN,1,1245,7,1
1999,milho,60,60,108,28,1800,-32,0,LN,1,1280,4,0
2000,milho,90,90,270,58,3000,1.2,66.7,LN,1,812,11,0
2001,milho,120,120,432,69,3600,12,20,LN,0,896,5,0
2002,milho,200,200,720,193,3600,5.9,0,N,0,1324,7,0
2003,milho,200,200,720,216,3600,2.5,0,EN,0,932,7,3
2004,milho,144,144,518,137,3597,1,-0.1,N,0,989,6,0
2005,milho,260,260,900,209,3462,-3,-3.8,EN,0,1214,7,0
2006,milho,260,260,900,203,3462,-1.5,0,LN,0,1146,11,0
2007,milho,282,282,980,221,3475,-0.4,0.4,EN,0,1027,7,0
2008,milho,237,237,847,191,3574,-0.3,2.8,LN,1,905,13,0
2009,milho,308,308,1068,331,3468,-7,-3,LN,0,1006,9,0
2010,milho,240,240,864,198,3600,-10.8,3.8,EN,1,1416,5,0
2011,milho,240,240,1200,420,5000,13.6,38.9,LN,1,1015,6,0
2012,milho,240,240,1200,439,5000,5.2,0,LN,0,816,8,0
2013,milho,240,240,1200,530,5000,2.3,0,N,0,910,6,2
2014,milho,240,240,1200,600,5000,0.5,0,N,0,500,14,7
2015,milho,240,240,1200,504,5000,-0.1,0,EN,0,1154,13,8
2016,milho,240,240,1200,762,5000,0,0,EN,1,1303,7,3
2017,milho,240,240,1200,474,5000,0,0,N,0,1211,8,1
2018,milho,240,240,1200,624,5000,0,0,LN,0,992,8,1
2019,milho,240,240,1200,632,5000,-0.1,0,EN,0,902,13,4
2020,milho,240,240,1200,882,5000,0,0,EN,0,1009,10,2
2021,milho,200,200,1000,710,5000,0.1,0,LN,0,867,7,5
2022,milho,240,240,1200,1820,5000,0.3,0,LN,0,827,8,0
2023,milho,200,200,1560,2106,7800,56.9,56,LN,0,1116,8,0
2024,milho,140,140,692,708,4943,-0.2,-36.6,EN,1,1202,9,5
