ano,cultura,area_plantada_ha,area_colhida_ha,producao_t,valor_mil_reais,rend_kg_ha,anom_rend_pct,delta_rend_pct,tend_gam_log,fase,forte,roni_pico,chuva_out_mar_mm,veranico_max_out_mar,dias_tmax34_out_mar
1993,arroz,13,13,23,0.3164,1769,-2.8,,1928,N,0,0.3,1333,3,0
1994,arroz,38,38,68,12,1789,9.5,1.1,1630,N,0,0.3,1739,1,1
1995,arroz,15,15,27,12,1800,22.4,0.6,1397,EN,0,1.4,1153,3,6
1996,arroz,60,60,60,13,1000,-24.6,-44.4,1232,LN,0,-0.9,1585,6,9
1997,arroz,63,63,63,15,1000,-16.6,0,1125,N,0,-0.3,1393,2,1
1998,arroz,63,63,63,16,1000,-8.3,0,1059,EN,1,2.3,1105,2,7
1999,arroz,87,87,87,40,1000,0,0,1015,LN,1,-1.6,1678,4,7
2000,arroz,87,87,87,39,1000,7.6,0,972,LN,1,-1.6,1388,3,9
2001,arroz,87,87,87,52,1000,14.7,0,920,LN,0,-0.7,1494,3,5
2002,arroz,43,43,52,35,1209,45.3,20.9,860,N,0,-0.3,1587,5,6
2003,arroz,40,40,28,14,700,-11.7,-42.1,803,EN,0,1.2,1582,3,2
2004,arroz,45,45,36,22,800,3.1,14.3,763,N,0,0.3,1362,8,2
2005,arroz,20,18,9,4,500,-39.6,-37.5,757,EN,0,0.7,1351,2,0
2006,arroz,20,20,16,10,800,-11.4,60,795,LN,0,-0.8,1309,2,6
2007,arroz,25,20,16,10,800,-22.8,0,882,EN,0,0.9,1309,1,2
2008,arroz,95,95,114,68,1200,1.8,50,1018,LN,1,-1.5,1261,2,2
2009,arroz,130,130,182,109,1400,9,16.7,1185,LN,0,-0.8,1326,2,9
2010,arroz,142,142,200,120,1408,2.8,0.6,1346,EN,1,1.6,1250,2,10
2011,arroz,60,60,84,42,1400,0.5,-0.6,1449,LN,1,-1.6,1186,2,9
2012,arroz,100,92,129,66,1402,1.2,0.2,1461,LN,0,-1,1631,1,2
2013,arroz,58,58,87,62,1500,14.1,7,1386,N,0,-0.4,1940,2,6
2014,arroz,32,30,36,18,1200,-2.1,-20,1264,N,0,-0.3,1772,4,0
2015,arroz,33,29,31,27,1069,-7.2,-10.9,1141,EN,0,0.6,2035,2,2
2016,arroz,25,25,26,26,1040,-3.7,-2.7,1049,EN,1,2.4,1144,4,22
2017,arroz,28,28,28,31,1000,-3.9,-3.8,999,LN,0,-1,1490,3,4
2018,arroz,30,30,30,35,1000,-1.2,0,989,LN,0,-1.3,1215,4,7
2019,arroz,35,35,37,41,1057,5.9,5.7,1006,EN,0,0.7,1449,1,1
2020,arroz,40,40,42,46,1050,5.4,-0.7,1035,N,0,0.2,1397,4,5
2021,arroz,35,35,35,39,1000,-0.3,-4.8,1057,LN,0,-1.4,1893,4,19
2022,arroz,35,35,36,36,1029,0.7,2.9,1062,LN,0,-1.2,1862,5,19
2023,arroz,35,35,37,41,1057,0.8,2.8,1048,LN,0,-1,1527,4,29
2024,arroz,35,35,37,48,1057,-2.6,0,1026,EN,1,1.5,1336,4,31
1993,cana,2,2,60,0.0109,30000,27.1,,22740,EN,0,0.5,1333,3,0
1994,cana,2,2,37,1,18500,-14.9,-38.3,22305,N,0,0.3,1739,1,1
1995,cana,2,2,37,2,18500,-8.6,0,21776,EN,0,1.3,1153,3,6
2000,cana,5,5,90,5,18000,0.9,,18436,LN,1,-1.7,1388,3,9
2001,cana,4,4,80,4,20000,11.1,11.1,18104,LN,0,-0.6,1494,3,5
2002,cana,4,4,80,5,20000,7.8,0,18116,N,0,-0.1,1587,5,6
2003,cana,5,5,100,10,20000,4.3,0,18652,EN,0,0.9,1582,3,2
2004,cana,8,8,160,8,20000,-5.1,0,19896,N,0,0.3,1362,8,2
2005,cana,8,8,160,8,20000,-15.2,0,22002,EN,0,0.6,1351,2,0
